GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIN,DEN
2023111911,2023-11-19,3,9,25,MIN,DEN,2,8,74,0,0,"(9:25) (SHOTGUN) PENALTY ON MIN-4-B.POWELL, FALSE START, 5 YARDS, ENFORCED AT DEN 26 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OPP,1,MIN,1,FALSE START,5,2135,0,0
2023111911,2023-11-19,3,9,8,MIN,DEN,2,13,69,0,0,(9:08) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 3-J.ADDISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2152,0,0
2023111911,2023-11-19,3,9,3,MIN,DEN,3,13,69,0,0,"(9:03) (SHOTGUN) 15-J.DOBBS PASS DEEP LEFT INTENDED FOR 4-B.POWELL INTERCEPTED BY 2-P.SURTAIN [99-Z.ALLEN] AT DEN 15. 2-P.SURTAIN PUSHED OB AT MIN 15 FOR 70 YARDS (32-T.CHANDLER). PENALTY ON DEN-2-P.SURTAIN, DEFENSIVE PASS INTERFERENCE, 19 YARDS, ENFORCED AT DEN 31 - NO PLAY.",0,2023,70,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,1,0,0,,31,OPP,1,DEN,1,DEFENSIVE PASS INTERFERENCE,19,2157,0,0
2023111911,2023-11-19,3,8,46,MIN,DEN,1,10,88,0,0,(8:46) 2-A.MATTISON UP THE MIDDLE TO DEN 10 FOR 2 YARDS (91-M.HENNINGSEN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OPP,0,,0,,0,2174,0,0
2023111911,2023-11-19,3,8,4,MIN,DEN,2,8,90,0,0,(8:04) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT MIDDLE TO 3-J.ADDISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2216,0,0
2023111911,2023-11-19,3,8,1,MIN,DEN,3,8,90,1,0,"(8:01) (SHOTGUN) 15-J.DOBBS SCRAMBLES LEFT TACKLE FOR 10 YARDS, TOUCHDOWN.",0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2219,0,0
2023111911,2023-11-19,3,7,55,MIN,DEN,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2225,0,0
2023111911,2023-11-19,3,7,55,DEN,MIN,0,0,100,1,0,TIMEOUT AT 07:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2225,0,0
2023111911,2023-11-19,3,7,55,DEN,MIN,1,10,25,0,0,(7:55) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 38-J.MCLAUGHLIN PUSHED OB AT DEN 26 FOR 1 YARD (22-H.SMITH).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2225,0,0
2023111911,2023-11-19,3,7,55,DEN,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2225,0,0
2023111911,2023-11-19,3,7,23,DEN,MIN,2,9,26,0,0,(7:23) 33-J.WILLIAMS RIGHT END TO DEN 32 FOR 6 YARDS (99-D.HUNTER; 22-H.SMITH).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,2257,0,0
2023111911,2023-11-19,3,6,39,DEN,MIN,3,3,32,0,0,"(6:39) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT TO 19-M.MIMS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2301,0,0
2023111911,2023-11-19,3,6,31,DEN,MIN,4,3,32,0,0,"(6:31) 9-R.DIXON PUNTS 68 YARDS TO END ZONE, CENTER-48-M.FRABONI, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2309,0,0
2023111911,2023-11-19,3,6,23,MIN,DEN,1,10,20,0,0,(6:23) 32-T.CHANDLER UP THE MIDDLE TO MIN 25 FOR 5 YARDS (99-Z.ALLEN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,2317,0,0
2023111911,2023-11-19,3,6,23,DEN,MIN,0,0,100,1,0,TIMEOUT AT 06:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2317,0,0
2023111911,2023-11-19,3,5,42,MIN,DEN,2,5,25,1,0,(5:42) (SHOTGUN) 15-J.DOBBS PASS DEEP LEFT TO 84-J.OLIVER TO DEN 46 FOR 29 YARDS (22-K.JACKSON).,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2358,0,0
2023111911,2023-11-19,3,5,2,MIN,DEN,1,10,54,0,0,(5:02) 32-T.CHANDLER RIGHT TACKLE TO DEN 39 FOR 7 YARDS (47-J.JEWELL).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OPP,0,,0,,0,2398,0,0
2023111911,2023-11-19,3,4,20,MIN,DEN,2,3,61,0,0,(4:20) 15-J.DOBBS SCRAMBLES RIGHT GUARD TO DEN 38 FOR 1 YARD (91-M.HENNINGSEN).,0,2023,1,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2440,0,0
2023111911,2023-11-19,3,3,38,MIN,DEN,3,2,62,1,0,(3:38) (SHOTGUN) 15-J.DOBBS PASS SHORT MIDDLE TO 4-B.POWELL TO DEN 34 FOR 4 YARDS (22-K.JACKSON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,2482,0,0
2023111911,2023-11-19,3,2,52,MIN,DEN,1,10,66,0,0,"(2:52) 2-A.MATTISON UP THE MIDDLE TO DEN 35 FOR -1 YARDS (93-D.JONES). FUMBLES (93-D.JONES), TOUCHED AT DEN 34, RECOVERED BY DEN-47-J.JEWELL AT DEN 34. PENALTY ON MIN-66-D.RISNER, OFFENSIVE HOLDING, DECLINED.",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,1,0,0,CENTER,34,OPP,0,MIN,0,OFFENSIVE HOLDING,0,2528,0,0
2023111911,2023-11-19,3,2,48,DEN,MIN,1,10,34,1,0,(2:48) 33-J.WILLIAMS RIGHT END PUSHED OB AT DEN 49 FOR 15 YARDS (24-C.BYNUM).,0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,34,OWN,0,,0,,0,2532,0,0
2023111911,2023-11-19,3,2,48,DEN,MIN,0,0,100,1,0,TIMEOUT AT 02:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2532,0,0
2023111911,2023-11-19,3,2,8,DEN,MIN,1,10,49,1,0,(2:08) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 10-J.JEUDY TO MIN 32 FOR 19 YARDS (5-M.BLACKMON; 24-C.BYNUM).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2572,0,0
2023111911,2023-11-19,3,1,31,DEN,MIN,1,10,68,0,0,"(1:31) (NO HUDDLE, SHOTGUN) 38-J.MCLAUGHLIN LEFT TACKLE TO MIN 31 FOR 1 YARD (90-J.BULLARD; 97-H.PHILLIPS).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OPP,0,,0,,0,2609,0,0
2023111911,2023-11-19,3,0,51,DEN,MIN,2,9,69,0,0,(:51) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 38-J.MCLAUGHLIN TO MIN 23 FOR 8 YARDS (40-I.PACE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,2649,0,0
2023111911,2023-11-19,3,0,12,DEN,MIN,3,1,77,1,0,(:12) 3-R.WILSON RIGHT GUARD TO MIN 21 FOR 2 YARDS (95-K.TONGA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,2688,0,0
2023111911,2023-11-19,3,0,0,DEN,MIN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023111911,2023-11-19,4,15,0,DEN,MIN,1,10,79,0,0,(15:00) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 10-J.JEUDY TO MIN 12 FOR 9 YARDS (5-M.BLACKMON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,2700,0,0
2023111911,2023-11-19,4,14,23,DEN,MIN,2,1,88,0,0,(14:23) 33-J.WILLIAMS RIGHT GUARD TO MIN 12 FOR NO GAIN (95-K.TONGA).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,12,OPP,0,,0,,0,2737,0,0
2023111911,2023-11-19,4,13,43,DEN,MIN,3,1,88,0,0,"(13:43) 3-R.WILSON RIGHT GUARD TO MIN 9 FOR 3 YARDS (40-I.PACE). PENALTY ON DEN-72-G.BOLLES, ILLEGAL FORMATION, 4 YARDS, ENFORCED AT MIN 12 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,12,OPP,1,DEN,1,ILLEGAL FORMATION,4,2777,0,0
2023111911,2023-11-19,4,13,21,DEN,MIN,3,5,84,0,0,(13:21) (SHOTGUN) 3-R.WILSON SACKED AT MIN 19 FOR -3 YARDS (98-D.WONNUM).,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2799,0,0
2023111911,2023-11-19,4,12,44,DEN,MIN,4,8,81,0,0,"(12:44) 16-W.LUTZ 37 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2836,0,0
2023111911,2023-11-19,4,12,40,MIN,DEN,1,10,25,0,0,"(12:40) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 32-T.CHANDLER. PENALTY ON MIN-17-K.OSBORN, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT MIN 25 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,MIN,1,OFFENSIVE PASS INTERFERENCE,10,2840,0,0
2023111911,2023-11-19,4,12,40,MIN,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2840,0,0
2023111911,2023-11-19,4,12,40,DEN,MIN,0,0,100,1,0,TIMEOUT AT 12:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2840,0,0
2023111911,2023-11-19,4,12,37,MIN,DEN,1,20,15,0,0,(12:37) (SHOTGUN) 15-J.DOBBS PASS SHORT RIGHT INTENDED FOR 4-B.POWELL INTERCEPTED BY 29-J.MCMILLIAN [47-J.JEWELL] AT MIN 18. 29-J.MCMILLIAN TO MIN 9 FOR 9 YARDS (32-T.CHANDLER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,15,OWN,0,,0,,0,2843,0,0
2023111911,2023-11-19,4,12,30,DEN,MIN,1,9,91,0,0,"(12:30) 33-J.WILLIAMS RIGHT TACKLE TO MIN 8 FOR 1 YARD (40-I.PACE, 24-C.BYNUM).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,9,OPP,0,,0,,0,2850,0,0
2023111911,2023-11-19,4,11,52,DEN,MIN,2,8,92,0,0,"(11:52) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 19-M.MIMS PUSHED OB AT MIN 5 FOR 3 YARDS (5-M.BLACKMON). PENALTY ON DEN-19-M.MIMS, FACE MASK, 15 YARDS, ENFORCED AT MIN 8 - NO PLAY.",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,8,OPP,1,DEN,1,FACE MASK,15,2888,0,0
2023111911,2023-11-19,4,11,30,DEN,MIN,2,23,77,0,0,"(11:30) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 33-J.WILLIAMS TO MIN 10 FOR 13 YARDS (7-B.MURPHY, 25-TH.JACKSON).",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2910,0,0
2023111911,2023-11-19,4,10,44,DEN,MIN,3,10,90,0,0,(10:44) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 10-J.JEUDY (29-J.WILLIAMS) [25-TH.JACKSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2956,0,0
2023111911,2023-11-19,4,10,40,DEN,MIN,4,10,90,0,0,"(10:40) 16-W.LUTZ 28 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,2960,0,0
2023111911,2023-11-19,4,10,37,MIN,DEN,1,10,25,0,0,(10:37) (SHOTGUN) 2-A.MATTISON LEFT END TO MIN 30 FOR 5 YARDS (23-F.MOREAU; 49-A.SINGLETON).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,2963,0,0
2023111911,2023-11-19,4,10,37,MIN,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2963,0,0
2023111911,2023-11-19,4,10,37,DEN,MIN,0,0,100,1,0,TIMEOUT AT 10:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2963,0,0
2023111911,2023-11-19,4,10,3,MIN,DEN,2,5,30,0,0,"(10:03) 2-A.MATTISON UP THE MIDDLE TO MIN 31 FOR 1 YARD (29-J.MCMILLIAN, 47-J.JEWELL).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,2997,0,0
2023111911,2023-11-19,4,9,30,MIN,DEN,3,4,31,0,0,"(9:30) (NO HUDDLE, SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT MIDDLE TO 3-J.ADDISON (2-P.SURTAIN).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3030,0,0
2023111911,2023-11-19,4,8,37,MIN,DEN,1,10,62,0,0,"(8:37) 2-A.MATTISON LEFT END TO DEN 38 FOR NO GAIN (99-Z.ALLEN). PENALTY ON MIN-66-D.RISNER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 38 - NO PLAY.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,38,OPP,1,MIN,1,OFFENSIVE HOLDING,10,3083,0,0
2023111911,2023-11-19,4,8,16,MIN,DEN,1,20,52,0,0,"(8:16) 15-J.DOBBS PASS SHORT LEFT TO 2-A.MATTISON TO DEN 49 FOR -1 YARDS (99-Z.ALLEN, 92-J.HARRIS). DEN-99-Z.ALLEN WAS INJURED DURING THE PLAY.",0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3104,0,0
2023111911,2023-11-19,4,7,59,MIN,DEN,0,0,100,1,0,TIMEOUT AT 07:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3121,0,0
2023111911,2023-11-19,4,7,49,MIN,DEN,2,21,51,0,0,(7:49) (SHOTGUN) 15-J.DOBBS SCRAMBLES RIGHT END PUSHED OB AT DEN 48 FOR 1 YARD (56-B.BROWNING).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3131,0,0
2023111911,2023-11-19,4,7,13,MIN,DEN,3,20,52,1,0,"(7:13) (NO HUDDLE, SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 32-T.CHANDLER TO DEN 26 FOR 22 YARDS (49-A.SINGLETON). DENVER CHALLENGED THE FIRST DOWN RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 32-T.CHANDLER TO DEN 29 FOR 19 YARDS (49-A.SINGLETON).",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,1,1,,0,0,0,0,0,,48,OPP,0,,0,,0,3167,0,0
2023111911,2023-11-19,4,6,54,MIN,DEN,4,1,71,1,0,(6:54) 15-J.DOBBS UP THE MIDDLE TO DEN 27 FOR 2 YARDS (49-A.SINGLETON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,3186,0,0
2023111911,2023-11-19,4,6,13,MIN,DEN,1,10,73,0,0,(6:13) 15-J.DOBBS PASS SHORT MIDDLE TO 87-T.HOCKENSON TO DEN 23 FOR 4 YARDS (47-J.JEWELL).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,3227,0,0
2023111911,2023-11-19,4,5,30,MIN,DEN,2,6,77,1,0,(5:30) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 87-T.HOCKENSON TO DEN 12 FOR 11 YARDS (31-J.SIMMONS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,3270,0,0
2023111911,2023-11-19,4,4,48,MIN,DEN,1,10,88,0,0,(4:48) 2-A.MATTISON RIGHT TACKLE TO DEN 12 FOR NO GAIN (99-Z.ALLEN; 22-K.JACKSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,12,OPP,0,,0,,0,3312,0,0
2023111911,2023-11-19,4,4,9,MIN,DEN,2,10,88,0,0,(4:09) (SHOTGUN) 32-T.CHANDLER LEFT TACKLE TO DEN 12 FOR NO GAIN (92-J.HARRIS; 49-A.SINGLETON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,12,OPP,0,,0,,0,3351,0,0
2023111911,2023-11-19,4,3,25,MIN,DEN,3,10,88,0,0,(3:25) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT [49-A.SINGLETON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,3395,0,0
2023111911,2023-11-19,4,3,20,MIN,DEN,4,10,88,0,0,"(3:20) 1-G.JOSEPH 30 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,3400,0,0
2023111911,2023-11-19,4,3,17,DEN,MIN,1,10,25,0,0,(3:17) (SHOTGUN) 33-J.WILLIAMS LEFT END PUSHED OB AT DEN 25 FOR NO GAIN (98-D.WONNUM).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,3403,0,0
2023111911,2023-11-19,4,3,17,DEN,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3403,0,0
2023111911,2023-11-19,4,3,12,DEN,MIN,2,10,25,0,0,(3:12) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 17-L.HUMPHREY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3408,0,0
2023111911,2023-11-19,4,3,7,DEN,MIN,3,10,25,0,0,(3:07) (SHOTGUN) 25-S.PERINE RIGHT GUARD TO DEN 32 FOR 7 YARDS (91-P.JONES).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3413,0,0
2023111911,2023-11-19,4,2,27,DEN,MIN,4,3,32,0,0,"(2:27) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 14-C.SUTTON TO DEN 45 FOR 13 YARDS (40-I.PACE). PENALTY ON MIN-40-I.PACE, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,32,OWN,0,MIN,0,DEFENSIVE PASS INTERFERENCE,0,3453,0,0
2023111911,2023-11-19,4,2,19,DEN,MIN,1,10,45,1,0,(2:19) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 25-S.PERINE TO MIN 45 FOR 10 YARDS (44-J.METELLUS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3461,0,0
2023111911,2023-11-19,4,2,0,DEN,MIN,1,10,55,1,0,"(2:00) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 25-S.PERINE TO MIN 28 FOR 17 YARDS (44-J.METELLUS, 24-C.BYNUM).",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3480,0,0
2023111911,2023-11-19,4,2,0,DEN,MIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023111911,2023-11-19,4,1,30,DEN,MIN,1,10,72,0,0,"(1:30) (NO HUDDLE, SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 25-S.PERINE TO MIN 22 FOR 6 YARDS (40-I.PACE). FUMBLES (40-I.PACE), TOUCHED AT MIN 21, BALL OUT OF BOUNDS AT MIN 21.",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,1,0,0,0,,28,OPP,0,,0,,0,3510,0,0
2023111911,2023-11-19,4,1,21,DEN,MIN,0,0,100,1,0,TIMEOUT #1 BY DEN AT 01:21.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3519,0,0
2023111911,2023-11-19,4,1,21,DEN,MIN,2,4,78,0,0,(1:21) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3519,0,0
2023111911,2023-11-19,4,1,15,DEN,MIN,3,4,78,1,0,(1:15) (SHOTGUN) 3-R.WILSON PASS SHORT RIGHT TO 25-S.PERINE PUSHED OB AT MIN 15 FOR 7 YARDS (29-J.WILLIAMS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3525,0,0
2023111911,2023-11-19,4,1,9,DEN,MIN,1,10,85,1,0,"(1:09) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 14-C.SUTTON FOR 15 YARDS, TOUCHDOWN [99-D.HUNTER].",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3531,0,0
2023111911,2023-11-19,4,1,3,MIN,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3537,0,0
2023111911,2023-11-19,4,1,3,MIN,DEN,1,10,25,0,0,(1:03) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 87-T.HOCKENSON (31-J.SIMMONS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3537,0,0
2023111911,2023-11-19,4,1,3,DEN,MIN,0,0,100,1,0,TIMEOUT #2 BY DEN AT 01:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3537,0,0
