GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,PIT
2023111901,2023-11-19,3,0,50,CLE,PIT,1,10,55,0,0,(:50) (SHOTGUN) 34-J.FORD LEFT END TO PIT 49 FOR -4 YARDS (90-T.WATT).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OPP,0,,0,,0,2650,0,0
2023111901,2023-11-19,3,0,6,CLE,PIT,2,14,51,0,0,(:06) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 34-J.FORD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2694,0,0
2023111901,2023-11-19,3,0,1,CLE,PIT,3,14,51,0,0,(:01) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 85-D.NJOKU.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2699,0,0
2023111901,2023-11-19,3,0,0,CLE,PIT,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023111901,2023-11-19,4,15,0,CLE,PIT,4,14,51,0,0,"(15:00) 13-C.BOJORQUEZ PUNTS 36 YARDS TO PIT 13, CENTER-47-C.HUGHLETT. 19-C.AUSTIN TO PIT 28 FOR 15 YARDS (42-T.FIELDS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2700,0,0
2023111901,2023-11-19,4,14,50,PIT,CLE,1,10,28,0,0,"(14:50) 30-J.WARREN RIGHT END TO PIT 25 FOR -3 YARDS (54-O.OKORONKWO, 44-S.TAKITAKI).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OWN,0,,0,,0,2710,0,0
2023111901,2023-11-19,4,14,14,PIT,CLE,2,13,25,0,0,(14:14) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP LEFT TO 14-G.PICKENS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2746,0,0
2023111901,2023-11-19,4,14,9,PIT,CLE,3,13,25,1,0,(14:09) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO PIT 39 FOR 14 YARDS (33-R.HICKMAN).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2751,0,0
2023111901,2023-11-19,4,13,27,PIT,CLE,1,10,39,0,0,(13:27) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 18-D.JOHNSON TO PIT 42 FOR 3 YARDS (23-M.EMERSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2793,0,0
2023111901,2023-11-19,4,12,52,PIT,CLE,2,7,42,0,0,(12:52) 8-K.PICKETT PASS SHORT RIGHT TO 11-A.ROBINSON TO PIT 45 FOR 3 YARDS (0-G.NEWSOME).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2828,0,0
2023111901,2023-11-19,4,12,13,PIT,CLE,3,4,45,1,0,(12:13) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 18-D.JOHNSON PUSHED OB AT CLE 49 FOR 6 YARDS (21-D.WARD) [95-M.GARRETT].,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2867,0,0
2023111901,2023-11-19,4,11,44,PIT,CLE,1,10,51,0,0,"(11:44) 22-N.HARRIS RIGHT GUARD TO CLE 48 FOR 1 YARD (6-J.OWUSU-KORAMOAH, 94-D.TOMLINSON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,2896,0,0
2023111901,2023-11-19,4,11,9,PIT,CLE,2,9,52,1,0,(11:09) 30-J.WARREN RIGHT GUARD TO CLE 27 FOR 21 YARDS (26-R.MCLEOD; 23-M.EMERSON). CLE-26-R.MCLEOD WAS INJURED DURING THE PLAY.,0,2023,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0,2931,0,0
2023111901,2023-11-19,4,10,31,PIT,CLE,1,10,73,1,0,(10:31) 30-J.WARREN LEFT GUARD TO CLE 15 FOR 12 YARDS (6-J.OWUSU-KORAMOAH; 33-R.HICKMAN).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OPP,0,,0,,0,2969,0,0
2023111901,2023-11-19,4,9,53,PIT,CLE,1,10,85,0,0,(9:53) 30-J.WARREN LEFT GUARD TO CLE 17 FOR -2 YARDS (22-G.DELPIT).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,15,OPP,0,,0,,0,3007,0,0
2023111901,2023-11-19,4,9,14,PIT,CLE,2,12,83,0,0,(9:14) (SHOTGUN) 8-K.PICKETT SACKED AT CLE 27 FOR -10 YARDS (95-M.GARRETT).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3046,0,0
2023111901,2023-11-19,4,8,30,PIT,CLE,3,22,73,0,0,(8:30) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO CLE 10 FOR 17 YARDS (33-R.HICKMAN).,0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OPP,0,,0,,0,3090,0,0
2023111901,2023-11-19,4,7,44,PIT,CLE,4,5,90,0,0,"(7:44) 9-C.BOSWELL 28 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,3136,0,0
2023111901,2023-11-19,4,7,40,CLE,PIT,0,0,100,1,0,TIMEOUT AT 07:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3140,0,0
2023111901,2023-11-19,4,7,40,CLE,PIT,1,10,25,0,0,"(7:40) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 88-H.BRYANT TO CLE 38 FOR 13 YARDS (17-T.THOMPSON). PENALTY ON CLE-66-J.HUDSON, ILLEGAL USE OF HANDS, 10 YARDS, ENFORCED AT CLE 25 - NO PLAY.",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,CLE,1,ILLEGAL USE OF HANDS,10,3140,0,0
2023111901,2023-11-19,4,7,40,CLE,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3140,0,0
2023111901,2023-11-19,4,7,17,CLE,PIT,1,20,15,0,0,(7:17) (SHOTGUN) 17-D.THOMPSON-ROBINSON SACKED AT CLE 13 FOR -2 YARDS (90-T.WATT).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3163,0,0
2023111901,2023-11-19,4,6,35,CLE,PIT,2,22,13,0,0,(6:35) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT TO 85-D.NJOKU (34-C.SULLIVAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,3205,0,0
2023111901,2023-11-19,4,6,29,CLE,PIT,3,22,13,0,0,(6:29) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 8-E.MOORE TO CLE 27 FOR 14 YARDS (50-E.ROBERTS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,3211,0,0
2023111901,2023-11-19,4,5,53,CLE,PIT,4,8,27,0,0,"(5:53) 13-C.BOJORQUEZ PUNTS 25 YARDS TO PIT 48, CENTER-47-C.HUGHLETT, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3247,0,0
2023111901,2023-11-19,4,5,47,CLE,PIT,0,0,100,1,0,TIMEOUT AT 05:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3253,0,0
2023111901,2023-11-19,4,5,47,PIT,CLE,1,10,48,1,0,(5:47) 8-K.PICKETT PASS SHORT RIGHT TO 14-G.PICKENS TO CLE 40 FOR 12 YARDS (33-R.HICKMAN).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3253,0,0
2023111901,2023-11-19,4,5,6,PIT,CLE,1,10,60,0,0,(5:06) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3294,0,0
2023111901,2023-11-19,4,5,3,PIT,CLE,2,10,60,0,0,(5:03) 22-N.HARRIS LEFT GUARD TO CLE 45 FOR -5 YARDS (54-O.OKORONKWO).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OPP,0,,0,,0,3297,0,0
2023111901,2023-11-19,4,4,22,PIT,CLE,3,15,55,0,0,(4:22) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO CLE 43 FOR 2 YARDS (99-Z.SMITH).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3338,0,0
2023111901,2023-11-19,4,3,35,PIT,CLE,4,13,57,0,0,"(3:35) 6-P.HARVIN PUNTS 29 YARDS TO CLE 14, CENTER-46-C.KUNTZ, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3385,0,0
2023111901,2023-11-19,4,3,29,CLE,PIT,0,0,100,1,0,TIMEOUT #2 BY PIT AT 03:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3391,0,0
2023111901,2023-11-19,4,3,29,CLE,PIT,1,10,14,0,0,(3:29) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 27-K.HUNT TO CLE 13 FOR -1 YARDS (50-E.ROBERTS).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,3391,0,0
2023111901,2023-11-19,4,2,49,CLE,PIT,2,11,13,1,0,"(2:49) (SHOTGUN) 27-K.HUNT RIGHT GUARD TO CLE 29 FOR 16 YARDS (97-C.HEYWARD, 23-D.KAZEE).",0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,13,OWN,0,,0,,0,3431,0,0
2023111901,2023-11-19,4,2,26,CLE,PIT,1,10,29,0,0,"(2:26) (NO HUDDLE, SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 85-D.NJOKU.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3454,0,0
2023111901,2023-11-19,4,2,23,CLE,PIT,2,10,29,0,0,(2:23) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 85-D.NJOKU TO CLE 32 FOR 3 YARDS (50-E.ROBERTS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3457,0,0
2023111901,2023-11-19,4,2,0,CLE,PIT,3,7,32,0,0,(2:00) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT TO 85-D.NJOKU.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3480,0,0
2023111901,2023-11-19,4,2,0,CLE,PIT,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023111901,2023-11-19,4,1,56,CLE,PIT,4,7,32,0,0,"(1:56) 13-C.BOJORQUEZ PUNTS 59 YARDS TO PIT 9, CENTER-47-C.HUGHLETT. 19-C.AUSTIN TO PIT 30 FOR 21 YARDS (22-G.DELPIT; 47-C.HUGHLETT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3484,0,0
2023111901,2023-11-19,4,1,42,PIT,CLE,1,10,30,0,0,(1:42) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3498,0,0
2023111901,2023-11-19,4,1,38,PIT,CLE,2,10,30,0,0,(1:38) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3502,0,0
2023111901,2023-11-19,4,1,32,PIT,CLE,3,10,30,0,0,(1:32) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3508,0,0
2023111901,2023-11-19,4,1,28,PIT,CLE,4,10,30,0,0,"(1:28) 6-P.HARVIN PUNTS 47 YARDS TO CLE 23, CENTER-46-C.KUNTZ. 11-J.PROCHE PUSHED OB AT CLE 35 FOR 12 YARDS (51-NI.HERBIG).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3512,0,0
2023111901,2023-11-19,4,1,18,CLE,PIT,1,10,35,1,0,(1:18) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 8-E.MOORE TO 50 FOR 15 YARDS (20-P.PETERSON).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3522,0,0
2023111901,2023-11-19,4,0,58,CLE,PIT,1,10,100,0,0,"(:58) (NO HUDDLE, SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 27-K.HUNT PUSHED OB AT PIT 45 FOR 5 YARDS (28-M.KILLEBREW).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3542,0,0
2023111901,2023-11-19,4,0,53,CLE,PIT,2,5,55,1,0,(:53) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 2-A.COOPER TO PIT 37 FOR 8 YARDS (24-J.PORTER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3547,0,0
2023111901,2023-11-19,4,0,48,CLE,PIT,0,0,100,1,0,TIMEOUT #2 BY CLE AT 00:48.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3552,0,0
2023111901,2023-11-19,4,0,48,CLE,PIT,1,10,63,1,0,(:48) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT RIGHT TO 85-D.NJOKU TO PIT 26 FOR 11 YARDS (17-T.THOMPSON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3552,0,0
2023111901,2023-11-19,4,0,25,CLE,PIT,1,10,74,0,0,"(:25) (NO HUDDLE, SHOTGUN) 27-K.HUNT LEFT GUARD TO PIT 24 FOR 2 YARDS (90-T.WATT).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OPP,0,,0,,0,3575,0,0
2023111901,2023-11-19,4,0,20,CLE,PIT,0,0,100,1,0,TIMEOUT #3 BY CLE AT 00:20.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3580,0,0
2023111901,2023-11-19,4,0,20,CLE,PIT,2,8,76,0,0,"(:20) PENALTY ON PIT-95-K.BENTON, DEFENSIVE DELAY OF GAME, 5 YARDS, ENFORCED AT PIT 24 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OPP,1,PIT,1,DEFENSIVE DELAY OF GAME,5,3580,0,0
2023111901,2023-11-19,4,0,20,CLE,PIT,2,3,81,0,0,(:20) 27-K.HUNT RIGHT GUARD TO PIT 17 FOR 2 YARDS (17-T.THOMPSON; 56-A.HIGHSMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,3580,0,0
2023111901,2023-11-19,4,0,6,CLE,PIT,3,1,83,0,0,(:06) (NO HUDDLE) 17-D.THOMPSON-ROBINSON SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3594,0,0
2023111901,2023-11-19,4,0,5,CLE,PIT,4,1,83,0,0,"(:05) 7-D.HOPKINS 34 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ. PENALTY ON PIT-90-T.WATT, DEFENSIVE OFFSIDE, DECLINED.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,1,0,0,,17,OPP,0,PIT,0,DEFENSIVE OFFSIDE,0,3595,0,0
2023111901,2023-11-19,4,0,5,CLE,PIT,0,0,100,1,0,TIMEOUT #3 BY PIT AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3595,0,0
2023111901,2023-11-19,4,0,2,PIT,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3598,0,0
2023111901,2023-11-19,4,0,2,PIT,CLE,1,10,25,0,0,(:02) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS TO PIT 31 FOR 6 YARDS. LATERAL TO 18-D.JOHNSON TO PIT 38 FOR 7 YARDS (28-M.FORD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3598,0,0
2023111901,2023-11-19,4,0,0,PIT,CLE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
