GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,DAL,CAR
2023111900,2023-11-19,1,15,0,DAL,CAR,1,10,25,0,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 13-M.GALLUP TO DAL 32 FOR 7 YARDS (49-F.LUVU).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,0,0,0
2023111900,2023-11-19,1,15,0,DAL,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,0,0,0
2023111900,2023-11-19,1,14,29,DAL,CAR,2,3,32,0,0,(14:29) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE [0-B.BURNS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,31,0,0
2023111900,2023-11-19,1,14,24,DAL,CAR,3,3,32,0,0,(14:24) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 9-K.TURPIN TO DAL 32 FOR NO GAIN (49-F.LUVU).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,36,0,0
2023111900,2023-11-19,1,13,44,DAL,CAR,4,3,32,0,0,"(13:44) 5-B.ANGER PUNTS 55 YARDS TO CAR 13, CENTER-44-T.SIEG, FAIR CATCH BY 11-I.SMITH-MARSETTE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,76,0,0
2023111900,2023-11-19,1,13,37,CAR,DAL,1,10,13,0,0,(13:37) (SHOTGUN) 9-B.YOUNG SCRAMBLES RIGHT END RAN OB AT CAR 17 FOR 4 YARDS (11-M.PARSONS; 33-D.CLARK).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,83,0,0
2023111900,2023-11-19,1,13,0,CAR,DAL,2,6,17,0,0,"(13:00) (SHOTGUN) 30-C.HUBBARD RIGHT GUARD TO CAR 20 FOR 3 YARDS (14-M.BELL, 33-D.CLARK).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,17,OWN,0,,0,,0,120,0,0
2023111900,2023-11-19,1,12,17,CAR,DAL,3,3,20,1,0,(12:17) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO CAR 25 FOR 5 YARDS (26-D.BLAND).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,163,0,0
2023111900,2023-11-19,1,11,47,CAR,DAL,1,10,25,1,0,"(11:47) (NO HUDDLE, SHOTGUN) 30-C.HUBBARD LEFT GUARD TO CAR 38 FOR 13 YARDS (28-M.HOOKER).",0,2023,13,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,193,0,0
2023111900,2023-11-19,1,11,17,CAR,DAL,1,10,38,0,0,"(11:17) (NO HUDDLE, SHOTGUN) 30-C.HUBBARD LEFT END TO CAR 45 FOR 7 YARDS (11-M.PARSONS; 14-M.BELL).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,223,0,0
2023111900,2023-11-19,1,10,41,CAR,DAL,2,3,45,0,0,"(10:41) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE [58-M.SMITH].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,259,0,0
2023111900,2023-11-19,1,10,37,CAR,DAL,3,3,45,1,0,"(10:37) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 19-A.THIELEN PUSHED OB AT DAL 41 FOR 14 YARDS (2-J.LEWIS).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,263,0,0
2023111900,2023-11-19,1,9,56,CAR,DAL,1,10,59,0,0,(9:56) 9-B.YOUNG PASS INCOMPLETE DEEP RIGHT TO 15-J.MINGO.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,304,0,0
2023111900,2023-11-19,1,9,50,CAR,DAL,2,10,59,0,0,(9:50) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 5-L.SHENAULT TO DAL 37 FOR 4 YARDS (90-D.LAWRENCE; 28-M.HOOKER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,310,0,0
2023111900,2023-11-19,1,9,5,CAR,DAL,3,6,63,0,0,(9:05) (SHOTGUN) 9-B.YOUNG SACKED AT DAL 46 FOR -9 YARDS (11-M.PARSONS).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,355,0,0
2023111900,2023-11-19,1,8,26,CAR,DAL,4,15,54,0,0,"(8:26) 10-J.HEKKER PUNTS 29 YARDS TO DAL 17, CENTER-44-J.JANSEN, FAIR CATCH BY 9-K.TURPIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,394,0,0
2023111900,2023-11-19,1,8,19,CAR,DAL,0,0,100,1,0,TIMEOUT AT 08:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,401,0,0
2023111900,2023-11-19,1,8,19,DAL,CAR,1,10,17,1,0,(8:19) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD TO DAL 29 FOR 12 YARDS (0-B.BURNS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,401,0,0
2023111900,2023-11-19,1,7,44,DAL,CAR,1,10,29,1,0,(7:44) (SHOTGUN) 9-K.TURPIN RIGHT END TO DAL 42 FOR 13 YARDS (24-V.BELL).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,436,0,0
2023111900,2023-11-19,1,7,7,DAL,CAR,1,10,42,0,0,(7:07) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 88-C.LAMB (13-T.HILL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,473,0,0
2023111900,2023-11-19,1,7,2,DAL,CAR,2,10,42,0,0,(7:02) 20-T.POLLARD UP THE MIDDLE TO CAR 49 FOR 9 YARDS (13-T.HILL; 25-X.WOODS).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,478,0,0
2023111900,2023-11-19,1,6,23,DAL,CAR,3,1,51,1,0,"(6:23) 20-T.POLLARD LEFT END TO CAR 46 FOR 3 YARDS (54-K.GRUGIER-HILL, 49-F.LUVU).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OPP,0,,0,,0,517,0,0
2023111900,2023-11-19,1,5,49,DAL,CAR,1,10,54,0,0,(5:49) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 23-R.DOWDLE TO CAR 47 FOR -1 YARDS (13-T.HILL).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,551,0,0
2023111900,2023-11-19,1,5,11,DAL,CAR,2,11,53,0,0,(5:11) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 18-J.TOLBERT TO CAR 40 FOR 7 YARDS (26-D.JACKSON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,589,0,0
2023111900,2023-11-19,1,4,35,DAL,CAR,3,4,60,1,0,(4:35) (SHOTGUN) 20-T.POLLARD RIGHT END PUSHED OB AT CAR 18 FOR 22 YARDS (24-V.BELL).,0,2023,22,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OPP,0,,0,,0,625,0,0
2023111900,2023-11-19,1,4,0,DAL,CAR,1,10,82,0,0,(4:00) (SHOTGUN) DIRECT SNAP TO 23-R.DOWDLE.  23-R.DOWDLE RIGHT GUARD TO CAR 18 FOR NO GAIN (46-E.LEOTA; 49-F.LUVU).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,660,0,0
2023111900,2023-11-19,1,3,25,DAL,CAR,2,10,82,1,0,"(3:25) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 86-L.SCHOONMAKER FOR 18 YARDS, TOUCHDOWN.",0,2023,18,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,695,0,0
2023111900,2023-11-19,1,3,20,CAR,DAL,1,10,25,0,0,"(3:20) (SHOTGUN) 6-M.SANDERS RIGHT TACKLE TO CAR 30 FOR 5 YARDS (14-M.BELL, 1-J.KEARSE).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,700,0,0
2023111900,2023-11-19,1,3,20,CAR,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,700,0,0
2023111900,2023-11-19,1,3,20,CAR,DAL,0,0,100,1,0,TIMEOUT AT 03:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,700,0,0
2023111900,2023-11-19,1,3,20,DAL,CAR,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,700,0,0
2023111900,2023-11-19,1,2,52,CAR,DAL,2,5,30,1,0,"(2:52) (NO HUDDLE, SHOTGUN) 6-M.SANDERS UP THE MIDDLE TO CAR 45 FOR 15 YARDS (28-M.HOOKER).",0,2023,15,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,728,0,0
2023111900,2023-11-19,1,2,22,CAR,DAL,1,10,45,0,0,"(2:22) (NO HUDDLE, SHOTGUN) 6-M.SANDERS UP THE MIDDLE TO CAR 48 FOR 3 YARDS (95-J.HANKINS; 58-M.SMITH).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,758,0,0
2023111900,2023-11-19,1,1,42,CAR,DAL,2,7,48,0,0,(1:42) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT RIGHT TO 15-J.MINGO [92-D.ARMSTRONG].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,798,0,0
2023111900,2023-11-19,1,1,37,CAR,DAL,3,7,48,0,0,(1:37) (SHOTGUN) 9-B.YOUNG SACKED AT CAR 39 FOR -9 YARDS (11-M.PARSONS). CAR-63-A.CORBETT WAS INJURED DURING THE PLAY.,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,803,0,0
2023111900,2023-11-19,1,1,24,CAR,DAL,0,0,100,1,0,TIMEOUT AT 01:24.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,816,0,0
2023111900,2023-11-19,1,1,18,CAR,DAL,4,16,39,0,0,"(1:18) 10-J.HEKKER PUNTS 61 YARDS TO END ZONE, CENTER-44-J.JANSEN, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,822,0,0
2023111900,2023-11-19,1,1,10,DAL,CAR,1,10,20,0,0,(1:10) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 25 FOR 5 YARDS (49-F.LUVU).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,830,0,0
2023111900,2023-11-19,1,1,10,CAR,DAL,0,0,100,1,0,TIMEOUT AT 01:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,830,0,0
2023111900,2023-11-19,1,0,39,DAL,CAR,2,5,25,0,0,(:39) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 3-B.COOKS (54-K.GRUGIER-HILL).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,861,0,0
2023111900,2023-11-19,1,0,33,DAL,CAR,3,5,25,1,0,(:33) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 13-M.GALLUP TO DAL 30 FOR 5 YARDS (49-F.LUVU) [0-B.BURNS].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,867,0,0
2023111900,2023-11-19,1,0,0,DAL,CAR,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023111900,2023-11-19,2,15,0,DAL,CAR,1,10,30,1,0,(15:00) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 3-B.COOKS RAN OB AT CAR 48 FOR 22 YARDS (26-D.JACKSON).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,900,0,0
2023111900,2023-11-19,2,14,34,DAL,CAR,1,10,52,0,0,(14:34) (NO HUDDLE) 20-T.POLLARD LEFT TACKLE TO CAR 41 FOR 7 YARDS (40-D.JONES).,0,2023,7,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,926,0,0
2023111900,2023-11-19,2,13,55,DAL,CAR,2,3,59,0,0,"(13:55) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES UP THE MIDDLE TO CAR 37 FOR 4 YARDS (49-F.LUVU). PENALTY ON DAL-73-TYL.SMITH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CAR 41 - NO PLAY.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,41,OPP,1,DAL,1,OFFENSIVE HOLDING,10,965,0,0
2023111900,2023-11-19,2,13,36,DAL,CAR,2,13,49,0,0,"(13:36) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 88-C.LAMB. PENALTY ON CAR-26-D.JACKSON, DEFENSIVE PASS INTERFERENCE, 28 YARDS, ENFORCED AT DAL 49 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,49,OWN,1,CAR,1,DEFENSIVE PASS INTERFERENCE,28,984,0,0
2023111900,2023-11-19,2,13,29,DAL,CAR,1,10,77,0,0,(13:29) (SHOTGUN) DIRECT SNAP TO 20-T.POLLARD.  20-T.POLLARD RIGHT END PUSHED OB AT CAR 33 FOR -10 YARDS (13-T.HILL; 0-B.BURNS).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,991,0,0
2023111900,2023-11-19,2,12,51,DAL,CAR,2,20,67,0,0,(12:51) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD TO CAR 32 FOR 1 YARD (49-F.LUVU).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1029,0,0
2023111900,2023-11-19,2,12,11,DAL,CAR,3,19,68,0,0,"(12:11) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS TO CAR 24 FOR 8 YARDS (25-X.WOODS). PENALTY ON CAR-25-X.WOODS, HORSE COLLAR TACKLE, 12 YARDS, ENFORCED AT CAR 24. PENALTY ON CAR-25-X.WOODS, FACE MASK, DECLINED.",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,32,OPP,0,CAR,0,HORSE COLLAR TACKLE,0,1069,0,0
2023111900,2023-11-19,2,11,49,DAL,CAR,1,10,88,0,0,(11:49) 20-T.POLLARD LEFT GUARD TO CAR 11 FOR 1 YARD (95-DER.BROWN).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,12,OPP,0,,0,,0,1091,0,0
2023111900,2023-11-19,2,11,12,DAL,CAR,2,9,89,0,0,(11:12) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 87-J.FERGUSON (52-D.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1128,0,0
2023111900,2023-11-19,2,11,9,DAL,CAR,3,9,89,0,0,(11:09) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 13-M.GALLUP (49-F.LUVU) [95-DER.BROWN].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1131,0,0
2023111900,2023-11-19,2,11,5,DAL,CAR,4,9,89,0,0,"(11:05) 17-B.AUBREY 30 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,1135,0,0
2023111900,2023-11-19,2,11,1,CAR,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1139,0,0
2023111900,2023-11-19,2,11,1,CAR,DAL,0,0,100,1,0,TIMEOUT AT 11:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1139,0,0
2023111900,2023-11-19,2,11,1,CAR,DAL,1,10,25,0,0,"(11:01) (SHOTGUN) 30-C.HUBBARD RIGHT GUARD TO CAR 23 FOR -2 YARDS (33-D.CLARK, 14-M.BELL).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1139,0,0
2023111900,2023-11-19,2,10,35,CAR,DAL,2,12,23,0,0,"(10:35) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 15-J.MINGO.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1165,0,0
