GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DET,CHI
2023111902,2023-11-19,2,1,47,DET,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1693,0,0
2023111902,2023-11-19,2,1,28,DET,CHI,1,10,35,1,0,"(1:28) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN TO DET 48 FOR 13 YARDS (6-K.GORDON).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,11,1712,0,0
2023111902,2023-11-19,2,1,9,DET,CHI,1,10,48,0,0,"(1:09) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 26-J.GIBBS TO CHI 43 FOR 9 YARDS (53-T.EDWARDS, 49-T.EDMUNDS).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,11,1731,0,0
2023111902,2023-11-19,2,0,47,DET,CHI,2,1,57,0,0,"(:47) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,11,1753,0,0
2023111902,2023-11-19,2,0,44,DET,CHI,3,1,57,1,0,(:44) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 9-J.WILLIAMS TO CHI 31 FOR 12 YARDS (4-E.JACKSON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,11,1756,0,0
2023111902,2023-11-19,2,0,39,DET,CHI,0,0,100,1,0,TIMEOUT #1 BY DET AT 00:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1761,0,0
2023111902,2023-11-19,2,0,39,DET,CHI,1,10,69,0,0,(:39) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 26-J.GIBBS PUSHED OB AT CHI 23 FOR 8 YARDS (53-T.EDWARDS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,11,1761,0,0
2023111902,2023-11-19,2,0,33,DET,CHI,2,2,77,1,0,(:33) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 26-J.GIBBS TO CHI 9 FOR 14 YARDS (29-T.STEVENSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,11,1767,0,0
2023111902,2023-11-19,2,0,26,DET,CHI,0,0,100,1,0,TIMEOUT #2 BY DET AT 00:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1774,0,0
2023111902,2023-11-19,2,0,26,DET,CHI,1,9,91,0,0,(:26) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,11,1774,0,0
2023111902,2023-11-19,2,0,20,DET,CHI,2,9,91,0,0,(:20) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO CHI 7 FOR 2 YARDS (6-K.GORDON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,11,1780,0,0
2023111902,2023-11-19,2,0,16,DET,CHI,3,7,93,1,0,"(:16) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 14-A.ST. BROWN FOR 7 YARDS, TOUCHDOWN.",0,2023,7,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,11,1784,0,0
2023111902,2023-11-19,2,0,16,DET,CHI,0,0,100,1,0,TIMEOUT #3 BY DET AT 00:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1784,0,0
2023111902,2023-11-19,2,0,11,DET,CHI,0,0,85,1,0,"36-R.PATTERSON EXTRA POINT IS GOOD, CENTER-43-J.MCQUAIDE, HOLDER-3-J.FOX.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,1789,0,0
2023111902,2023-11-19,2,0,11,CHI,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1789,0,0
2023111902,2023-11-19,2,0,11,CHI,DET,1,10,25,0,0,(:11) 1-J.FIELDS KNEELS TO CHI 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,1789,0,0
2023111902,2023-11-19,3,15,0,DET,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1800,0,0
2023111902,2023-11-19,2,0,0,CHI,DET,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1800,0,0
2023111902,2023-11-19,3,15,0,DET,CHI,1,10,25,1,0,(15:00) 5-D.MONTGOMERY UP THE MIDDLE TO DET 45 FOR 20 YARDS (9-J.BRISKER).,0,2023,20,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,11,1800,0,0
2023111902,2023-11-19,3,14,25,DET,CHI,1,10,45,0,0,(14:25) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 11-K.RAYMOND.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,11,1835,0,0
2023111902,2023-11-19,3,14,21,DET,CHI,2,10,45,0,0,(14:21) (SHOTGUN) 5-D.MONTGOMERY RIGHT END TO CHI 47 FOR 8 YARDS (53-T.EDWARDS; 49-T.EDMUNDS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OWN,0,,0,,0,11,1839,0,0
2023111902,2023-11-19,3,13,48,DET,CHI,3,2,53,0,0,(13:48) (SHOTGUN) 16-J.GOFF SACKED AT DET 48 FOR -5 YARDS (57-J.SANBORN).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,11,1872,0,0
2023111902,2023-11-19,3,13,9,DET,CHI,4,7,48,0,0,"(13:09) 3-J.FOX PUNTS 37 YARDS TO CHI 15, CENTER-43-J.MCQUAIDE, FAIR CATCH BY 15-T.TAYLOR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,11,1911,0,0
2023111902,2023-11-19,3,13,2,DET,CHI,0,0,100,1,0,TIMEOUT AT 13:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1918,0,0
2023111902,2023-11-19,3,13,2,CHI,DET,1,10,15,0,0,(13:02) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 2-D.MOORE TO CHI 20 FOR 5 YARDS (46-J.CAMPBELL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,11,1918,0,0
2023111902,2023-11-19,3,12,24,CHI,DET,2,5,20,1,0,(12:24) 21-D.FOREMAN LEFT TACKLE TO CHI 33 FOR 13 YARDS (97-A.HUTCHINSON; 32-B.BRANCH). CHI-21-D.FOREMAN WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OWN,0,,0,,0,11,1956,0,0
2023111902,2023-11-19,3,12,9,CHI,DET,0,0,100,1,0,TIMEOUT AT 12:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1971,0,0
2023111902,2023-11-19,3,11,54,CHI,DET,1,10,33,1,0,(11:54) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE RAN OB AT CHI 47 FOR 14 YARDS.,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,11,1986,0,0
2023111902,2023-11-19,3,11,11,CHI,DET,1,10,47,0,0,"(11:11) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO DET 47 FOR 6 YARDS (79-J.COMINSKY, 23-J.JACOBS).",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,11,2029,0,0
2023111902,2023-11-19,3,10,32,CHI,DET,2,4,53,0,0,(10:32) 24-K.HERBERT LEFT END TO CHI 47 FOR -6 YARDS (32-B.BRANCH).,0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OPP,0,,0,,0,11,2068,0,0
2023111902,2023-11-19,3,9,49,CHI,DET,3,10,47,0,0,"(9:49) (SHOTGUN) PENALTY ON CHI, DELAY OF GAME, 5 YARDS, ENFORCED AT CHI 47 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OWN,1,CHI,1,DELAY OF GAME,5,11,2111,0,0
2023111902,2023-11-19,3,9,42,CHI,DET,3,15,42,0,0,"(9:42) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 11-D.MOONEY. PENALTY ON DET-32-B.BRANCH, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT CHI 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,42,OWN,1,DET,1,ILLEGAL CONTACT,5,11,2118,0,0
2023111902,2023-11-19,3,9,35,CHI,DET,1,10,47,1,0,(9:35) (SHOTGUN) 23-R.JOHNSON UP THE MIDDLE TO DET 39 FOR 14 YARDS (31-K.JOSEPH).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,11,2125,0,0
2023111902,2023-11-19,3,8,52,CHI,DET,1,10,61,0,0,"(8:52) (SHOTGUN) PENALTY ON CHI-58-D.WRIGHT, FALSE START, 5 YARDS, ENFORCED AT DET 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,CHI,1,FALSE START,5,11,2168,0,0
2023111902,2023-11-19,3,8,48,CHI,DET,1,15,56,0,0,"(8:48) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO DET 41 FOR 3 YARDS (1-C.SUTTON, 55-D.BARNES).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,11,2172,0,0
2023111902,2023-11-19,3,8,5,CHI,DET,2,12,59,0,0,(8:05) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 24-K.HERBERT TO DET 40 FOR 1 YARD (34-A.ANZALONE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,11,2215,0,0
2023111902,2023-11-19,3,7,23,CHI,DET,3,11,60,0,0,(7:23) (SHOTGUN) 23-R.JOHNSON UP THE MIDDLE TO DET 35 FOR 5 YARDS (97-A.HUTCHINSON; 31-K.JOSEPH).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,11,2257,0,0
2023111902,2023-11-19,3,6,46,CHI,DET,4,6,65,0,0,"(6:46) 8-C.SANTOS 53 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2294,0,0
2023111902,2023-11-19,3,6,41,DET,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 62 YARDS FROM CHI 35 TO DET 3. 13-C.REYNOLDS TO DET 34 FOR 31 YARDS (29-T.STEVENSON). FUMBLES (29-T.STEVENSON), RECOVERED BY CHI-43-D.GATES AT DET 40. DET-13-C.REYNOLDS WAS INJURED DURING THE PLAY.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,1,0,0,0,,35,OPP,0,,0,,0,11,2299,0,0
2023111902,2023-11-19,3,6,41,DET,CHI,0,0,100,1,0,TIMEOUT AT 06:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2299,0,0
2023111902,2023-11-19,3,6,32,CHI,DET,1,10,60,1,0,(6:32) (SHOTGUN) 1-J.FIELDS LEFT END PUSHED OB AT DET 28 FOR 12 YARDS (34-A.ANZALONE).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,11,2308,0,0
2023111902,2023-11-19,3,6,32,DET,CHI,0,0,100,1,0,TIMEOUT AT 06:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2308,0,0
2023111902,2023-11-19,3,5,51,CHI,DET,1,10,72,0,0,(5:51) 24-K.HERBERT LEFT END TO DET 28 FOR NO GAIN (55-D.BARNES; 93-J.PASCHAL). CHI-70-B.JONES WAS INJURED DURING THE PLAY.,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,11,2349,0,0
2023111902,2023-11-19,3,5,13,CHI,DET,2,10,72,0,0,"(5:13) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END PUSHED OB AT DET 23 FOR 5 YARDS (55-D.BARNES). PENALTY ON CHI-58-D.WRIGHT, OFFENSIVE HOLDING, 11 YARDS, ENFORCED AT DET 28 - NO PLAY.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,28,OPP,1,CHI,1,OFFENSIVE HOLDING,11,11,2387,0,0
2023111902,2023-11-19,3,4,48,CHI,DET,2,21,61,1,0,"(4:48) (SHOTGUN) 1-J.FIELDS PASS DEEP RIGHT TO 2-D.MOORE FOR 39 YARDS, TOUCHDOWN.",0,2023,39,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,11,2412,0,0
2023111902,2023-11-19,3,4,41,DET,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2419,0,0
2023111902,2023-11-19,3,4,41,DET,CHI,0,0,100,1,0,TIMEOUT AT 04:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2419,0,0
2023111902,2023-11-19,3,4,41,CHI,DET,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,2419,0,0
2023111902,2023-11-19,3,4,41,DET,CHI,1,10,25,0,0,(4:41) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO DET 33 FOR 8 YARDS (9-J.BRISKER).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,11,2419,0,0
2023111902,2023-11-19,3,4,13,DET,CHI,2,2,33,1,0,(4:13) 16-J.GOFF PASS SHORT LEFT TO 26-J.GIBBS PUSHED OB AT DET 42 FOR 9 YARDS (49-T.EDMUNDS).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,11,2447,0,0
2023111902,2023-11-19,3,3,39,DET,CHI,1,10,42,0,0,(3:39) 26-J.GIBBS RIGHT TACKLE TO DET 43 FOR 1 YARD (94-R.GREEN; 95-D.WALKER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OWN,0,,0,,0,11,2481,0,0
2023111902,2023-11-19,3,3,4,DET,CHI,2,9,43,0,0,(3:04) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO DET 46 FOR 3 YARDS (99-G.DEXTER; 53-T.EDWARDS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,11,2516,0,0
2023111902,2023-11-19,3,2,33,DET,CHI,3,6,46,1,0,(2:33) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE INTENDED FOR 8-J.REYNOLDS INTERCEPTED BY 49-T.EDMUNDS (99-G.DEXTER) AT CHI 47. 49-T.EDMUNDS TO DET 43 FOR 10 YARDS (11-K.RAYMOND).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,46,OWN,0,,0,,0,11,2547,0,0
2023111902,2023-11-19,3,2,25,CHI,DET,1,10,57,0,0,(2:25) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT MIDDLE TO 84-M.LEWIS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,11,2555,0,0
2023111902,2023-11-19,3,2,25,DET,CHI,0,0,100,1,0,TIMEOUT AT 02:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2555,0,0
2023111902,2023-11-19,3,2,22,CHI,DET,2,10,57,0,0,(2:22) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO DET 38 FOR 5 YARDS (79-J.COMINSKY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,11,2558,0,0
2023111902,2023-11-19,3,1,44,CHI,DET,3,5,62,1,0,(1:44) (SHOTGUN) 23-R.JOHNSON RIGHT TACKLE TO DET 32 FOR 6 YARDS (1-C.SUTTON; 34-A.ANZALONE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,38,OPP,0,,0,,0,11,2596,0,0
2023111902,2023-11-19,3,1,6,CHI,DET,1,10,68,0,0,(1:06) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE TO DET 25 FOR 7 YARDS (31-K.JOSEPH).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,11,2634,0,0
2023111902,2023-11-19,3,0,24,CHI,DET,2,3,75,0,0,(:24) (SHOTGUN) 1-J.FIELDS LEFT TACKLE TO DET 23 FOR 2 YARDS (34-A.ANZALONE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OPP,0,,0,,0,11,2676,0,0
2023111902,2023-11-19,4,15,0,CHI,DET,3,1,77,0,0,(15:00) 1-J.FIELDS UP THE MIDDLE TO DET 23 FOR NO GAIN (34-A.ANZALONE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,11,2700,0,0
2023111902,2023-11-19,3,0,0,CHI,DET,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2700,0,0
2023111902,2023-11-19,4,14,15,CHI,DET,4,1,77,0,0,"(14:15) 8-C.SANTOS 40 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,11,2745,0,0
2023111902,2023-11-19,4,14,12,DET,CHI,0,0,65,1,0,"8-C.SANTOS KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2748,0,0
2023111902,2023-11-19,4,14,12,DET,CHI,1,10,25,0,0,(14:12) 16-J.GOFF SACKED AT DET 17 FOR -8 YARDS (98-M.SWEAT).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,2748,0,0
2023111902,2023-11-19,4,13,35,DET,CHI,2,18,17,0,0,(13:35) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 11-K.RAYMOND TO DET 22 FOR 5 YARDS (53-T.EDWARDS). CHI-53-T.EDWARDS WAS INJURED DURING THE PLAY.,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,11,2785,0,0
2023111902,2023-11-19,4,13,26,DET,CHI,0,0,100,1,0,TIMEOUT AT 13:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2794,0,0
2023111902,2023-11-19,4,13,18,DET,CHI,3,13,22,0,0,(13:18) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 87-S.LAPORTA [99-G.DEXTER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,11,2802,0,0
2023111902,2023-11-19,4,13,13,DET,CHI,4,13,22,0,0,"(13:13) 3-J.FOX PUNTS 60 YARDS TO CHI 18, CENTER-43-J.MCQUAIDE. 15-T.TAYLOR TO CHI 31 FOR 13 YARDS (44-M.RODRIGUEZ). PENALTY ON CHI-39-J.BLACKWELL, ILLEGAL BLOCK ABOVE THE WAIST, 9 YARDS, ENFORCED AT CHI 18.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,1,CHI,0,ILLEGAL BLOCK ABOVE THE WAIST,9,11,2807,0,0
2023111902,2023-11-19,4,13,0,CHI,DET,1,10,9,0,0,(13:00) 24-K.HERBERT RIGHT GUARD TO CHI 18 FOR 9 YARDS (93-J.PASCHAL).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OWN,0,,0,,0,11,2820,0,0
2023111902,2023-11-19,4,12,21,CHI,DET,2,1,18,1,0,"(12:21) (SHOTGUN) 24-K.HERBERT UP THE MIDDLE TO CHI 21 FOR 3 YARDS (23-J.JACOBS, 93-J.PASCHAL).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,11,2859,0,0
2023111902,2023-11-19,4,11,38,CHI,DET,1,10,21,0,0,"(11:38) 23-R.JOHNSON RIGHT END TO CHI 19 FOR -2 YARDS (93-J.PASCHAL, 46-J.CAMPBELL).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OWN,0,,0,,0,11,2902,0,0
2023111902,2023-11-19,4,11,0,CHI,DET,2,12,19,0,0,(11:00) (SHOTGUN) 1-J.FIELDS RIGHT END TO CHI 27 FOR 8 YARDS (34-A.ANZALONE).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OWN,0,,0,,0,11,2940,0,0
2023111902,2023-11-19,4,10,15,CHI,DET,3,4,27,0,0,"(10:15) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 11-D.MOONEY. PENALTY ON DET-32-B.BRANCH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CHI 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,27,OWN,1,DET,1,DEFENSIVE HOLDING,5,11,2985,0,0
2023111902,2023-11-19,4,10,10,CHI,DET,1,10,32,0,0,(10:10) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO CHI 36 FOR 4 YARDS (34-A.ANZALONE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,32,OWN,0,,0,,0,11,2990,0,0
2023111902,2023-11-19,4,9,34,CHI,DET,2,6,36,0,0,(9:34) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END TO CHI 41 FOR 5 YARDS (46-J.CAMPBELL).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,11,3026,0,0
2023111902,2023-11-19,4,8,54,CHI,DET,3,1,41,1,0,(8:54) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO CHI 44 FOR 3 YARDS (34-A.ANZALONE; 97-A.HUTCHINSON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,11,3066,0,0
2023111902,2023-11-19,4,8,15,CHI,DET,1,10,44,0,0,(8:15) (SHOTGUN) 1-J.FIELDS LEFT END TO CHI 48 FOR 4 YARDS (55-D.BARNES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OWN,0,,0,,0,11,3105,0,0
2023111902,2023-11-19,4,7,33,CHI,DET,2,6,48,0,0,(7:33) (SHOTGUN) 1-J.FIELDS SACKED AT CHI 40 FOR -8 YARDS (54-A.MCNEILL).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,11,3147,0,0
