GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,HOU
2023111904,2023-11-19,1,5,54,HOU,ARI,3,6,80,1,0,"(5:54) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 86-D.SCHULTZ FOR 20 YARDS, TOUCHDOWN.",0,2023,20,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,546,0,0
2023111904,2023-11-19,1,5,54,HOU,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 05:54.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,546,0,0
2023111904,2023-11-19,1,5,48,ARI,HOU,0,0,65,1,0,"16-M.AMMENDOLA KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,552,0,0
2023111904,2023-11-19,1,5,48,HOU,ARI,0,0,85,1,0,"16-M.AMMENDOLA EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,552,0,0
2023111904,2023-11-19,1,5,48,HOU,ARI,0,0,100,1,0,TIMEOUT AT 05:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,552,0,0
2023111904,2023-11-19,1,5,48,ARI,HOU,1,10,25,0,0,(5:48) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT MIDDLE TO 6-J.CONNER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,552,0,0
2023111904,2023-11-19,1,5,43,ARI,HOU,2,10,25,1,0,(5:43) (SHOTGUN) 6-J.CONNER LEFT TACKLE TO ARI 36 FOR 11 YARDS (48-C.HARRIS).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,557,0,0
2023111904,2023-11-19,1,5,0,ARI,HOU,1,10,36,1,0,(5:00) (SHOTGUN) 6-J.CONNER RIGHT GUARD PUSHED OB AT 50 FOR 14 YARDS (24-D.STINGLEY).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,600,0,0
2023111904,2023-11-19,1,4,36,ARI,HOU,1,10,100,0,0,"(4:36) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 2-M.BROWN TO HOU 45 FOR 5 YARDS (53-B.CASHMAN).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,624,0,0
2023111904,2023-11-19,1,4,7,ARI,HOU,2,5,55,0,0,"(4:07) (NO HUDDLE, SHOTGUN) 1-K.MURRAY SCRAMBLES UP THE MIDDLE RAN OB AT HOU 10 FOR 35 YARDS (30-D.HOUSTON-CARSON). PENALTY ON ARI-84-E.HIGGINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 23.",0,2023,35,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,45,OPP,1,ARI,0,OFFENSIVE HOLDING,10,653,0,0
2023111904,2023-11-19,1,3,35,ARI,HOU,1,10,67,0,0,(3:35) (SHOTGUN) 4-R.MOORE RIGHT END RAN OB AT HOU 29 FOR 4 YARDS (96-M.COLLINS; 5-J.PITRE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OPP,0,,0,,0,685,0,0
2023111904,2023-11-19,1,2,55,ARI,HOU,2,6,71,0,0,"(2:55) (SHOTGUN) 1-K.MURRAY SACKED AT HOU 34 FOR -5 YARDS. FUMBLES, RECOVERED BY ARI-6-J.CONNER AT HOU 34.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,29,OPP,0,,0,,0,725,0,0
2023111904,2023-11-19,1,2,11,ARI,HOU,3,11,66,0,0,(2:11) (SHOTGUN) 1-K.MURRAY SACKED AT HOU 39 FOR -5 YARDS (51-W.ANDERSON).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,769,0,0
2023111904,2023-11-19,1,1,26,ARI,HOU,4,16,61,0,0,"(1:26) 5-M.PRATER 57 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,814,0,0
2023111904,2023-11-19,1,1,21,HOU,ARI,1,10,25,0,0,(1:21) 26-D.SINGLETARY RIGHT TACKLE TO HOU 27 FOR 2 YARDS (95-L.FOTU).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,819,0,0
2023111904,2023-11-19,1,1,21,HOU,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,819,0,0
2023111904,2023-11-19,1,1,21,HOU,ARI,0,0,100,1,0,TIMEOUT AT 01:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,819,0,0
2023111904,2023-11-19,1,0,45,HOU,ARI,2,8,27,0,0,(:45) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 12-N.COLLINS TO HOU 33 FOR 6 YARDS (33-A.HAMILTON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,855,0,0
2023111904,2023-11-19,1,0,12,HOU,ARI,3,2,33,1,0,"(:12) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 2-R.WOODS TO HOU 47 FOR 14 YARDS (10-J.WOODS).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,888,0,0
2023111904,2023-11-19,1,0,0,HOU,ARI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023111904,2023-11-19,2,15,0,HOU,ARI,1,10,47,0,0,(15:00) 26-D.SINGLETARY UP THE MIDDLE TO ARI 45 FOR 8 YARDS (79-P.HOSKINS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,900,0,0
2023111904,2023-11-19,2,14,26,HOU,ARI,2,2,55,1,0,(14:26) (SHOTGUN) 26-D.SINGLETARY LEFT END PUSHED OB AT ARI 34 FOR 11 YARDS (34-J.THOMPSON).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OPP,0,,0,,0,934,0,0
