GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,TB,SF
2023111908,2023-11-19,1,4,39,SF,TB,1,6,94,0,0,(4:39) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO TB 4 FOR 2 YARDS (91-M.GREENE; 96-G.GAINES).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,11,621,0,0
2023111908,2023-11-19,1,3,59,SF,TB,2,4,96,1,0,"(3:59) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,11,661,0,0
2023111908,2023-11-19,1,3,55,SF,TB,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,665,0,0
2023111908,2023-11-19,1,3,55,SF,TB,0,0,100,1,0,TIMEOUT AT 03:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,665,0,0
2023111908,2023-11-19,1,3,55,TB,SF,0,0,65,1,0,4-J.MOODY KICKS 66 YARDS FROM SF 35 TO TB -1. 83-D.THOMPKINS TO TB 15 FOR 16 YARDS (45-D.FLANNIGAN-FOWLES).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,665,0,0
2023111908,2023-11-19,1,3,50,TB,SF,1,10,15,0,0,(3:50) (SHOTGUN) 6-B.MAYFIELD UP THE MIDDLE TO TB 18 FOR 3 YARDS (54-F.WARNER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,11,670,0,0
2023111908,2023-11-19,1,3,13,TB,SF,2,7,18,0,0,(3:13) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 22 FOR 4 YARDS (54-F.WARNER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,11,707,0,0
2023111908,2023-11-19,1,2,32,TB,SF,3,3,22,1,0,(2:32) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE TO TB 30 FOR 8 YARDS (57-D.GREENLAW).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,11,748,0,0
2023111908,2023-11-19,1,1,53,TB,SF,1,10,30,0,0,(1:53) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT TB 35 FOR 5 YARDS (7-C.WARD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,11,787,0,0
2023111908,2023-11-19,1,1,13,TB,SF,2,5,35,0,0,"(1:13) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 83-D.THOMPKINS TO TB 39 FOR 4 YARDS (57-D.GREENLAW). PENALTY ON SF-29-T.HUFANGA, DEFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT TB 35 - NO PLAY.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,35,OWN,1,SF,1,DEFENSIVE OFFSIDE,4,11,827,0,0
2023111908,2023-11-19,1,0,50,TB,SF,2,1,39,1,0,(:50) 6-B.MAYFIELD PASS SHORT LEFT TO 22-C.EDMONDS PUSHED OB AT 50 FOR 11 YARDS (57-D.GREENLAW).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,11,850,0,0
2023111908,2023-11-19,1,0,10,TB,SF,1,10,100,0,0,(:10) (SHOTGUN) 22-C.EDMONDS LEFT END TO SF 47 FOR 3 YARDS (99-J.KINLAW).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,11,890,0,0
2023111908,2023-11-19,2,15,0,TB,SF,2,7,53,0,0,(15:00) (SHOTGUN) 10-T.PALMER RIGHT END RAN OB AT SF 41 FOR 6 YARDS (31-T.GIPSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OPP,0,,0,,0,11,900,0,0
2023111908,2023-11-19,1,0,0,TB,SF,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,900,0,0
2023111908,2023-11-19,2,14,25,TB,SF,3,1,59,1,0,"(14:25) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 10-T.PALMER TO SF 38 FOR 3 YARDS (31-T.GIPSON, 20-A.THOMAS).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,11,935,0,0
2023111908,2023-11-19,2,13,44,TB,SF,1,10,62,0,0,"(13:44) 1-R.WHITE UP THE MIDDLE TO SF 32 FOR 6 YARDS (57-D.GREENLAW, 91-A.ARMSTEAD). PENALTY ON SF-91-A.ARMSTEAD, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT SF 38 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,38,OPP,1,SF,1,DEFENSIVE OFFSIDE,5,11,976,0,0
2023111908,2023-11-19,2,13,15,TB,SF,1,5,67,0,0,"(13:15) (SHOTGUN) 6-B.MAYFIELD SACKED AT SF 34 FOR -1 YARDS (97-N.BOSA). FUMBLES (97-N.BOSA) [97-N.BOSA], TOUCHED AT SF 32, RECOVERED BY SF-94-C.FERRELL AT SF 35. FUMBLE FORCED BY SF-54-F.WARNER.",0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,33,OPP,0,,0,,0,11,1005,0,0
2023111908,2023-11-19,2,12,57,SF,TB,1,10,35,1,0,(12:57) 25-E.MITCHELL RIGHT END TO SF 48 FOR 13 YARDS (31-A.WINFIELD).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,11,1023,0,0
2023111908,2023-11-19,2,12,57,SF,TB,0,0,100,1,0,TIMEOUT AT 12:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1023,0,0
2023111908,2023-11-19,2,12,16,SF,TB,1,10,48,0,0,"(12:16) 25-E.MITCHELL LEFT GUARD TO 50 FOR 2 YARDS (50-V.VEA, 7-S.BARRETT).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,11,1064,0,0
2023111908,2023-11-19,2,11,45,SF,TB,2,8,100,0,0,(11:45) 25-E.MITCHELL RIGHT END TO TB 44 FOR 6 YARDS (54-L.DAVID).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,0,OPP,0,,0,,0,11,1095,0,0
2023111908,2023-11-19,2,11,1,SF,TB,3,2,56,1,0,(11:01) (SHOTGUN) 13-B.PURDY SCRAMBLES UP THE MIDDLE TO TB 41 FOR 3 YARDS (31-A.WINFIELD).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,11,1139,0,0
2023111908,2023-11-19,2,10,17,SF,TB,1,10,59,1,0,(10:17) 13-B.PURDY PASS DEEP MIDDLE TO 11-B.AIYUK TO TB 22 FOR 19 YARDS (35-J.DEAN).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,11,1183,0,0
2023111908,2023-11-19,2,9,34,SF,TB,1,10,78,0,0,(9:34) (SHOTGUN) 25-E.MITCHELL RIGHT END TO TB 19 FOR 3 YARDS (45-D.WHITE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,22,OPP,0,,0,,0,11,1226,0,0
2023111908,2023-11-19,2,8,51,SF,TB,2,7,81,0,0,(8:51) (SHOTGUN) 13-B.PURDY SACKED AT TB 27 FOR -8 YARDS (0-Y.DIABY).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,11,1269,0,0
2023111908,2023-11-19,2,8,8,SF,TB,3,15,73,0,0,(8:08) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 19-D.SAMUEL TO TB 19 FOR 8 YARDS (54-L.DAVID).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,11,1312,0,0
2023111908,2023-11-19,2,7,25,SF,TB,4,7,81,0,0,"(7:25) 4-J.MOODY 37 YARD FIELD GOAL IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,11,1355,0,0
2023111908,2023-11-19,2,7,21,TB,SF,1,10,25,0,0,(7:21) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 87-P.DURHAM TO TB 33 FOR 8 YARDS (48-O.BURKS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,1359,0,0
2023111908,2023-11-19,2,7,21,SF,TB,0,0,100,1,0,TIMEOUT AT 07:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1359,0,0
2023111908,2023-11-19,2,7,21,TB,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1359,0,0
2023111908,2023-11-19,2,6,44,TB,SF,2,2,33,1,0,(6:44) (SHOTGUN) 22-C.EDMONDS LEFT TACKLE TO TB 36 FOR 3 YARDS (54-F.WARNER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,11,1396,0,0
2023111908,2023-11-19,2,6,4,TB,SF,1,10,36,1,0,(6:04) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 10-T.PALMER PUSHED OB AT SF 47 FOR 17 YARDS (7-C.WARD).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,11,1436,0,0
2023111908,2023-11-19,2,5,27,TB,SF,1,10,53,0,0,(5:27) 22-C.EDMONDS RIGHT TACKLE TO SF 46 FOR 1 YARD (54-F.WARNER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0,11,1473,0,0
2023111908,2023-11-19,2,4,46,TB,SF,2,9,54,0,0,"(4:46) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP RIGHT TO 88-C.OTTON. PENALTY ON SF-97-N.BOSA, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT SF 46 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,46,OPP,1,SF,1,DEFENSIVE OFFSIDE,5,11,1514,0,0
2023111908,2023-11-19,2,4,43,TB,SF,2,4,59,0,0,(4:43) (SHOTGUN) 1-R.WHITE LEFT GUARD TO SF 39 FOR 2 YARDS (98-J.HARGRAVE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OPP,0,,0,,0,11,1517,0,0
2023111908,2023-11-19,2,4,2,TB,SF,3,2,61,1,0,(4:02) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES LEFT TACKLE TO SF 36 FOR 3 YARDS (57-D.GREENLAW; 98-J.HARGRAVE).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,11,1558,0,0
2023111908,2023-11-19,2,3,16,TB,SF,1,10,64,0,0,(3:16) (SHOTGUN) 6-B.MAYFIELD SACKED AT SF 45 FOR -9 YARDS (91-A.ARMSTEAD).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,11,1604,0,0
2023111908,2023-11-19,2,2,32,TB,SF,2,19,55,1,0,(2:32) (SHOTGUN) 6-B.MAYFIELD PASS DEEP MIDDLE TO 88-C.OTTON TO SF 18 FOR 27 YARDS (29-T.HUFANGA).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,11,1648,0,0
2023111908,2023-11-19,2,2,0,TB,SF,1,10,82,1,0,(2:00) 83-D.THOMPKINS LEFT END PUSHED OB AT SF 1 FOR 17 YARDS (94-C.FERRELL).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,18,OPP,0,,0,,0,11,1680,0,0
2023111908,2023-11-19,2,2,0,TB,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1680,0,0
