GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIA,LV
2023111906,2023-11-19,2,2,33,MIA,LV,3,10,89,1,0,"(2:33) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 26-S.AHMED FOR 11 YARDS, TOUCHDOWN.",0,2023,11,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,11,1647,0,0
2023111906,2023-11-19,2,2,28,LV,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1652,0,0
2023111906,2023-11-19,2,2,28,LV,MIA,1,10,25,0,0,(2:28) (SHOTGUN) 8-J.JACOBS RIGHT GUARD TO LV 28 FOR 3 YARDS (15-J.PHILLIPS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,11,1652,0,0
2023111906,2023-11-19,2,2,28,MIA,LV,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,1652,0,0
2023111906,2023-11-19,2,2,28,MIA,LV,0,0,100,1,0,TIMEOUT AT 02:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1652,0,0
2023111906,2023-11-19,2,2,0,LV,MIA,2,7,28,0,0,"(2:00) (SHOTGUN) 8-J.JACOBS LEFT GUARD TO LV 31 FOR 3 YARDS (15-J.PHILLIPS, 43-A.VAN GINKEL).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,28,OWN,0,,0,,0,11,1680,0,0
2023111906,2023-11-19,2,2,0,LV,MIA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1680,0,0
2023111906,2023-11-19,2,1,22,LV,MIA,3,4,31,0,0,(1:22) 8-J.JACOBS UP THE MIDDLE TO LV 32 FOR 1 YARD (2-B.CHUBB).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,11,1718,0,0
2023111906,2023-11-19,2,1,18,LV,MIA,4,8,27,0,0,"(1:18) 6-A.COLE PUNTS 61 YARDS TO MIA 12, CENTER-50-J.BOBENMOYER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,11,1722,0,0
2023111906,2023-11-19,2,1,18,LV,MIA,0,0,100,1,0,TIMEOUT #1 BY MIA AT 01:18.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1722,0,0
2023111906,2023-11-19,2,1,9,MIA,LV,1,10,12,1,0,(1:09) (SHOTGUN) 31-R.MOSTERT LEFT END PUSHED OB AT MIA 22 FOR 10 YARDS (41-R.SPILLANE).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,12,OWN,0,,0,,0,11,1731,0,0
2023111906,2023-11-19,2,1,9,MIA,LV,0,0,100,1,0,TIMEOUT AT 01:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1731,0,0
2023111906,2023-11-19,2,1,3,MIA,LV,1,10,22,1,0,"(1:03) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 89-J.HILL TO MIA 32 FOR 10 YARDS (5-D.DEABLO, 39-N.HOBBS). FUMBLES (39-N.HOBBS), RECOVERED BY LV-5-D.DEABLO AT MIA 32.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,22,OWN,0,,0,,0,11,1737,0,0
2023111906,2023-11-19,2,0,58,LV,MIA,1,10,68,0,0,(:58) (SHOTGUN) 8-J.JACOBS RIGHT TACKLE TO MIA 29 FOR 3 YARDS (25-X.HOWARD; 15-J.PHILLIPS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,11,1742,0,0
2023111906,2023-11-19,2,0,16,LV,MIA,2,7,71,0,0,(:16) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 17-D.ADAMS (92-Z.SIELER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,11,1784,0,0
2023111906,2023-11-19,2,0,13,LV,MIA,3,7,71,0,0,(:13) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 17-D.ADAMS (4-K.KOHOU).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,11,1787,0,0
2023111906,2023-11-19,2,0,9,LV,MIA,4,7,71,0,0,"(:09) 2-D.CARLSON 47 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,11,1791,0,0
2023111906,2023-11-19,2,0,5,MIA,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1795,0,0
2023111906,2023-11-19,2,0,5,MIA,LV,1,10,25,1,0,(:05) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 3-R.CHOSEN RAN OB AT LV 45 FOR 30 YARDS (39-N.HOBBS) [51-M.KOONCE].,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,1795,0,0
2023111906,2023-11-19,2,0,0,MIA,LV,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1800,0,0
2023111906,2023-11-19,3,15,0,MIA,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1800,0,0
2023111906,2023-11-19,3,15,0,MIA,LV,1,10,25,0,0,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT INTENDED FOR 17-J.WADDLE INTERCEPTED BY 20-I.POLA-MAO AT LV 32. 20-I.POLA-MAO TO LV 32 FOR NO GAIN (17-J.WADDLE).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,11,1800,0,0
2023111906,2023-11-19,3,14,52,LV,MIA,1,10,32,0,0,"(14:52) 8-J.JACOBS RIGHT END TO LV 32 FOR NO GAIN (51-D.LONG, 2-B.CHUBB).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OWN,0,,0,,0,11,1808,0,0
2023111906,2023-11-19,3,14,10,LV,MIA,2,10,32,0,0,(14:10) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER TO LV 41 FOR 9 YARDS (8-J.HOLLAND).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,11,1850,0,0
2023111906,2023-11-19,3,13,34,LV,MIA,3,1,41,0,0,"(13:34) (SHOTGUN) 8-J.JACOBS RIGHT TACKLE TO LV 40 FOR -1 YARDS (94-C.WILKINS, 55-J.BAKER).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OWN,0,,0,,0,11,1886,0,0
2023111906,2023-11-19,3,12,50,LV,MIA,4,2,40,0,0,"(12:50) 6-A.COLE PUNTS 47 YARDS TO MIA 13, CENTER-50-J.BOBENMOYER. 11-C.WILSON TO MIA 21 FOR 8 YARDS (22-A.ABDULLAH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,11,1930,0,0
2023111906,2023-11-19,3,12,37,MIA,LV,0,0,100,1,0,TIMEOUT AT 12:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1943,0,0
2023111906,2023-11-19,3,12,37,MIA,LV,1,10,21,0,0,"(12:37) (SHOTGUN) 31-R.MOSTERT LEFT TACKLE TO MIA 23 FOR 2 YARDS (91-B.NICHOLS, 95-J.JENKINS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OWN,0,,0,,0,11,1943,0,0
2023111906,2023-11-19,3,11,57,MIA,LV,2,8,23,1,0,(11:57) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 10-T.HILL RAN OB AT LV 46 FOR 31 YARDS (24-M.PETERS).,0,2023,31,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,11,1983,0,0
2023111906,2023-11-19,3,11,15,MIA,LV,1,10,54,0,0,(11:15) (SHOTGUN) 31-R.MOSTERT LEFT GUARD TO LV 44 FOR 2 YARDS (90-J.TILLERY; 41-R.SPILLANE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,11,2025,0,0
2023111906,2023-11-19,3,10,37,MIA,LV,2,8,56,1,0,(10:37) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 10-T.HILL TO LV 34 FOR 10 YARDS (59-L.MASTERSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,11,2063,0,0
2023111906,2023-11-19,3,9,56,MIA,LV,1,10,66,0,0,"(9:56) 31-R.MOSTERT RIGHT GUARD TO LV 33 FOR 1 YARD (98-M.CROSBY, 59-L.MASTERSON).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OPP,0,,0,,0,11,2104,0,0
2023111906,2023-11-19,3,9,16,MIA,LV,2,9,67,0,0,"(9:16) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 11-C.WILSON TO LV 31 FOR 2 YARDS (37-T.HALL, 98-M.CROSBY).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,11,2144,0,0
2023111906,2023-11-19,3,8,33,MIA,LV,3,7,69,0,0,(8:33) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP LEFT TO 11-C.WILSON [98-M.CROSBY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,11,2187,0,0
2023111906,2023-11-19,3,8,27,MIA,LV,4,7,69,0,0,"(8:27) 7-J.SANDERS 50 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,11,2193,0,0
2023111906,2023-11-19,3,8,22,LV,MIA,1,10,40,0,0,(8:22) (SHOTGUN) 4-A.O'CONNELL PASS DEEP MIDDLE INTENDED FOR 11-T.TUCKER INTERCEPTED BY 5-J.RAMSEY AT MIA 44. 5-J.RAMSEY TO MIA 47 FOR 3 YARDS (11-T.TUCKER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,40,OWN,0,,0,,0,11,2198,0,0
2023111906,2023-11-19,3,8,22,MIA,LV,0,0,100,1,0,TIMEOUT AT 08:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2198,0,0
2023111906,2023-11-19,3,8,13,MIA,LV,1,10,47,0,0,(8:13) 31-R.MOSTERT RIGHT GUARD TO LV 46 FOR 7 YARDS (25-T.MOEHRIG).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OWN,0,,0,,0,11,2207,0,0
2023111906,2023-11-19,3,7,35,MIA,LV,2,3,54,0,0,"(7:35) (SHOTGUN) 31-R.MOSTERT UP THE MIDDLE TO LV 45 FOR 1 YARD (91-B.NICHOLS, 98-M.CROSBY).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,11,2245,0,0
2023111906,2023-11-19,3,7,3,MIA,LV,3,2,55,1,0,"(7:03) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 17-J.WADDLE TO LV 26 FOR 19 YARDS (25-T.MOEHRIG; 20-I.POLA-MAO).",0,2023,19,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,11,2277,0,0
2023111906,2023-11-19,3,6,22,MIA,LV,1,10,74,0,0,"(6:22) (SHOTGUN) 31-R.MOSTERT RIGHT GUARD TO LV 23 FOR 3 YARDS (5-D.DEABLO, 41-R.SPILLANE).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OPP,0,,0,,0,11,2318,0,0
2023111906,2023-11-19,3,5,39,MIA,LV,2,7,77,0,0,(5:39) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 17-J.WADDLE (41-R.SPILLANE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,11,2361,0,0
2023111906,2023-11-19,3,5,35,MIA,LV,3,7,77,0,0,(5:35) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT TO 17-J.WADDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,11,2365,0,0
2023111906,2023-11-19,3,5,29,MIA,LV,4,7,77,0,0,"(5:29) 7-J.SANDERS 41 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,11,2371,0,0
2023111906,2023-11-19,3,5,26,LV,MIA,1,10,25,0,0,(5:26) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER PUSHED OB AT LV 33 FOR 8 YARDS (55-J.BAKER).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,11,2374,0,0
2023111906,2023-11-19,3,5,26,LV,MIA,0,0,65,1,0,"16-J.BAILEY KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2374,0,0
2023111906,2023-11-19,3,5,26,MIA,LV,0,0,100,1,0,TIMEOUT AT 05:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2374,0,0
2023111906,2023-11-19,3,4,48,LV,MIA,2,2,33,0,0,(4:48) 8-J.JACOBS LEFT GUARD TO LV 34 FOR 1 YARD (55-J.BAKER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,11,2412,0,0
2023111906,2023-11-19,3,4,7,LV,MIA,3,1,34,0,0,"(4:07) 4-A.O'CONNELL PASS INCOMPLETE DEEP MIDDLE TO 17-D.ADAMS [94-C.WILKINS]. PENALTY ON LV-72-J.ELUEMUNOR, OFFENSIVE HOLDING, DECLINED.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,34,OWN,0,LV,0,OFFENSIVE HOLDING,0,11,2453,0,0
2023111906,2023-11-19,3,4,0,LV,MIA,4,1,34,0,0,"(4:00) 6-A.COLE PUNTS 51 YARDS TO MIA 15, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 11-C.WILSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,11,2460,0,0
2023111906,2023-11-19,3,3,52,MIA,LV,1,10,15,0,0,"(3:52) (SHOTGUN) 31-R.MOSTERT LEFT TACKLE TO MIA 19 FOR 4 YARDS (25-T.MOEHRIG, 41-R.SPILLANE).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OWN,0,,0,,0,11,2468,0,0
2023111906,2023-11-19,3,3,52,MIA,LV,0,0,100,1,0,TIMEOUT AT 03:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2468,0,0
2023111906,2023-11-19,3,3,9,MIA,LV,2,6,19,1,0,(3:09) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP LEFT TO 10-T.HILL PUSHED OB AT MIA 44 FOR 25 YARDS (39-N.HOBBS).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,11,2511,0,0
2023111906,2023-11-19,3,2,36,MIA,LV,1,10,44,0,0,(2:36) (SHOTGUN) 26-S.AHMED UP THE MIDDLE TO MIA 46 FOR 2 YARDS (25-T.MOEHRIG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OWN,0,,0,,0,11,2544,0,0
2023111906,2023-11-19,3,1,52,MIA,LV,2,8,46,1,0,(1:52) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 11-C.WILSON TO LV 42 FOR 12 YARDS (20-I.POLA-MAO).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,11,2588,0,0
2023111906,2023-11-19,3,1,16,MIA,LV,1,10,58,0,0,(1:16) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 30-A.INGOLD TO LV 33 FOR 9 YARDS (52-M.REED).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,11,2624,0,0
2023111906,2023-11-19,3,0,39,MIA,LV,2,1,67,0,0,(:39) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,11,2661,0,0
2023111906,2023-11-19,3,0,35,MIA,LV,3,1,67,0,0,(:35) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT MIDDLE TO 30-A.INGOLD.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,11,2665,0,0
2023111906,2023-11-19,3,0,30,MIA,LV,4,1,67,0,0,"(:30) 7-J.SANDERS 51 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,11,2670,0,0
2023111906,2023-11-19,3,0,25,LV,MIA,1,10,25,0,0,(:25) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO LV 31 FOR 6 YARDS (8-J.HOLLAND; 92-Z.SIELER).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,11,2675,0,0
2023111906,2023-11-19,3,0,25,LV,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2675,0,0
2023111906,2023-11-19,4,15,0,LV,MIA,2,4,31,0,0,(15:00) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 13-H.RENFROW TO LV 34 FOR 3 YARDS (55-J.BAKER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,11,2700,0,0
2023111906,2023-11-19,3,0,0,LV,MIA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2700,0,0
2023111906,2023-11-19,4,14,16,LV,MIA,3,1,34,1,0,(14:16) 8-J.JACOBS RIGHT GUARD TO LV 36 FOR 2 YARDS (51-D.LONG; 2-B.CHUBB).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,11,2744,0,0
2023111906,2023-11-19,4,13,35,LV,MIA,1,10,36,0,0,"(13:35) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 16-J.MEYERS TO LV 43 FOR 7 YARDS (25-X.HOWARD).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,11,2785,0,0
2023111906,2023-11-19,4,12,56,LV,MIA,2,3,43,0,0,(12:56) 4-A.O'CONNELL PASS INCOMPLETE DEEP RIGHT TO 17-D.ADAMS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,11,2824,0,0
2023111906,2023-11-19,4,12,50,LV,MIA,3,3,43,0,0,(12:50) (SHOTGUN) 4-A.O'CONNELL SACKED AT LV 35 FOR -8 YARDS (15-J.PHILLIPS).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,11,2830,0,0
2023111906,2023-11-19,4,12,11,LV,MIA,4,11,35,0,0,"(12:11) 6-A.COLE PUNTS 53 YARDS TO MIA 12, CENTER-50-J.BOBENMOYER. 11-C.WILSON TO MIA 21 FOR 9 YARDS (19-D.TURNER). PENALTY ON MIA-20-J.BETHEL, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT MIA 20.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OWN,1,MIA,0,ILLEGAL BLOCK ABOVE THE WAIST,10,11,2869,0,0
2023111906,2023-11-19,4,11,59,MIA,LV,0,0,100,1,0,TIMEOUT AT 11:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2881,0,0
2023111906,2023-11-19,4,11,59,MIA,LV,1,10,10,0,0,(11:59) (SHOTGUN) 31-R.MOSTERT LEFT END PUSHED OB AT MIA 11 FOR 1 YARD (51-M.KOONCE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,10,OWN,0,,0,,0,11,2881,0,0
2023111906,2023-11-19,4,11,18,MIA,LV,2,9,11,0,0,(11:18) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,11,2922,0,0
2023111906,2023-11-19,4,11,13,MIA,LV,3,9,11,0,0,"(11:13) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 26-S.AHMED TO MIA 16 FOR 5 YARDS (41-R.SPILLANE, 98-M.CROSBY). MIA-26-S.AHMED WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  PENALTY ON MIA-66-L.COTTON, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON LV-18-J.JONES, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,11,OWN,1,MIA,0,UNNECESSARY ROUGHNESS,0,11,2927,0,0
2023111906,2023-11-19,4,11,3,MIA,LV,4,4,16,0,0,"(11:03) 16-J.BAILEY PUNTS 34 YARDS TO 50, CENTER-44-B.FERGUSON, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,11,2937,0,0
2023111906,2023-11-19,4,10,55,LV,MIA,1,10,100,0,0,(10:55) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT [98-R.DAVIS].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2945,0,0
2023111906,2023-11-19,4,10,49,LV,MIA,2,10,100,1,0,(10:49) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 8-J.JACOBS PUSHED OB AT MIA 38 FOR 12 YARDS (4-K.KOHOU).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2951,0,0
2023111906,2023-11-19,4,10,13,LV,MIA,1,10,62,0,0,(10:13) 11-T.TUCKER LEFT END TO MIA 44 FOR -6 YARDS (8-J.HOLLAND).,0,2023,-6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,11,2987,0,0
