GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,TEN
2023111905,2023-11-19,3,9,12,JAX,TEN,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,2148,0,0
2023111905,2023-11-19,3,9,12,JAX,TEN,0,0,100,1,0,TIMEOUT AT 09:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2148,0,0
2023111905,2023-11-19,3,9,12,TEN,JAX,0,0,65,1,0,10-B.MCMANUS KICKS 66 YARDS FROM JAX 35 TO TEN -1. 32-T.SPEARS TO TEN 18 FOR 19 YARDS (42-A.WINGARD).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2148,0,0
2023111905,2023-11-19,3,9,6,TEN,JAX,1,15,13,0,0,"(9:06) 8-W.LEVIS PASS SHORT RIGHT TO 81-J.WHYLE TO TEN 20 FOR 7 YARDS (30-M.BROWN, 33-D.LLOYD).",0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,11,2154,0,0
2023111905,2023-11-19,3,9,6,TEN,JAX,1,10,18,0,0,"(9:06) PENALTY ON TEN-88-T.WESCO, FALSE START, 5 YARDS, ENFORCED AT TEN 18 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,18,OWN,1,TEN,1,FALSE START,5,11,2154,0,0
2023111905,2023-11-19,3,8,29,TEN,JAX,2,8,20,0,0,"(8:29) 22-D.HENRY UP THE MIDDLE TO TEN 21 FOR 1 YARD (33-D.LLOYD, 94-F.FATUKASI).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,11,2191,0,0
2023111905,2023-11-19,3,7,42,TEN,JAX,3,7,21,0,0,(7:42) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 32-T.SPEARS TO TEN 27 FOR 6 YARDS (33-D.LLOYD; 5-A.CISCO).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,11,2238,0,0
2023111905,2023-11-19,3,7,0,TEN,JAX,4,1,27,0,0,"(7:00) 4-R.STONEHOUSE PUNTS 73 YARDS TO END ZONE, CENTER-46-M.COX, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,11,2280,0,0
2023111905,2023-11-19,3,6,51,JAX,TEN,0,0,100,1,0,TIMEOUT AT 06:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2289,0,0
2023111905,2023-11-19,3,6,51,JAX,TEN,1,10,20,0,0,(6:51) (SHOTGUN) DIRECT SNAP TO 1-T.ETIENNE.  1-T.ETIENNE RIGHT END TO JAX 22 FOR 2 YARDS (24-E.MOLDEN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,11,2289,0,0
2023111905,2023-11-19,3,6,13,JAX,TEN,2,8,22,1,0,(6:13) 1-T.ETIENNE LEFT END TO JAX 33 FOR 11 YARDS (50-J.GIBBENS; 37-A.HOOKER).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OWN,0,,0,,0,11,2327,0,0
2023111905,2023-11-19,3,5,33,JAX,TEN,1,10,33,1,0,(5:33) (SHOTGUN) 16-T.LAWRENCE PASS DEEP RIGHT TO 0-C.RIDLEY TO TEN 41 FOR 26 YARDS (21-R.MCCREARY).,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,11,2367,0,0
2023111905,2023-11-19,3,4,52,JAX,TEN,1,10,59,0,0,(4:52) (SHOTGUN) 25-D.JOHNSON UP THE MIDDLE TO TEN 38 FOR 3 YARDS (50-J.GIBBENS; 58-H.LANDRY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,11,2408,0,0
2023111905,2023-11-19,3,4,14,JAX,TEN,2,7,62,1,0,(4:14) 16-T.LAWRENCE PASS DEEP LEFT TO 13-C.KIRK TO TEN 20 FOR 18 YARDS (23-T.AVERY).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,11,2446,0,0
2023111905,2023-11-19,3,3,30,JAX,TEN,1,10,80,1,0,"(3:30) 16-T.LAWRENCE PASS DEEP LEFT TO 0-C.RIDLEY FOR 20 YARDS, TOUCHDOWN.",0,2023,20,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,11,2490,0,0
2023111905,2023-11-19,3,3,22,TEN,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO TEN 0. 32-T.SPEARS TO TEN 25 FOR 25 YARDS (26-A.JOHNSON, 42-A.WINGARD).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2498,0,0
2023111905,2023-11-19,3,3,22,JAX,TEN,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,2498,0,0
2023111905,2023-11-19,3,3,22,JAX,TEN,0,0,100,1,0,TIMEOUT AT 03:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2498,0,0
2023111905,2023-11-19,3,3,15,TEN,JAX,1,10,25,0,0,(3:15) 32-T.SPEARS UP THE MIDDLE TO TEN 30 FOR 5 YARDS (41-J.ALLEN; 30-M.BROWN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,11,2505,0,0
2023111905,2023-11-19,3,2,29,TEN,JAX,2,5,30,1,0,(2:29) (SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 15-N.WESTBROOK-IKHINE TO TEN 37 FOR 7 YARDS (23-F.OLUOKUN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,11,2551,0,0
2023111905,2023-11-19,3,1,52,TEN,JAX,1,10,37,0,0,"(1:52) (SHOTGUN) PENALTY ON TEN-75-D.RADUNZ, FALSE START, 5 YARDS, ENFORCED AT TEN 37 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,TEN,1,FALSE START,5,11,2588,0,0
2023111905,2023-11-19,3,1,33,TEN,JAX,1,15,32,0,0,(1:33) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 32-T.SPEARS TO TEN 38 FOR 6 YARDS (33-D.LLOYD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,11,2607,0,0
2023111905,2023-11-19,3,0,53,TEN,JAX,2,9,38,0,0,(:53) (SHOTGUN) 32-T.SPEARS UP THE MIDDLE TO TEN 42 FOR 4 YARDS (30-M.BROWN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,11,2647,0,0
2023111905,2023-11-19,3,0,9,TEN,JAX,3,5,42,0,0,"(:09) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT LEFT TO 18-K.PHILIPS (45-K.CHAISSON). PENALTY ON JAX-45-K.CHAISSON, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT TEN 42 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,42,OWN,1,JAX,1,ROUGHING THE PASSER,15,11,2691,0,0
2023111905,2023-11-19,3,0,5,TEN,JAX,1,10,57,1,0,"(:05) (SHOTGUN) DIRECT SNAP TO 22-D.HENRY.  8-W.LEVIS PASS DEEP RIGHT TO 10-D.HOPKINS FOR 43 YARDS, TOUCHDOWN.",0,2023,43,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,11,2695,0,0
2023111905,2023-11-19,4,15,0,JAX,TEN,1,10,25,0,0,"(15:00) 1-T.ETIENNE LEFT GUARD TO JAX 24 FOR -1 YARDS (56-M.RICE, 93-T.TART).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,11,2700,0,0
2023111905,2023-11-19,4,15,0,JAX,TEN,0,0,65,1,0,"6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2700,0,0
2023111905,2023-11-19,3,0,0,TEN,JAX,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,2700,0,0
2023111905,2023-11-19,3,0,0,JAX,TEN,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2700,0,0
2023111905,2023-11-19,4,14,18,JAX,TEN,2,11,24,0,0,(14:18) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY PUSHED OB AT JAX 26 FOR 2 YARDS (21-R.MCCREARY).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,11,2742,0,0
2023111905,2023-11-19,4,13,38,JAX,TEN,3,9,26,0,0,(13:38) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 7-Z.JONES PUSHED OB AT JAX 30 FOR 4 YARDS (33-E.GARROR).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,11,2782,0,0
2023111905,2023-11-19,4,13,10,JAX,TEN,4,5,30,0,0,"(13:10) 9-L.COOKE PUNTS 49 YARDS TO TEN 21, CENTER-46-R.MATISCIK. 33-E.GARROR TO TEN 36 FOR 15 YARDS (46-R.MATISCIK). FUMBLES (46-R.MATISCIK), RECOVERED BY JAX-46-R.MATISCIK AT TEN 36.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,1,0,0,0,,30,OWN,0,,0,,0,11,2810,0,0
2023111905,2023-11-19,4,12,54,JAX,TEN,1,10,64,0,0,(12:54) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 17-E.ENGRAM.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,11,2826,0,0
2023111905,2023-11-19,4,12,54,JAX,TEN,0,0,100,1,0,TIMEOUT AT 12:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2826,0,0
2023111905,2023-11-19,4,12,46,JAX,TEN,2,10,64,0,0,(12:46) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO TEN 33 FOR 3 YARDS (56-M.RICE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,11,2834,0,0
2023111905,2023-11-19,4,12,5,JAX,TEN,3,7,67,1,0,(12:05) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO TEN 20 FOR 13 YARDS (44-M.BROWN; 56-M.RICE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,11,2875,0,0
2023111905,2023-11-19,4,11,17,JAX,TEN,1,10,80,0,0,(11:17) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 7-Z.JONES TO TEN 18 FOR 2 YARDS (23-T.AVERY).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,11,2923,0,0
2023111905,2023-11-19,4,10,33,JAX,TEN,2,8,82,0,0,(10:33) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE TO TEN 13 FOR 5 YARDS (56-M.RICE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,11,2967,0,0
2023111905,2023-11-19,4,9,45,JAX,TEN,3,3,87,0,0,(9:45) (SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO TEN 11 FOR 2 YARDS (56-M.RICE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,11,3015,0,0
2023111905,2023-11-19,4,8,58,JAX,TEN,4,1,89,1,0,"(8:58) 4-T.BIGSBY RIGHT GUARD TO TEN 8 FOR 3 YARDS (58-H.LANDRY, 56-M.RICE).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,11,3062,0,0
2023111905,2023-11-19,4,8,16,JAX,TEN,1,8,92,0,0,(8:16) (SHOTGUN) 25-D.JOHNSON RIGHT END TO TEN 5 FOR 3 YARDS (21-R.MCCREARY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,8,OPP,0,,0,,0,11,3104,0,0
2023111905,2023-11-19,4,7,34,JAX,TEN,2,5,95,1,0,"(7:34) (SHOTGUN) 16-T.LAWRENCE RIGHT END FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,5,OPP,0,,0,,0,11,3146,0,0
2023111905,2023-11-19,4,7,28,JAX,TEN,0,0,100,1,0,TIMEOUT AT 07:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3152,0,0
2023111905,2023-11-19,4,7,28,JAX,TEN,0,0,85,1,0,"10-B.MCMANUS EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,3152,0,0
2023111905,2023-11-19,4,7,28,TEN,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,3152,0,0
2023111905,2023-11-19,4,7,28,TEN,JAX,1,10,25,0,0,"(7:28) 8-W.LEVIS PASS SHORT LEFT TO 22-D.HENRY TO TEN 35 FOR 10 YARDS (95-R.ROBERTSON-HARRIS). PENALTY ON TEN-77-P.SKORONSKI, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT TEN 25 - NO PLAY.",0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,TEN,1,INELIGIBLE DOWNFIELD PASS,5,11,3152,0,0
2023111905,2023-11-19,4,7,6,TEN,JAX,1,15,20,0,0,"(7:06) (SHOTGUN) 22-D.HENRY UP THE MIDDLE TO TEN 26 FOR 6 YARDS (33-D.LLOYD; 44-T.WALKER). PENALTY ON JAX-96-A.GOTSIS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TEN 26.",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,20,OWN,1,JAX,0,DEFENSIVE HOLDING,5,11,3174,0,0
2023111905,2023-11-19,4,6,42,TEN,JAX,1,10,31,1,0,(6:42) 8-W.LEVIS PASS DEEP LEFT TO 11-C.MOORE TO JAX 20 FOR 49 YARDS (30-M.BROWN).,0,2023,49,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,11,3198,0,0
2023111905,2023-11-19,4,5,57,TEN,JAX,1,10,80,1,0,(5:57) (SHOTGUN) 22-D.HENRY LEFT END PUSHED OB AT JAX 4 FOR 16 YARDS (5-A.CISCO; 33-D.LLOYD).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,11,3243,0,0
2023111905,2023-11-19,4,5,14,TEN,JAX,1,4,96,0,0,"(5:14) 32-T.SPEARS LEFT GUARD TO JAX 2 FOR 2 YARDS (93-T.LACY, 44-T.WALKER).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,4,OPP,0,,0,,0,11,3286,0,0
2023111905,2023-11-19,4,4,34,TEN,JAX,2,2,98,1,0,"(4:34) 8-W.LEVIS PASS SHORT RIGHT TO 98-J.SIMMONS FOR 2 YARDS, TOUCHDOWN.",0,2023,2,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,11,3326,0,0
2023111905,2023-11-19,4,4,28,TEN,JAX,0,0,85,1,0,"6-N.FOLK EXTRA POINT IS GOOD, CENTER-46-M.COX, HOLDER-4-R.STONEHOUSE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,3332,0,0
2023111905,2023-11-19,4,4,28,JAX,TEN,0,0,100,1,0,TIMEOUT AT 04:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3332,0,0
2023111905,2023-11-19,4,4,28,JAX,TEN,0,0,65,1,0,6-N.FOLK KICKS ONSIDE 11 YARDS FROM TEN 35 TO TEN 46. 17-E.ENGRAM (DIDN'T TRY TO ADVANCE) TO TEN 46 FOR NO GAIN.,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,3332,0,0
2023111905,2023-11-19,4,4,27,JAX,TEN,0,0,100,1,0,TIMEOUT AT 04:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3333,0,0
2023111905,2023-11-19,4,4,27,JAX,TEN,1,10,54,0,0,"(4:27) 4-T.BIGSBY RIGHT GUARD TO TEN 44 FOR 2 YARDS (69-T.MCLENDON, 33-E.GARROR).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,46,OPP,0,,0,,0,11,3333,0,0
2023111905,2023-11-19,4,3,45,JAX,TEN,2,8,56,0,0,(3:45) (SHOTGUN) 4-T.BIGSBY UP THE MIDDLE TO TEN 43 FOR 1 YARD (58-H.LANDRY; 95-K.PEKO).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,11,3375,0,0
2023111905,2023-11-19,4,3,1,JAX,TEN,3,7,57,0,0,(3:01) 4-T.BIGSBY RIGHT END PUSHED OB AT TEN 37 FOR 6 YARDS (50-J.GIBBENS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,43,OPP,0,,0,,0,11,3419,0,0
2023111905,2023-11-19,4,2,54,JAX,TEN,4,1,63,1,0,"(2:54) 4-T.BIGSBY UP THE MIDDLE TO TEN 31 FOR 6 YARDS (44-M.BROWN, 38-T.EDMUNDS).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,11,3426,0,0
2023111905,2023-11-19,4,2,7,JAX,TEN,1,10,69,0,0,(2:07) 4-T.BIGSBY LEFT TACKLE TO TEN 34 FOR -3 YARDS (99-R.WEAVER).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OPP,0,,0,,0,11,3473,0,0
2023111905,2023-11-19,4,2,0,JAX,TEN,2,13,66,0,0,(2:00) 4-T.BIGSBY LEFT GUARD TO TEN 34 FOR NO GAIN (58-H.LANDRY; 99-R.WEAVER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OPP,0,,0,,0,11,3480,0,0
2023111905,2023-11-19,4,2,0,JAX,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3480,0,0
2023111905,2023-11-19,4,1,17,JAX,TEN,3,13,66,0,0,"(1:17) 4-T.BIGSBY LEFT END TO TEN 28 FOR 6 YARDS (94-J.JOHNSON, 56-M.RICE).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,11,3523,0,0
2023111905,2023-11-19,4,0,32,JAX,TEN,4,7,72,0,0,(:32) 4-T.BIGSBY RIGHT GUARD TO TEN 28 FOR NO GAIN (58-H.LANDRY).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OPP,0,,0,,0,11,3568,0,0
2023111905,2023-11-19,4,0,27,TEN,JAX,1,10,28,0,0,(:27) 8-W.LEVIS KNEELS TO TEN 27 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,11,3573,0,0
2023111905,2023-11-19,4,0,0,TEN,JAX,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,3600,0,0
