GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CIN,BAL
2023111600,2023-11-16,2,1,38,CIN,BAL,4,3,52,0,0,"(1:38) (SHOTGUN) PENALTY ON CIN, DELAY OF GAME, 5 YARDS, ENFORCED AT BAL 48 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,48,OPP,1,CIN,1,DELAY OF GAME,5,11,1702,0,0
2023111600,2023-11-16,2,1,30,BAL,CIN,1,10,20,0,0,(1:30) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,11,1710,0,0
2023111600,2023-11-16,2,1,24,BAL,CIN,2,10,20,0,0,(1:24) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 80-I.LIKELY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,11,1716,0,0
2023111600,2023-11-16,2,1,18,BAL,CIN,3,10,20,0,0,"(1:18) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT TO 15-N.AGHOLOR. PENALTY ON CIN-22-C.AWUZIE, DEFENSIVE PASS INTERFERENCE, 13 YARDS, ENFORCED AT BAL 20 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,20,OWN,1,CIN,1,DEFENSIVE PASS INTERFERENCE,13,11,1722,0,0
2023111600,2023-11-16,2,1,13,BAL,CIN,1,10,33,1,0,(1:13) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 3-O.BECKHAM TO BAL 48 FOR 15 YARDS (22-C.AWUZIE). CIN-92-B.HILL WAS INJURED DURING THE PLAY.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,11,1727,0,0
2023111600,2023-11-16,2,1,0,BAL,CIN,1,10,48,0,0,"(1:00) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 80-I.LIKELY PUSHED OB AT CIN 43 FOR 9 YARDS (57-G.PRATT). PENALTY ON BAL-76-J.SIMPSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 48 - NO PLAY.",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,48,OWN,1,BAL,1,OFFENSIVE HOLDING,10,11,1740,0,0
2023111600,2023-11-16,2,1,0,BAL,CIN,0,0,100,1,0,TIMEOUT #3 BY CIN AT 01:00.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1740,0,0
2023111600,2023-11-16,2,0,54,BAL,CIN,1,20,38,0,0,"(:54) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE DEEP LEFT TO 4-Z.FLOWERS. PENALTY ON CIN-20-D.TURNER, DEFENSIVE PASS INTERFERENCE, 28 YARDS, ENFORCED AT BAL 38 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,38,OWN,1,CIN,1,DEFENSIVE PASS INTERFERENCE,28,11,1746,0,0
2023111600,2023-11-16,2,0,49,BAL,CIN,1,10,66,1,0,(:49) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 3-O.BECKHAM RAN OB AT CIN 13 FOR 21 YARDS (21-M.HILTON).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,11,1751,0,0
2023111600,2023-11-16,2,0,41,BAL,CIN,1,10,87,0,0,(:41) (SHOTGUN) 8-L.JACKSON SCRAMBLES RIGHT END RAN OB AT CIN 10 FOR 3 YARDS (99-M.MURPHY).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,11,1759,0,0
2023111600,2023-11-16,2,0,34,BAL,CIN,2,7,90,0,0,(:34) (SHOTGUN) 8-L.JACKSON PASS INCOMPLETE SHORT LEFT TO 3-O.BECKHAM.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,11,1766,0,0
2023111600,2023-11-16,2,0,28,BAL,CIN,3,7,90,1,0,"(:28) (SHOTGUN) 8-L.JACKSON PASS SHORT LEFT TO 7-R.BATEMAN FOR 10 YARDS, TOUCHDOWN.",0,2023,10,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,11,1772,0,0
2023111600,2023-11-16,2,0,23,CIN,BAL,1,10,25,0,0,"(:23) 28-J.MIXON LEFT GUARD TO CIN 27 FOR 2 YARDS (92-J.MADUBUIKE, 0-R.SMITH).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,11,1777,0,0
2023111600,2023-11-16,2,0,23,CIN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1777,0,0
2023111600,2023-11-16,2,0,23,BAL,CIN,0,0,85,1,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,11,1777,0,0
2023111600,2023-11-16,2,0,0,CIN,BAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,1800,0,0
2023111600,2023-11-16,3,15,0,CIN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,1800,0,0
2023111600,2023-11-16,3,15,0,CIN,BAL,1,10,25,0,0,(15:00) 28-J.MIXON LEFT GUARD TO CIN 27 FOR 2 YARDS (32-M.WILLIAMS; 0-R.SMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,11,1800,0,0
2023111600,2023-11-16,3,14,23,CIN,BAL,2,8,27,1,0,"(14:23) (SHOTGUN) 28-J.MIXON RIGHT TACKLE TO CIN 35 FOR 8 YARDS (0-R.SMITH, 26-G.STONE).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,27,OWN,0,,0,,0,11,1837,0,0
2023111600,2023-11-16,3,13,46,CIN,BAL,1,10,35,0,0,(13:46) (SHOTGUN) 28-J.MIXON LEFT GUARD TO CIN 39 FOR 4 YARDS (0-R.SMITH).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,35,OWN,0,,0,,0,11,1874,0,0
2023111600,2023-11-16,3,13,6,CIN,BAL,2,6,39,1,0,(13:06) (SHOTGUN) 6-J.BROWNING PASS SHORT MIDDLE TO 16-T.IRWIN TO BAL 47 FOR 14 YARDS (6-P.QUEEN).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,11,1914,0,0
2023111600,2023-11-16,3,12,24,CIN,BAL,1,10,53,0,0,(12:24) 6-J.BROWNING SCRAMBLES RIGHT END TO BAL 42 FOR 5 YARDS (14-K.HAMILTON).,0,2023,5,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,11,1956,0,0
2023111600,2023-11-16,3,11,32,CIN,BAL,2,5,58,0,0,(11:32) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP LEFT TO 12-S.JACKSON (28-R.DARBY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,11,2008,0,0
2023111600,2023-11-16,3,11,26,CIN,BAL,3,10,53,0,0,"(11:26) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE DEEP LEFT TO 16-T.IRWIN [24-J.CLOWNEY]. PENALTY ON BAL-23-R.YA-SIN, DEFENSIVE PASS INTERFERENCE, 34 YARDS, ENFORCED AT BAL 47 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,47,OPP,1,BAL,1,DEFENSIVE PASS INTERFERENCE,34,11,2014,0,0
2023111600,2023-11-16,3,11,26,CIN,BAL,3,5,58,0,0,"(11:26) (SHOTGUN) PENALTY ON CIN, DELAY OF GAME, 5 YARDS, ENFORCED AT BAL 42 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OPP,1,CIN,1,DELAY OF GAME,5,11,2014,0,0
2023111600,2023-11-16,3,11,20,CIN,BAL,1,10,87,0,0,"(11:20) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO BAL 11 FOR 2 YARDS (92-J.MADUBUIKE, 6-P.QUEEN).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,11,2020,0,0
2023111600,2023-11-16,3,10,43,CIN,BAL,2,8,89,0,0,(10:43) (SHOTGUN) 6-J.BROWNING SCRAMBLES LEFT END RAN OB AT BAL 8 FOR 3 YARDS (6-P.QUEEN).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,11,2057,0,0
2023111600,2023-11-16,3,10,2,CIN,BAL,3,5,92,0,0,(10:02) (SHOTGUN) 6-J.BROWNING PASS INCOMPLETE SHORT RIGHT TO 16-T.IRWIN (28-R.DARBY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,11,2098,0,0
2023111600,2023-11-16,3,9,59,CIN,BAL,4,5,92,0,0,"(9:59) 2-E.MCPHERSON 26 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,11,2101,0,0
2023111600,2023-11-16,3,9,56,BAL,CIN,0,0,100,1,0,TIMEOUT AT 09:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,11,2104,0,0
2023111600,2023-11-16,3,9,56,BAL,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,11,2104,0,0
2023111600,2023-11-16,3,9,56,BAL,CIN,1,10,25,1,0,(9:56) 35-G.EDWARDS RIGHT GUARD TO CIN 49 FOR 26 YARDS (27-J.BATTLE).,0,2023,26,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,11,2104,0,0
2023111600,2023-11-16,3,9,14,BAL,CIN,1,10,51,1,0,(9:14) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 88-C.KOLAR TO CIN 36 FOR 13 YARDS (55-L.WILSON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,11,2146,0,0
2023111600,2023-11-16,3,8,47,BAL,CIN,1,10,64,0,0,"(8:47) (NO HUDDLE, SHOTGUN) 35-G.EDWARDS LEFT GUARD TO CIN 29 FOR 7 YARDS (96-C.SAMPLE).",0,2023,7,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,11,2173,0,0
2023111600,2023-11-16,3,8,10,BAL,CIN,2,3,71,1,0,(8:10) (SHOTGUN) 35-G.EDWARDS RIGHT GUARD TO CIN 25 FOR 4 YARDS (96-C.SAMPLE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OPP,0,,0,,0,11,2210,0,0
2023111600,2023-11-16,3,7,27,BAL,CIN,1,10,75,0,0,(7:27) (SHOTGUN) 8-L.JACKSON PASS SHORT RIGHT TO 34-K.MITCHELL PUSHED OB AT CIN 17 FOR 8 YARDS (22-C.AWUZIE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,11,2253,0,0
2023111600,2023-11-16,3,6,53,BAL,CIN,2,2,83,1,0,(6:53) (SHOTGUN) 8-L.JACKSON LEFT END TO CIN 13 FOR 4 YARDS (21-M.HILTON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OPP,0,,0,,0,11,2287,0,0
