GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,KC
2023112000,2023-11-20,1,0,31,KC,PHI,1,10,25,0,0,(:31) 10-I.PACHECO LEFT TACKLE TO KC 25 FOR NO GAIN (93-M.WILLIAMS; 90-J.DAVIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,869,0,0
2023112000,2023-11-20,2,15,0,KC,PHI,2,10,25,0,0,(15:00) (SHOTGUN) 10-I.PACHECO LEFT END TO KC 26 FOR 1 YARD (94-J.SWEAT).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,900,0,0
2023112000,2023-11-20,1,0,0,KC,PHI,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023112000,2023-11-20,2,14,22,KC,PHI,3,9,26,0,0,"(14:22) (SHOTGUN) 15-P.MAHOMES SCRAMBLES UP THE MIDDLE TO KC 28 FOR 2 YARDS (98-J.CARTER). PENALTY ON KC-79-D.SMITH, OFFENSIVE HOLDING, DECLINED.",0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,0,KC,0,OFFENSIVE HOLDING,0,938,0,0
2023112000,2023-11-20,2,14,12,KC,PHI,4,7,28,0,0,"(14:12) 5-T.TOWNSEND PUNTS 41 YARDS TO PHI 31, CENTER-41-J.WINCHESTER. 18-B.COVEY PUSHED OB AT PHI 39 FOR 8 YARDS (83-N.GRAY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,948,0,0
2023112000,2023-11-20,2,14,2,KC,PHI,0,0,100,1,0,TIMEOUT AT 14:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,958,0,0
2023112000,2023-11-20,2,14,2,PHI,KC,1,10,39,0,0,(14:02) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO PHI 47 FOR 8 YARDS (38-L.SNEED).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,958,0,0
2023112000,2023-11-20,2,13,26,PHI,KC,2,2,47,1,0,(13:26) 35-B.SCOTT RIGHT TACKLE TO KC 49 FOR 4 YARDS (97-F.ANUDIKE-UZOMAH; 23-D.TRANQUILL).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OWN,0,,0,,0,994,0,0
2023112000,2023-11-20,2,12,43,PHI,KC,1,10,51,0,0,(12:43) (SHOTGUN) 14-K.GAINWELL LEFT GUARD TO KC 48 FOR 1 YARD (50-W.GAY).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,1037,0,0
2023112000,2023-11-20,2,11,59,PHI,KC,2,9,52,0,0,(11:59) (SHOTGUN) 1-J.HURTS PASS DEEP LEFT INTENDED FOR 11-A.BROWN INTERCEPTED BY 38-L.SNEED AT KC 30. 38-L.SNEED TO KC 30 FOR NO GAIN (11-A.BROWN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,48,OPP,0,,0,,0,1081,0,0
2023112000,2023-11-20,2,11,55,KC,PHI,1,10,30,0,0,(11:55) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT GUARD TO KC 33 FOR 3 YARDS (31-K.BYARD).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1085,0,0
2023112000,2023-11-20,2,11,55,KC,PHI,0,0,100,1,0,TIMEOUT AT 11:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1085,0,0
2023112000,2023-11-20,2,11,16,KC,PHI,2,7,33,0,0,(11:16) (SHOTGUN) 15-P.MAHOMES SCRAMBLES RIGHT END TO KC 36 FOR 3 YARDS (52-Z.CUNNINGHAM).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1124,0,0
