GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2023100803,2023-10-08,4,0,30,TEN,IND,2,10,40,0,0,"(:30) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 35 FOR -5 YARDS (52-S.EBUKAM). PENALTY ON IND-52-S.EBUKAM, DEFENSIVE DELAY OF GAME, 5 YARDS, ENFORCED AT TEN 35.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,40,OWN,1,IND,0,DEFENSIVE DELAY OF GAME,5
2023100804,2023-10-08,1,6,33,NYG,MIA,2,5,30,0,0,"(6:33) (SHOTGUN) 20-E.GRAY LEFT END RAN OB AT MIA 49 FOR 21 YARDS (21-D.ELLIOTT). PENALTY ON NYG-68-B.BREDESON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 33.",0,2023,21,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,30,OWN,1,NYG,0,OFFENSIVE HOLDING,10
2023100805,2023-10-08,1,5,47,NE,NO,3,7,24,0,0,"(5:47) (SHOTGUN) 10-M.JONES PASS DEEP LEFT TO 81-D.DOUGLAS TO NE 48 FOR 24 YARDS (23-M.LATTIMORE). PENALTY ON NO-23-M.LATTIMORE, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NE 48. NEW ORLEANS CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,1,0,,0,0,1,0,0,,24,OWN,1,NO,0,UNNECESSARY ROUGHNESS,15
2023100805,2023-10-08,2,13,30,NE,NO,4,6,21,0,0,"(13:30) 17-B.BARINGER PUNTS 43 YARDS TO NO 36, CENTER-49-J.CARDONA, OUT OF BOUNDS. PENALTY ON NE-18-M.SLATER, ILLEGAL TOUCH KICK, 5 YARDS, ENFORCED AT NO 36.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,NE,0,ILLEGAL TOUCH KICK,5
2023100805,2023-10-08,3,6,51,NE,NO,4,12,33,0,0,"(6:51) 17-B.BARINGER PUNTS 57 YARDS TO NO 10, CENTER-49-J.CARDONA. 22-R.SHAHEED TO NO 26 FOR 16 YARDS (21-A.PHILLIPS). PENALTY ON NO-1-A.TAYLOR, OFFENSIVE HOLDING, 5 YARDS, ENFORCED AT NO 10.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,33,OWN,1,NO,0,OFFENSIVE HOLDING,5
2023100807,2023-10-08,2,10,55,CIN,ARI,4,14,21,0,0,"(10:55) 10-B.ROBBINS PUNTS 59 YARDS TO ARI 20, CENTER-48-C.ADOMITIS. 83-G.DORTCH PUSHED OB AT ARI 36 FOR 16 YARDS (56-D.HARPER). PENALTY ON CIN-56-D.HARPER, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT ARI 36.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,CIN,0,UNNECESSARY ROUGHNESS,15
2023100806,2023-10-08,4,0,20,BAL,PIT,4,7,28,0,0,"(:20) (SHOTGUN) 8-L.JACKSON SACKED AT BAL 22 FOR -6 YARDS (90-T.WATT). PENALTY ON PIT-90-T.WATT, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,28,OWN,1,PIT,0,UNSPORTSMANLIKE CONDUCT,15
2023100807,2023-10-08,1,13,28,ARI,CIN,4,13,22,0,0,"(13:28) 12-B.GILLIKIN PUNTS 55 YARDS TO CIN 23, CENTER-46-A.BREWER. 16-T.IRWIN PUSHED OB AT CIN 31 FOR 8 YARDS (33-A.HAMILTON). PENALTY ON ARI-32-J.BLOUNT, PLAYER OUT OF BOUNDS ON KICK, 5 YARDS, ENFORCED AT CIN 31.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,1,ARI,0,PLAYER OUT OF BOUNDS ON KICK,5
2023100810,2023-10-08,2,7,13,KC,MIN,4,6,29,0,0,"(7:13) 5-T.TOWNSEND PUNTS 42 YARDS TO MIN 29, CENTER-41-J.WINCHESTER, FAIR CATCH BY 4-B.POWELL. PENALTY ON KC-31-N.JONES, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT MIN 29.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,KC,0,FAIR CATCH INTERFERENCE,15
2023100810,2023-10-08,2,12,46,MIN,KC,1,10,25,0,0,"(12:46) 8-K.COUSINS PASS SHORT MIDDLE TO 18-J.JEFFERSON TO MIN 39 FOR 14 YARDS (20-J.REID). PENALTY ON KC-20-J.REID, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT MIN 39.",0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,KC,0,UNNECESSARY ROUGHNESS,15
2023100811,2023-10-08,1,15,0,SF,DAL,1,10,25,0,0,"(15:00) (SHOTGUN) 23-C.MCCAFFREY LEFT END TO SF 28 FOR 3 YARDS (6-D.WILSON). PENALTY ON DAL-6-D.WILSON, FACE MASK, 15 YARDS, ENFORCED AT SF 28.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,25,OWN,1,DAL,0,FACE MASK,15
2023100811,2023-10-08,4,1,54,DAL,SF,1,10,40,0,0,"(1:54) 42-D.VAUGHN UP THE MIDDLE TO DAL 41 FOR 1 YARD (20-A.THOMAS). PENALTY ON DAL-73-TYL.SMITH, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DAL 41.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,40,OWN,1,DAL,0,UNNECESSARY ROUGHNESS,15
2023100900,2023-10-09,1,5,50,GB,LV,2,2,15,0,0,"(5:50) 28-A.DILLON LEFT TACKLE TO GB 20 FOR 5 YARDS (41-R.SPILLANE; 9-T.WILSON). PENALTY ON LV-98-M.CROSBY, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT GB 20.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,15,OWN,1,LV,0,UNNECESSARY ROUGHNESS,15
2023100900,2023-10-09,3,7,15,GB,LV,1,10,17,0,0,"(7:15) 10-J.LOVE PASS DEEP LEFT TO 9-C.WATSON TO LV 6 FOR 77 YARDS (24-M.PETERS). PENALTY ON LV-24-M.PETERS, HORSE COLLAR TACKLE, 3 YARDS, ENFORCED AT LV 6.",0,2023,77,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,17,OWN,1,LV,0,HORSE COLLAR TACKLE,3
2023101200,2023-10-12,2,0,22,DEN,KC,4,12,37,0,0,"(:22) 9-R.DIXON PUNTS 29 YARDS TO KC 34, CENTER-48-M.FRABONI, DOWNED BY DEN-37-R.MOSS. PENALTY ON DEN-37-R.MOSS, ILLEGAL TOUCH KICK, 5 YARDS, ENFORCED AT KC 34.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OWN,1,DEN,0,ILLEGAL TOUCH KICK,5
2023101200,2023-10-12,4,10,43,KC,DEN,3,11,23,0,0,"(10:43) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 1-J.MCKINNON RAN OB AT KC 35 FOR 12 YARDS (31-J.SIMMONS). PENALTY ON KC-11-M.VALDES-SCANTLING, ILLEGAL BLINDSIDE BLOCK, 15 YARDS, ENFORCED AT KC 32.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,23,OWN,1,KC,0,ILLEGAL BLINDSIDE BLOCK,15
2023101501,2023-10-15,1,1,27,WAS,ATL,1,10,38,0,0,"(1:27) 14-S.HOWELL PASS SHORT LEFT TO 8-B.ROBINSON TO ATL 48 FOR 14 YARDS (27-R.GRANT) [0-L.CARTER]. PENALTY ON WAS-63-N.GATES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 39.",0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,38,OWN,1,WAS,0,OFFENSIVE HOLDING,10
2023101503,2023-10-15,4,11,42,SEA,CIN,1,10,40,0,0,"(11:42) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 84-C.PARKINSON TO SEA 45 FOR 5 YARDS (55-L.WILSON) [58-J.OSSAI]. PENALTY ON SEA-9-K.WALKER, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT SEA 45.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,40,OWN,1,SEA,0,ILLEGAL BLOCK ABOVE THE WAIST,10
2023101504,2023-10-15,1,2,18,SF,CLE,4,13,34,0,0,"(2:18) 18-M.WISHNOWSKY PUNTS 58 YARDS TO CLE 8, CENTER-46-T.PEPPER. 16-J.DARDEN TO CLE 19 FOR 11 YARDS (59-C.ROBINSON). PENALTY ON SF-20-A.THOMAS, FACE MASK, 15 YARDS, ENFORCED AT CLE 19.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,SF,0,FACE MASK,15
2023101502,2023-10-15,4,7,46,MIN,CHI,1,10,25,0,0,"(7:46) 8-K.COUSINS PASS INCOMPLETE SHORT MIDDLE. PENALTY ON MIN-8-K.COUSINS, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT MIN 25.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,MIN,0,INTENTIONAL GROUNDING,10
2023101503,2023-10-15,2,9,47,SEA,CIN,1,10,36,0,0,"(9:47) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO SEA 40 FOR 4 YARDS (33-N.SCOTT; 91-T.HENDRICKSON). PENALTY ON SEA-14-D.METCALF, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT SEA 40.",0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,36,OWN,1,SEA,0,UNNECESSARY ROUGHNESS,15
2023101500,2023-10-15,3,12,6,BAL,TEN,4,11,31,0,0,"(12:06) 11-J.STOUT PUNTS 53 YARDS TO TEN 16, CENTER-69-T.OTT. 18-K.PHILIPS TO TEN 24 FOR 8 YARDS (26-G.STONE; 53-D.PHILLIPS). PENALTY ON TEN-28-S.CARTER, ILLEGAL BLOCK ABOVE THE WAIST, 8 YARDS, ENFORCED AT TEN 16.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,31,OWN,1,TEN,0,ILLEGAL BLOCK ABOVE THE WAIST,8
2023101504,2023-10-15,4,12,25,SF,CLE,4,10,18,0,0,"(12:25) 18-M.WISHNOWSKY PUNTS 44 YARDS TO CLE 38, CENTER-46-T.PEPPER, FAIR CATCH BY 16-J.DARDEN. PENALTY ON CLE-23-M.EMERSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CLE 38.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,18,OWN,1,CLE,0,OFFENSIVE HOLDING,10
2023101504,2023-10-15,4,3,21,SF,CLE,1,10,25,0,0,"(3:21) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT [6-J.OWUSU-KORAMOAH]. PENALTY ON SF-13-B.PURDY, INTENTIONAL GROUNDING, 11 YARDS, ENFORCED AT SF 25.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,SF,0,INTENTIONAL GROUNDING,11
2023101504,2023-10-15,3,5,58,SF,CLE,4,22,8,0,0,"(5:58) 18-M.WISHNOWSKY PUNTS 59 YARDS TO CLE 33, CENTER-46-T.PEPPER. 16-J.DARDEN TO CLE 40 FOR 7 YARDS (38-S.JEAN-CHARLES). PENALTY ON SF-38-S.JEAN-CHARLES, UNSPORTSMANLIKE CONDUCT, 15 YARDS, ENFORCED AT CLE 40.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,8,OWN,1,SF,0,UNSPORTSMANLIKE CONDUCT,15
2023101506,2023-10-15,2,10,52,JAX,IND,4,4,42,0,0,"(10:52) 9-L.COOKE PUNTS 47 YARDS TO IND 11, CENTER-46-R.MATISCIK, OUT OF BOUNDS. PENALTY ON JAX-20-D.THOMAS, PLAYER OUT OF BOUNDS ON KICK, 5 YARDS, ENFORCED AT IND 11.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,JAX,0,PLAYER OUT OF BOUNDS ON KICK,5
2023101508,2023-10-15,1,5,24,TB,DET,4,9,23,0,0,"(5:24) 5-J.CAMARDA PUNTS 42 YARDS TO DET 35, CENTER-97-Z.TRINER, FAIR CATCH BY 11-K.RAYMOND. PENALTY ON DET-6-I.MELIFONWU, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 35.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OWN,1,DET,0,OFFENSIVE HOLDING,10
2023101504,2023-10-15,2,0,47,CLE,SF,1,10,24,0,0,"(:47) (NO HUDDLE, SHOTGUN) 10-P.WALKER PASS INCOMPLETE SHORT RIGHT [26-I.OLIVER]. PENALTY ON CLE-10-P.WALKER, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT CLE 24. THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,24,OWN,1,CLE,0,INTENTIONAL GROUNDING,10
2023101504,2023-10-15,2,0,34,CLE,SF,4,12,22,0,0,"(:34) 13-C.BOJORQUEZ PUNTS 69 YARDS TO SF 9, CENTER-47-C.HUGHLETT, DOWNED BY CLE. PENALTY ON SF-30-G.ODUM, OFFENSIVE HOLDING, 4 YARDS, ENFORCED AT SF 9.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,1,SF,0,OFFENSIVE HOLDING,4
2023101511,2023-10-15,2,2,0,PHI,NYJ,2,1,34,0,0,"(2:00) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 88-D.GOEDERT PUSHED OB AT PHI 38 FOR 4 YARDS (57-C.MOSLEY). PENALTY ON NYJ-95-Q.WILLIAMS, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT PHI 38.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,34,OWN,1,NYJ,0,ROUGHING THE PASSER,15
2023101509,2023-10-15,2,11,3,NE,LV,3,3,26,0,0,"(11:03) (SHOTGUN) 10-M.JONES PASS SHORT RIGHT TO 15-E.ELLIOTT FOR 74 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON NE-85-H.HENRY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 41.",0,2023,74,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,1,0,0,,26,OWN,1,NE,0,OFFENSIVE HOLDING,10
2023101506,2023-10-15,3,14,46,JAX,IND,4,10,25,0,0,"(14:46) 9-L.COOKE PUNTS 49 YARDS TO IND 26, CENTER-46-R.MATISCIK. 6-I.MCKENZIE TO IND 34 FOR 8 YARDS (20-D.THOMAS). PENALTY ON IND-41-G.STUARD, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT IND 34.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,IND,0,ILLEGAL BLOCK ABOVE THE WAIST,10
2023101600,2023-10-16,2,13,30,LAC,DAL,2,6,35,0,0,"(13:30) (SHOTGUN) 10-J.HERBERT SCRAMBLES UP THE MIDDLE TO LAC 36 FOR 1 YARD (1-J.KEARSE). PENALTY ON DAL-1-J.KEARSE, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT LAC 36.",0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,35,OWN,1,DAL,0,UNNECESSARY ROUGHNESS,15
2023101511,2023-10-15,3,5,38,PHI,NYJ,4,6,11,0,0,"(5:38) 10-B.MANN PUNTS 40 YARDS TO NYJ 49, CENTER-45-R.LOVATO, DOWNED BY PHI-22-K.RINGO. PENALTY ON PHI-22-K.RINGO, KICK CATCH INTERFERENCE, 15 YARDS, ENFORCED AT NYJ 49.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,11,OWN,1,PHI,0,KICK CATCH INTERFERENCE,15
2023101508,2023-10-15,3,0,26,DET,TB,2,10,29,0,0,"(:26) (SHOTGUN) 16-J.GOFF SCRAMBLES UP THE MIDDLE TO DET 33 FOR 4 YARDS (45-D.WHITE). PENALTY ON TB-29-C.IZIEN, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT DET 33.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,TB,0,ILLEGAL USE OF HANDS,5
2023102200,2023-10-22,1,9,9,DET,BAL,4,10,38,0,0,"(9:09) 3-J.FOX PUNTS 45 YARDS TO BAL 17, CENTER-47-S.DALY, FAIR CATCH BY 13-D.DUVERNAY. PENALTY ON DET-27-C.LUCAS, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT BAL 17.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OWN,1,DET,0,FAIR CATCH INTERFERENCE,15
2023101512,2023-10-15,2,13,56,BUF,NYG,4,14,27,0,0,"(13:56) 8-S.MARTIN PUNTS 48 YARDS TO NYG 25, CENTER-69-R.FERGUSON. 20-E.GRAY PUSHED OB AT NYG 35 FOR 10 YARDS (25-T.DODSON). RETURN CREDITED TO NYG 25 (START OF RETURN, FOUL OCCURRED DURING KICK). PENALTY ON NYG-30-D.HOLMES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 25.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OWN,1,NYG,0,OFFENSIVE HOLDING,10
2023101512,2023-10-15,3,9,52,BUF,NYG,1,10,11,0,0,"(9:52) 4-J.COOK UP THE MIDDLE TO BUF 13 FOR 2 YARDS (29-X.MCKINNEY; 58-B.OKEREKE). PENALTY ON NYG-99-L.WILLIAMS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BUF 13.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,11,OWN,1,NYG,0,DEFENSIVE HOLDING,5
2023101512,2023-10-15,4,9,25,BUF,NYG,3,7,28,0,0,"(9:25) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT END PUSHED OB AT BUF 34 FOR 6 YARDS (5-K.THIBODEAUX). PENALTY ON NYG-22-A.JACKSON, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT BUF 34.",0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,NYG,0,DEFENSIVE HOLDING,5
2023102200,2023-10-22,4,15,0,DET,BAL,3,19,44,0,0,"(15:00) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO BAL 45 FOR 11 YARDS (26-G.STONE, 50-K.VAN NOY). PENALTY ON BAL-0-R.SMITH, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT BAL 45.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,44,OWN,1,BAL,0,ROUGHING THE PASSER,15
2023102204,2023-10-22,3,6,24,WAS,NYG,1,10,37,0,0,"(6:24) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT RIGHT. PENALTY ON WAS-14-S.HOWELL, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT WAS 37.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,37,OWN,1,WAS,0,INTENTIONAL GROUNDING,10
2023101510,2023-10-15,3,7,25,ARI,LA,4,7,28,0,0,"(7:25) 12-B.GILLIKIN PUNTS 48 YARDS TO LAR 24, CENTER-46-A.BREWER. 81-A.TRAMMELL TO LAR 32 FOR 8 YARDS (47-E.TURNER). PENALTY ON LAR-26-D.SHELLEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 24.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,LAR,0,OFFENSIVE HOLDING,10
2023101900,2023-10-19,2,9,14,NO,JAX,1,10,34,0,0,"(9:14) 41-A.KAMARA RIGHT GUARD TO NO 32 FOR -2 YARDS (90-A.BLACKSON). PENALTY ON JAX-90-A.BLACKSON, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NO 32.",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,34,OWN,1,JAX,0,UNNECESSARY ROUGHNESS,15
2023101900,2023-10-19,2,5,50,JAX,NO,4,3,25,0,0,"(5:50) 9-L.COOKE PUNTS 36 YARDS TO NO 39, CENTER-46-R.MATISCIK, FAIR CATCH BY 22-R.SHAHEED. PENALTY ON JAX-26-A.JOHNSON, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT NO 39.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,JAX,0,FAIR CATCH INTERFERENCE,15
2023102204,2023-10-22,3,1,18,NYG,WAS,4,2,29,0,0,"(1:18) 6-J.GILLAN PUNTS 51 YARDS TO WAS 20, CENTER-59-C.KREITER. 83-J.CROWDER TO WAS 27 FOR 7 YARDS (30-D.HOLMES). PENALTY ON WAS-26-T.CASTRO-FIELDS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT WAS 20.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,WAS,0,OFFENSIVE HOLDING,10
2023102205,2023-10-22,3,12,18,TB,ATL,1,10,25,0,0,"(12:18) 1-R.WHITE UP THE MIDDLE TO TB 42 FOR 17 YARDS (27-R.GRANT). PENALTY ON TB-10-T.PALMER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TB 38.",0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,25,OWN,1,TB,0,OFFENSIVE HOLDING,10
2023102206,2023-10-22,4,12,36,PIT,LA,1,10,20,0,0,"(12:36) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS TO PIT 38 FOR 18 YARDS (2-R.YEAST). PENALTY ON PIT-14-G.PICKENS, TAUNTING, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,20,OWN,1,PIT,0,TAUNTING,15
2023102202,2023-10-22,3,4,43,CLE,IND,3,6,29,0,0,"(4:43) (SHOTGUN) 10-P.WALKER PASS SHORT MIDDLE TO 85-D.NJOKU TO CLE 36 FOR 7 YARDS (23-K.MOORE). PENALTY ON IND-99-D.BUCKNER, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT CLE 36.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,29,OWN,1,IND,0,ROUGHING THE PASSER,15
2023102202,2023-10-22,4,5,50,IND,CLE,2,10,25,0,0,"(5:50) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 11-M.PITTMAN FOR 75 YARDS, TOUCHDOWN. PENALTY ON IND-11-M.PITTMAN, TAUNTING, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,75,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,IND,0,TAUNTING,15
2023102204,2023-10-22,3,1,6,WAS,NYG,1,10,10,0,0,"(1:06) (SHOTGUN) 14-S.HOWELL PASS DEEP RIGHT TO 17-T.MCLAURIN TO WAS 37 FOR 27 YARDS (25-D.BANKS). PENALTY ON NYG-29-X.MCKINNEY, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT WAS 37.",0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,10,OWN,1,NYG,0,UNNECESSARY ROUGHNESS,15
2023102208,2023-10-22,1,2,31,DEN,GB,1,10,20,0,0,"(2:31) 75-Q.BAILEY REPORTED IN AS ELIGIBLE.  38-J.MCLAUGHLIN RIGHT TACKLE TO DEN 31 FOR 11 YARDS (58-I.MCDUFFIE). PENALTY ON GB-97-K.CLARK, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DEN 31.",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,20,OWN,1,GB,0,DEFENSIVE HOLDING,5
2023102206,2023-10-22,2,4,0,PIT,LA,3,7,49,0,0,"(4:00) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT [0-B.YOUNG]. PENALTY ON PIT-8-K.PICKETT, INTENTIONAL GROUNDING, 16 YARDS, ENFORCED AT PIT 49.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,49,OWN,1,PIT,0,INTENTIONAL GROUNDING,16
2023102203,2023-10-22,3,13,11,BUF,NE,2,2,42,0,0,"(13:11) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO BUF 49 FOR 7 YARDS (91-D.WISE; 8-J.BENTLEY). PENALTY ON BUF-86-D.KINCAID, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 45.",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,42,OWN,1,BUF,0,OFFENSIVE HOLDING,10
2023102210,2023-10-22,2,7,18,PHI,MIA,3,4,36,0,0,"(7:18) (SHOTGUN) 1-J.HURTS SCRAMBLES LEFT END RAN OB AT PHI 41 FOR 5 YARDS (43-A.VAN GINKEL). PENALTY ON MIA-33-E.APPLE, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT PHI 41.",0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,36,OWN,1,MIA,0,DEFENSIVE HOLDING,5
