GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,NE,Week
2024010704,2024-01-07,3,14,15,NYJ,NE,2,7,33,0,0,(14:15) 20-BRE.HALL LEFT GUARD TO NYJ 37 FOR 4 YARDS (90-C.BARMORE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,1845,0,0,18
2024010704,2024-01-07,3,13,30,NYJ,NE,3,3,37,0,0,(13:30) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT LEFT [55-J.UCHE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1890,0,0,18
2024010704,2024-01-07,3,13,22,NYJ,NE,4,3,37,0,0,"(13:22) 5-T.MORSTEAD PUNTS 44 YARDS TO NE 19, CENTER-42-T.HENNESSY. 27-M.BRYANT TO NE 33 FOR 14 YARDS (44-J.SHERWOOD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1898,0,0,18
2024010704,2024-01-07,3,10,26,NYJ,NE,1,10,20,0,0,"(10:26) PENALTY ON NE-33-A.JENNINGS, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT NYJ 20 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OWN,1,NE,1,NEUTRAL ZONE INFRACTION,5,2074,0,0,18
2024010704,2024-01-07,3,10,26,NYJ,NE,1,5,25,0,0,(10:26) 20-BRE.HALL RIGHT END TO NYJ 21 FOR -4 YARDS (90-C.BARMORE).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,2074,0,0,18
2024010704,2024-01-07,3,9,42,NYJ,NE,2,9,21,0,0,(9:42) (SHOTGUN) 20-BRE.HALL UP THE MIDDLE TO NYJ 26 FOR 5 YARDS (90-C.BARMORE; 8-J.BENTLEY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OWN,0,,0,,0,2118,0,0,18
2024010704,2024-01-07,3,8,57,NYJ,NE,3,4,26,0,0,(8:57) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE SHORT LEFT TO 17-G.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2163,0,0,18
2024010704,2024-01-07,3,8,54,NYJ,NE,4,4,26,0,0,"(8:54) 5-T.MORSTEAD PUNTS 56 YARDS TO NE 18, CENTER-42-T.HENNESSY, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2166,0,0,18
2024010704,2024-01-07,3,7,1,NYJ,NE,1,10,18,0,0,"(7:01) (SHOTGUN) 14-T.SIEMIAN PASS INCOMPLETE DEEP LEFT TO 17-G.WILSON (28-A.AUSTIN). NYJ-17-G.WILSON WAS INJURED DURING THE PLAY.  PENALTY ON NE-5-J.PEPPERS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT NYJ 18 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,18,OWN,1,NE,1,UNNECESSARY ROUGHNESS,15,2279,0,0,18
2024010704,2024-01-07,3,6,57,NYJ,NE,1,10,33,0,0,(6:57) 20-BRE.HALL RIGHT GUARD TO NYJ 36 FOR 3 YARDS (99-K.WHITE; 93-L.GUY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,2283,0,0,18
