GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,SF
2023121704,2023-12-17,2,4,5,SF,ARI,0,0,100,1,0,TIMEOUT AT 04:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1555,0,0
2023121704,2023-12-17,2,3,50,SF,ARI,1,10,62,0,0,(3:50) 14-S.DARNOLD AT QB. 14-S.DARNOLD PASS INCOMPLETE DEEP RIGHT TO 85-G.KITTLE (52-V.DIMUKEJE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1570,0,0
2023121704,2023-12-17,2,3,42,SF,ARI,2,10,62,0,0,"(3:42) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE SHORT RIGHT TO 85-G.KITTLE. PENALTY ON ARI-33-A.HAMILTON, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT ARI 38 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,38,OPP,1,ARI,1,ILLEGAL CONTACT,5,1578,0,0
2023121704,2023-12-17,2,3,37,SF,ARI,1,10,67,0,0,(3:37) 23-C.MCCAFFREY LEFT TACKLE TO ARI 31 FOR 2 YARDS (98-R.LOPEZ; 10-J.WOODS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OPP,0,,0,,0,1583,0,0
2023121704,2023-12-17,2,2,55,SF,ARI,2,8,69,0,0,"(2:55) 13-B.PURDY IN AT QB. (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO ARI 25 FOR 6 YARDS (10-J.WOODS, 93-J.LEDBETTER).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1625,0,0
2023121704,2023-12-17,2,2,15,SF,ARI,3,2,75,1,0,(2:15) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 85-G.KITTLE TO ARI 6 FOR 19 YARDS (34-J.THOMPSON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1665,0,0
2023121704,2023-12-17,2,2,0,SF,ARI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121704,2023-12-17,2,2,0,SF,ARI,1,6,94,0,0,(2:00) 23-C.MCCAFFREY UP THE MIDDLE TO ARI 5 FOR 1 YARD (25-Z.COLLINS; 10-J.WOODS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,6,OPP,0,,0,,0,1680,0,0
2023121704,2023-12-17,2,1,18,SF,ARI,2,5,95,1,0,"(1:18) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 23-C.MCCAFFREY FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1722,0,0
2023121704,2023-12-17,2,1,14,ARI,SF,1,10,25,0,0,(1:14) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT MIDDLE TO 0-Z.PASCAL (2-D.LENOIR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1726,0,0
2023121704,2023-12-17,2,1,14,ARI,SF,0,0,100,1,0,TIMEOUT AT 01:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1726,0,0
2023121704,2023-12-17,2,1,14,SF,ARI,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1726,0,0
2023121704,2023-12-17,2,1,14,ARI,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1726,0,0
2023121704,2023-12-17,2,1,11,ARI,SF,2,10,25,0,0,(1:11) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT RIGHT TO 31-E.DEMERCADO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1729,0,0
2023121704,2023-12-17,2,1,8,ARI,SF,3,10,25,0,0,(1:08) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO ARI 30 FOR 5 YARDS (54-F.WARNER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1732,0,0
2023121704,2023-12-17,2,1,3,ARI,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 01:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1737,0,0
2023121704,2023-12-17,2,1,3,ARI,SF,4,5,30,0,0,"(1:03) 12-B.GILLIKIN PUNTS 62 YARDS TO SF 8, CENTER-46-A.BREWER. 10-R.BELL TO SF 12 FOR 4 YARDS (83-G.DORTCH). FUMBLES (83-G.DORTCH), RECOVERED BY ARI-32-J.BLOUNT AT SF 12. 32-J.BLOUNT FOR 12 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. 12-B.GILLIKIN PUNTS 62 YARDS TO SF 8, CENTER-46-A.BREWER. 10-R.BELL TO SF 12 FOR 4 YARDS (83-G.DORTCH).",0,2023,0,PUNT,PUNT,0,0,0,1,,0,0,0,,0,1,0,0,0,,30,OWN,0,,0,,0,1737,0,0
2023121704,2023-12-17,2,0,53,SF,ARI,1,10,12,0,0,(:53) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY TO SF 19 FOR 7 YARDS (25-Z.COLLINS; 33-A.HAMILTON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1747,0,0
2023121704,2023-12-17,2,0,35,SF,ARI,2,3,19,1,0,"(:35) (NO HUDDLE, SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY TO SF 32 FOR 13 YARDS (10-J.WOODS).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1765,0,0
2023121704,2023-12-17,2,0,26,SF,ARI,0,0,100,1,0,TIMEOUT #3 BY SF AT 00:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1774,0,0
2023121704,2023-12-17,2,0,26,SF,ARI,1,10,32,0,0,(:26) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1774,0,0
2023121704,2023-12-17,2,0,21,SF,ARI,2,10,32,1,0,"(:21) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 15-J.JENNINGS TO ARI 46 FOR 22 YARDS (21-G.WILLIAMS, 3-B.BAKER).",0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1779,0,0
2023121704,2023-12-17,2,0,6,SF,ARI,1,10,54,0,0,(:06) (NO HUDDLE) 13-B.PURDY SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1794,0,0
2023121704,2023-12-17,2,0,5,SF,ARI,0,0,100,1,0,TIMEOUT #2 BY ARI AT 00:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1795,0,0
2023121704,2023-12-17,2,0,5,SF,ARI,2,10,54,0,0,(:05) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP RIGHT (33-A.HAMILTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1795,0,0
2023121704,2023-12-17,2,0,0,SF,ARI,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121704,2023-12-17,3,15,0,SF,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121704,2023-12-17,3,15,0,SF,ARI,1,10,25,0,0,"(15:00) 23-C.MCCAFFREY UP THE MIDDLE TO SF 24 FOR -1 YARDS (92-K.STRONG, 45-D.GARDECK).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023121704,2023-12-17,3,14,20,SF,ARI,2,11,24,0,0,(14:20) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 19-D.SAMUEL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1840,0,0
2023121704,2023-12-17,3,14,14,SF,ARI,3,11,24,1,0,(14:14) (SHOTGUN) 13-B.PURDY PASS SHORT MIDDLE TO 85-G.KITTLE TO ARI 41 FOR 35 YARDS (3-B.BAKER).,0,2023,35,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1846,0,0
2023121704,2023-12-17,3,13,28,SF,ARI,1,10,59,1,0,"(13:28) 13-B.PURDY PASS DEEP LEFT TO 23-C.MCCAFFREY FOR 41 YARDS, TOUCHDOWN.",0,2023,41,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1892,0,0
2023121704,2023-12-17,3,13,18,ARI,SF,0,0,100,1,0,TIMEOUT AT 13:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1902,0,0
2023121704,2023-12-17,3,13,18,ARI,SF,1,10,25,0,0,"(13:18) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE TO ARI 25 FOR NO GAIN (54-F.WARNER) [94-C.FERRELL]. FUMBLES (54-F.WARNER), BALL OUT OF BOUNDS AT ARI 26. ARI-1-K.MURRAY WAS INJURED DURING THE PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1902,0,0
2023121704,2023-12-17,3,13,18,SF,ARI,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1902,0,0
2023121704,2023-12-17,3,13,18,ARI,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1902,0,0
2023121704,2023-12-17,3,13,10,ARI,SF,0,0,100,1,0,TIMEOUT AT 13:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1910,0,0
2023121704,2023-12-17,3,12,58,ARI,SF,2,10,25,0,0,"(12:58) 15-C.TUNE IN AT QB. 15-C.TUNE FUMBLES (ABORTED) AT ARI 22, RECOVERED BY ARI-83-G.DORTCH AT ARI 20. 83-G.DORTCH TO ARI 17 FOR -3 YARDS (2-D.LENOIR).",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,1922,0,0
2023121704,2023-12-17,3,12,21,ARI,SF,3,18,17,0,0,(12:21) (SHOTGUN) 31-E.DEMERCADO LEFT TACKLE TO ARI 19 FOR 2 YARDS (92-C.YOUNG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OWN,0,,0,,0,1959,0,0
2023121704,2023-12-17,3,11,46,ARI,SF,4,16,19,0,0,"(11:46) 12-B.GILLIKIN PUNTS 50 YARDS TO SF 31, CENTER-46-A.BREWER, FAIR CATCH BY 10-R.BELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1994,0,0
2023121704,2023-12-17,3,11,39,ARI,SF,0,0,100,1,0,TIMEOUT AT 11:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2001,0,0
2023121704,2023-12-17,3,11,39,SF,ARI,1,10,31,0,0,(11:39) (SHOTGUN) 23-C.MCCAFFREY RIGHT END TO SF 34 FOR 3 YARDS (24-S.THOMAS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OWN,0,,0,,0,2001,0,0
2023121704,2023-12-17,3,11,0,SF,ARI,2,7,34,0,0,(11:00) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE DEEP LEFT TO 11-B.AIYUK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2040,0,0
2023121704,2023-12-17,3,10,54,SF,ARI,3,7,34,0,0,(10:54) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 10-R.BELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2046,0,0
2023121704,2023-12-17,3,10,49,SF,ARI,4,7,34,0,0,"(10:49) 18-M.WISHNOWSKY PUNTS 56 YARDS TO ARI 10, CENTER-46-T.PEPPER, DOWNED BY SF-53-D.WINTERS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2051,0,0
2023121704,2023-12-17,3,10,38,ARI,SF,1,10,10,0,0,(10:38) 6-J.CONNER LEFT TACKLE TO ARI 16 FOR 6 YARDS (90-K.GIVENS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,10,OWN,0,,0,,0,2062,0,0
2023121704,2023-12-17,3,10,0,ARI,SF,2,4,16,1,0,"(10:00) 6-J.CONNER UP THE MIDDLE TO ARI 22 FOR 6 YARDS (54-F.WARNER, 96-T.MCGILL).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,16,OWN,0,,0,,0,2100,0,0
2023121704,2023-12-17,3,9,23,ARI,SF,1,10,22,0,0,(9:23) 1-K.MURRAY PASS SHORT RIGHT TO 85-T.MCBRIDE TO ARI 24 FOR 2 YARDS (2-D.LENOIR).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2137,0,0
2023121704,2023-12-17,3,8,45,ARI,SF,2,8,24,1,0,(8:45) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 85-T.MCBRIDE RAN OB AT ARI 39 FOR 15 YARDS.,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2175,0,0
2023121704,2023-12-17,3,8,3,ARI,SF,1,10,39,1,0,(8:03) (SHOTGUN) 6-J.CONNER RIGHT TACKLE TO SF 17 FOR 44 YARDS (2-D.LENOIR).,0,2023,44,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,39,OWN,0,,0,,0,2217,0,0
2023121704,2023-12-17,3,7,13,ARI,SF,1,10,83,0,0,(7:13) (SHOTGUN) 1-K.MURRAY SACKED OB AT SF 18 FOR -1 YARDS (SACK SPLIT BY 92-C.YOUNG AND 54-F.WARNER).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2267,0,0
2023121704,2023-12-17,3,6,32,ARI,SF,2,11,82,0,0,"(6:32) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 84-E.HIGGINS TO SF 14 FOR 4 YARDS (2-D.LENOIR, 57-D.GREENLAW).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2308,0,0
2023121704,2023-12-17,3,5,51,ARI,SF,3,7,86,1,0,(5:51) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE PUSHED OB AT SF 5 FOR 9 YARDS (20-A.THOMAS). SF-97-N.BOSA WAS INJURED DURING THE PLAY.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,2349,0,0
2023121704,2023-12-17,3,5,15,ARI,SF,1,5,95,0,0,(5:15) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 4-R.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,2385,0,0
2023121704,2023-12-17,3,5,10,ARI,SF,2,5,95,0,0,"(5:10) 1-K.MURRAY TO SF 10 FOR -5 YARDS (96-T.MCGILL). FUMBLES (96-T.MCGILL), RECOVERED BY ARI-65-E.WILKINSON AT SF 9.",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,5,OPP,0,,0,,0,2390,0,0
2023121704,2023-12-17,3,4,30,ARI,SF,3,9,91,0,0,(4:30) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT MIDDLE TO 14-MI.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2430,0,0
2023121704,2023-12-17,3,4,23,ARI,SF,4,9,91,0,0,"(4:23) 5-M.PRATER 28 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2437,0,0
2023121704,2023-12-17,3,4,20,SF,ARI,0,0,65,1,0,5-M.PRATER KICKS 43 YARDS FROM ARI 35 TO SF 22. 44-K.JUSZCZYK TO SF 40 FOR 18 YARDS (47-E.TURNER; 52-V.DIMUKEJE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2440,0,0
2023121704,2023-12-17,3,4,20,ARI,SF,0,0,100,1,0,TIMEOUT AT 04:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2440,0,0
2023121704,2023-12-17,3,4,15,SF,ARI,1,10,40,0,0,(4:15) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 85-G.KITTLE (24-S.THOMAS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2445,0,0
2023121704,2023-12-17,3,4,10,SF,ARI,2,10,40,1,0,(4:10) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK TO ARI 38 FOR 22 YARDS (21-G.WILLIAMS).,0,2023,22,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2450,0,0
2023121704,2023-12-17,3,3,26,SF,ARI,1,10,62,0,0,(3:26) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO ARI 33 FOR 5 YARDS (98-R.LOPEZ; 93-J.LEDBETTER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,2494,0,0
2023121704,2023-12-17,3,2,52,SF,ARI,2,5,67,1,0,(2:52) 23-C.MCCAFFREY UP THE MIDDLE TO ARI 15 FOR 18 YARDS (21-G.WILLIAMS).,0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,2528,0,0
2023121704,2023-12-17,3,2,14,SF,ARI,1,10,85,1,0,(2:14) 23-C.MCCAFFREY RIGHT TACKLE PUSHED OB AT ARI 4 FOR 11 YARDS (34-J.THOMPSON).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,15,OPP,0,,0,,0,2566,0,0
2023121704,2023-12-17,3,1,34,SF,ARI,1,4,96,0,0,"(1:34) 23-C.MCCAFFREY LEFT END TO ARI 6 FOR -2 YARDS (55-D.STILLS). PENALTY ON ARI-96-N.JONES, DEFENSIVE HOLDING, 3 YARDS, ENFORCED AT ARI 4 - NO PLAY.",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,4,OPP,1,ARI,1,DEFENSIVE HOLDING,3,2606,0,0
2023121704,2023-12-17,3,1,11,SF,ARI,1,1,99,1,0,"(1:11) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,2629,0,0
2023121704,2023-12-17,3,1,8,SF,ARI,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2632,0,0
2023121704,2023-12-17,3,1,8,ARI,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2632,0,0
2023121704,2023-12-17,3,1,8,ARI,SF,1,10,25,0,0,(1:08) (SHOTGUN) 6-J.CONNER LEFT END TO ARI 28 FOR 3 YARDS (99-J.KINLAW; 27-J.BROWN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,2632,0,0
2023121704,2023-12-17,3,0,26,ARI,SF,2,7,28,0,0,(:26) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE TO ARI 33 FOR 5 YARDS (20-A.THOMAS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2674,0,0
2023121704,2023-12-17,4,15,0,ARI,SF,3,2,33,1,0,(15:00) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 6-J.CONNER PUSHED OB AT ARI 39 FOR 6 YARDS (57-D.GREENLAW).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2700,0,0
2023121704,2023-12-17,3,0,0,ARI,SF,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121704,2023-12-17,4,14,21,ARI,SF,1,10,39,0,0,(14:21) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 6-J.CONNER TO ARI 43 FOR 4 YARDS (2-D.LENOIR).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,2739,0,0
2023121704,2023-12-17,4,13,47,ARI,SF,2,6,43,0,0,(13:47) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 6-J.CONNER TO ARI 36 FOR -7 YARDS (90-K.GIVENS).,0,2023,-7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2773,0,0
2023121704,2023-12-17,4,13,4,ARI,SF,3,13,36,0,0,(13:04) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 83-G.DORTCH TO ARI 46 FOR 10 YARDS (90-K.GIVENS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2816,0,0
2023121704,2023-12-17,4,12,17,ARI,SF,4,3,46,1,0,(12:17) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 83-G.DORTCH TO SF 49 FOR 5 YARDS (57-D.GREENLAW).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2863,0,0
2023121704,2023-12-17,4,11,39,ARI,SF,1,10,51,1,0,"(11:39) (NO HUDDLE, SHOTGUN) 31-E.DEMERCADO LEFT GUARD FOR 49 YARDS, TOUCHDOWN.",0,2023,49,NO HUDDLE SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,2901,0,0
2023121704,2023-12-17,4,11,30,SF,ARI,1,10,25,1,0,(11:30) 23-C.MCCAFFREY UP THE MIDDLE TO SF 38 FOR 13 YARDS (24-S.THOMAS).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2910,0,0
2023121704,2023-12-17,4,11,30,ARI,SF,0,0,100,1,0,TIMEOUT AT 11:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2910,0,0
