GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TEN,HOU
2023121703,2023-12-17,2,0,31,HOU,TEN,2,1,95,0,0,(:31) (SHOTGUN) 18-C.KEENUM PASS INCOMPLETE SHORT MIDDLE TO 85-N.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1769,0,0
2023121703,2023-12-17,2,0,31,HOU,TEN,0,0,100,1,0,TIMEOUT #2 BY HOU AT 00:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1769,0,0
2023121703,2023-12-17,2,0,27,HOU,TEN,3,1,95,0,0,(:27) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO TEN 5 FOR NO GAIN (58-H.LANDRY).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,1773,0,0
2023121703,2023-12-17,2,0,3,HOU,TEN,0,0,100,1,0,TIMEOUT #3 BY HOU AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1797,0,0
2023121703,2023-12-17,2,0,3,HOU,TEN,4,1,95,0,0,"(:03) 15-K.FAIRBAIRN 23 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1797,0,0
2023121703,2023-12-17,2,0,0,TEN,HOU,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121703,2023-12-17,3,15,0,TEN,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121703,2023-12-17,3,15,0,TEN,HOU,1,10,25,0,0,(15:00) 22-D.HENRY UP THE MIDDLE TO TEN 23 FOR -2 YARDS (25-D.KING).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023121703,2023-12-17,3,14,19,TEN,HOU,2,12,23,0,0,(14:19) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 10-D.HOPKINS TO TEN 27 FOR 4 YARDS (48-C.HARRIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1841,0,0
2023121703,2023-12-17,3,13,34,TEN,HOU,3,8,27,1,0,"(13:34) (SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 85-C.OKONKWO TO TEN 38 FOR 11 YARDS (48-C.HARRIS, 6-D.PERRYMAN) [52-J.GREENARD]. TEN-77-P.SKORONSKI WAS INJURED DURING THE PLAY.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,1886,0,0
2023121703,2023-12-17,3,13,9,TEN,HOU,0,0,100,1,0,TIMEOUT AT 13:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1911,0,0
2023121703,2023-12-17,3,13,0,TEN,HOU,1,10,38,0,0,"(13:00) (SHOTGUN) 22-D.HENRY LEFT GUARD TO TEN 40 FOR 2 YARDS (95-D.BARNETT, 94-K.DAVIS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,1920,0,0
2023121703,2023-12-17,3,12,24,TEN,HOU,2,8,40,0,0,(12:24) 8-W.LEVIS PASS DEEP LEFT INTENDED FOR 10-D.HOPKINS INTERCEPTED BY 21-S.NELSON AT HOU 40. 21-S.NELSON PUSHED OB AT HOU 40 FOR NO GAIN (10-D.HOPKINS).,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,40,OWN,0,,0,,0,1956,0,0
2023121703,2023-12-17,3,12,17,HOU,TEN,1,10,40,0,0,"(12:17) 26-D.SINGLETARY RIGHT END TO HOU 48 FOR 8 YARDS (58-H.LANDRY). PENALTY ON TEN-96-D.AUTRY, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT HOU 48.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,40,OWN,1,TEN,0,ILLEGAL USE OF HANDS,5,1963,0,0
2023121703,2023-12-17,3,12,17,TEN,HOU,0,0,100,1,0,TIMEOUT AT 12:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1963,0,0
2023121703,2023-12-17,3,11,51,HOU,TEN,1,10,53,0,0,(11:51) (SHOTGUN) 18-C.KEENUM PASS SHORT LEFT TO 26-D.SINGLETARY TO TEN 41 FOR 6 YARDS (94-J.JOHNSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1989,0,0
2023121703,2023-12-17,3,11,13,HOU,TEN,2,4,59,0,0,"(11:13) 26-D.SINGLETARY LEFT TACKLE TO TEN 34 FOR 7 YARDS (23-T.AVERY). PENALTY ON HOU-70-J.SCRUGGS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 41 - NO PLAY.",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,41,OPP,1,HOU,1,OFFENSIVE HOLDING,10,2027,0,0
2023121703,2023-12-17,3,10,52,HOU,TEN,2,14,49,0,0,(10:52) 26-D.SINGLETARY UP THE MIDDLE TO TEN 45 FOR 6 YARDS (2-A.AL-SHAAIR; 50-J.GIBBENS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,2048,0,0
2023121703,2023-12-17,3,10,7,HOU,TEN,3,8,55,1,0,(10:07) (SHOTGUN) 18-C.KEENUM PASS DEEP RIGHT TO 86-D.SCHULTZ RAN OB AT TEN 29 FOR 16 YARDS (35-K.WALLACE).,0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2093,0,0
2023121703,2023-12-17,3,9,28,HOU,TEN,1,10,71,0,0,(9:28) (SHOTGUN) 18-C.KEENUM PASS SHORT MIDDLE TO 2-R.WOODS TO TEN 20 FOR 9 YARDS (37-A.HOOKER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,2132,0,0
2023121703,2023-12-17,3,8,44,HOU,TEN,2,1,80,1,0,(8:44) (SHOTGUN) 26-D.SINGLETARY LEFT GUARD TO TEN 13 FOR 7 YARDS (37-A.HOOKER).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,20,OPP,0,,0,,0,2176,0,0
2023121703,2023-12-17,3,8,2,HOU,TEN,1,10,87,0,0,(8:02) (SHOTGUN) 19-X.HUTCHINSON RIGHT END TO TEN 8 FOR 5 YARDS (58-H.LANDRY).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,13,OPP,0,,0,,0,2218,0,0
2023121703,2023-12-17,3,7,21,HOU,TEN,2,5,92,0,0,"(7:21) 26-D.SINGLETARY LEFT END PUSHED OB AT TEN 9 FOR -1 YARDS (21-R.MCCREARY, 50-J.GIBBENS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,8,OPP,0,,0,,0,2259,0,0
2023121703,2023-12-17,3,6,38,HOU,TEN,3,6,91,0,0,(6:38) (SHOTGUN) 18-C.KEENUM PASS INCOMPLETE SHORT RIGHT TO 86-D.SCHULTZ (35-K.WALLACE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2302,0,0
2023121703,2023-12-17,3,6,30,HOU,TEN,4,6,91,0,0,"(6:30) 15-K.FAIRBAIRN 27 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2310,0,0
2023121703,2023-12-17,3,6,27,TEN,HOU,0,0,100,1,0,TIMEOUT AT 06:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2313,0,0
2023121703,2023-12-17,3,6,27,TEN,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 59 YARDS FROM HOU 35 TO TEN 6, FAIR CATCH BY 11-C.MOORE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2313,0,0
2023121703,2023-12-17,3,6,27,TEN,HOU,1,10,25,0,0,(6:27) 22-D.HENRY LEFT END TO TEN 18 FOR -7 YARDS (6-D.PERRYMAN).,0,2023,-7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,2313,0,0
2023121703,2023-12-17,3,5,43,TEN,HOU,2,17,18,1,0,"(5:43) (SHOTGUN) 8-W.LEVIS PASS DEEP LEFT TO 10-D.HOPKINS TO HOU 40 FOR 42 YARDS (5-J.PITRE). HOUSTON CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS (5-J.PITRE).",0,2023,42,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,1,1,,0,0,0,0,0,,18,OWN,0,,0,,0,2357,0,0
2023121703,2023-12-17,3,5,37,TEN,HOU,3,17,18,0,0,(5:37) (SHOTGUN) 8-W.LEVIS SACKED AT TEN 8 FOR -10 YARDS (SACK SPLIT BY 96-M.COLLINS AND 52-J.GREENARD).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2363,0,0
2023121703,2023-12-17,3,4,48,TEN,HOU,4,27,8,0,0,"(4:48) 13-T.ZENTNER PUNTS 53 YARDS TO HOU 39, CENTER-46-M.COX. 82-S.SIMS TO TEN 46 FOR 15 YARDS (46-M.COX).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,2412,0,0
2023121703,2023-12-17,3,4,37,HOU,TEN,1,10,54,0,0,"(4:37) 18-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 19-X.HUTCHINSON. PENALTY ON TEN-23-T.AVERY, DEFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT TEN 46 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,46,OPP,1,TEN,1,DEFENSIVE PASS INTERFERENCE,10,2423,0,0
2023121703,2023-12-17,3,4,37,TEN,HOU,0,0,100,1,0,TIMEOUT AT 04:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2423,0,0
2023121703,2023-12-17,3,4,33,HOU,TEN,1,10,64,0,0,(4:33) (SHOTGUN) 18-C.KEENUM PASS SHORT RIGHT TO 2-R.WOODS PUSHED OB AT TEN 30 FOR 6 YARDS (21-R.MCCREARY).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2427,0,0
2023121703,2023-12-17,3,4,0,HOU,TEN,2,4,70,0,0,(4:00) 26-D.SINGLETARY UP THE MIDDLE TO TEN 30 FOR NO GAIN (99-R.WEAVER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,2460,0,0
2023121703,2023-12-17,3,3,24,HOU,TEN,3,4,70,0,0,"(3:24) (SHOTGUN) 18-C.KEENUM PASS SHORT RIGHT TO 85-N.BROWN RAN OB AT TEN 15 FOR 15 YARDS. PENALTY ON HOU-85-N.BROWN, OFFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT TEN 30 - NO PLAY.",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,30,OPP,1,HOU,1,OFFENSIVE OFFSIDE,5,2496,0,0
2023121703,2023-12-17,3,2,52,HOU,TEN,3,9,65,0,0,(2:52) (SHOTGUN) 18-C.KEENUM PASS INCOMPLETE SHORT LEFT TO 85-N.BROWN (21-R.MCCREARY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2528,0,0
2023121703,2023-12-17,3,2,47,HOU,TEN,4,9,65,0,0,"(2:47) 15-K.FAIRBAIRN 53 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2533,0,0
2023121703,2023-12-17,3,2,42,TEN,HOU,0,0,100,1,0,TIMEOUT AT 02:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2538,0,0
2023121703,2023-12-17,3,2,42,TEN,HOU,0,0,65,1,0,15-K.FAIRBAIRN KICKS 60 YARDS FROM HOU 35 TO TEN 5. 11-C.MOORE TO TEN 24 FOR 19 YARDS (33-D.OGUNBOWALE; 35-J.HANSEN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2538,0,0
2023121703,2023-12-17,3,2,37,TEN,HOU,1,10,24,0,0,"(2:37) 22-D.HENRY RIGHT GUARD TO TEN 26 FOR 2 YARDS (6-D.PERRYMAN, 94-K.DAVIS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OWN,0,,0,,0,2543,0,0
2023121703,2023-12-17,3,1,58,TEN,HOU,2,8,26,1,0,(1:58) 8-W.LEVIS PASS DEEP LEFT TO 85-C.OKONKWO TO TEN 48 FOR 22 YARDS (25-D.KING). TEN-85-C.OKONKWO WAS INJURED DURING THE PLAY.,0,2023,22,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2582,0,0
2023121703,2023-12-17,3,1,34,TEN,HOU,1,10,48,0,0,(1:34) 8-W.LEVIS PASS SHORT LEFT TO 22-D.HENRY TO 50 FOR 2 YARDS (6-D.PERRYMAN) [25-D.KING].,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2606,0,0
2023121703,2023-12-17,3,0,54,TEN,HOU,2,8,100,0,0,(:54) (SHOTGUN) 22-D.HENRY LEFT TACKLE TO 50 FOR NO GAIN (98-S.RANKINS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,0,OPP,0,,0,,0,2646,0,0
2023121703,2023-12-17,3,0,11,TEN,HOU,3,8,100,0,0,(:11) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE SHORT RIGHT TO 15-N.WESTBROOK-IKHINE (24-D.STINGLEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2689,0,0
2023121703,2023-12-17,3,0,6,TEN,HOU,4,8,100,0,0,"(:06) 13-T.ZENTNER PUNTS 47 YARDS TO HOU 3, CENTER-46-M.COX, DOWNED BY TEN-11-C.MOORE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2694,0,0
2023121703,2023-12-17,3,0,0,TEN,HOU,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121703,2023-12-17,4,15,0,HOU,TEN,1,10,3,1,0,(15:00) 26-D.SINGLETARY UP THE MIDDLE TO HOU 14 FOR 11 YARDS (96-D.AUTRY).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OWN,0,,0,,0,2700,0,0
2023121703,2023-12-17,4,14,21,HOU,TEN,1,10,14,0,0,"(14:21) 26-D.SINGLETARY LEFT GUARD TO HOU 19 FOR 5 YARDS (2-A.AL-SHAAIR, 50-J.GIBBENS).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OWN,0,,0,,0,2739,0,0
2023121703,2023-12-17,4,13,39,HOU,TEN,2,5,19,0,0,"(13:39) 26-D.SINGLETARY LEFT TACKLE TO HOU 21 FOR 2 YARDS (2-A.AL-SHAAIR, 58-H.LANDRY).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OWN,0,,0,,0,2781,0,0
2023121703,2023-12-17,4,12,59,HOU,TEN,3,3,21,0,0,(12:59) (SHOTGUN) 18-C.KEENUM SACKED AT HOU 12 FOR -9 YARDS (96-D.AUTRY).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,2821,0,0
2023121703,2023-12-17,4,12,21,HOU,TEN,4,12,12,0,0,"(12:21) 11-C.JOHNSTON PUNTS 40 YARDS TO TEN 48, CENTER-46-J.WEEKS. 12-M.KINSEY TO HOU 46 FOR 6 YARDS (39-H.TO'OTO'O).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,2859,0,0
2023121703,2023-12-17,4,12,13,TEN,HOU,1,10,54,0,0,(12:13) 22-D.HENRY RIGHT END TO HOU 43 FOR 3 YARDS (6-D.PERRYMAN). TEN-88-T.WESCO WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OPP,0,,0,,0,2867,0,0
2023121703,2023-12-17,4,12,13,TEN,HOU,0,0,100,1,0,TIMEOUT AT 12:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2867,0,0
2023121703,2023-12-17,4,12,1,TEN,HOU,0,0,100,1,0,TIMEOUT AT 12:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2879,0,0
2023121703,2023-12-17,4,11,46,TEN,HOU,2,7,57,1,0,(11:46) (SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 10-D.HOPKINS TO HOU 26 FOR 17 YARDS (6-D.PERRYMAN).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,2894,0,0
2023121703,2023-12-17,4,11,4,TEN,HOU,1,10,74,0,0,(11:04) (SHOTGUN) 8-W.LEVIS PASS SHORT RIGHT TO 16-T.BURKS PUSHED OB AT HOU 21 FOR 5 YARDS (30-D.HOUSTON-CARSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2936,0,0
2023121703,2023-12-17,4,10,30,TEN,HOU,2,5,79,1,0,(10:30) (SHOTGUN) 22-D.HENRY LEFT TACKLE TO HOU 15 FOR 6 YARDS (21-S.NELSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,2970,0,0
2023121703,2023-12-17,4,9,46,TEN,HOU,1,10,85,0,0,"(9:46) (SHOTGUN) 22-D.HENRY LEFT TACKLE TO HOU 14 FOR 1 YARD (6-D.PERRYMAN, 5-J.PITRE).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OPP,0,,0,,0,3014,0,0
2023121703,2023-12-17,4,9,7,TEN,HOU,2,9,86,0,0,"(9:07) (SHOTGUN) 8-W.LEVIS SACKED AT HOU 22 FOR -8 YARDS (52-J.GREENARD). FUMBLES (52-J.GREENARD), BALL OUT OF BOUNDS AT HOU 33.",0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,14,OPP,0,,0,,0,3053,0,0
2023121703,2023-12-17,4,8,14,TEN,HOU,3,28,67,0,0,(8:14) (SHOTGUN) 32-T.SPEARS UP THE MIDDLE TO HOU 27 FOR 6 YARDS (48-C.HARRIS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,3106,0,0
2023121703,2023-12-17,4,7,33,TEN,HOU,4,22,73,0,0,"(7:33) 6-N.FOLK 45 YARD FIELD GOAL IS GOOD, CENTER-46-M.COX, HOLDER-13-T.ZENTNER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,3147,0,0
2023121703,2023-12-17,4,7,28,HOU,TEN,0,0,65,1,0,6-N.FOLK KICKS 65 YARDS FROM TEN 35 TO HOU 0. 82-S.SIMS TO HOU 21 FOR 21 YARDS (99-R.WEAVER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3152,0,0
2023121703,2023-12-17,4,7,22,HOU,TEN,1,10,21,0,0,(7:22) 18-C.KEENUM PASS INCOMPLETE DEEP MIDDLE TO 19-X.HUTCHINSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3158,0,0
2023121703,2023-12-17,4,7,18,HOU,TEN,2,10,21,1,0,(7:18) (SHOTGUN) 18-C.KEENUM PASS SHORT MIDDLE TO 86-D.SCHULTZ TO HOU 40 FOR 19 YARDS (2-A.AL-SHAAIR). TEN-2-A.AL-SHAAIR WAS INJURED DURING THE PLAY.,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3162,0,0
2023121703,2023-12-17,4,6,56,HOU,TEN,1,10,40,0,0,"(6:56) 26-D.SINGLETARY UP THE MIDDLE TO HOU 43 FOR 3 YARDS (21-R.MCCREARY, 99-R.WEAVER).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,3184,0,0
2023121703,2023-12-17,4,6,21,HOU,TEN,2,7,43,1,0,(6:21) (SHOTGUN) 18-C.KEENUM PASS SHORT RIGHT TO 86-D.SCHULTZ TO TEN 49 FOR 8 YARDS (33-E.GARROR).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3219,0,0
2023121703,2023-12-17,4,5,57,HOU,TEN,1,10,51,1,0,"(5:57) (NO HUDDLE) 18-C.KEENUM PASS SHORT RIGHT TO 85-N.BROWN TO TEN 38 FOR 11 YARDS (33-E.GARROR, 2-A.AL-SHAAIR).",0,2023,11,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3243,0,0
2023121703,2023-12-17,4,5,33,HOU,TEN,1,10,62,0,0,"(5:33) (NO HUDDLE, SHOTGUN) 18-C.KEENUM PASS INCOMPLETE DEEP MIDDLE TO 19-X.HUTCHINSON. PENALTY ON TEN-23-T.AVERY, DEFENSIVE PASS INTERFERENCE, 20 YARDS, ENFORCED AT TEN 38 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,38,OPP,1,TEN,1,DEFENSIVE PASS INTERFERENCE,20,3267,0,0
2023121703,2023-12-17,4,5,29,HOU,TEN,1,10,82,0,0,(5:29) 26-D.SINGLETARY RIGHT TACKLE TO TEN 18 FOR NO GAIN (69-T.MCLENDON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,18,OPP,0,,0,,0,3271,0,0
2023121703,2023-12-17,4,4,51,HOU,TEN,2,10,82,1,0,(4:51) 18-C.KEENUM PASS SHORT MIDDLE TO 86-D.SCHULTZ TO TEN 3 FOR 15 YARDS (21-R.MCCREARY).,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3309,0,0
2023121703,2023-12-17,4,4,24,HOU,TEN,1,3,97,0,0,(4:24) (NO HUDDLE) 18-C.KEENUM UP THE MIDDLE TO TEN 2 FOR 1 YARD (97-Q.BOHANNA; 50-J.GIBBENS). TEN-97-Q.BOHANNA WAS INJURED DURING THE PLAY.,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,3336,0,0
2023121703,2023-12-17,4,3,52,HOU,TEN,2,2,98,0,0,"(3:52) (SHOTGUN) 26-D.SINGLETARY LEFT GUARD TO TEN 3 FOR -1 YARDS (23-T.AVERY, 94-J.JOHNSON).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,3368,0,0
2023121703,2023-12-17,4,3,8,HOU,TEN,3,3,97,1,0,"(3:08) (SHOTGUN) 18-C.KEENUM PASS SHORT MIDDLE TO 85-N.BROWN FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,3412,0,0
2023121703,2023-12-17,4,3,3,TEN,HOU,1,10,25,0,0,(3:03) 16-T.BURKS RIGHT END RAN OB AT TEN 27 FOR 2 YARDS (24-D.STINGLEY).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,3417,0,0
