GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,CHI
2023121710,2023-12-17,1,2,5,CLE,CHI,1,10,19,0,0,"(2:05) (SHOTGUN) 15-J.FLACCO PASS SHORT LEFT TO 85-D.NJOKU TO CLE 26 FOR 7 YARDS (32-T.SMITH, 49-T.EDMUNDS).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,775,0,0
2023121710,2023-12-17,1,1,26,CLE,CHI,2,3,26,0,0,"(1:26) (SHOTGUN) 15-J.FLACCO SACKED AT CLE 21 FOR -5 YARDS (98-M.SWEAT). FUMBLES (98-M.SWEAT) [98-M.SWEAT], BALL OUT OF BOUNDS AT CLE 23.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,26,OWN,0,,0,,0,814,0,0
2023121710,2023-12-17,1,0,50,CLE,CHI,0,0,100,1,0,TIMEOUT #2 BY CLE AT 00:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,850,0,0
2023121710,2023-12-17,1,0,50,CLE,CHI,3,8,21,0,0,(:50) (SHOTGUN) 15-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 19-C.TILLMAN (32-T.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,850,0,0
2023121710,2023-12-17,1,0,45,CLE,CHI,4,8,21,0,0,"(:45) 13-C.BOJORQUEZ PUNTS 39 YARDS TO CHI 40, CENTER-47-C.HUGHLETT, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,855,0,0
2023121710,2023-12-17,1,0,39,CHI,CLE,1,10,40,0,0,"(:39) PENALTY ON CHI-76-T.JENKINS, FALSE START, 5 YARDS, ENFORCED AT CHI 40 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,CHI,1,FALSE START,5,861,0,0
2023121710,2023-12-17,1,0,39,CHI,CLE,1,15,35,0,0,(:39) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 11-D.MOONEY (23-M.EMERSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,861,0,0
2023121710,2023-12-17,1,0,31,CHI,CLE,2,15,35,0,0,(:31) (SHOTGUN) 1-J.FIELDS RIGHT END PUSHED OB AT CHI 40 FOR 5 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OWN,0,,0,,0,869,0,0
2023121710,2023-12-17,2,15,0,CHI,CLE,3,10,40,0,0,(15:00) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON TO CHI 48 FOR 8 YARDS (99-Z.SMITH).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,900,0,0
2023121710,2023-12-17,1,0,0,CHI,CLE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023121710,2023-12-17,2,14,12,CHI,CLE,4,2,48,0,0,"(14:12) 16-T.GILL PUNTS 43 YARDS TO CLE 9, CENTER-48-P.SCALES, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,948,0,0
2023121710,2023-12-17,2,14,4,CLE,CHI,1,10,9,0,0,(14:04) (SHOTGUN) 27-K.HUNT RIGHT GUARD TO CLE 11 FOR 2 YARDS (6-K.GORDON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OWN,0,,0,,0,956,0,0
2023121710,2023-12-17,2,13,26,CLE,CHI,2,8,11,1,0,(13:26) (SHOTGUN) 15-J.FLACCO PASS DEEP LEFT INTENDED FOR 19-C.TILLMAN INTERCEPTED BY 4-E.JACKSON [93-JU.JONES] AT CLE 28. 4-E.JACKSON TO CLE 1 FOR 27 YARDS (68-M.DUNN).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,11,OWN,0,,0,,0,994,0,0
2023121710,2023-12-17,2,13,17,CHI,CLE,1,1,99,0,0,(13:17) (SHOTGUN) 21-D.FOREMAN RIGHT GUARD TO CLE 4 FOR -3 YARDS (94-D.TOMLINSON).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,1,OPP,0,,0,,0,1003,0,0
2023121710,2023-12-17,2,12,42,CHI,CLE,2,4,96,0,0,"(12:42) (SHOTGUN) PENALTY ON CLE, DEFENSIVE TOO MANY MEN ON FIELD, 2 YARDS, ENFORCED AT CLE 4 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,4,OPP,1,CLE,1,DEFENSIVE TOO MANY MEN ON FIELD,2,1038,0,0
