GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,PIT
2023121601,2023-12-16,2,3,23,IND,PIT,0,0,100,1,0,TIMEOUT AT 03:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1597,0,0
2023121601,2023-12-16,2,3,23,PIT,IND,1,10,2,0,0,(3:23) 76-C.OKORAFOR REPORTED IN AS ELIGIBLE.  22-N.HARRIS UP THE MIDDLE TO PIT 4 FOR 2 YARDS (90-G.STEWART).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,1597,0,0
2023121601,2023-12-16,2,2,39,PIT,IND,2,8,4,0,0,(2:39) 22-N.HARRIS RIGHT TACKLE TO PIT 8 FOR 4 YARDS (20-N.CROSS; 29-J.BRENTS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,4,OWN,0,,0,,0,1641,0,0
2023121601,2023-12-16,2,2,0,PIT,IND,3,4,8,0,0,"(2:00) (SHOTGUN) 10-M.TRUBISKY PASS DEEP RIGHT TO 18-D.JOHNSON RAN OB AT PIT 26 FOR 18 YARDS. PENALTY ON IND-29-J.BRENTS, DEFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,8,OWN,0,IND,0,DEFENSIVE PASS INTERFERENCE,0,1680,0,0
2023121601,2023-12-16,2,2,0,PIT,IND,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023121601,2023-12-16,2,1,54,PIT,IND,1,10,26,0,0,(1:54) (SHOTGUN) 30-J.WARREN RIGHT TACKLE TO PIT 28 FOR 2 YARDS (45-E.SPEED; 51-K.PAYE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OWN,0,,0,,0,1686,0,0
2023121601,2023-12-16,2,1,31,PIT,IND,2,8,28,0,0,"(1:31) (NO HUDDLE, SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 11-A.ROBINSON TO PIT 33 FOR 5 YARDS (45-E.SPEED).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1709,0,0
2023121601,2023-12-16,2,0,58,PIT,IND,3,3,33,0,0,"(:58) (NO HUDDLE, SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT MIDDLE TO 88-P.FREIERMUTH.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1742,0,0
2023121601,2023-12-16,2,0,54,PIT,IND,4,3,33,0,0,"(:54) 6-P.HARVIN PUNTS 55 YARDS TO IND 12, CENTER-46-C.KUNTZ. 1-J.DOWNS TO IND 26 FOR 14 YARDS (13-M.BOYKIN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1746,0,0
2023121601,2023-12-16,2,0,44,IND,PIT,1,10,26,1,0,(:44) (SHOTGUN) 10-G.MINSHEW PASS DEEP MIDDLE TO 2-D.MONTGOMERY TO PIT 40 FOR 34 YARDS (50-E.ROBERTS).,0,2023,34,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1756,0,0
2023121601,2023-12-16,2,0,44,IND,PIT,0,0,100,1,0,TIMEOUT AT 00:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1756,0,0
2023121601,2023-12-16,2,0,35,IND,PIT,0,0,100,1,0,TIMEOUT #1 BY IND AT 00:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1765,0,0
2023121601,2023-12-16,2,0,35,IND,PIT,1,10,60,0,0,"(:35) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP RIGHT TO 14-A.PIERCE. PENALTY ON PIT-24-J.PORTER, DEFENSIVE PASS INTERFERENCE, 26 YARDS, ENFORCED AT PIT 40 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,40,OPP,1,PIT,1,DEFENSIVE PASS INTERFERENCE,26,1765,0,0
2023121601,2023-12-16,2,0,30,IND,PIT,1,10,86,0,0,(:30) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 14-A.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1770,0,0
2023121601,2023-12-16,2,0,27,IND,PIT,2,10,86,1,0,"(:27) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 2-D.MONTGOMERY FOR 14 YARDS, TOUCHDOWN.",0,2023,14,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1773,0,0
2023121601,2023-12-16,2,0,22,IND,PIT,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1778,0,0
2023121601,2023-12-16,2,0,22,PIT,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1778,0,0
2023121601,2023-12-16,2,0,22,PIT,IND,1,10,25,0,0,(:22) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT LEFT TO 18-D.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1778,0,0
2023121601,2023-12-16,2,0,18,PIT,IND,2,10,25,0,0,(:18) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP RIGHT TO 14-G.PICKENS [99-D.BUCKNER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1782,0,0
2023121601,2023-12-16,2,0,13,PIT,IND,3,10,25,0,0,(:13) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 30-J.WARREN TO PIT 34 FOR 9 YARDS (32-J.BLACKMON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1787,0,0
2023121601,2023-12-16,2,0,0,PIT,IND,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023121601,2023-12-16,3,15,0,IND,PIT,1,10,25,0,0,(15:00) 31-T.GOODSON UP THE MIDDLE TO IND 30 FOR 5 YARDS (95-K.BENTON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023121601,2023-12-16,3,15,0,IND,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023121601,2023-12-16,3,14,23,IND,PIT,2,5,30,0,0,(14:23) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 31-T.GOODSON TO IND 33 FOR 3 YARDS (24-J.PORTER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1837,0,0
2023121601,2023-12-16,3,13,42,IND,PIT,3,2,33,0,0,(13:42) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 2-D.MONTGOMERY (38-M.WALKER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1878,0,0
2023121601,2023-12-16,3,13,36,IND,PIT,4,2,33,0,0,"(13:36) 8-R.SANCHEZ PUNTS 57 YARDS TO PIT 10, CENTER-46-L.RHODES, OUT OF BOUNDS. 45-E.SPEED REPORTED IN AS INELIGIBLE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1884,0,0
2023121601,2023-12-16,3,13,28,IND,PIT,0,0,100,1,0,TIMEOUT AT 13:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1892,0,0
2023121601,2023-12-16,3,13,28,PIT,IND,1,10,10,0,0,"(13:28) 22-N.HARRIS RIGHT END TO PIT 12 FOR 2 YARDS (45-E.SPEED). INDIANAPOLIS CHALLENGED THE RUNNER WAS DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. 22-N.HARRIS RIGHT END TO PIT 12 FOR 2 YARDS (45-E.SPEED). FUMBLES (45-E.SPEED), RECOVERED BY IND-32-J.BLACKMON AT PIT 18.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,1,1,,0,1,0,0,0,RIGHT END,10,OWN,0,,0,,0,1892,0,0
2023121601,2023-12-16,3,13,22,IND,PIT,0,0,100,1,0,TIMEOUT AT 13:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1898,0,0
2023121601,2023-12-16,3,13,22,IND,PIT,1,10,82,1,0,"(13:22) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 81-M.ALIE-COX FOR 18 YARDS, TOUCHDOWN.",0,2023,18,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1898,0,0
2023121601,2023-12-16,3,13,16,IND,PIT,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1904,0,0
2023121601,2023-12-16,3,13,16,PIT,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1904,0,0
2023121601,2023-12-16,3,13,16,PIT,IND,1,10,25,0,0,(13:16) (SHOTGUN) 10-M.TRUBISKY PASS SHORT MIDDLE TO 88-P.FREIERMUTH TO PIT 30 FOR 5 YARDS (45-E.SPEED).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1904,0,0
2023121601,2023-12-16,3,12,40,PIT,IND,2,5,30,0,0,(12:40) 30-J.WARREN LEFT END TO PIT 30 FOR NO GAIN (45-E.SPEED).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,30,OWN,0,,0,,0,1940,0,0
2023121601,2023-12-16,3,11,59,PIT,IND,3,5,30,0,0,(11:59) (SHOTGUN) 10-M.TRUBISKY SACKED AT PIT 23 FOR -7 YARDS (SACK SPLIT BY 54-D.ODEYINGBO AND 52-S.EBUKAM).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1981,0,0
2023121601,2023-12-16,3,11,21,PIT,IND,4,12,23,0,0,"(11:21) 6-P.HARVIN PUNTS 41 YARDS TO IND 36, CENTER-46-C.KUNTZ. 1-J.DOWNS TO IND 49 FOR 13 YARDS (87-R.WILLIAMS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2019,0,0
2023121601,2023-12-16,3,11,12,IND,PIT,1,10,49,1,0,(11:12) 31-T.GOODSON RIGHT END PUSHED OB AT PIT 20 FOR 31 YARDS (17-T.THOMPSON). PIT-17-T.THOMPSON WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,31,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OWN,0,,0,,0,2028,0,0
2023121601,2023-12-16,3,10,38,IND,PIT,1,10,80,0,0,(10:38) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 81-M.ALIE-COX TO PIT 17 FOR 3 YARDS (38-M.WALKER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2062,0,0
2023121601,2023-12-16,3,9,57,IND,PIT,2,7,83,0,0,(9:57) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP RIGHT TO 81-M.ALIE-COX (24-J.PORTER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2103,0,0
2023121601,2023-12-16,3,9,52,IND,PIT,3,7,83,0,0,(9:52) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 83-K.GRANSON TO PIT 11 FOR 6 YARDS (42-J.PIERRE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2108,0,0
2023121601,2023-12-16,3,9,5,IND,PIT,4,1,89,0,0,"(9:05) 7-M.GAY 29 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,2155,0,0
2023121601,2023-12-16,3,9,2,IND,PIT,0,0,100,1,0,TIMEOUT AT 09:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2158,0,0
2023121601,2023-12-16,3,9,2,PIT,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2158,0,0
2023121601,2023-12-16,3,9,2,PIT,IND,1,10,25,0,0,"(9:02) (SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 30-J.WARREN TO PIT 26 FOR 1 YARD (44-Z.FRANKLIN). PENALTY ON PIT-83-CO.HEYWARD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 25 - NO PLAY.",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,PIT,1,OFFENSIVE HOLDING,10,2158,0,0
2023121601,2023-12-16,3,8,35,PIT,IND,1,20,15,0,0,(8:35) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO PIT 24 FOR 9 YARDS (44-Z.FRANKLIN; 23-K.MOORE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OWN,0,,0,,0,2185,0,0
2023121601,2023-12-16,3,7,57,PIT,IND,2,11,24,0,0,"(7:57) (SHOTGUN) 10-M.TRUBISKY PASS SHORT LEFT TO 30-J.WARREN TO PIT 31 FOR 7 YARDS (44-Z.FRANKLIN). PENALTY ON PIT-78-J.DANIELS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 24 - NO PLAY.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,24,OWN,1,PIT,1,OFFENSIVE HOLDING,10,2223,0,0
2023121601,2023-12-16,3,7,32,PIT,IND,2,21,14,0,0,"(7:32) (SHOTGUN) 30-J.WARREN LEFT GUARD TO PIT 16 FOR 2 YARDS (54-D.ODEYINGBO, 90-G.STEWART).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,14,OWN,0,,0,,0,2248,0,0
2023121601,2023-12-16,3,6,49,PIT,IND,3,19,16,1,0,(6:49) (SHOTGUN) 10-M.TRUBISKY PASS DEEP RIGHT TO 18-D.JOHNSON TO PIT 41 FOR 25 YARDS (25-R.THOMAS).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2291,0,0
2023121601,2023-12-16,3,6,8,PIT,IND,1,10,41,0,0,(6:08) 22-N.HARRIS RIGHT TACKLE TO PIT 48 FOR 7 YARDS (99-D.BUCKNER).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OWN,0,,0,,0,2332,0,0
2023121601,2023-12-16,3,5,29,PIT,IND,2,3,48,1,0,(5:29) 10-M.TRUBISKY PASS DEEP RIGHT TO 14-G.PICKENS TO IND 35 FOR 17 YARDS (29-J.BRENTS).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2371,0,0
2023121601,2023-12-16,3,4,48,PIT,IND,1,10,65,0,0,(4:48) 22-N.HARRIS UP THE MIDDLE TO IND 31 FOR 4 YARDS (96-T.BRYAN; 54-D.ODEYINGBO). IND-93-E.JOHNSON WAS INJURED DURING THE PLAY.,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,2412,0,0
2023121601,2023-12-16,3,4,33,PIT,IND,0,0,100,1,0,TIMEOUT AT 04:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2427,0,0
2023121601,2023-12-16,3,4,13,PIT,IND,2,6,69,0,0,(4:13) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO IND 29 FOR 2 YARDS (92-J.MARTIN; 23-K.MOORE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,2447,0,0
2023121601,2023-12-16,3,3,29,PIT,IND,3,4,71,0,0,"(3:29) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE SHORT RIGHT TO 83-CO.HEYWARD (44-Z.FRANKLIN). PENALTY ON PIT-65-D.MOORE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 29 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,29,OPP,1,PIT,1,OFFENSIVE HOLDING,10,2491,0,0
2023121601,2023-12-16,3,3,25,PIT,IND,3,14,61,0,0,(3:25) (SHOTGUN) 10-M.TRUBISKY PASS INCOMPLETE DEEP LEFT TO 14-G.PICKENS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2495,0,0
2023121601,2023-12-16,3,3,21,PIT,IND,4,14,61,0,0,"(3:21) 6-P.HARVIN PUNTS 22 YARDS TO IND 17, CENTER-46-C.KUNTZ, FAIR CATCH BY 1-J.DOWNS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2499,0,0
2023121601,2023-12-16,3,3,14,IND,PIT,1,10,17,0,0,(3:14) 27-T.SERMON LEFT GUARD TO IND 21 FOR 4 YARDS (97-C.HEYWARD).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,17,OWN,0,,0,,0,2506,0,0
2023121601,2023-12-16,3,2,40,IND,PIT,2,6,21,0,0,(2:40) (SHOTGUN) 27-T.SERMON LEFT END TO IND 26 FOR 5 YARDS (29-L.WALLACE).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,21,OWN,0,,0,,0,2540,0,0
2023121601,2023-12-16,3,1,54,IND,PIT,3,1,26,1,0,(1:54) 27-T.SERMON RIGHT TACKLE TO IND 35 FOR 9 YARDS (56-A.HIGHSMITH).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OWN,0,,0,,0,2586,0,0
2023121601,2023-12-16,3,1,13,IND,PIT,1,10,35,0,0,(1:13) (SHOTGUN) 27-T.SERMON RIGHT GUARD TO IND 42 FOR 7 YARDS (50-E.ROBERTS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OWN,0,,0,,0,2627,0,0
2023121601,2023-12-16,3,0,31,IND,PIT,2,3,42,0,0,(:31) (SHOTGUN) 27-T.SERMON LEFT END TO IND 43 FOR 1 YARD (51-NI.HERBIG; 50-E.ROBERTS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OWN,0,,0,,0,2669,0,0
2023121601,2023-12-16,3,0,0,IND,PIT,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121601,2023-12-16,4,15,0,IND,PIT,3,2,43,1,0,(15:00) (SHOTGUN) 27-T.SERMON UP THE MIDDLE TO PIT 38 FOR 19 YARDS (17-T.THOMPSON).,0,2023,19,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,2700,0,0
2023121601,2023-12-16,4,14,19,IND,PIT,1,10,62,0,0,(14:19) 31-T.GOODSON UP THE MIDDLE TO PIT 37 FOR 1 YARD (93-M.ROBINSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,2741,0,0
2023121601,2023-12-16,4,13,40,IND,PIT,2,9,63,1,0,(13:40) (SHOTGUN) 31-T.GOODSON RIGHT TACKLE TO PIT 27 FOR 10 YARDS (17-T.THOMPSON).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,2780,0,0
2023121601,2023-12-16,4,12,56,IND,PIT,1,10,73,0,0,"(12:56) (SHOTGUN) 27-T.SERMON UP THE MIDDLE TO PIT 28 FOR -1 YARDS (97-C.HEYWARD, 99-L.OGUNJOBI).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,2824,0,0
2023121601,2023-12-16,4,12,16,IND,PIT,2,11,72,0,0,(12:16) (SHOTGUN) 27-T.SERMON RIGHT GUARD TO PIT 22 FOR 6 YARDS (56-A.HIGHSMITH).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OPP,0,,0,,0,2864,0,0
2023121601,2023-12-16,4,11,29,IND,PIT,3,5,78,1,0,(11:29) (SHOTGUN) 27-T.SERMON UP THE MIDDLE TO PIT 17 FOR 5 YARDS (50-E.ROBERTS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,2911,0,0
2023121601,2023-12-16,4,10,47,IND,PIT,1,10,83,0,0,(10:47) 27-T.SERMON LEFT GUARD TO PIT 15 FOR 2 YARDS (51-NI.HERBIG).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,17,OPP,0,,0,,0,2953,0,0
2023121601,2023-12-16,4,10,7,IND,PIT,2,8,85,0,0,(10:07) 31-T.GOODSON LEFT TACKLE TO PIT 13 FOR 2 YARDS (94-A.WATTS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OPP,0,,0,,0,2993,0,0
2023121601,2023-12-16,4,9,23,IND,PIT,3,6,87,0,0,(9:23) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 14-A.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3037,0,0
2023121601,2023-12-16,4,9,20,IND,PIT,4,6,87,0,0,"(9:20) 7-M.GAY 31 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3040,0,0
2023121601,2023-12-16,4,9,17,IND,PIT,0,0,100,1,0,TIMEOUT AT 09:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3043,0,0
2023121601,2023-12-16,4,9,17,PIT,IND,0,0,65,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3043,0,0
2023121601,2023-12-16,4,9,17,PIT,IND,1,10,25,0,0,"(9:17) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 25 FOR NO GAIN (94-TY.LEWIS, 44-Z.FRANKLIN).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3043,0,0
2023121601,2023-12-16,4,8,52,PIT,IND,2,10,25,1,0,"(8:52) (NO HUDDLE, SHOTGUN) 10-M.TRUBISKY PASS SHORT LEFT TO 30-J.WARREN TO PIT 36 FOR 11 YARDS (45-E.SPEED, 44-Z.FRANKLIN).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3068,0,0
2023121601,2023-12-16,4,8,28,PIT,IND,1,10,36,0,0,"(8:28) (NO HUDDLE, SHOTGUN) 10-M.TRUBISKY PASS SHORT RIGHT TO 11-A.ROBINSON TO PIT 42 FOR 6 YARDS (23-K.MOORE).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3092,0,0
