GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,GB
2023121700,2023-12-17,2,13,6,TB,GB,2,9,78,0,0,(13:06) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO GB 19 FOR 3 YARDS (59-D.CAMPBELL).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1014,0,0
2023121700,2023-12-17,2,12,26,TB,GB,3,6,81,1,0,"(12:26) (SHOTGUN) 6-B.MAYFIELD PASS DEEP MIDDLE TO 13-M.EVANS FOR 19 YARDS, TOUCHDOWN.",0,2023,19,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1054,0,0
2023121700,2023-12-17,2,12,21,TB,GB,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1059,0,0
2023121700,2023-12-17,2,12,21,GB,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1059,0,0
2023121700,2023-12-17,2,12,21,GB,TB,0,0,100,1,0,TIMEOUT AT 12:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1059,0,0
2023121700,2023-12-17,2,12,21,GB,TB,1,10,25,0,0,(12:21) (SHOTGUN) 10-J.LOVE SACKED AT GB 23 FOR -2 YARDS (98-A.NELSON).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1059,0,0
2023121700,2023-12-17,2,11,35,GB,TB,2,12,23,0,0,(11:35) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 18-M.HEATH TO GB 28 FOR 5 YARDS (31-A.WINFIELD).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1105,0,0
2023121700,2023-12-17,2,10,56,GB,TB,3,7,28,0,0,"(10:56) (SHOTGUN) PENALTY ON TB-58-M.WATTS, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT GB 28 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,TB,1,NEUTRAL ZONE INFRACTION,5,1144,0,0
2023121700,2023-12-17,2,10,36,GB,TB,3,2,33,1,0,(10:36) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 85-T.KRAFT TO GB 41 FOR 8 YARDS (30-D.DELANEY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,1164,0,0
2023121700,2023-12-17,2,9,55,GB,TB,1,10,41,1,0,(9:55) 10-J.LOVE PASS DEEP LEFT TO 85-T.KRAFT PUSHED OB AT TB 23 FOR 36 YARDS (30-D.DELANEY).,0,2023,36,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1205,0,0
