GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,JAX,BAL
2023121708,2023-12-17,2,13,1,JAX,BAL,0,0,100,1,0,TIMEOUT AT 13:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1019,0,0
2023121708,2023-12-17,2,13,1,BAL,JAX,1,10,45,1,0,(13:01) 8-L.JACKSON PASS SHORT LEFT TO 35-G.EDWARDS TO JAX 44 FOR 11 YARDS (30-M.BROWN; 33-D.LLOYD) [41-J.ALLEN].,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,15,1019,0,0
2023121708,2023-12-17,2,12,24,BAL,JAX,1,10,56,0,0,(12:24) (SHOTGUN) 35-G.EDWARDS UP THE MIDDLE TO JAX 38 FOR 6 YARDS (41-J.ALLEN; 23-F.OLUOKUN).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,15,1056,0,0
2023121708,2023-12-17,2,11,47,BAL,JAX,2,4,62,1,0,(11:47) (SHOTGUN) 8-L.JACKSON PASS SHORT MIDDLE INTENDED FOR 15-N.AGHOLOR INTERCEPTED BY 2-R.JENKINS AT JAX 30. 2-R.JENKINS TO JAX 48 FOR 18 YARDS (76-J.SIMPSON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,0,0,0,0,,38,OPP,0,,0,,0,15,1093,0,0
2023121708,2023-12-17,2,11,37,JAX,BAL,1,10,48,0,0,(11:37) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 0-C.RIDLEY TO JAX 47 FOR -1 YARDS (21-B.STEPHENS).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,15,1103,0,0
2023121708,2023-12-17,2,10,59,JAX,BAL,2,11,47,0,0,(10:59) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 17-E.ENGRAM TO BAL 48 FOR 5 YARDS (0-R.SMITH).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,15,1141,0,0
2023121708,2023-12-17,2,10,23,JAX,BAL,3,6,52,0,0,(10:23) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM TO BAL 44 FOR 4 YARDS (0-R.SMITH).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,15,1177,0,0
2023121708,2023-12-17,2,9,39,JAX,BAL,4,2,56,1,0,(9:39) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 0-C.RIDLEY PUSHED OB AT BAL 31 FOR 13 YARDS (14-K.HAMILTON).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,15,1221,0,0
2023121708,2023-12-17,2,9,5,JAX,BAL,1,10,69,0,0,(9:05) (SHOTGUN) 1-T.ETIENNE LEFT GUARD TO BAL 31 FOR NO GAIN (24-J.CLOWNEY; 58-M.PIERCE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,15,1255,0,0
2023121708,2023-12-17,2,8,20,JAX,BAL,2,10,69,0,0,(8:20) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO BAL 22 FOR 9 YARDS (44-M.HUMPHREY).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,15,1300,0,0
