GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,NE
2023121711,2023-12-17,3,1,30,KC,NE,2,10,26,0,0,(1:30) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE TO KC 27 FOR 1 YARD (28-A.AUSTIN).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2610,0,0
2023121711,2023-12-17,3,0,53,KC,NE,3,9,27,0,0,(:53) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT MIDDLE TO 19-K.TONEY (31-J.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2647,0,0
2023121711,2023-12-17,3,0,47,KC,NE,4,9,27,0,0,"(:47) 5-T.TOWNSEND PUNTS 44 YARDS TO NE 29, CENTER-41-J.WINCHESTER. 27-M.BRYANT TO NE 35 FOR 6 YARDS (44-CA.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2653,0,0
2023121711,2023-12-17,3,0,36,NE,KC,1,10,35,0,0,(:36) 4-B.ZAPPE PASS SHORT LEFT TO 15-E.ELLIOTT TO NE 42 FOR 7 YARDS (69-M.PENNEL).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2664,0,0
2023121711,2023-12-17,3,0,0,NE,KC,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023121711,2023-12-17,4,15,0,NE,KC,2,3,42,0,0,(15:00) 4-B.ZAPPE PASS INCOMPLETE DEEP RIGHT TO 81-D.DOUGLAS [97-F.ANUDIKE-UZOMAH].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2700,0,0
2023121711,2023-12-17,4,14,54,NE,KC,3,3,42,1,0,"(14:54) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 85-H.HENRY TO NE 45 FOR 3 YARDS (38-L.SNEED). NE-85-H.HENRY WAS INJURED DURING THE PLAY.  KANSAS CITY CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT TO 85-H.HENRY (38-L.SNEED). NE-85-H.HENRY WAS INJURED DURING THE PLAY.",0,2023,3,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,1,1,,0,0,0,0,0,,42,OWN,0,,0,,0,2706,0,0
2023121711,2023-12-17,4,14,50,NE,KC,4,3,42,0,0,"(14:50) 17-B.BARINGER PUNTS 43 YARDS TO KC 15, CENTER-49-J.CARDONA, FAIR CATCH BY 17-R.JAMES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2710,0,0
2023121711,2023-12-17,4,14,43,KC,NE,1,10,15,0,0,"(14:43) 25-C.EDWARDS-HELAIRE RIGHT GUARD TO KC 18 FOR 3 YARDS (33-A.JENNINGS, 70-J.PHARMS). NE-8-J.BENTLEY WAS INJURED DURING THE PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,15,OWN,0,,0,,0,2717,0,0
2023121711,2023-12-17,4,14,9,KC,NE,2,7,18,1,0,(14:09) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 25-C.EDWARDS-HELAIRE PUSHED OB AT KC 27 FOR 9 YARDS (2-J.MILLS; 27-M.BRYANT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,2751,0,0
2023121711,2023-12-17,4,13,34,KC,NE,1,10,27,0,0,(13:34) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 87-T.KELCE TO KC 31 FOR 4 YARDS (5-J.PEPPERS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2786,0,0
2023121711,2023-12-17,4,12,50,KC,NE,2,6,31,0,0,(12:50) (SHOTGUN) 1-J.MCKINNON LEFT TACKLE TO KC 35 FOR 4 YARDS (70-J.PHARMS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,2830,0,0
2023121711,2023-12-17,4,12,12,KC,NE,3,2,35,0,0,(12:12) (SHOTGUN) 15-P.MAHOMES SACKED AT KC 25 FOR -10 YARDS (91-D.WISE).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,2868,0,0
2023121711,2023-12-17,4,11,34,KC,NE,4,12,25,0,0,"(11:34) 5-T.TOWNSEND PUNTS 61 YARDS TO NE 14, CENTER-41-J.WINCHESTER. 27-M.BRYANT TO NE 27 FOR 13 YARDS (31-N.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2906,0,0
2023121711,2023-12-17,4,11,22,NE,KC,1,10,27,0,0,(11:22) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT TO NE 26 FOR -1 YARDS (38-L.SNEED).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2918,0,0
2023121711,2023-12-17,4,11,22,NE,KC,0,0,100,1,0,TIMEOUT AT 11:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2918,0,0
2023121711,2023-12-17,4,10,45,NE,KC,2,11,26,0,0,"(10:45) (SHOTGUN) 15-E.ELLIOTT LEFT GUARD TO NE 26 FOR NO GAIN (27-C.CONNER, 90-C.OMENIHU).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OWN,0,,0,,0,2955,0,0
2023121711,2023-12-17,4,10,4,NE,KC,3,11,26,0,0,(10:04) (SHOTGUN) 4-B.ZAPPE PASS SHORT MIDDLE TO 88-M.GESICKI TO NE 33 FOR 7 YARDS (56-G.KARLAFTIS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2996,0,0
2023121711,2023-12-17,4,9,28,NE,KC,4,4,33,0,0,"(9:28) 17-B.BARINGER PUNTS 43 YARDS TO KC 24, CENTER-49-J.CARDONA, FAIR CATCH BY 17-R.JAMES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3032,0,0
2023121711,2023-12-17,4,9,20,KC,NE,1,10,24,0,0,"(9:20) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE INTENDED FOR 19-K.TONEY INTERCEPTED BY 48-JA.TAVAI AT KC 31. 48-JA.TAVAI TO KC 27 FOR 4 YARDS (52-C.HUMPHREY). FUMBLES (52-C.HUMPHREY), TOUCHED AT KC 29, BALL OUT OF BOUNDS AT KC 29. PENALTY ON KC-64-W.MORRIS, ILLEGAL USE OF HANDS, DECLINED.",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,1,1,1,0,0,,24,OWN,0,KC,0,ILLEGAL USE OF HANDS,0,3040,0,0
2023121711,2023-12-17,4,9,8,NE,KC,1,10,71,1,0,(9:08) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 81-D.DOUGLAS TO KC 18 FOR 11 YARDS (20-J.REID).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,3052,0,0
2023121711,2023-12-17,4,8,31,NE,KC,1,10,82,1,0,"(8:31) (SHOTGUN) 36-K.HARRIS UP THE MIDDLE FOR 18 YARDS, TOUCHDOWN.",0,2023,18,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,18,OPP,0,,0,,0,3089,0,0
2023121711,2023-12-17,4,8,24,KC,NE,1,10,25,0,0,(8:24) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT GUARD TO KC 25 FOR NO GAIN (90-C.BARMORE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3096,0,0
2023121711,2023-12-17,4,8,24,KC,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3096,0,0
2023121711,2023-12-17,4,8,24,NE,KC,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3096,0,0
2023121711,2023-12-17,4,7,49,KC,NE,2,10,25,0,0,(7:49) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE RAN OB AT KC 31 FOR 6 YARDS (27-M.BRYANT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3131,0,0
2023121711,2023-12-17,4,7,11,KC,NE,3,4,31,1,0,(7:11) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO KC 38 FOR 7 YARDS (23-K.DUGGER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3169,0,0
2023121711,2023-12-17,4,6,31,KC,NE,1,10,38,0,0,(6:31) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT GUARD TO KC 39 FOR 1 YARD (90-C.BARMORE; 48-JA.TAVAI).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,3209,0,0
2023121711,2023-12-17,4,5,47,KC,NE,2,9,39,0,0,"(5:47) (SHOTGUN) 52-C.HUMPHREY TO KC 34 FOR -5 YARDS. FUMBLES, RECOVERED BY KC-15-P.MAHOMES AT KC 34. 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO 50 FOR 11 YARDS (27-M.BRYANT).",0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,39,OWN,0,,0,,0,3253,0,0
2023121711,2023-12-17,4,5,5,KC,NE,1,10,100,0,0,(5:05) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT TACKLE TO NE 46 FOR 4 YARDS (48-JA.TAVAI).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,0,OPP,0,,0,,0,3295,0,0
2023121711,2023-12-17,4,4,23,KC,NE,2,6,54,0,0,(4:23) 25-C.EDWARDS-HELAIRE UP THE MIDDLE TO NE 48 FOR -2 YARDS (90-C.BARMORE).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,3337,0,0
2023121711,2023-12-17,4,4,19,KC,NE,0,0,100,1,0,TIMEOUT #1 BY NE AT 04:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3341,0,0
2023121711,2023-12-17,4,4,19,KC,NE,3,8,52,0,0,(4:19) (SHOTGUN) 15-P.MAHOMES SACKED AT KC 43 FOR -9 YARDS (3-M.WILSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3341,0,0
2023121711,2023-12-17,4,4,11,KC,NE,4,17,43,0,0,"(4:11) 5-T.TOWNSEND PUNTS 56 YARDS TO NE 1, CENTER-41-J.WINCHESTER, DOWNED BY KC-40-E.BOYE-DOE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3349,0,0
2023121711,2023-12-17,4,4,11,KC,NE,0,0,100,1,0,TIMEOUT #2 BY NE AT 04:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3349,0,0
2023121711,2023-12-17,4,4,0,NE,KC,1,10,1,0,0,(4:00) 4-B.ZAPPE UP THE MIDDLE TO NE 3 FOR 2 YARDS (51-M.DANNA).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OWN,0,,0,,0,3360,0,0
2023121711,2023-12-17,4,3,25,NE,KC,2,8,3,0,0,(3:25) 15-E.ELLIOTT UP THE MIDDLE TO NE 7 FOR 4 YARDS (95-C.JONES).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OWN,0,,0,,0,3395,0,0
2023121711,2023-12-17,4,2,44,NE,KC,3,4,7,0,0,(2:44) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT TO 15-E.ELLIOTT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,3436,0,0
2023121711,2023-12-17,4,2,39,NE,KC,4,4,7,0,0,(2:39) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT TO 83-J.REAGOR (38-L.SNEED).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,3441,0,0
2023121711,2023-12-17,4,2,35,KC,NE,1,6,94,0,0,(2:35) 25-C.EDWARDS-HELAIRE RIGHT END TO NE 4 FOR 2 YARDS (23-K.DUGGER). NE-5-J.PEPPERS WAS INJURED DURING THE PLAY.,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,6,OPP,0,,0,,0,3445,0,0
2023121711,2023-12-17,4,2,0,KC,NE,2,4,96,0,0,(2:00) 15-P.MAHOMES KNEELS TO NE 5 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,3480,0,0
2023121711,2023-12-17,4,2,0,KC,NE,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023121711,2023-12-17,4,1,19,KC,NE,3,5,95,0,0,(1:19) 15-P.MAHOMES KNEELS TO NE 7 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,3521,0,0
2023121711,2023-12-17,4,0,38,KC,NE,4,7,93,0,0,(:38) 15-P.MAHOMES KNEELS TO NE 9 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3562,0,0
2023121711,2023-12-17,4,0,35,NE,KC,1,10,9,0,0,(:35) (SHOTGUN) 36-K.HARRIS RIGHT GUARD TO NE 13 FOR 4 YARDS (98-T.WHARTON; 51-M.DANNA).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,9,OWN,0,,0,,0,3565,0,0
2023121711,2023-12-17,4,0,0,NE,KC,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
