GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,DAL
2023121706,2023-12-17,2,2,12,BUF,DAL,2,1,75,1,0,(2:12) (SHOTGUN) 26-T.JOHNSON UP THE MIDDLE TO DAL 21 FOR 4 YARDS (6-D.WILSON). DAL-6-D.WILSON WAS INJURED DURING THE PLAY.  D.WILSON WALKS OFF.,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,15,1668,0,0
2023121706,2023-12-17,2,2,0,BUF,DAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1680,0,0
2023121706,2023-12-17,2,2,0,BUF,DAL,1,10,79,1,0,(2:00) (SHOTGUN) 4-J.COOK RIGHT GUARD TO DAL 1 FOR 20 YARDS (1-J.KEARSE). DAL-33-D.CLARK WAS INJURED DURING THE PLAY.  D.CLARK WALKS OFF.,0,2023,20,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,21,OPP,0,,0,,0,15,1680,0,0
2023121706,2023-12-17,2,1,43,BUF,DAL,0,0,100,1,0,TIMEOUT #1 BY DAL AT 01:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1697,0,0
2023121706,2023-12-17,2,1,43,BUF,DAL,1,1,99,0,0,(1:43) 28-L.MURRAY UP THE MIDDLE TO DAL 1 FOR NO GAIN (32-R.EVANS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,15,1697,0,0
2023121706,2023-12-17,2,1,39,BUF,DAL,0,0,100,1,0,TIMEOUT #2 BY DAL AT 01:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1701,0,0
2023121706,2023-12-17,2,1,39,BUF,DAL,2,1,99,1,0,"(1:39) 17-J.ALLEN LEFT GUARD FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,15,1701,0,0
2023121706,2023-12-17,2,1,36,BUF,DAL,0,0,100,1,0,TIMEOUT AT 01:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1704,0,0
2023121706,2023-12-17,2,1,36,DAL,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,1704,0,0
2023121706,2023-12-17,2,1,36,DAL,BUF,1,10,25,0,0,(1:36) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 33 FOR 8 YARDS (39-C.LEWIS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,15,1704,0,0
2023121706,2023-12-17,2,1,36,BUF,DAL,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,15,1704,0,0
2023121706,2023-12-17,2,1,19,DAL,BUF,2,2,33,1,0,"(1:19) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 35 FOR 2 YARDS (7-TA.JOHNSON).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,15,1721,0,0
2023121706,2023-12-17,2,1,0,DAL,BUF,1,10,35,0,0,"(1:00) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 88-C.LAMB.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,15,1740,0,0
2023121706,2023-12-17,2,0,56,DAL,BUF,2,10,35,0,0,(:56) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 23-R.DOWDLE TO DAL 39 FOR 4 YARDS (39-C.LEWIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,15,1744,0,0
2023121706,2023-12-17,2,0,37,DAL,BUF,3,6,39,0,0,"(:37) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 87-J.FERGUSON (39-C.LEWIS). RECEIVER AND COVERAGE NEAR SIDELINE AT DAL 46.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,15,1763,0,0
2023121706,2023-12-17,2,0,34,DAL,BUF,4,6,39,0,0,"(:34) 5-B.ANGER PUNTS 56 YARDS TO BUF 5, CENTER-44-T.SIEG, DOWNED BY DAL-25-N.WRIGHT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,15,1766,0,0
2023121706,2023-12-17,2,0,19,BUF,DAL,1,10,5,0,0,(:19) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN KNEELS TO BUF 4 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,15,1781,0,0
2023121706,2023-12-17,2,0,0,BUF,DAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,1800,0,0
2023121706,2023-12-17,3,15,0,DAL,BUF,0,0,65,1,0,2-T.BASS KICKS 67 YARDS FROM BUF 35 TO DAL -2. 9-K.TURPIN TO DAL 18 FOR 20 YARDS (39-C.LEWIS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,1800,0,0
2023121706,2023-12-17,3,14,55,DAL,BUF,1,10,18,0,0,(14:55) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 3-B.COOKS TO DAL 26 FOR 8 YARDS (47-C.BENFORD) [50-G.ROUSSEAU].,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,15,1805,0,0
2023121706,2023-12-17,3,14,17,DAL,BUF,2,2,26,0,0,(14:17) 20-T.POLLARD RIGHT GUARD TO DAL 27 FOR 1 YARD (25-T.DODSON; 43-T.BERNARD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OWN,0,,0,,0,15,1843,0,0
2023121706,2023-12-17,3,13,36,DAL,BUF,3,1,27,1,0,(13:36) 40-H.LUEPKE RIGHT GUARD TO DAL 30 FOR 3 YARDS (25-T.DODSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,15,1884,0,0
2023121706,2023-12-17,3,13,3,DAL,BUF,1,10,30,0,0,(13:03) 4-D.PRESCOTT PASS SHORT MIDDLE TO 87-J.FERGUSON TO DAL 37 FOR 7 YARDS (43-T.BERNARD; 20-T.RAPP) [90-S.LAWSON].,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,15,1917,0,0
2023121706,2023-12-17,3,12,26,DAL,BUF,2,3,37,0,0,(12:26) (SHOTGUN) 20-T.POLLARD LEFT GUARD TO DAL 39 FOR 2 YARDS (90-S.LAWSON; 93-L.JOSEPH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OWN,0,,0,,0,15,1954,0,0
2023121706,2023-12-17,3,11,50,DAL,BUF,3,1,39,0,0,(11:50) 4-D.PRESCOTT SACKED AT DAL 29 FOR -10 YARDS (SACK SPLIT BY 25-T.DODSON AND 50-G.ROUSSEAU).,0,2023,-10,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,15,1990,0,0
2023121706,2023-12-17,3,11,11,DAL,BUF,4,11,29,0,0,"(11:11) 5-B.ANGER PUNTS 62 YARDS TO BUF 9, CENTER-44-T.SIEG. 11-D.HARTY TO BUF 30 FOR 21 YARDS (34-M.DAVIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,15,2029,0,0
2023121706,2023-12-17,3,10,58,BUF,DAL,0,0,100,1,0,TIMEOUT AT 10:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2042,0,0
2023121706,2023-12-17,3,10,58,BUF,DAL,1,10,30,0,0,"(10:58) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO BUF 37 FOR 7 YARDS (90-D.LAWRENCE, 30-J.THOMAS).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OWN,0,,0,,0,15,2042,0,0
2023121706,2023-12-17,3,10,17,BUF,DAL,2,3,37,0,0,(10:17) (SHOTGUN) 4-J.COOK LEFT TACKLE TO BUF 39 FOR 2 YARDS (90-D.LAWRENCE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OWN,0,,0,,0,15,2083,0,0
2023121706,2023-12-17,3,9,45,BUF,DAL,3,1,39,1,0,(9:45) 17-J.ALLEN LEFT GUARD TO BUF 41 FOR 2 YARDS (90-D.LAWRENCE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OWN,0,,0,,0,15,2115,0,0
2023121706,2023-12-17,3,9,9,BUF,DAL,1,10,41,0,0,(9:09) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS SHORT LEFT TO 26-T.JOHNSON PUSHED OB AT BUF 45 FOR 4 YARDS (6-D.WILSON).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,15,2151,0,0
2023121706,2023-12-17,3,8,36,BUF,DAL,2,6,45,0,0,(8:36) (SHOTGUN) 4-J.COOK LEFT GUARD TO 50 FOR 5 YARDS (33-D.CLARK).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OWN,0,,0,,0,15,2184,0,0
2023121706,2023-12-17,3,8,16,BUF,DAL,3,1,100,1,0,(8:16) (NO HUDDLE) 17-J.ALLEN LEFT GUARD TO DAL 46 FOR 4 YARDS (30-J.THOMAS).,0,2023,4,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,0,OPP,0,,0,,0,15,2204,0,0
2023121706,2023-12-17,3,7,25,BUF,DAL,1,10,54,1,0,(7:25) (SHOTGUN) 4-J.COOK LEFT TACKLE PUSHED OB AT DAL 36 FOR 10 YARDS (21-S.GILMORE).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,15,2255,0,0
2023121706,2023-12-17,3,6,45,BUF,DAL,1,10,64,0,0,(6:45) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK LEFT GUARD TO DAL 32 FOR 4 YARDS (6-D.WILSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,15,2295,0,0
2023121706,2023-12-17,3,6,5,BUF,DAL,2,6,68,1,0,"(6:05) 26-T.JOHNSON RIGHT END TO DAL 23 FOR 9 YARDS (1-J.KEARSE, 30-J.THOMAS).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OPP,0,,0,,0,15,2335,0,0
2023121706,2023-12-17,3,5,23,BUF,DAL,1,10,77,0,0,(5:23) 26-T.JOHNSON LEFT TACKLE PUSHED OB AT DAL 21 FOR 2 YARDS (26-D.BLAND).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OPP,0,,0,,0,15,2377,0,0
2023121706,2023-12-17,3,4,42,BUF,DAL,2,8,79,1,0,(4:42) (SHOTGUN) 26-T.JOHNSON LEFT TACKLE PUSHED OB AT DAL 10 FOR 11 YARDS (96-N.GALLIMORE).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OPP,0,,0,,0,15,2418,0,0
2023121706,2023-12-17,3,4,6,BUF,DAL,1,10,90,0,0,(4:06) 4-J.COOK LEFT TACKLE TO DAL 8 FOR 2 YARDS (14-M.BELL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,10,OPP,0,,0,,0,15,2454,0,0
2023121706,2023-12-17,3,3,28,BUF,DAL,2,8,92,0,0,(3:28) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT GUARD TO DAL 5 FOR 3 YARDS (33-D.CLARK).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,15,2492,0,0
2023121706,2023-12-17,3,2,44,BUF,DAL,3,5,95,0,0,(2:44) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 4-J.COOK (30-J.THOMAS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,15,2536,0,0
2023121706,2023-12-17,3,2,39,BUF,DAL,4,5,95,0,0,"(2:39) 2-T.BASS 23 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,15,2541,0,0
2023121706,2023-12-17,3,2,36,BUF,DAL,0,0,100,1,0,TIMEOUT AT 02:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2544,0,0
2023121706,2023-12-17,3,2,36,DAL,BUF,0,0,65,1,0,2-T.BASS KICKS 64 YARDS FROM BUF 35 TO DAL 1. 9-K.TURPIN TO DAL 24 FOR 23 YARDS (39-C.LEWIS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,2544,0,0
2023121706,2023-12-17,3,2,32,DAL,BUF,1,10,24,0,0,"(2:32) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON TO DAL 25 FOR 1 YARD (7-TA.JOHNSON, 25-T.DODSON).",0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,15,2548,0,0
2023121706,2023-12-17,3,2,3,DAL,BUF,2,9,25,0,0,(2:03) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD TO DAL 25 FOR NO GAIN (25-T.DODSON).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,15,2577,0,0
2023121706,2023-12-17,3,1,22,DAL,BUF,3,9,25,0,0,(1:22) (SHOTGUN) 4-D.PRESCOTT SACKED AT DAL 16 FOR -9 YARDS (97-J.PHILLIPS).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,15,2618,0,0
2023121706,2023-12-17,3,0,51,DAL,BUF,4,18,16,0,0,"(:51) 5-B.ANGER PUNTS 62 YARDS TO BUF 22, CENTER-44-T.SIEG. 11-D.HARTY TO BUF 33 FOR 11 YARDS (54-S.WILLIAMS, 99-C.GOLSTON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,15,2649,0,0
2023121706,2023-12-17,3,0,35,BUF,DAL,0,0,100,1,0,TIMEOUT AT 00:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2665,0,0
2023121706,2023-12-17,3,0,35,BUF,DAL,1,10,33,0,0,"(:35) 4-J.COOK LEFT TACKLE TO BUF 35 FOR 2 YARDS (33-D.CLARK, 98-C.DAVIS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,15,2665,0,0
2023121706,2023-12-17,3,0,0,BUF,DAL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2700,0,0
2023121706,2023-12-17,4,15,0,BUF,DAL,2,8,35,1,0,(15:00) (SHOTGUN) 4-J.COOK LEFT TACKLE PUSHED OB AT DAL 48 FOR 17 YARDS (30-J.THOMAS).,0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OWN,0,,0,,0,15,2700,0,0
2023121706,2023-12-17,4,14,24,BUF,DAL,1,10,52,0,0,(14:24) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO DAL 46 FOR 2 YARDS (11-M.PARSONS; 92-D.ARMSTRONG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,15,2736,0,0
2023121706,2023-12-17,4,13,45,BUF,DAL,2,8,54,0,0,(13:45) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT TO 10-K.SHAKIR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,15,2775,0,0
2023121706,2023-12-17,4,13,41,BUF,DAL,3,8,54,1,0,(13:41) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS TO DAL 29 FOR 17 YARDS (30-J.THOMAS).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,15,2779,0,0
2023121706,2023-12-17,4,12,53,BUF,DAL,1,10,71,0,0,"(12:53) (SHOTGUN) PENALTY ON DAL, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT DAL 29 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OPP,1,DAL,1,DEFENSIVE TOO MANY MEN ON FIELD,5,15,2827,0,0
2023121706,2023-12-17,4,12,36,BUF,DAL,1,5,76,1,0,"(12:36) (SHOTGUN) 4-J.COOK RIGHT GUARD FOR 24 YARDS, TOUCHDOWN.",0,2023,24,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,24,OPP,0,,0,,0,15,2844,0,0
2023121706,2023-12-17,4,12,30,DAL,BUF,1,10,25,0,0,(12:30) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD PUSHED OB AT DAL 30 FOR 5 YARDS (25-T.DODSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,15,2850,0,0
2023121706,2023-12-17,4,12,30,BUF,DAL,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,15,2850,0,0
2023121706,2023-12-17,4,12,30,BUF,DAL,0,0,100,1,0,TIMEOUT AT 12:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2850,0,0
2023121706,2023-12-17,4,12,30,DAL,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK. KICK THROUGH END ZONE.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,15,2850,0,0
2023121706,2023-12-17,4,11,58,DAL,BUF,2,5,30,0,0,(11:58) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP MIDDLE TO 88-C.LAMB (21-J.POYER). RECEIVER AND COVERAGE AT BUF 38.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,15,2882,0,0
2023121706,2023-12-17,4,11,52,DAL,BUF,3,5,30,1,0,(11:52) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON PUSHED OB AT DAL 43 FOR 13 YARDS (39-C.LEWIS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,15,2888,0,0
2023121706,2023-12-17,4,11,52,DAL,BUF,0,0,100,1,0,TIMEOUT #1 BY BUF AT 11:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2888,0,0
2023121706,2023-12-17,4,11,27,DAL,BUF,1,10,43,0,0,"(11:27) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 88-C.LAMB (7-TA.JOHNSON). RECEIVER AND COVERAGE ALONG SIDELINE AT BUF 48.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,15,2913,0,0
2023121706,2023-12-17,4,11,23,DAL,BUF,2,10,43,0,0,(11:23) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO DAL 48 FOR 5 YARDS (7-TA.JOHNSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,15,2917,0,0
2023121706,2023-12-17,4,10,54,DAL,BUF,3,5,48,0,0,"(10:54) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP RIGHT. THROWN AWAY, UNDER PRESSURE FROM V.MILLER AND J.POYER.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,15,2946,0,0
2023121706,2023-12-17,4,10,47,DAL,BUF,4,5,48,1,0,(10:47) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT INTENDED FOR 3-B.COOKS INTERCEPTED BY 47-C.BENFORD AT BUF 40. 47-C.BENFORD TO BUF 48 FOR 8 YARDS (73-TYL.SMITH).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,48,OWN,0,,0,,0,15,2953,0,0
2023121706,2023-12-17,4,10,37,BUF,DAL,0,0,100,1,0,TIMEOUT AT 10:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,2963,0,0
2023121706,2023-12-17,4,10,37,BUF,DAL,1,10,48,0,0,"(10:37) K.ALLEN IN AT QB. (SHOTGUN) 26-T.JOHNSON RIGHT GUARD TO 50 FOR 2 YARDS (90-D.LAWRENCE; 97-O.ODIGHIZUWA). FUMBLES (90-D.LAWRENCE), AND RECOVERS AT DAL 49.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT GUARD,48,OWN,0,,0,,0,15,2963,0,0
2023121706,2023-12-17,4,9,57,BUF,DAL,2,7,51,0,0,(9:57) (SHOTGUN) 26-T.JOHNSON LEFT GUARD TO DAL 45 FOR 4 YARDS (14-M.BELL; 97-O.ODIGHIZUWA).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,15,3003,0,0
2023121706,2023-12-17,4,9,9,BUF,DAL,3,3,55,0,0,(9:09) (SHOTGUN) 28-L.MURRAY RIGHT GUARD TO DAL 49 FOR -4 YARDS (90-D.LAWRENCE).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OPP,0,,0,,0,15,3051,0,0
2023121706,2023-12-17,4,8,26,BUF,DAL,4,7,51,0,0,"(8:26) 8-S.MARTIN PUNTS 49 YARDS TO END ZONE, CENTER-69-R.FERGUSON, TOUCHBACK. KICK INTO END ZONE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,15,3094,0,0
2023121706,2023-12-17,4,8,18,BUF,DAL,0,0,100,1,0,TIMEOUT AT 08:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,15,3102,0,0
2023121706,2023-12-17,4,8,18,DAL,BUF,1,10,20,0,0,(8:18) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 13-M.GALLUP TO DAL 29 FOR 9 YARDS (31-R.DOUGLAS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,15,3102,0,0
2023121706,2023-12-17,4,7,55,DAL,BUF,2,1,29,1,0,"(7:55) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 36 FOR 7 YARDS (7-TA.JOHNSON).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,15,3125,0,0
2023121706,2023-12-17,4,7,35,DAL,BUF,1,10,36,0,0,"(7:35) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON TO DAL 39 FOR 3 YARDS (21-J.POYER).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,15,3145,0,0
