GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NYJ
2023121701,2023-12-17,2,12,33,NYJ,MIA,3,19,16,0,0,"(12:33) (SHOTGUN) PENALTY ON NYJ, DELAY OF GAME, 5 YARDS, ENFORCED AT NYJ 16 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,16,OWN,1,NYJ,1,DELAY OF GAME,5,1047,0,0
2023121701,2023-12-17,2,12,18,NYJ,MIA,3,24,11,0,0,"(12:18) (SHOTGUN) 20-BRE.HALL RIGHT TACKLE TO NYJ 14 FOR 3 YARDS (43-A.VAN GINKEL, 51-D.LONG).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,11,OWN,0,,0,,0,1062,0,0
2023121701,2023-12-17,2,11,38,NYJ,MIA,4,21,14,0,0,"(11:38) 5-T.MORSTEAD PUNTS 47 YARDS TO MIA 39, CENTER-42-T.HENNESSY. 0-B.BERRIOS TO NYJ 49 FOR 12 YARDS (42-T.HENNESSY, 21-A.DAVIS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,1102,0,0
2023121701,2023-12-17,2,11,29,MIA,NYJ,0,0,100,1,0,TIMEOUT AT 11:29.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1111,0,0
2023121701,2023-12-17,2,11,29,MIA,NYJ,1,10,51,0,0,"(11:29) (SHOTGUN) 31-R.MOSTERT RIGHT END TO NYJ 47 FOR 2 YARDS (3-J.WHITEHEAD, 91-J.FRANKLIN-MYERS). NYJ-3-J.WHITEHEAD WAS INJURED DURING THE PLAY.",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,1111,0,0
2023121701,2023-12-17,2,10,49,MIA,NYJ,2,8,53,0,0,(10:49) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 81-D.SMYTHE TO NYJ 42 FOR 5 YARDS (30-M.CARTER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1151,0,0
2023121701,2023-12-17,2,10,3,MIA,NYJ,3,3,58,0,0,(10:03) (SHOTGUN) 1-T.TAGOVAILOA SACKED AT 50 FOR -8 YARDS (SACK SPLIT BY 95-Q.WILLIAMS AND 99-W.MCDONALD).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1197,0,0
2023121701,2023-12-17,2,9,25,MIA,NYJ,4,11,100,0,0,"(9:25) 16-J.BAILEY PUNTS 41 YARDS TO NYJ 9, CENTER-44-B.FERGUSON, FAIR CATCH BY 82-X.GIPSON.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1235,0,0
2023121701,2023-12-17,2,9,19,MIA,NYJ,0,0,100,1,0,TIMEOUT AT 09:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1241,0,0
2023121701,2023-12-17,2,9,19,NYJ,MIA,1,10,9,0,0,"(9:19) 20-BRE.HALL LEFT GUARD TO NYJ 12 FOR 3 YARDS (45-D.RILEY, 51-D.LONG).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OWN,0,,0,,0,1241,0,0
2023121701,2023-12-17,2,8,43,NYJ,MIA,2,7,12,0,0,(8:43) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE [98-R.DAVIS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1277,0,0
2023121701,2023-12-17,2,8,37,NYJ,MIA,3,7,12,0,0,(8:37) (SHOTGUN) 2-Z.WILSON SACKED AT NYJ 6 FOR -6 YARDS (92-Z.SIELER).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1283,0,0
2023121701,2023-12-17,2,7,58,NYJ,MIA,4,13,6,0,0,"(7:58) 5-T.MORSTEAD PUNTS 54 YARDS TO MIA 40, CENTER-42-T.HENNESSY, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,1322,0,0
2023121701,2023-12-17,2,7,51,MIA,NYJ,0,0,100,1,0,TIMEOUT AT 07:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1329,0,0
2023121701,2023-12-17,2,7,51,MIA,NYJ,1,10,40,1,0,"(7:51) 1-T.TAGOVAILOA PASS DEEP LEFT TO 17-J.WADDLE FOR 60 YARDS, TOUCHDOWN.",0,2023,60,UNDER CENTER,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1329,0,0
2023121701,2023-12-17,2,7,42,MIA,NYJ,0,0,85,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1338,0,0
2023121701,2023-12-17,2,7,42,NYJ,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1338,0,0
2023121701,2023-12-17,2,7,42,NYJ,MIA,1,10,25,0,0,(7:42) 2-Z.WILSON PASS INCOMPLETE SHORT MIDDLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1338,0,0
2023121701,2023-12-17,2,7,36,NYJ,MIA,2,10,25,0,0,(7:36) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 10-A.LAZARD TO NYJ 30 FOR 5 YARDS (33-E.APPLE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1344,0,0
2023121701,2023-12-17,2,6,57,NYJ,MIA,3,5,30,0,0,"(6:57) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 32 FOR 2 YARDS (45-D.RILEY). PENALTY ON MIA-33-E.APPLE, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT NYJ 30 - NO PLAY.",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,30,OWN,1,MIA,1,ILLEGAL CONTACT,5,1383,0,0
2023121701,2023-12-17,2,6,31,NYJ,MIA,1,10,35,0,0,(6:31) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 10-A.LAZARD (22-E.CAMPBELL) [92-Z.SIELER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1409,0,0
2023121701,2023-12-17,2,6,25,NYJ,MIA,2,10,35,0,0,(6:25) 2-Z.WILSON SACKED AT NYJ 34 FOR -1 YARDS (SACK SPLIT BY 45-D.RILEY AND 91-E.OGBAH).,0,2023,-1,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,1415,0,0
2023121701,2023-12-17,2,5,43,NYJ,MIA,3,11,34,0,0,(5:43) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE SHORT RIGHT TO 20-BRE.HALL. NYJ-2-Z.WILSON WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1457,0,0
2023121701,2023-12-17,2,5,37,NYJ,MIA,4,11,34,0,0,"(5:37) 5-T.MORSTEAD PUNTS 59 YARDS TO MIA 7, CENTER-42-T.HENNESSY. 0-B.BERRIOS TO MIA 20 FOR 13 YARDS (34-J.HARDEE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1463,0,0
2023121701,2023-12-17,2,5,27,MIA,NYJ,0,0,100,1,0,TIMEOUT AT 05:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1473,0,0
2023121701,2023-12-17,2,5,27,MIA,NYJ,1,10,20,0,0,(5:27) 31-R.MOSTERT LEFT END TO MIA 23 FOR 3 YARDS (95-Q.WILLIAMS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OWN,0,,0,,0,1473,0,0
2023121701,2023-12-17,2,4,42,MIA,NYJ,2,7,23,0,0,(4:42) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 11-C.WILSON PUSHED OB AT MIA 26 FOR 3 YARDS (30-M.CARTER).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1518,0,0
