GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CAR,ATL
2023121709,2023-12-17,2,8,40,ATL,CAR,3,7,58,0,0,"(8:40) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 15-V.JEFFERSON. PENALTY ON ATL-15-V.JEFFERSON, ILLEGAL MOTION, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,42,OPP,0,ATL,0,ILLEGAL MOTION,0,1280,0,0
2023121709,2023-12-17,2,8,35,ATL,CAR,4,7,58,0,0,"(8:35) 13-B.PINION PUNTS 34 YARDS TO CAR 8, CENTER-49-L.MCCULLOUGH. 11-I.SMITH-MARSETTE MUFFS CATCH, AND RECOVERS AT CAR 8.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1285,0,0
2023121709,2023-12-17,2,8,26,CAR,ATL,1,10,8,0,0,(8:26) 65-J.DIRENZO REPORTED IN AS ELIGIBLE.  30-C.HUBBARD UP THE MIDDLE TO CAR 10 FOR 2 YARDS (74-T.BELL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,1294,0,0
2023121709,2023-12-17,2,8,26,CAR,ATL,0,0,100,1,0,TIMEOUT AT 08:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1294,0,0
2023121709,2023-12-17,2,7,42,CAR,ATL,2,8,10,0,0,(7:42) 30-C.HUBBARD LEFT END TO CAR 12 FOR 2 YARDS (93-C.CAMPBELL; 37-D.HELLAMS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,10,OWN,0,,0,,0,1338,0,0
2023121709,2023-12-17,2,7,1,CAR,ATL,3,6,12,0,0,(7:01) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 15-J.MINGO TO CAR 17 FOR 5 YARDS (37-D.HELLAMS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,1379,0,0
2023121709,2023-12-17,2,6,18,CAR,ATL,4,1,17,0,0,"(6:18) 10-J.HEKKER PUNTS 46 YARDS TO ATL 37, CENTER-44-J.JANSEN, DOWNED BY CAR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1422,0,0
2023121709,2023-12-17,2,6,6,ATL,CAR,1,10,37,1,0,(6:06) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 81-J.SMITH PUSHED OB AT CAR 7 FOR 56 YARDS (24-V.BELL).,0,2023,56,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,1434,0,0
2023121709,2023-12-17,2,5,28,ATL,CAR,1,7,93,0,0,(5:28) (SHOTGUN) 7-B.ROBINSON LEFT END TO CAR 2 FOR 5 YARDS (21-J.CHINN).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OPP,0,,0,,0,1472,0,0
2023121709,2023-12-17,2,4,55,ATL,CAR,2,2,98,1,0,"(4:55) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 84-C.PATTERSON FOR 2 YARDS, TOUCHDOWN.",0,2023,2,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,1505,0,0
