GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,ATL,DET
2023092402,2023-09-24,2,1,53,ATL,DET,0,0,65,1,0,"3-J.FOX KICKS 65 YARDS FROM DET 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1687,0,0
2023092402,2023-09-24,2,1,53,ATL,DET,1,10,25,0,0,(1:53) 9-D.RIDDER SACKED AT ATL 17 FOR -8 YARDS (54-A.MCNEILL).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1687,0,0
2023092402,2023-09-24,2,1,53,DET,ATL,0,0,100,1,0,TIMEOUT AT 01:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1687,0,0
2023092402,2023-09-24,2,1,18,ATL,DET,2,18,17,0,0,(1:18) (SHOTGUN) 7-B.ROBINSON UP THE MIDDLE TO ATL 21 FOR 4 YARDS (97-A.HUTCHINSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,3,1722,0,0
2023092402,2023-09-24,2,1,8,ATL,DET,0,0,100,1,0,TIMEOUT #2 BY DET AT 01:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1732,0,0
2023092402,2023-09-24,2,1,8,ATL,DET,3,14,21,0,0,(1:08) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3,1732,0,0
2023092402,2023-09-24,2,1,4,ATL,DET,4,14,21,0,0,"(1:04) 13-B.PINION PUNTS 52 YARDS TO DET 27, CENTER-49-L.MCCULLOUGH. 11-K.RAYMOND TO DET 39 FOR 12 YARDS (44-T.ANDERSEN). PENALTY ON DET-25-W.HARRIS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 27.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,DET,0,OFFENSIVE HOLDING,10,3,1736,0,0
2023092402,2023-09-24,2,0,51,DET,ATL,1,10,17,1,0,(:51) (SHOTGUN) 16-J.GOFF PASS DEEP LEFT TO 14-A.ST. BROWN TO DET 37 FOR 20 YARDS (33-T.FLOWERS).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3,1749,0,0
2023092402,2023-09-24,2,0,44,DET,ATL,0,0,100,1,0,TIMEOUT #3 BY DET AT 00:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1756,0,0
2023092402,2023-09-24,2,0,44,DET,ATL,1,10,37,0,0,(:44) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT [97-G.JARRETT]. BALL THROWN AWAY,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,1756,0,0
2023092402,2023-09-24,2,0,39,DET,ATL,2,10,37,0,0,(:39) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT MIDDLE TO 11-K.RAYMOND (20-D.ALFORD) [97-G.JARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,1761,0,0
2023092402,2023-09-24,2,0,34,DET,ATL,3,10,37,0,0,(:34) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 87-S.LAPORTA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,1766,0,0
2023092402,2023-09-24,2,0,29,DET,ATL,4,10,37,0,0,"(:29) 3-J.FOX PUNTS 44 YARDS TO ATL 19, CENTER-47-S.DALY. 21-M.HUGHES TO ATL 20 FOR 1 YARD (46-J.CAMPBELL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,1771,0,0
2023092402,2023-09-24,2,0,19,ATL,DET,1,10,20,0,0,(:19) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 7-B.ROBINSON PUSHED OB AT ATL 27 FOR 7 YARDS (32-B.BRANCH).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3,1781,0,0
2023092402,2023-09-24,2,0,13,ATL,DET,2,3,27,1,0,"(:13) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 7-B.ROBINSON TO ATL 37 FOR 10 YARDS (6-I.MELIFONWU).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3,1787,0,0
2023092402,2023-09-24,2,0,6,ATL,DET,1,10,37,0,0,(:06) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH RAN OB AT ATL 46 FOR 9 YARDS (53-C.HARRIS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,1794,0,0
2023092402,2023-09-24,2,0,6,ATL,DET,0,0,100,1,0,TIMEOUT #2 BY ATL AT 00:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1794,0,0
2023092402,2023-09-24,2,0,1,ATL,DET,2,1,46,0,0,(:01) (SHOTGUN) 9-D.RIDDER SACKED AT ATL 41 FOR -5 YARDS (46-J.CAMPBELL).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3,1799,0,0
2023092402,2023-09-24,2,0,0,ATL,DET,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1800,0,0
2023092402,2023-09-24,3,15,0,DET,ATL,1,10,25,0,0,(15:00) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 87-S.LAPORTA TO DET 32 FOR 7 YARDS (55-K.ELLISS) [90-D.ONYEMATA].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1800,0,0
2023092402,2023-09-24,3,15,0,DET,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1800,0,0
2023092402,2023-09-24,3,14,25,DET,ATL,2,3,32,0,0,(14:25) (SHOTGUN) 16-J.GOFF PASS SHORT MIDDLE TO 26-J.GIBBS TO DET 34 FOR 2 YARDS (44-T.ANDERSEN).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3,1835,0,0
2023092402,2023-09-24,3,13,49,DET,ATL,3,1,34,0,0,(13:49) 45-J.CABINDA LEFT TACKLE TO DET 34 FOR NO GAIN (55-K.ELLISS; 17-A.EBIKETIE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OWN,0,,0,,0,3,1871,0,0
2023092402,2023-09-24,3,13,9,DET,ATL,4,1,34,0,0,"(13:09) 3-J.FOX PUNTS 55 YARDS TO ATL 11, CENTER-47-S.DALY. 21-M.HUGHES RAN OB AT ATL 19 FOR 8 YARDS (45-J.CABINDA).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3,1911,0,0
2023092402,2023-09-24,3,12,59,ATL,DET,1,10,19,0,0,"(12:59) 7-B.ROBINSON RIGHT END TO ATL 23 FOR 4 YARDS (55-D.BARNES, 79-J.COMINSKY).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OWN,0,,0,,0,3,1921,0,0
2023092402,2023-09-24,3,12,59,DET,ATL,0,0,100,1,0,TIMEOUT AT 12:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1921,0,0
2023092402,2023-09-24,3,12,17,ATL,DET,2,6,23,0,0,"(12:17) 7-B.ROBINSON LEFT TACKLE TO ATL 31 FOR 8 YARDS (32-B.BRANCH, 34-A.ANZALONE). PENALTY ON DET-32-B.BRANCH, HORSE COLLAR TACKLE, 15 YARDS, ENFORCED AT ATL 31.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,23,OWN,1,DET,0,HORSE COLLAR TACKLE,15,3,1963,0,0
2023092402,2023-09-24,3,11,47,ATL,DET,1,10,46,0,0,(11:47) 25-T.ALLGEIER LEFT END PUSHED OB AT DET 49 FOR 5 YARDS (46-J.CAMPBELL).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,46,OWN,0,,0,,0,3,1993,0,0
2023092402,2023-09-24,3,11,10,ATL,DET,2,5,51,1,0,(11:10) 9-D.RIDDER PASS SHORT RIGHT TO 25-T.ALLGEIER TO DET 33 FOR 16 YARDS (21-T.WALKER).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3,2030,0,0
2023092402,2023-09-24,3,10,36,ATL,DET,1,10,67,0,0,(10:36) (NO HUDDLE) 25-T.ALLGEIER LEFT END TO DET 36 FOR -3 YARDS (32-B.BRANCH).,0,2023,-3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,3,2064,0,0
2023092402,2023-09-24,3,9,55,ATL,DET,2,13,64,0,0,(9:55) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 8-K.PITTS TO DET 29 FOR 7 YARDS (34-A.ANZALONE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3,2105,0,0
2023092402,2023-09-24,3,9,12,ATL,DET,3,6,71,0,0,(9:12) (SHOTGUN) 7-B.ROBINSON LEFT END TO DET 28 FOR 1 YARD (97-A.HUTCHINSON; 44-M.RODRIGUEZ).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OPP,0,,0,,0,3,2148,0,0
2023092402,2023-09-24,3,8,30,ATL,DET,4,5,72,0,0,"(8:30) 6-Y.KOO 47 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION. DET-79-J.COMINSKY WAS INJURED DURING THE PLAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3,2190,0,0
2023092402,2023-09-24,3,8,25,DET,ATL,1,10,37,0,0,(8:25) (SHOTGUN) 26-J.GIBBS RIGHT TACKLE TO DET 41 FOR 4 YARDS (24-A.TERRELL).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,3,2195,0,0
2023092402,2023-09-24,3,8,25,DET,ATL,0,0,100,1,0,TIMEOUT AT 08:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2195,0,0
2023092402,2023-09-24,3,7,49,DET,ATL,2,6,41,0,0,"(7:49) 28-Z.KNIGHT RIGHT TACKLE TO DET 44 FOR 3 YARDS (96-Z.HARRISON, 44-T.ANDERSEN).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OWN,0,,0,,0,3,2231,0,0
2023092402,2023-09-24,3,7,14,DET,ATL,3,3,44,1,0,(7:14) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN RAN OB AT ATL 45 FOR 11 YARDS (44-T.ANDERSEN).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3,2266,0,0
2023092402,2023-09-24,3,6,40,DET,ATL,1,10,55,0,0,(6:40) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 26-J.GIBBS (48-B.DUPREE) [48-B.DUPREE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,3,2300,0,0
2023092402,2023-09-24,3,6,35,DET,ATL,2,10,55,0,0,"(6:35) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN TO ATL 38 FOR 7 YARDS (55-K.ELLISS). PENALTY ON DET-58-P.SEWELL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 45 - NO PLAY.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,45,OPP,1,DET,1,OFFENSIVE HOLDING,10,3,2305,0,0
2023092402,2023-09-24,3,6,6,DET,ATL,2,20,45,0,0,(6:06) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 14-A.ST. BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3,2334,0,0
2023092402,2023-09-24,3,6,2,DET,ATL,3,20,45,0,0,(6:02) (SHOTGUN) 26-J.GIBBS UP THE MIDDLE TO ATL 42 FOR 13 YARDS (32-J.HAWKINS; 44-T.ANDERSEN).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,3,2338,0,0
2023092402,2023-09-24,3,5,26,DET,ATL,4,7,58,0,0,"(5:26) 3-J.FOX PUNTS 25 YARDS TO ATL 17, CENTER-47-S.DALY, DOWNED BY DET-89-B.WRIGHT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3,2374,0,0
2023092402,2023-09-24,3,5,17,DET,ATL,0,0,100,1,0,TIMEOUT AT 05:17.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2383,0,0
2023092402,2023-09-24,3,5,17,ATL,DET,1,10,17,0,0,(5:17) (SHOTGUN) 9-D.RIDDER SCRAMBLES LEFT END PUSHED OB AT ATL 18 FOR 1 YARD (32-B.BRANCH).,0,2023,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3,2383,0,0
2023092402,2023-09-24,3,4,41,ATL,DET,2,9,18,0,0,"(4:41) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 12-K.HODGE. PENALTY ON DET-23-J.JACOBS, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT ATL 18 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,18,OWN,1,DET,1,DEFENSIVE PASS INTERFERENCE,8,3,2419,0,0
2023092402,2023-09-24,3,4,36,ATL,DET,1,10,26,0,0,(4:36) 7-B.ROBINSON RIGHT TACKLE TO ATL 29 FOR 3 YARDS (54-A.MCNEILL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,26,OWN,0,,0,,0,3,2424,0,0
2023092402,2023-09-24,3,3,55,ATL,DET,2,7,29,0,0,(3:55) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE TO 81-J.SMITH. ATL-81-J.SMITH WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3,2465,0,0
2023092402,2023-09-24,3,3,51,ATL,DET,0,0,100,1,0,TIMEOUT AT 03:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2469,0,0
2023092402,2023-09-24,3,3,51,ATL,DET,3,7,29,0,0,(3:51) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 18-M.HOLLINS (6-I.MELIFONWU).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3,2469,0,0
2023092402,2023-09-24,3,3,46,ATL,DET,4,7,29,0,0,"(3:46) 13-B.PINION PUNTS 46 YARDS TO DET 25, CENTER-49-L.MCCULLOUGH, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3,2474,0,0
2023092402,2023-09-24,3,3,39,DET,ATL,1,10,25,0,0,"(3:39) 28-Z.KNIGHT LEFT TACKLE TO DET 27 FOR 2 YARDS (33-T.FLOWERS). PENALTY ON DET-77-F.RAGNOW, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DET 25 - NO PLAY.",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,25,OWN,1,DET,1,OFFENSIVE HOLDING,10,3,2481,0,0
2023092402,2023-09-24,3,3,18,DET,ATL,1,20,15,0,0,(3:18) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 87-S.LAPORTA TO DET 22 FOR 7 YARDS (24-A.TERRELL).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3,2502,0,0
2023092402,2023-09-24,3,2,44,DET,ATL,2,13,22,0,0,(2:44) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN TO DET 28 FOR 6 YARDS (20-D.ALFORD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,3,2536,0,0
2023092402,2023-09-24,3,2,3,DET,ATL,3,7,28,0,0,(2:03) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE DEEP LEFT TO 87-S.LAPORTA [90-D.ONYEMATA].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3,2577,0,0
2023092402,2023-09-24,3,1,58,DET,ATL,4,7,28,0,0,"(1:58) 3-J.FOX PUNTS 37 YARDS TO ATL 35, CENTER-47-S.DALY, FAIR CATCH BY 21-M.HUGHES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3,2582,0,0
2023092402,2023-09-24,3,1,50,ATL,DET,1,10,35,0,0,(1:50) 9-D.RIDDER SACKED AT ATL 28 FOR -7 YARDS (53-C.HARRIS).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3,2590,0,0
2023092402,2023-09-24,3,1,50,DET,ATL,0,0,100,1,0,TIMEOUT AT 01:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2590,0,0
2023092402,2023-09-24,3,1,9,ATL,DET,2,17,28,0,0,"(1:09) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE TO 81-J.SMITH (95-R.OKWARA). DETROIT CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,1,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3,2631,0,0
2023092402,2023-09-24,3,1,5,ATL,DET,3,17,28,0,0,(1:05) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP LEFT TO 18-M.HOLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3,2635,0,0
2023092402,2023-09-24,3,1,1,ATL,DET,4,17,28,0,0,"(1:01) 13-B.PINION PUNTS 39 YARDS TO DET 33, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 11-K.RAYMOND. PENALTY ON DET-25-W.HARRIS, FACE MASK, 15 YARDS, ENFORCED AT DET 33.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,28,OWN,1,DET,0,FACE MASK,15,3,2639,0,0
2023092402,2023-09-24,3,0,54,DET,ATL,1,10,18,0,0,(:54) 26-J.GIBBS LEFT TACKLE TO DET 18 FOR NO GAIN (93-C.CAMPBELL).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,3,2646,0,0
2023092402,2023-09-24,3,0,17,DET,ATL,2,10,18,0,0,(:17) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT LEFT TO 87-S.LAPORTA (33-T.FLOWERS) [97-G.JARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,3,2683,0,0
2023092402,2023-09-24,3,0,10,DET,ATL,3,10,18,0,0,(:10) (SHOTGUN) 16-J.GOFF PASS DEEP MIDDLE INTENDED FOR 14-A.ST. BROWN INTERCEPTED BY 3-J.BATES AT DET 43. 3-J.BATES TO DET 43 FOR NO GAIN (14-A.ST. BROWN).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,18,OWN,0,,0,,0,3,2690,0,0
2023092402,2023-09-24,4,15,0,ATL,DET,1,10,57,0,0,"(15:00) 25-T.ALLGEIER UP THE MIDDLE TO DET 39 FOR 4 YARDS (32-B.BRANCH, 55-D.BARNES).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,3,2700,0,0
2023092402,2023-09-24,3,0,0,DET,ATL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2700,0,0
2023092402,2023-09-24,4,14,18,ATL,DET,2,6,61,0,0,"(14:18) 25-T.ALLGEIER LEFT END TO DET 37 FOR 2 YARDS (23-J.JACOBS, 46-J.CAMPBELL).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OPP,0,,0,,0,3,2742,0,0
2023092402,2023-09-24,4,13,50,ATL,DET,3,4,63,0,0,"(13:50) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON [79-J.COMINSKY].",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3,2770,0,0
2023092402,2023-09-24,4,13,46,ATL,DET,4,4,63,0,0,(13:46) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT RIGHT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3,2774,0,0
2023092402,2023-09-24,4,13,42,DET,ATL,1,10,38,1,0,(13:42) BALL FLIP. 16-J.GOFF PASS SHORT RIGHT TO 14-A.ST. BROWN RAN OB AT ATL 45 FOR 17 YARDS (44-T.ANDERSEN).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3,2778,0,0
2023092402,2023-09-24,4,13,11,DET,ATL,1,10,55,0,0,(13:11) 26-J.GIBBS LEFT TACKLE TO ATL 41 FOR 4 YARDS (0-L.CARTER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,3,2809,0,0
2023092402,2023-09-24,4,12,38,DET,ATL,2,6,59,1,0,(12:38) 26-J.GIBBS LEFT TACKLE TO ATL 29 FOR 12 YARDS (20-D.ALFORD; 3-J.BATES).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OPP,0,,0,,0,3,2842,0,0
2023092402,2023-09-24,4,11,54,DET,ATL,1,10,71,1,0,(11:54) 26-J.GIBBS LEFT TACKLE TO ATL 8 FOR 21 YARDS (33-T.FLOWERS).,0,2023,21,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,3,2886,0,0
2023092402,2023-09-24,4,11,11,DET,ATL,1,8,92,0,0,"(11:11) 26-J.GIBBS RIGHT TACKLE TO ATL 8 FOR NO GAIN (48-B.DUPREE, 3-J.BATES).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,8,OPP,0,,0,,0,3,2929,0,0
2023092402,2023-09-24,4,10,35,DET,ATL,2,8,92,0,0,(10:35) 16-J.GOFF PASS SHORT LEFT TO 14-A.ST. BROWN TO ATL 3 FOR 5 YARDS (33-T.FLOWERS).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,3,2965,0,0
2023092402,2023-09-24,4,9,54,DET,ATL,3,3,97,1,0,"(9:54) (SHOTGUN) 16-J.GOFF LEFT END FOR 3 YARDS, TOUCHDOWN.",0,2023,3,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,3,OPP,0,,0,,0,3,3006,0,0
2023092402,2023-09-24,4,9,50,DET,ATL,0,0,100,1,0,TIMEOUT AT 09:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3010,0,0
