GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,PHI
2023092500,2023-09-25,2,8,29,PHI,TB,1,10,16,0,0,"(8:29) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 14-K.GAINWELL TO PHI 21 FOR 5 YARDS (54-L.DAVID, 0-Y.DIABY).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,1291,0,0
2023092500,2023-09-25,2,7,44,PHI,TB,2,5,21,0,0,(7:44) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT TO 11-A.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1336,0,0
2023092500,2023-09-25,2,7,37,PHI,TB,3,5,21,1,0,(7:37) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 88-D.GOEDERT TO PHI 34 FOR 13 YARDS (23-R.NEAL).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1343,0,0
2023092500,2023-09-25,2,6,56,PHI,TB,1,10,34,0,0,(6:56) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO PHI 42 FOR 8 YARDS (45-D.WHITE).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,1384,0,0
2023092500,2023-09-25,2,6,15,PHI,TB,2,2,42,1,0,(6:15) (SHOTGUN) 1-J.HURTS PASS SHORT LEFT TO 13-O.ZACCHEAUS TO TB 34 FOR 24 YARDS (29-C.IZIEN) [7-S.BARRETT].,0,2023,24,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1425,0,0
2023092500,2023-09-25,2,5,33,PHI,TB,1,10,66,0,0,"(5:33) (NO HUDDLE, SHOTGUN) 14-K.GAINWELL RIGHT GUARD TO TB 33 FOR 1 YARD (54-L.DAVID).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OPP,0,,0,,0,1467,0,0
2023092500,2023-09-25,2,4,52,PHI,TB,2,9,67,0,0,(4:52) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO TB 29 FOR 4 YARDS (29-C.IZIEN).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1508,0,0
2023092500,2023-09-25,2,4,7,PHI,TB,3,5,71,0,0,"(4:07) (SHOTGUN) PENALTY ON PHI-88-D.GOEDERT, FALSE START, 5 YARDS, ENFORCED AT TB 29 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OPP,1,PHI,1,FALSE START,5,1553,0,0
2023092500,2023-09-25,2,3,41,PHI,TB,3,10,66,1,0,"(3:41) (SHOTGUN) 1-J.HURTS PASS DEEP RIGHT TO 13-O.ZACCHEAUS FOR 34 YARDS, TOUCHDOWN [96-G.GAINES].",0,2023,34,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1579,0,0
2023092500,2023-09-25,2,3,32,TB,PHI,1,10,25,0,0,(3:32) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 27 FOR 2 YARDS (55-B.GRAHAM).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1588,0,0
