GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,LAC
2023092406,2023-09-24,3,5,20,MIN,LAC,1,10,46,0,0,(5:20) (NO HUDDLE) 8-K.COUSINS SACKED AT MIN 41 FOR -5 YARDS (51-S.JOSEPH).,0,2023,-5,NO HUDDLE,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3,2380,0,0
2023092406,2023-09-24,3,4,50,MIN,LAC,2,15,41,0,0,(4:50) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON TO MIN 45 FOR 4 YARDS (43-M.DAVIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3,2410,0,0
2023092406,2023-09-24,3,4,26,MIN,LAC,3,11,45,0,0,"(4:26) (NO HUDDLE, SHOTGUN) 8-K.COUSINS SCRAMBLES LEFT TACKLE TO LAC 45 FOR 10 YARDS (3-D.JAMES). PENALTY ON LAC-43-M.DAVIS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT LAC 45.",0,2023,10,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,45,OWN,1,LAC,0,DEFENSIVE HOLDING,5,3,2434,0,0
2023092406,2023-09-24,3,4,0,MIN,LAC,1,10,60,0,0,(4:00) 8-K.COUSINS PASS SHORT RIGHT TO 32-T.CHANDLER TO LAC 36 FOR 4 YARDS (26-A.SAMUEL).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3,2460,0,0
2023092406,2023-09-24,3,3,20,MIN,LAC,2,6,64,0,0,(3:20) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 18-J.JEFFERSON [45-T.TUIPULOTU].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3,2500,0,0
2023092406,2023-09-24,3,3,14,MIN,LAC,3,6,64,0,0,"(3:14) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP LEFT TO 18-J.JEFFERSON [45-T.TUIPULOTU]. PENALTY ON MIN-67-E.INGRAM, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,36,OPP,0,MIN,0,OFFENSIVE HOLDING,0,3,2506,0,0
2023092406,2023-09-24,3,3,9,MIN,LAC,4,6,64,1,0,"(3:09) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 17-K.OSBORN FOR 36 YARDS, TOUCHDOWN.",0,2023,36,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3,2511,0,0
2023092406,2023-09-24,3,3,1,LAC,MIN,1,10,25,1,0,(3:01) (SHOTGUN) 10-J.HERBERT PASS SHORT MIDDLE TO 13-K.ALLEN TO LAC 39 FOR 14 YARDS (24-C.BYNUM) [97-H.PHILLIPS].,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2519,0,0
2023092406,2023-09-24,3,3,1,LAC,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2519,0,0
2023092406,2023-09-24,3,3,1,MIN,LAC,0,0,85,1,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,2519,0,0
2023092406,2023-09-24,3,2,27,LAC,MIN,1,10,39,0,0,"(2:27) 10-J.HERBERT PASS SHORT LEFT TO 13-K.ALLEN TO LAC 42 FOR 3 YARDS (22-H.SMITH). PENALTY ON LAC-88-T.MCKITTY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAC 41.",0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,39,OWN,1,LAC,0,OFFENSIVE HOLDING,10,3,2553,0,0
2023092406,2023-09-24,3,2,1,LAC,MIN,1,18,31,0,0,(2:01) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 81-M.WILLIAMS TO LAC 42 FOR 11 YARDS (97-H.PHILLIPS). LAC-81-M.WILLIAMS WAS INJURED DURING THE PLAY.,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3,2579,0,0
2023092406,2023-09-24,3,1,45,LAC,MIN,0,0,100,1,0,TIMEOUT AT 01:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2595,0,0
2023092406,2023-09-24,3,1,35,LAC,MIN,2,7,42,0,0,"(1:35) (SHOTGUN) 25-J.KELLEY LEFT END TO LAC 40 FOR -2 YARDS (24-C.BYNUM, 44-J.METELLUS).",0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OWN,0,,0,,0,3,2605,0,0
2023092406,2023-09-24,3,0,53,LAC,MIN,3,9,40,0,0,"(:53) (SHOTGUN) 10-J.HERBERT SACKED AT LAC 30 FOR -10 YARDS (99-D.HUNTER). FUMBLES (99-D.HUNTER), AND RECOVERS AT LAC 31.",0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,40,OWN,0,,0,,0,3,2647,0,0
2023092406,2023-09-24,3,0,15,LAC,MIN,4,18,31,0,0,"(:15) 16-J.SCOTT PUNTS 52 YARDS TO MIN 17, CENTER-47-J.HARRIS, FAIR CATCH BY 4-B.POWELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3,2685,0,0
2023092406,2023-09-24,3,0,7,MIN,LAC,1,10,17,1,0,"(:07) 2-A.MATTISON RIGHT TACKLE TO MIN 31 FOR 14 YARDS (22-J.WOODS, 31-N.NIEMANN).",0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OWN,0,,0,,0,3,2693,0,0
2023092406,2023-09-24,4,15,0,MIN,LAC,1,10,31,0,0,"(15:00) 2-A.MATTISON LEFT GUARD TO MIN 37 FOR 6 YARDS (31-N.NIEMANN). PENALTY ON MIN-75-B.O'NEILL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIN 31 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT GUARD,31,OWN,1,MIN,1,OFFENSIVE HOLDING,10,3,2700,0,0
2023092406,2023-09-24,3,0,0,MIN,LAC,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2700,0,0
2023092406,2023-09-24,4,14,36,MIN,LAC,1,20,21,0,0,(14:36) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 3-J.ADDISON TO MIN 32 FOR 11 YARDS (26-A.SAMUEL).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3,2724,0,0
2023092406,2023-09-24,4,14,2,MIN,LAC,2,9,32,0,0,(14:02) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 3-J.ADDISON TO MIN 36 FOR 4 YARDS (43-M.DAVIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3,2758,0,0
2023092406,2023-09-24,4,13,23,MIN,LAC,3,5,36,1,0,(13:23) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 3-J.ADDISON TO MIN 42 FOR 6 YARDS (43-M.DAVIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3,2797,0,0
2023092406,2023-09-24,4,12,44,MIN,LAC,1,10,42,0,0,(12:44) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON (26-A.SAMUEL).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3,2836,0,0
2023092406,2023-09-24,4,12,39,MIN,LAC,2,10,42,1,0,(12:39) (SHOTGUN) 2-A.MATTISON UP THE MIDDLE TO LAC 48 FOR 10 YARDS (31-N.NIEMANN).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,42,OWN,0,,0,,0,3,2841,0,0
2023092406,2023-09-24,4,12,11,MIN,LAC,1,10,52,0,0,(12:11) (NO HUDDLE) 8-K.COUSINS SACKED AT MIN 48 FOR -4 YARDS (45-T.TUIPULOTU).,0,2023,-4,NO HUDDLE,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3,2869,0,0
2023092406,2023-09-24,4,11,30,MIN,LAC,2,14,48,1,0,"(11:30) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 18-J.JEFFERSON FOR 52 YARDS, TOUCHDOWN [52-K.MACK].",0,2023,52,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3,2910,0,0
2023092406,2023-09-24,4,11,20,LAC,MIN,0,0,60,1,0,"1-G.JOSEPH KICKS 60 YARDS FROM MIN 40 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3,2920,0,0
2023092406,2023-09-24,4,11,20,MIN,LAC,0,0,85,0,0,"1-G.JOSEPH EXTRA POINT IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT. PENALTY ON LAC-26-A.SAMUEL, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,LAC,0,DEFENSIVE OFFSIDE,5,3,2920,0,0
2023092406,2023-09-24,4,11,20,LAC,MIN,1,10,25,0,0,"(11:20) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN PUSHED OB AT LAC 46 FOR 21 YARDS (21-A.EVANS). PENALTY ON MIN-7-B.MURPHY, DEFENSIVE HOLDING, DECLINED.",0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,0,MIN,0,DEFENSIVE HOLDING,0,3,2920,0,0
2023092406,2023-09-24,4,11,20,MIN,LAC,0,0,100,1,0,TIMEOUT AT 11:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2920,0,0
2023092406,2023-09-24,4,11,2,LAC,MIN,1,10,46,0,0,(11:02) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 25-J.KELLEY TO MIN 49 FOR 5 YARDS (40-I.PACE; 44-J.METELLUS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,3,2938,0,0
2023092406,2023-09-24,4,10,25,LAC,MIN,2,5,51,1,0,"(10:25) (SHOTGUN) 10-J.HERBERT PASS SHORT LEFT TO 7-G.EVERETT TO MIN 43 FOR 6 YARDS (44-J.METELLUS, 22-H.SMITH). FUMBLES (22-H.SMITH), BALL OUT OF BOUNDS AT MIN 43.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,49,OPP,0,,0,,0,3,2975,0,0
2023092406,2023-09-24,4,9,53,LAC,MIN,1,10,57,0,0,"(9:53) (SHOTGUN) 10-J.HERBERT PASS DEEP RIGHT TO 13-K.ALLEN TO MIN 20 FOR 23 YARDS (7-B.MURPHY). PENALTY ON LAC-13-K.ALLEN, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT MIN 43 - NO PLAY.",0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,43,OPP,1,LAC,1,OFFENSIVE PASS INTERFERENCE,10,3,3007,0,0
2023092406,2023-09-24,4,9,35,LAC,MIN,1,20,47,0,0,(9:35) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE DEEP RIGHT TO 5-J.PALMER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3,3025,0,0
2023092406,2023-09-24,4,9,29,LAC,MIN,2,20,47,0,0,(9:29) (SHOTGUN) 25-J.KELLEY LEFT END TO 50 FOR 3 YARDS (40-I.PACE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,3,3031,0,0
2023092406,2023-09-24,4,8,51,LAC,MIN,3,17,100,1,0,(8:51) (SHOTGUN) 10-J.HERBERT PASS DEEP MIDDLE TO 13-K.ALLEN TO MIN 30 FOR 20 YARDS (58-J.HICKS).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3069,0,0
2023092406,2023-09-24,4,8,11,LAC,MIN,1,10,70,1,0,"(8:11) (SHOTGUN) 10-J.HERBERT PASS DEEP LEFT TO 5-J.PALMER FOR 30 YARDS, TOUCHDOWN.",0,2023,30,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3,3109,0,0
2023092406,2023-09-24,4,8,5,LAC,MIN,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,3115,0,0
2023092406,2023-09-24,4,8,5,MIN,LAC,0,0,100,1,0,TIMEOUT AT 08:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3115,0,0
2023092406,2023-09-24,4,8,5,MIN,LAC,1,10,25,0,0,(8:05) 2-A.MATTISON LEFT TACKLE TO MIN 26 FOR 1 YARD (52-K.MACK).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,3,3115,0,0
2023092406,2023-09-24,4,8,5,MIN,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,3115,0,0
2023092406,2023-09-24,4,7,34,MIN,LAC,2,9,26,0,0,(7:34) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 87-T.HOCKENSON [99-S.MATLOCK].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3,3146,0,0
2023092406,2023-09-24,4,7,30,MIN,LAC,3,9,26,0,0,"(7:30) (SHOTGUN) 8-K.COUSINS PASS DEEP LEFT TO 3-J.ADDISON TO MIN 42 FOR 16 YARDS (41-R.LAYNE). PENALTY ON LAC-41-R.LAYNE, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT MIN 42.",0,2023,16,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,26,OWN,1,LAC,0,UNNECESSARY ROUGHNESS,15,3,3150,0,0
2023092406,2023-09-24,4,7,9,MIN,LAC,1,10,57,1,0,(7:09) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON RAN OB AT LAC 32 FOR 11 YARDS.,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,3,3171,0,0
2023092406,2023-09-24,4,6,49,MIN,LAC,1,10,68,0,0,"(6:49) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 2-A.MATTISON TO LAC 26 FOR 6 YARDS (9-K.MURRAY).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,3,3191,0,0
2023092406,2023-09-24,4,6,13,MIN,LAC,2,4,74,0,0,(6:13) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 18-J.JEFFERSON TO LAC 23 FOR 3 YARDS (26-A.SAMUEL).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,3,3227,0,0
2023092406,2023-09-24,4,5,52,MIN,LAC,3,1,77,1,0,(5:52) (NO HUDDLE) 2-A.MATTISON LEFT TACKLE TO LAC 20 FOR 3 YARDS (32-A.GILMAN).,0,2023,3,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,23,OPP,0,,0,,0,3,3248,0,0
2023092406,2023-09-24,4,5,13,MIN,LAC,1,10,80,0,0,(5:13) 32-T.CHANDLER RIGHT TACKLE TO LAC 11 FOR 9 YARDS (31-N.NIEMANN).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OPP,0,,0,,0,3,3287,0,0
2023092406,2023-09-24,4,4,28,MIN,LAC,2,1,89,1,0,(4:28) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 18-J.JEFFERSON PUSHED OB AT LAC 3 FOR 8 YARDS (43-M.DAVIS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3,3332,0,0
2023092406,2023-09-24,4,4,23,MIN,LAC,1,3,97,0,0,(4:23) 2-A.MATTISON UP THE MIDDLE TO LAC 1 FOR 2 YARDS (32-A.GILMAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,3,3337,0,0
2023092406,2023-09-24,4,3,40,MIN,LAC,2,1,99,0,0,"(3:40) 2-A.MATTISON LEFT GUARD TO LAC 2 FOR -1 YARDS (9-K.MURRAY, 98-A.JOHNSON).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,3,3380,0,0
2023092406,2023-09-24,4,3,1,MIN,LAC,3,2,98,0,0,(3:01) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT RIGHT TO 18-J.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,3,3419,0,0
2023092406,2023-09-24,4,2,58,MIN,LAC,4,2,98,0,0,"(2:58) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 18-J.JEFFERSON (43-M.DAVIS) [97-J.BOSA]. PENALTY ON MIN-18-J.JEFFERSON, ILLEGAL SHIFT, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,2,OPP,0,MIN,0,ILLEGAL SHIFT,0,3,3422,0,0
2023092406,2023-09-24,4,2,53,LAC,MIN,1,10,2,1,0,(2:53) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO LAC 15 FOR 13 YARDS (7-B.MURPHY).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,2,OWN,0,,0,,0,3,3427,0,0
2023092406,2023-09-24,4,2,11,LAC,MIN,1,10,15,0,0,(2:11) (SHOTGUN) 25-J.KELLEY LEFT END TO LAC 17 FOR 2 YARDS (58-J.HICKS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,15,OWN,0,,0,,0,3,3469,0,0
2023092406,2023-09-24,4,2,0,LAC,MIN,2,8,17,0,0,(2:00) (SHOTGUN) 25-J.KELLEY UP THE MIDDLE TO LAC 14 FOR -3 YARDS (99-D.HUNTER).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,3,3480,0,0
2023092406,2023-09-24,4,2,0,LAC,MIN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3480,0,0
2023092406,2023-09-24,4,1,57,LAC,MIN,0,0,100,1,0,TIMEOUT #2 BY MIN AT 01:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3483,0,0
2023092406,2023-09-24,4,1,57,LAC,MIN,3,11,14,0,0,(1:57) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 13-K.ALLEN TO LAC 24 FOR 10 YARDS (7-B.MURPHY).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,3,3483,0,0
2023092406,2023-09-24,4,1,51,LAC,MIN,0,0,100,1,0,TIMEOUT #3 BY MIN AT 01:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3489,0,0
2023092406,2023-09-24,4,1,51,LAC,MIN,4,1,24,0,0,"(1:51) 25-J.KELLEY UP THE MIDDLE TO LAC 24 FOR NO GAIN (90-J.BULLARD). THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,3,3489,0,0
2023092406,2023-09-24,4,1,47,MIN,LAC,1,10,76,0,0,(1:47) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 17-K.OSBORN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3,3493,0,0
2023092406,2023-09-24,4,1,41,MIN,LAC,2,10,76,0,0,"(1:41) (NO HUDDLE, SHOTGUN) 2-A.MATTISON UP THE MIDDLE TO LAC 25 FOR -1 YARDS (51-S.JOSEPH).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,3,3499,0,0
2023092406,2023-09-24,4,1,2,MIN,LAC,3,11,75,0,0,"(1:02) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON (26-A.SAMUEL) [56-M.FOX]. MIN-18-J.JEFFERSON WAS INJURED DURING THE PLAY.  PENALTY ON LAC-43-M.DAVIS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT LAC 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,25,OPP,1,LAC,1,ILLEGAL USE OF HANDS,5,3,3538,0,0
2023092406,2023-09-24,4,0,56,MIN,LAC,0,0,100,1,0,TIMEOUT #4 BY MIN AT 00:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3544,0,0
2023092406,2023-09-24,4,0,55,MIN,LAC,1,10,80,0,0,"(:55) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT LEFT TO 87-T.HOCKENSON (32-A.GILMAN). MIN-87-T.HOCKENSON WAS INJURED DURING THE PLAY.  PENALTY ON MIN, DELAY OF GAME, 5 YARDS, ENFORCED AT LAC 20.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,20,OPP,1,MIN,0,DELAY OF GAME,5,3,3545,0,0
2023092406,2023-09-24,4,0,52,MIN,LAC,0,0,100,1,0,TIMEOUT #5 BY MIN AT 00:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,3548,0,0
2023092406,2023-09-24,4,0,51,MIN,LAC,2,15,75,0,0,(:51) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 4-B.POWELL RAN OB AT LAC 20 FOR 5 YARDS (26-A.SAMUEL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,3,3549,0,0
2023092406,2023-09-24,4,0,47,MIN,LAC,3,10,80,0,0,(:47) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON PUSHED OB AT LAC 15 FOR 5 YARDS (31-N.NIEMANN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3,3553,0,0
2023092406,2023-09-24,4,0,42,MIN,LAC,4,5,85,1,0,(:42) (SHOTGUN) 8-K.COUSINS PASS SHORT MIDDLE TO 87-T.HOCKENSON TO LAC 6 FOR 9 YARDS (41-R.LAYNE) [52-K.MACK].,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,3558,0,0
2023092406,2023-09-24,4,0,12,MIN,LAC,1,6,94,0,0,(:12) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT INTENDED FOR 87-T.HOCKENSON INTERCEPTED BY 9-K.MURRAY (31-N.NIEMANN) AT LAC 0. TOUCHBACK.,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,6,OPP,0,,0,,0,3,3588,0,0
2023092406,2023-09-24,4,0,7,LAC,MIN,1,10,20,0,0,(:07) 10-J.HERBERT KNEELS TO LAC 19 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3,3593,0,0
