GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CLE,TEN
2023092401,2023-09-24,2,2,38,CLE,TEN,2,9,35,1,0,(2:38) (SHOTGUN) 4-D.WATSON PASS DEEP LEFT TO 2-A.COOPER PUSHED OB AT TEN 40 FOR 25 YARDS (26-K.FULTON).,0,2023,25,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3,1642,0,0
2023092401,2023-09-24,2,2,4,CLE,TEN,1,10,60,0,0,(2:04) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE DEEP RIGHT TO 2-A.COOPER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3,1676,0,0
2023092401,2023-09-24,2,2,4,CLE,TEN,0,0,100,1,0,TIMEOUT #1 BY CLE AT 02:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1676,0,0
2023092401,2023-09-24,2,1,58,CLE,TEN,2,10,60,0,0,(1:58) (SHOTGUN) 34-J.FORD LEFT GUARD TO TEN 38 FOR 2 YARDS (37-A.HOOKER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OPP,0,,0,,0,3,1682,0,0
2023092401,2023-09-24,2,1,58,CLE,TEN,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1682,0,0
2023092401,2023-09-24,2,1,16,CLE,TEN,3,8,62,0,0,(1:16) (SHOTGUN) 4-D.WATSON PASS SHORT RIGHT TO 85-D.NJOKU TO TEN 34 FOR 4 YARDS (21-R.MCCREARY).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,3,1724,0,0
2023092401,2023-09-24,2,1,5,CLE,TEN,0,0,100,1,0,TIMEOUT #1 BY TEN AT 01:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1735,0,0
2023092401,2023-09-24,2,1,5,CLE,TEN,4,4,66,0,0,"(1:05) 7-D.HOPKINS 52 YARD FIELD GOAL IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3,1735,0,0
2023092401,2023-09-24,2,1,0,TEN,CLE,1,10,25,0,0,"(1:00) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS (23-M.EMERSON). THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1740,0,0
2023092401,2023-09-24,2,1,0,TEN,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1740,0,0
2023092401,2023-09-24,2,1,0,CLE,TEN,0,0,100,1,0,TIMEOUT AT 01:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1740,0,0
2023092401,2023-09-24,2,0,55,TEN,CLE,2,10,25,0,0,(:55) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 16-T.BURKS (21-D.WARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1745,0,0
2023092401,2023-09-24,2,0,50,TEN,CLE,3,10,25,1,0,(:50) (SHOTGUN) 17-R.TANNEHILL PASS DEEP LEFT TO 10-D.HOPKINS TO CLE 49 FOR 26 YARDS.,0,2023,26,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1750,0,0
2023092401,2023-09-24,2,0,45,TEN,CLE,1,10,51,0,0,(:45) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS [90-M.HURST].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3,1755,0,0
2023092401,2023-09-24,2,0,40,TEN,CLE,2,10,51,0,0,(:40) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 32-T.SPEARS PUSHED OB AT CLE 44 FOR 5 YARDS (23-M.EMERSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,3,1760,0,0
2023092401,2023-09-24,2,0,34,TEN,CLE,3,5,56,0,0,(:34) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 32-T.SPEARS PUSHED OB AT CLE 44 FOR NO GAIN (6-J.OWUSU-KORAMOAH).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3,1766,0,0
2023092401,2023-09-24,2,0,29,TEN,CLE,4,5,56,1,0,(:29) (SHOTGUN) 17-R.TANNEHILL PASS DEEP RIGHT TO 11-C.MOORE TO CLE 11 FOR 33 YARDS (29-C.MITCHELL).,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3,1771,0,0
2023092401,2023-09-24,2,0,22,TEN,CLE,0,0,100,1,0,TIMEOUT #2 BY TEN AT 00:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1778,0,0
2023092401,2023-09-24,2,0,22,TEN,CLE,1,10,89,0,0,(:22) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 10-D.HOPKINS (5-A.WALKER) [95-M.GARRETT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3,1778,0,0
2023092401,2023-09-24,2,0,19,TEN,CLE,2,10,89,0,0,(:19) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 32-T.SPEARS TO CLE 11 FOR NO GAIN (1-J.THORNHILL).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3,1781,0,0
2023092401,2023-09-24,2,0,13,TEN,CLE,0,0,100,1,0,TIMEOUT #2 BY CLE AT 00:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1787,0,0
2023092401,2023-09-24,2,0,13,TEN,CLE,0,0,100,1,0,TIMEOUT #3 BY TEN AT 00:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1787,0,0
2023092401,2023-09-24,2,0,13,TEN,CLE,3,10,89,0,0,(:13) (SHOTGUN) 17-R.TANNEHILL SACKED AT CLE 20 FOR -9 YARDS (95-M.GARRETT).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,3,1787,0,0
2023092401,2023-09-24,2,0,0,TEN,CLE,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1800,0,0
2023092401,2023-09-24,3,15,0,TEN,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 64 YARDS FROM CLE 35 TO TEN 1, FAIR CATCH BY 32-T.SPEARS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1800,0,0
2023092401,2023-09-24,3,15,0,TEN,CLE,1,10,25,0,0,(15:00) 22-D.HENRY RIGHT GUARD TO TEN 34 FOR 9 YARDS (1-J.THORNHILL).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3,1800,0,0
2023092401,2023-09-24,3,14,21,TEN,CLE,2,1,34,0,0,"(14:21) (SHOTGUN) 32-T.SPEARS LEFT GUARD TO TEN 33 FOR -1 YARDS (23-M.EMERSON, 6-J.OWUSU-KORAMOAH).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,3,1839,0,0
2023092401,2023-09-24,3,13,42,TEN,CLE,3,2,33,1,0,(13:42) (SHOTGUN) 17-R.TANNEHILL PASS SHORT LEFT TO 10-D.HOPKINS TO TEN 38 FOR 5 YARDS (6-J.OWUSU-KORAMOAH).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3,1878,0,0
2023092401,2023-09-24,3,13,8,TEN,CLE,1,10,38,0,0,(13:08) 22-D.HENRY LEFT GUARD TO TEN 39 FOR 1 YARD (6-J.OWUSU-KORAMOAH; 99-Z.SMITH).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OWN,0,,0,,0,3,1912,0,0
2023092401,2023-09-24,3,12,29,TEN,CLE,2,9,39,0,0,"(12:29) (SHOTGUN) 22-D.HENRY LEFT TACKLE TO TEN 40 FOR 1 YARD (5-A.WALKER, 94-D.TOMLINSON).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,3,1951,0,0
2023092401,2023-09-24,3,12,4,TEN,CLE,3,8,40,0,0,"(12:04) PENALTY ON TEN, OFFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT TEN 40 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,40,OWN,1,TEN,1,OFFENSIVE TOO MANY MEN ON FIELD,5,3,1976,0,0
2023092401,2023-09-24,3,11,43,TEN,CLE,3,13,35,0,0,(11:43) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE DEEP RIGHT TO 16-T.BURKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3,1997,0,0
2023092401,2023-09-24,3,11,34,TEN,CLE,4,13,35,0,0,"(11:34) 4-R.STONEHOUSE PUNTS 48 YARDS TO CLE 17, CENTER-46-M.COX. 11-D.PEOPLES-JONES TO CLE 15 FOR -2 YARDS (45-C.CAMPBELL; 57-L.GIFFORD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,3,2006,0,0
2023092401,2023-09-24,3,11,23,CLE,TEN,1,10,15,0,0,(11:23) 34-J.FORD LEFT TACKLE TO CLE 24 FOR 9 YARDS (37-A.HOOKER).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OWN,0,,0,,0,3,2017,0,0
2023092401,2023-09-24,3,11,23,CLE,TEN,0,0,100,1,0,TIMEOUT AT 11:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2017,0,0
2023092401,2023-09-24,3,10,37,CLE,TEN,2,1,24,0,0,"(10:37) (SHOTGUN) 4-D.WATSON PASS DEEP RIGHT TO 11-D.PEOPLES-JONES PUSHED OB AT TEN 47 FOR 29 YARDS (21-R.MCCREARY). PENALTY ON TEN-98-J.SIMMONS, ILLEGAL USE OF HANDS, DECLINED.",0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,24,OWN,0,TEN,0,ILLEGAL USE OF HANDS,0,3,2063,0,0
2023092401,2023-09-24,3,10,22,CLE,TEN,1,10,53,0,0,(10:22) 4-D.WATSON PASS INCOMPLETE SHORT LEFT TO 27-K.HUNT [96-D.AUTRY].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,3,2078,0,0
2023092401,2023-09-24,3,10,17,CLE,TEN,2,10,53,0,0,(10:17) (SHOTGUN) 34-J.FORD RIGHT TACKLE TO TEN 39 FOR 8 YARDS (50-J.GIBBENS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,47,OPP,0,,0,,0,3,2083,0,0
2023092401,2023-09-24,3,9,39,CLE,TEN,3,2,61,0,0,"(9:39) (SHOTGUN) 34-J.FORD RIGHT GUARD TO TEN 39 FOR NO GAIN (2-A.AL-SHAAIR, 58-H.LANDRY).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,39,OPP,0,,0,,0,3,2121,0,0
2023092401,2023-09-24,3,9,1,CLE,TEN,4,2,61,0,0,"(9:01) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT RIGHT TO 2-A.COOPER. PENALTY ON TEN-0-S.MURPHY-BUNTING, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT TEN 39 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,39,OPP,1,TEN,1,DEFENSIVE HOLDING,5,3,2159,0,0
2023092401,2023-09-24,3,8,56,CLE,TEN,1,10,66,0,0,(8:56) 8-E.MOORE LEFT END PUSHED OB AT TEN 38 FOR -4 YARDS (26-K.FULTON).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,3,2164,0,0
2023092401,2023-09-24,3,8,19,CLE,TEN,2,14,62,0,0,(8:19) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 2-A.COOPER TO TEN 29 FOR 9 YARDS (26-K.FULTON; 2-A.AL-SHAAIR).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,3,2201,0,0
2023092401,2023-09-24,3,7,40,CLE,TEN,3,5,71,1,0,"(7:40) (SHOTGUN) 4-D.WATSON PASS SHORT MIDDLE TO 11-D.PEOPLES-JONES TO TEN 17 FOR 12 YARDS (37-A.HOOKER, 31-K.BYARD).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,3,2240,0,0
2023092401,2023-09-24,3,6,59,CLE,TEN,1,10,83,0,0,(6:59) 4-D.WATSON SCRAMBLES RIGHT END TO TEN 13 FOR 4 YARDS (93-T.TART). TEN-93-T.TART WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3,2281,0,0
2023092401,2023-09-24,3,6,41,CLE,TEN,0,0,100,1,0,TIMEOUT AT 06:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2299,0,0
2023092401,2023-09-24,3,6,35,CLE,TEN,2,6,87,1,0,"(6:35) (SHOTGUN) 4-D.WATSON RIGHT GUARD TO TEN 3 FOR 10 YARDS (50-J.GIBBENS, 21-R.MCCREARY).",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,13,OPP,0,,0,,0,3,2305,0,0
2023092401,2023-09-24,3,5,54,CLE,TEN,1,3,97,1,0,"(5:54) 68-M.DUNN REPORTED IN AS ELIGIBLE.  34-J.FORD LEFT TACKLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0,3,2346,0,0
2023092401,2023-09-24,3,5,49,TEN,CLE,1,10,25,0,0,(5:49) 17-R.TANNEHILL PASS INCOMPLETE DEEP LEFT TO 16-T.BURKS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2351,0,0
2023092401,2023-09-24,3,5,49,TEN,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2351,0,0
2023092401,2023-09-24,3,5,49,CLE,TEN,0,0,100,1,0,TIMEOUT AT 05:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2351,0,0
2023092401,2023-09-24,3,5,49,CLE,TEN,0,0,85,1,0,"7-D.HOPKINS EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,2351,0,0
2023092401,2023-09-24,3,5,44,TEN,CLE,2,10,25,0,0,(5:44) 22-D.HENRY RIGHT TACKLE TO TEN 27 FOR 2 YARDS (21-D.WARD; 91-A.WRIGHT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,3,2356,0,0
2023092401,2023-09-24,3,5,0,TEN,CLE,3,8,27,0,0,(5:00) (SHOTGUN) 17-R.TANNEHILL PASS INCOMPLETE SHORT RIGHT TO 85-C.OKONKWO.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3,2400,0,0
2023092401,2023-09-24,3,4,56,TEN,CLE,4,8,27,0,0,"(4:56) 4-R.STONEHOUSE PUNTS 54 YARDS TO CLE 19, CENTER-46-M.COX, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3,2404,0,0
2023092401,2023-09-24,3,4,47,CLE,TEN,0,0,100,1,0,TIMEOUT AT 04:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2413,0,0
2023092401,2023-09-24,3,4,47,CLE,TEN,1,10,19,0,0,(4:47) 4-D.WATSON SACKED AT CLE 11 FOR -8 YARDS (21-R.MCCREARY).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3,2413,0,0
2023092401,2023-09-24,3,4,7,CLE,TEN,2,18,11,0,0,(4:07) 4-D.WATSON PASS SHORT MIDDLE TO 27-K.HUNT TO CLE 20 FOR 9 YARDS (2-A.AL-SHAAIR; 21-R.MCCREARY).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,3,2453,0,0
2023092401,2023-09-24,3,3,27,CLE,TEN,3,9,20,1,0,(3:27) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 27-K.HUNT TO CLE 33 FOR 13 YARDS (99-R.WEAVER; 21-R.MCCREARY).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3,2493,0,0
2023092401,2023-09-24,3,2,48,CLE,TEN,1,10,33,0,0,"(2:48) 34-J.FORD LEFT TACKLE TO CLE 31 FOR -2 YARDS (96-D.AUTRY, 94-J.JOHNSON).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,3,2532,0,0
2023092401,2023-09-24,3,2,8,CLE,TEN,2,12,31,1,0,(2:08) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 2-A.COOPER PUSHED OB AT CLE 45 FOR 14 YARDS (26-K.FULTON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3,2572,0,0
2023092401,2023-09-24,3,1,38,CLE,TEN,1,10,45,0,0,(1:38) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 8-E.MOORE PUSHED OB AT 50 FOR 5 YARDS (26-K.FULTON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3,2602,0,0
2023092401,2023-09-24,3,1,7,CLE,TEN,2,5,100,0,0,(1:07) 4-D.WATSON PASS SHORT RIGHT TO 8-E.MOORE TO TEN 48 FOR 2 YARDS (31-K.BYARD).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2633,0,0
2023092401,2023-09-24,3,0,22,CLE,TEN,3,3,52,0,0,(:22) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT RIGHT TO 11-D.PEOPLES-JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3,2678,0,0
2023092401,2023-09-24,3,0,19,CLE,TEN,4,3,52,0,0,"(:19) 13-C.BOJORQUEZ PUNTS 38 YARDS TO TEN 10, CENTER-47-C.HUGHLETT, FAIR CATCH BY 12-M.KINSEY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,3,2681,0,0
2023092401,2023-09-24,3,0,11,TEN,CLE,1,10,10,0,0,(:11) 22-D.HENRY LEFT GUARD TO TEN 18 FOR 8 YARDS (44-S.TAKITAKI).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OWN,0,,0,,0,3,2689,0,0
2023092401,2023-09-24,3,0,0,TEN,CLE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2700,0,0
2023092401,2023-09-24,4,15,0,TEN,CLE,2,2,18,0,0,(15:00) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 8 FOR -10 YARDS (91-A.WRIGHT).,0,2023,-10,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,3,2700,0,0
2023092401,2023-09-24,4,14,14,TEN,CLE,3,12,8,0,0,(14:14) (SHOTGUN) 17-R.TANNEHILL SACKED AT TEN 3 FOR -5 YARDS (95-M.GARRETT).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,3,2746,0,0
2023092401,2023-09-24,4,14,14,TEN,CLE,0,0,100,1,0,TIMEOUT #1 BY TEN AT 14:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2746,0,0
2023092401,2023-09-24,4,13,32,TEN,CLE,4,17,3,0,0,"(13:32) 4-R.STONEHOUSE PUNTS 67 YARDS TO CLE 30, CENTER-46-M.COX. 11-D.PEOPLES-JONES MUFFS CATCH, AND RECOVERS AT CLE 23. 11-D.PEOPLES-JONES TO CLE 36 FOR 13 YARDS (50-J.GIBBENS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,3,OWN,0,,0,,0,3,2788,0,0
2023092401,2023-09-24,4,13,19,CLE,TEN,1,10,36,0,0,(13:19) (SHOTGUN) 27-K.HUNT LEFT GUARD TO CLE 40 FOR 4 YARDS (99-R.WEAVER; 2-A.AL-SHAAIR).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,3,2801,0,0
2023092401,2023-09-24,4,13,19,CLE,TEN,0,0,100,1,0,TIMEOUT AT 13:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2801,0,0
2023092401,2023-09-24,4,12,43,CLE,TEN,2,6,40,0,0,(12:43) (SHOTGUN) 27-K.HUNT LEFT GUARD TO CLE 45 FOR 5 YARDS (50-J.GIBBENS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,3,2837,0,0
2023092401,2023-09-24,4,11,59,CLE,TEN,3,1,45,0,0,"(11:59) (SHOTGUN) DIRECT SNAP TO 88-H.BRYANT.  88-H.BRYANT RIGHT GUARD TO CLE 47 FOR 2 YARDS (58-H.LANDRY, 2-A.AL-SHAAIR).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3,2881,0,0
2023092401,2023-09-24,4,11,16,CLE,TEN,1,10,47,0,0,"(11:16) 27-K.HUNT LEFT TACKLE TO CLE 46 FOR -1 YARDS (2-A.AL-SHAAIR, 37-A.HOOKER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,3,2924,0,0
2023092401,2023-09-24,4,10,35,CLE,TEN,2,11,46,0,0,"(10:35) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE DEEP LEFT TO 2-A.COOPER [93-T.TART]. PENALTY ON TEN-26-K.FULTON, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CLE 46 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,46,OWN,1,TEN,1,DEFENSIVE HOLDING,5,3,2965,0,0
2023092401,2023-09-24,4,10,31,CLE,TEN,1,10,51,0,0,(10:31) 34-J.FORD RIGHT END TO TEN 47 FOR 2 YARDS (0-S.MURPHY-BUNTING).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,3,2969,0,0
