GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PIT,LV
2023092412,2023-09-24,2,7,53,LV,PIT,3,11,24,0,0,"(7:53) (SHOTGUN) PENALTY ON LV, DELAY OF GAME, 5 YARDS, ENFORCED AT LV 24 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,24,OWN,1,LV,1,DELAY OF GAME,5,1327,0,0
2023092412,2023-09-24,2,7,53,LV,PIT,3,16,19,0,0,(7:53) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 22-A.ABDULLAH TO LV 32 FOR 13 YARDS (55-C.HOLCOMB) [56-A.HIGHSMITH].,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1327,0,0
2023092412,2023-09-24,2,7,12,LV,PIT,4,3,32,0,0,"(7:12) 6-A.COLE PUNTS 45 YARDS TO PIT 23, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 19-C.AUSTIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1368,0,0
2023092412,2023-09-24,2,7,4,LV,PIT,0,0,100,1,0,TIMEOUT AT 07:04.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1376,0,0
2023092412,2023-09-24,2,7,4,PIT,LV,1,10,23,1,0,(7:04) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS RAN OB AT PIT 36 FOR 13 YARDS.,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1376,0,0
2023092412,2023-09-24,2,6,31,PIT,LV,1,10,36,0,0,"(6:31) 22-N.HARRIS UP THE MIDDLE TO PIT 36 FOR NO GAIN (25-T.MOEHRIG, 39-N.HOBBS).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,36,OWN,0,,0,,0,1409,0,0
2023092412,2023-09-24,2,5,55,PIT,LV,2,10,36,0,0,(5:55) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT LEFT TO 14-G.PICKENS (0-J.BENNETT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1445,0,0
2023092412,2023-09-24,2,5,50,PIT,LV,3,10,36,0,0,"(5:50) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP LEFT TO 19-C.AUSTIN. PENALTY ON LV-0-J.BENNETT, DEFENSIVE PASS INTERFERENCE, 16 YARDS, ENFORCED AT PIT 36 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,36,OWN,1,LV,1,DEFENSIVE PASS INTERFERENCE,16,1450,0,0
2023092412,2023-09-24,2,5,46,PIT,LV,1,10,52,1,0,(5:46) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO LV 37 FOR 11 YARDS (39-N.HOBBS).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,1454,0,0
2023092412,2023-09-24,2,5,21,PIT,LV,1,10,63,0,0,"(5:21) (NO HUDDLE, SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 11-A.ROBINSON TO LV 33 FOR 4 YARDS (24-M.PETERS; 41-R.SPILLANE).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1479,0,0
2023092412,2023-09-24,2,4,42,PIT,LV,2,6,67,0,0,(4:42) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO LV 31 FOR 2 YARDS (95-J.JENKINS; 98-M.CROSBY).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,1518,0,0
2023092412,2023-09-24,2,4,2,PIT,LV,3,4,69,0,0,"(4:02) (SHOTGUN) 8-K.PICKETT SCRAMBLES UP THE MIDDLE PUSHED OB AT LV 4 FOR 27 YARDS (39-N.HOBBS). PENALTY ON PIT-14-G.PICKENS, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT LV 31 - NO PLAY.",0,2023,27,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,31,OPP,1,PIT,1,ILLEGAL SHIFT,5,1558,0,0
2023092412,2023-09-24,2,3,31,PIT,LV,3,9,64,1,0,(3:31) (SHOTGUN) 8-K.PICKETT SCRAMBLES LEFT END RAN OB AT LV 26 FOR 10 YARDS (25-T.MOEHRIG). LV-51-M.KOONCE WAS INJURED DURING THE PLAY.,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1589,0,0
2023092412,2023-09-24,2,3,7,PIT,LV,1,10,74,0,0,(3:07) 22-N.HARRIS RIGHT GUARD TO LV 30 FOR -4 YARDS (24-M.PETERS).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OPP,0,,0,,0,1613,0,0
2023092412,2023-09-24,2,2,27,PIT,LV,2,14,70,0,0,(2:27) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 83-CO.HEYWARD.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1653,0,0
2023092412,2023-09-24,2,2,23,PIT,LV,3,14,70,0,0,(2:23) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO LV 23 FOR 7 YARDS (1-M.EPPS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,1657,0,0
2023092412,2023-09-24,2,2,0,PIT,LV,4,7,77,0,0,"(2:00) 9-C.BOSWELL 42 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1680,0,0
2023092412,2023-09-24,2,2,0,PIT,LV,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023092412,2023-09-24,2,1,56,LV,PIT,1,10,25,0,0,(1:56) (SHOTGUN) 8-J.JACOBS RIGHT GUARD TO LV 29 FOR 4 YARDS (20-P.PETERSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1684,0,0
2023092412,2023-09-24,2,1,56,LV,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1684,0,0
2023092412,2023-09-24,2,1,36,LV,PIT,2,6,29,1,0,"(1:36) (NO HUDDLE, SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 16-J.MEYERS TO LV 42 FOR 13 YARDS (24-J.PORTER).",0,2023,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1704,0,0
2023092412,2023-09-24,2,1,17,LV,PIT,1,10,42,0,0,"(1:17) (NO HUDDLE, SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 8-J.JACOBS TO LV 48 FOR 6 YARDS (55-C.HOLCOMB).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1723,0,0
2023092412,2023-09-24,2,0,56,LV,PIT,2,4,48,0,0,"(:56) (NO HUDDLE, SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE DEEP LEFT TO 17-D.ADAMS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1744,0,0
2023092412,2023-09-24,2,0,52,LV,PIT,3,4,48,0,0,(:52) (SHOTGUN) 10-J.GAROPPOLO SACKED AT LV 40 FOR -8 YARDS (90-T.WATT).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1748,0,0
2023092412,2023-09-24,2,0,47,LV,PIT,0,0,100,1,0,TIMEOUT #2 BY LV AT 00:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1753,0,0
2023092412,2023-09-24,2,0,47,LV,PIT,4,12,40,0,0,"(:47) 6-A.COLE PUNTS 60 YARDS TO END ZONE, CENTER-50-J.BOBENMOYER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1753,0,0
2023092412,2023-09-24,2,0,38,PIT,LV,1,10,20,0,0,(:38) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 26 FOR 6 YARDS (91-B.NICHOLS).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,1762,0,0
2023092412,2023-09-24,3,15,0,LV,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023092412,2023-09-24,2,0,0,PIT,LV,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023092412,2023-09-24,3,15,0,LV,PIT,1,10,25,0,0,(15:00) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT RIGHT TO 16-J.MEYERS [56-A.HIGHSMITH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023092412,2023-09-24,3,14,55,LV,PIT,2,10,25,0,0,(14:55) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE DEEP MIDDLE TO 17-D.ADAMS (55-C.HOLCOMB).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1805,0,0
2023092412,2023-09-24,3,14,48,LV,PIT,3,10,25,0,0,(14:48) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 13-H.RENFROW TO LV 32 FOR 7 YARDS (39-M.FITZPATRICK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1812,0,0
2023092412,2023-09-24,3,14,5,LV,PIT,4,3,32,0,0,"(14:05) 6-A.COLE PUNTS 59 YARDS TO PIT 9, CENTER-50-J.BOBENMOYER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1855,0,0
2023092412,2023-09-24,3,13,57,PIT,LV,1,10,9,0,0,(13:57) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 11-A.ROBINSON TO PIT 17 FOR 8 YARDS (24-M.PETERS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,1863,0,0
2023092412,2023-09-24,3,13,16,PIT,LV,2,2,17,1,0,(13:16) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO PIT 21 FOR 4 YARDS (93-B.YOUNG).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,1904,0,0
2023092412,2023-09-24,3,12,36,PIT,LV,1,10,21,0,0,(12:36) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP RIGHT TO 19-C.AUSTIN [98-M.CROSBY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,1944,0,0
2023092412,2023-09-24,3,12,31,PIT,LV,2,10,21,0,0,(12:31) (SHOTGUN) 22-N.HARRIS LEFT TACKLE TO PIT 26 FOR 5 YARDS (39-N.HOBBS; 5-D.DEABLO).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,21,OWN,0,,0,,0,1949,0,0
2023092412,2023-09-24,3,11,48,PIT,LV,3,5,26,1,0,(11:48) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 14-G.PICKENS PUSHED OB AT LV 42 FOR 32 YARDS (24-M.PETERS).,0,2023,32,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1992,0,0
2023092412,2023-09-24,3,11,9,PIT,LV,1,10,58,0,0,(11:09) 8-K.PICKETT PASS SHORT LEFT TO 30-J.WARREN TO LV 40 FOR 2 YARDS (41-R.SPILLANE).,0,2023,2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,2031,0,0
2023092412,2023-09-24,3,10,23,PIT,LV,2,8,60,0,0,"(10:23) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO LV 39 FOR 1 YARD (25-T.MOEHRIG, 98-M.CROSBY).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,2077,0,0
2023092412,2023-09-24,3,9,39,PIT,LV,3,7,61,0,0,(9:39) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2121,0,0
2023092412,2023-09-24,3,9,33,PIT,LV,4,7,61,0,0,"(9:33) 9-C.BOSWELL 57 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,2127,0,0
2023092412,2023-09-24,3,9,28,LV,PIT,1,10,25,0,0,(9:28) 8-J.JACOBS LEFT TACKLE TO LV 31 FOR 6 YARDS (98-D.LEAL).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,2132,0,0
2023092412,2023-09-24,3,9,28,LV,PIT,0,0,100,1,0,TIMEOUT AT 09:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2132,0,0
2023092412,2023-09-24,3,9,28,LV,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2132,0,0
2023092412,2023-09-24,3,8,55,LV,PIT,2,4,31,0,0,(8:55) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO LV 34 FOR 3 YARDS (98-D.LEAL).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,2165,0,0
2023092412,2023-09-24,3,8,13,LV,PIT,3,1,34,1,0,(8:13) 10-J.GAROPPOLO PASS SHORT LEFT TO 17-D.ADAMS TO PIT 48 FOR 18 YARDS (29-L.WALLACE).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2207,0,0
2023092412,2023-09-24,3,7,28,LV,PIT,1,10,52,0,0,(7:28) 10-J.GAROPPOLO PASS INCOMPLETE SHORT LEFT TO 8-J.JACOBS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2252,0,0
2023092412,2023-09-24,3,7,25,LV,PIT,2,10,52,0,0,(7:25) 10-J.GAROPPOLO PASS DEEP RIGHT INTENDED FOR 16-J.MEYERS INTERCEPTED BY 20-P.PETERSON AT PIT 19. 20-P.PETERSON RAN OB AT PIT 19 FOR NO GAIN.,0,2023,0,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,48,OPP,0,,0,,0,2255,0,0
2023092412,2023-09-24,3,7,15,PIT,LV,1,10,19,1,0,"(7:15) 8-K.PICKETT PASS SHORT LEFT TO 14-G.PICKENS TO PIT 36 FOR 17 YARDS (41-R.SPILLANE, 1-M.EPPS).",0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,2265,0,0
2023092412,2023-09-24,3,7,15,LV,PIT,0,0,100,1,0,TIMEOUT AT 07:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2265,0,0
2023092412,2023-09-24,3,6,34,PIT,LV,1,10,36,0,0,(6:34) 30-J.WARREN RIGHT TACKLE TO PIT 40 FOR 4 YARDS (51-M.KOONCE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,36,OWN,0,,0,,0,2306,0,0
2023092412,2023-09-24,3,5,52,PIT,LV,2,6,40,1,0,(5:52) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO LV 44 FOR 16 YARDS (5-D.DEABLO).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2348,0,0
2023092412,2023-09-24,3,5,9,PIT,LV,1,10,56,1,0,(5:09) (SHOTGUN) 8-K.PICKETT PASS SHORT MIDDLE TO 88-P.FREIERMUTH TO LV 30 FOR 14 YARDS (5-D.DEABLO; 1-M.EPPS).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2391,0,0
2023092412,2023-09-24,3,4,32,PIT,LV,1,10,70,1,0,(4:32) (SHOTGUN) 22-N.HARRIS LEFT GUARD PUSHED OB AT LV 13 FOR 17 YARDS (0-J.BENNETT; 25-T.MOEHRIG). PIT-22-N.HARRIS WAS INJURED DURING THE PLAY.,0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OPP,0,,0,,0,2428,0,0
2023092412,2023-09-24,3,4,0,PIT,LV,1,10,87,1,0,"(4:00) 8-K.PICKETT PASS SHORT LEFT TO 88-P.FREIERMUTH FOR 13 YARDS, TOUCHDOWN.",0,2023,13,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,2460,0,0
2023092412,2023-09-24,3,3,56,LV,PIT,1,10,25,0,0,"(3:56) (SHOTGUN) 8-J.JACOBS UP THE MIDDLE TO LV 33 FOR 8 YARDS (39-M.FITZPATRICK, 31-K.NEAL).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,2464,0,0
2023092412,2023-09-24,3,3,56,LV,PIT,0,0,100,1,0,TIMEOUT AT 03:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2464,0,0
2023092412,2023-09-24,3,3,56,PIT,LV,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2464,0,0
2023092412,2023-09-24,3,3,56,LV,PIT,0,0,65,1,0,"9-C.BOSWELL KICKS 65 YARDS FROM PIT 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2464,0,0
2023092412,2023-09-24,3,3,17,LV,PIT,2,2,33,1,0,(3:17) 10-J.GAROPPOLO PASS DEEP MIDDLE TO 16-J.MEYERS TO PIT 49 FOR 18 YARDS (39-M.FITZPATRICK).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,2503,0,0
2023092412,2023-09-24,3,2,40,LV,PIT,1,10,51,0,0,(2:40) (SHOTGUN) 8-J.JACOBS LEFT GUARD TO PIT 49 FOR NO GAIN (57-M.ADAMS). PIT-29-L.WALLACE WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OPP,0,,0,,0,2540,0,0
2023092412,2023-09-24,3,2,21,LV,PIT,0,0,100,1,0,TIMEOUT AT 02:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2559,0,0
2023092412,2023-09-24,3,2,9,LV,PIT,2,10,51,1,0,(2:09) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 17-D.ADAMS TO PIT 37 FOR 12 YARDS (24-J.PORTER).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,2571,0,0
2023092412,2023-09-24,3,1,43,LV,PIT,1,10,63,0,0,"(1:43) (NO HUDDLE, SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 22-A.ABDULLAH PUSHED OB AT PIT 34 FOR 3 YARDS (20-P.PETERSON).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2597,0,0
2023092412,2023-09-24,3,1,10,LV,PIT,2,7,66,1,0,(1:10) (SHOTGUN) 10-J.GAROPPOLO SCRAMBLES LEFT END TO PIT 27 FOR 7 YARDS (23-D.KAZEE).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,2630,0,0
2023092412,2023-09-24,3,0,23,LV,PIT,1,10,73,0,0,(:23) (SHOTGUN) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  10-J.GAROPPOLO SACKED AT PIT 36 FOR -9 YARDS (95-K.BENTON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2677,0,0
2023092412,2023-09-24,4,15,0,LV,PIT,2,19,64,0,0,"(15:00) (SHOTGUN) PENALTY ON LV-66-D.PARHAM, FALSE START, 5 YARDS, ENFORCED AT PIT 36 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,36,OPP,1,LV,1,FALSE START,5,2700,0,0
2023092412,2023-09-24,4,15,0,LV,PIT,2,24,59,0,0,"(15:00) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 17-D.ADAMS TO PIT 30 FOR 11 YARDS (29-L.WALLACE). PENALTY ON LV-66-D.PARHAM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 41 - NO PLAY.",0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,41,OPP,1,LV,1,OFFENSIVE HOLDING,10,2700,0,0
2023092412,2023-09-24,3,0,0,LV,PIT,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023092412,2023-09-24,4,14,34,LV,PIT,2,34,49,0,0,(14:34) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 3-D.CARTER TO PIT 35 FOR 16 YARDS (39-M.FITZPATRICK).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2726,0,0
2023092412,2023-09-24,4,13,54,LV,PIT,3,18,65,0,0,(13:54) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 16-J.MEYERS PUSHED OB AT PIT 22 FOR 13 YARDS.,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2766,0,0
2023092412,2023-09-24,4,13,18,LV,PIT,4,5,78,0,0,(13:18) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT MIDDLE TO 16-J.MEYERS (29-L.WALLACE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2802,0,0
2023092412,2023-09-24,4,13,13,PIT,LV,1,10,22,0,0,(13:13) (SHOTGUN) 22-N.HARRIS RIGHT GUARD TO PIT 25 FOR 3 YARDS (5-D.DEABLO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OWN,0,,0,,0,2807,0,0
2023092412,2023-09-24,4,13,13,LV,PIT,0,0,100,1,0,TIMEOUT AT 13:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2807,0,0
2023092412,2023-09-24,4,12,30,PIT,LV,2,7,25,0,0,(12:30) (SHOTGUN) 8-K.PICKETT PASS SHORT LEFT TO 30-J.WARREN TO PIT 30 FOR 5 YARDS (39-N.HOBBS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2850,0,0
2023092412,2023-09-24,4,11,51,PIT,LV,3,2,30,0,0,(11:51) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 30-J.WARREN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2889,0,0
