GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,DAL
2023092410,2023-09-24,2,14,40,ARI,DAL,1,20,33,0,0,(14:40) (SHOTGUN) 30-K.INGRAM RIGHT TACKLE TO ARI 34 FOR 1 YARD (1-J.KEARSE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OWN,0,,0,,0,920,0,0
2023092410,2023-09-24,2,14,8,ARI,DAL,2,19,34,0,0,"(14:08) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 30-K.INGRAM TO ARI 42 FOR 8 YARDS (21-S.GILMORE, 55-L.VANDER ESCH).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,952,0,0
2023092410,2023-09-24,2,13,23,ARI,DAL,3,11,42,0,0,"(13:23) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP LEFT TO 4-R.MOORE [92-D.ARMSTRONG]. PENALTY ON DAL-2-J.LEWIS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT ARI 42 - NO PLAY. PENALTY ON DAL-11-M.PARSONS, DEFENSIVE OFFSIDE, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,42,OWN,0,DAL,1,DEFENSIVE HOLDING,0,997,0,0
2023092410,2023-09-24,2,13,13,ARI,DAL,1,10,47,0,0,(13:13) 9-J.DOBBS PASS SHORT LEFT TO 4-R.MOORE PUSHED OB AT DAL 45 FOR 8 YARDS (26-D.BLAND).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1007,0,0
2023092410,2023-09-24,2,12,38,ARI,DAL,2,2,55,1,0,"(12:38) (SHOTGUN) 4-R.MOORE LEFT TACKLE FOR 45 YARDS, TOUCHDOWN.",0,2023,45,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,1042,0,0
2023092410,2023-09-24,2,12,31,ARI,DAL,0,0,98,1,0,TWO-POINT CONVERSION ATTEMPT. 9-J.DOBBS PASS TO 2-M.BROWN IS INCOMPLETE. ATTEMPT FAILS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,0,,2,OPP,0,,0,,0,1049,0,0
2023092410,2023-09-24,2,12,31,DAL,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1049,0,0
2023092410,2023-09-24,2,12,31,ARI,DAL,0,0,100,1,0,TIMEOUT AT 12:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1049,0,0
2023092410,2023-09-24,2,12,31,DAL,ARI,1,10,25,0,0,"(12:31) 20-T.POLLARD UP THE MIDDLE TO DAL 33 FOR 8 YARDS (22-K.WALLACE, 13-K.CLARK).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1049,0,0
2023092410,2023-09-24,2,12,1,DAL,ARI,2,2,33,1,0,(12:01) 20-T.POLLARD UP THE MIDDLE TO DAL 41 FOR 8 YARDS (7-K.WHITE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,1079,0,0
