GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,WAS
2023092408,2023-09-24,2,1,55,WAS,BUF,0,0,100,1,0,TIMEOUT AT 01:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1685,0,0
2023092408,2023-09-24,2,1,37,WAS,BUF,2,6,29,0,0,"(1:37) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 85-C.TURNER TO WAS 34 FOR 5 YARDS (7-TA.JOHNSON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3,1703,0,0
2023092408,2023-09-24,2,1,19,WAS,BUF,3,1,34,1,0,"(1:19) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS SHORT LEFT INTENDED FOR 24-A.GIBSON INTERCEPTED BY 23-M.HYDE AT WAS 34. 23-M.HYDE TO WAS 33 FOR 1 YARD (24-A.GIBSON).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,34,OWN,0,,0,,0,3,1721,0,0
2023092408,2023-09-24,2,1,15,BUF,WAS,1,10,67,0,0,(1:15) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK PUSHED OB AT WAS 29 FOR 4 YARDS (29-K.FULLER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3,1725,0,0
2023092408,2023-09-24,2,1,10,BUF,WAS,2,6,71,1,0,(1:10) (SHOTGUN) 4-J.COOK UP THE MIDDLE TO WAS 22 FOR 7 YARDS (57-C.BARTON; 31-K.CURL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,3,1730,0,0
2023092408,2023-09-24,2,0,36,BUF,WAS,1,10,78,0,0,(:36) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 11-D.HARTY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3,1764,0,0
2023092408,2023-09-24,2,0,32,BUF,WAS,2,10,78,0,0,(:32) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE DEEP LEFT TO 13-G.DAVIS (29-K.FULLER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3,1768,0,0
2023092408,2023-09-24,2,0,26,BUF,WAS,0,0,100,1,0,TIMEOUT #1 BY BUF AT 00:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1774,0,0
2023092408,2023-09-24,2,0,26,BUF,WAS,3,10,78,0,0,(:26) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 11-D.HARTY PUSHED OB AT WAS 14 FOR 8 YARDS (13-E.FORBES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,3,1774,0,0
2023092408,2023-09-24,2,0,22,BUF,WAS,0,0,100,1,0,TIMEOUT #2 BY BUF AT 00:22.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1778,0,0
2023092408,2023-09-24,2,0,22,BUF,WAS,4,2,86,0,0,"(:22) 2-T.BASS 32 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3,1778,0,0
2023092408,2023-09-24,2,0,19,WAS,BUF,1,10,25,1,0,(:19) (SHOTGUN) 8-B.ROBINSON UP THE MIDDLE TO WAS 35 FOR 10 YARDS (50-G.ROUSSEAU).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,3,1781,0,0
2023092408,2023-09-24,2,0,19,WAS,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1781,0,0
2023092408,2023-09-24,2,0,19,WAS,BUF,0,0,100,1,0,TIMEOUT AT 00:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1781,0,0
2023092408,2023-09-24,3,15,0,WAS,BUF,0,0,65,1,0,2-T.BASS KICKS 65 YARDS FROM BUF 35 TO WAS 0. 24-A.GIBSON PUSHED OB AT WAS 17 FOR 17 YARDS (20-T.RAPP; 39-C.LEWIS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1800,0,0
2023092408,2023-09-24,2,0,0,WAS,BUF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1800,0,0
2023092408,2023-09-24,3,14,56,WAS,BUF,1,10,17,0,0,(14:56) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO WAS 21 FOR 4 YARDS (56-L.FLOYD; 92-D.JONES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OWN,0,,0,,0,3,1804,0,0
2023092408,2023-09-24,3,14,20,WAS,BUF,2,6,21,0,0,(14:20) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 85-C.TURNER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3,1840,0,0
2023092408,2023-09-24,3,14,16,WAS,BUF,3,6,21,0,0,"(14:16) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT. PENALTY ON BUF-47-C.BENFORD, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT WAS 21 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,21,OWN,1,BUF,1,ILLEGAL CONTACT,5,3,1844,0,0
2023092408,2023-09-24,3,14,6,WAS,BUF,1,10,26,0,0,(14:06) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 17-T.MCLAURIN TO WAS 27 FOR 1 YARD (21-J.POYER) [56-L.FLOYD].,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3,1854,0,0
2023092408,2023-09-24,3,13,9,WAS,BUF,2,9,27,0,0,(13:09) (SHOTGUN) 24-A.GIBSON LEFT END TO WAS 31 FOR 4 YARDS (43-T.BERNARD; 92-D.JONES).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OWN,0,,0,,0,3,1911,0,0
2023092408,2023-09-24,3,12,30,WAS,BUF,3,5,31,1,0,(12:30) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 24-A.GIBSON PUSHED OB AT WAS 41 FOR 10 YARDS (47-C.BENFORD; 58-M.MILANO).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3,1950,0,0
2023092408,2023-09-24,3,11,56,WAS,BUF,1,10,41,0,0,(11:56) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 1-J.DOTSON TO WAS 47 FOR 6 YARDS (58-M.MILANO; 23-M.HYDE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3,1984,0,0
2023092408,2023-09-24,3,11,22,WAS,BUF,2,4,47,1,0,(11:22) (SHOTGUN) 8-B.ROBINSON RIGHT GUARD TO BUF 30 FOR 23 YARDS (23-M.HYDE).,0,2023,23,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,47,OWN,0,,0,,0,3,2018,0,0
2023092408,2023-09-24,3,10,37,WAS,BUF,1,10,70,1,0,(10:37) (SHOTGUN) 24-A.GIBSON RIGHT END TO BUF 17 FOR 13 YARDS (21-J.POYER).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OPP,0,,0,,0,3,2063,0,0
2023092408,2023-09-24,3,9,58,WAS,BUF,1,10,83,0,0,"(9:58) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO BUF 15 FOR 2 YARDS (7-TA.JOHNSON, 43-T.BERNARD).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OPP,0,,0,,0,3,2102,0,0
2023092408,2023-09-24,3,9,17,WAS,BUF,2,8,85,0,0,(9:17) (SHOTGUN) 14-S.HOWELL PASS DEEP RIGHT INTENDED FOR 4-C.SAMUEL INTERCEPTED BY 27-T.WHITE [90-S.LAWSON] AT BUF -1. 27-T.WHITE TO BUF 1 FOR 2 YARDS (4-C.SAMUEL).,0,2023,2,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,15,OPP,0,,0,,0,3,2143,0,0
2023092408,2023-09-24,3,9,11,BUF,WAS,1,10,1,1,0,"(9:11) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS DEEP RIGHT TO 14-S.DIGGS TO BUF 31 FOR 30 YARDS (22-D.FORREST, 25-B.ST-JUSTE).",0,2023,30,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,1,OWN,0,,0,,0,3,2149,0,0
2023092408,2023-09-24,3,9,11,WAS,BUF,0,0,100,1,0,TIMEOUT AT 09:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2149,0,0
2023092408,2023-09-24,3,8,24,BUF,WAS,1,10,31,0,0,(8:24) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 16-T.SHERFIELD TO BUF 40 FOR 9 YARDS (29-K.FULLER; 35-P.BUTLER).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,3,2196,0,0
2023092408,2023-09-24,3,7,47,BUF,WAS,2,1,40,1,0,"(7:47) 4-J.COOK RIGHT TACKLE TO 50 FOR 10 YARDS (52-J.DAVIS, 22-D.FORREST).",0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OWN,0,,0,,0,3,2233,0,0
2023092408,2023-09-24,3,7,13,BUF,WAS,1,10,100,0,0,(7:13) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 13-G.DAVIS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2267,0,0
2023092408,2023-09-24,3,7,7,BUF,WAS,2,10,100,0,0,"(7:07) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT END PUSHED OB AT WAS 46 FOR 4 YARDS (90-M.SWEAT). PENALTY ON BUF-79-S.BROWN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,0,OPP,1,BUF,1,OFFENSIVE HOLDING,10,3,2273,0,0
2023092408,2023-09-24,3,6,41,BUF,WAS,2,20,40,0,0,(6:41) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT MIDDLE TO 14-S.DIGGS (52-J.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,3,2299,0,0
2023092408,2023-09-24,3,6,34,BUF,WAS,3,20,40,0,0,(6:34) (SHOTGUN) 17-J.ALLEN PASS DEEP LEFT INTENDED FOR 13-G.DAVIS INTERCEPTED BY 29-K.FULLER AT WAS 19. 29-K.FULLER TO WAS 19 FOR NO GAIN (13-G.DAVIS). WAS-29-K.FULLER WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,40,OWN,0,,0,,0,3,2306,0,0
2023092408,2023-09-24,3,6,27,WAS,BUF,0,0,100,1,0,TIMEOUT AT 06:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2313,0,0
2023092408,2023-09-24,3,6,27,WAS,BUF,1,10,19,0,0,(6:27) (SHOTGUN) 8-B.ROBINSON RIGHT END TO WAS 25 FOR 6 YARDS (43-T.BERNARD).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,19,OWN,0,,0,,0,3,2313,0,0
2023092408,2023-09-24,3,5,49,WAS,BUF,2,4,25,1,0,(5:49) (SHOTGUN) 8-B.ROBINSON LEFT END TO WAS 38 FOR 13 YARDS (7-TA.JOHNSON; 47-C.BENFORD).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,3,2351,0,0
2023092408,2023-09-24,3,5,5,WAS,BUF,1,10,38,0,0,(5:05) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 37 FOR -1 YARDS (56-L.FLOYD).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3,2395,0,0
2023092408,2023-09-24,3,4,24,WAS,BUF,2,11,37,0,0,(4:24) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 31 FOR -6 YARDS (56-L.FLOYD).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,3,2436,0,0
2023092408,2023-09-24,3,3,42,WAS,BUF,3,17,31,0,0,"(3:42) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 8-B.ROBINSON TO WAS 46 FOR 15 YARDS (56-L.FLOYD, 59-K.JONATHAN). PENALTY ON WAS-63-N.GATES, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT WAS 31 - NO PLAY.",0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,31,OWN,1,WAS,1,INELIGIBLE DOWNFIELD PASS,5,3,2478,0,0
2023092408,2023-09-24,3,3,21,WAS,BUF,3,22,26,0,0,(3:21) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 24-A.GIBSON TO WAS 25 FOR -1 YARDS (47-C.BENFORD).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3,2499,0,0
2023092408,2023-09-24,3,2,38,WAS,BUF,4,23,25,0,0,"(2:38) 5-T.WAY PUNTS 48 YARDS TO BUF 27, CENTER-54-C.CHEESEMAN. 11-D.HARTY TO BUF 31 FOR 4 YARDS (34-C.HOLMES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2542,0,0
2023092408,2023-09-24,3,2,28,WAS,BUF,0,0,100,1,0,TIMEOUT AT 02:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2552,0,0
2023092408,2023-09-24,3,2,28,BUF,WAS,1,10,31,0,0,(2:28) (SHOTGUN) 4-J.COOK RIGHT TACKLE TO BUF 34 FOR 3 YARDS (22-D.FORREST).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,31,OWN,0,,0,,0,3,2552,0,0
2023092408,2023-09-24,3,1,50,BUF,WAS,2,7,34,1,0,(1:50) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS DEEP LEFT TO 14-S.DIGGS TO WAS 46 FOR 20 YARDS (31-K.CURL).,0,2023,20,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3,2590,0,0
2023092408,2023-09-24,3,1,7,BUF,WAS,1,10,54,0,0,"(1:07) (SHOTGUN) 4-J.COOK RIGHT TACKLE TO WAS 41 FOR 5 YARDS (90-M.SWEAT, 57-C.BARTON).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OPP,0,,0,,0,3,2633,0,0
2023092408,2023-09-24,3,0,28,BUF,WAS,2,5,59,0,0,(:28) (SHOTGUN) 28-L.MURRAY RIGHT GUARD TO WAS 38 FOR 3 YARDS (94-D.PAYNE).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OPP,0,,0,,0,3,2672,0,0
2023092408,2023-09-24,3,0,0,BUF,WAS,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2700,0,0
2023092408,2023-09-24,4,15,0,BUF,WAS,3,2,62,0,0,(15:00) (SHOTGUN) 22-D.HARRIS LEFT END TO WAS 37 FOR 1 YARD (52-J.DAVIS; 31-K.CURL).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OPP,0,,0,,0,3,2700,0,0
2023092408,2023-09-24,4,14,18,BUF,WAS,4,1,63,0,0,(14:18) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 14-S.DIGGS (94-D.PAYNE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3,2742,0,0
2023092408,2023-09-24,4,14,16,WAS,BUF,1,10,37,0,0,"(14:16) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 24-A.GIBSON TO WAS 35 FOR -2 YARDS (7-TA.JOHNSON) [90-S.LAWSON]. FUMBLES (7-TA.JOHNSON), TOUCHED AT WAS 35, RECOVERED BY BUF-43-T.BERNARD AT WAS 30. 43-T.BERNARD TO WAS 31 FOR -1 YARDS.",0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,,37,OWN,0,,0,,0,3,2744,0,0
2023092408,2023-09-24,4,14,16,WAS,BUF,0,0,100,1,0,TIMEOUT AT 14:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2744,0,0
2023092408,2023-09-24,4,14,5,BUF,WAS,1,10,69,1,0,"(14:05) 17-J.ALLEN PASS SHORT MIDDLE TO 4-J.COOK TO WAS 21 FOR 10 YARDS (52-J.DAVIS, 57-C.BARTON).",0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,3,2755,0,0
2023092408,2023-09-24,4,13,25,BUF,WAS,1,10,79,0,0,(13:25) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO WAS 18 FOR 3 YARDS (31-K.CURL).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3,2795,0,0
2023092408,2023-09-24,4,12,47,BUF,WAS,2,7,82,0,0,"(12:47) 4-J.COOK RIGHT END TO WAS 13 FOR 5 YARDS (57-C.BARTON, 29-K.FULLER).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,18,OPP,0,,0,,0,3,2833,0,0
2023092408,2023-09-24,4,12,7,BUF,WAS,3,2,87,1,0,"(12:07) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 28-L.MURRAY TO WAS 7 FOR 6 YARDS (52-J.DAVIS, 29-K.FULLER).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3,2873,0,0
2023092408,2023-09-24,4,11,28,BUF,WAS,1,7,93,0,0,(11:28) 11-D.HARTY RIGHT END TO WAS 10 FOR -3 YARDS (13-E.FORBES).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,7,OPP,0,,0,,0,3,2912,0,0
2023092408,2023-09-24,4,10,43,BUF,WAS,2,10,90,1,0,"(10:43) (SHOTGUN) 17-J.ALLEN SCRAMBLES UP THE MIDDLE FOR 10 YARDS, TOUCHDOWN.",0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,1,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,3,2957,0,0
2023092408,2023-09-24,4,10,37,WAS,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2963,0,0
2023092408,2023-09-24,4,10,37,BUF,WAS,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,2963,0,0
2023092408,2023-09-24,4,10,37,WAS,BUF,0,0,100,1,0,TIMEOUT AT 10:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2963,0,0
2023092408,2023-09-24,4,10,37,WAS,BUF,1,10,25,0,0,(10:37) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 87-J.BATES TO WAS 30 FOR 5 YARDS (27-T.WHITE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2963,0,0
2023092408,2023-09-24,4,10,16,WAS,BUF,2,5,30,0,0,"(10:16) (NO HUDDLE, SHOTGUN) 14-S.HOWELL PASS INCOMPLETE SHORT MIDDLE TO 24-A.GIBSON (97-J.PHILLIPS).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3,2984,0,0
2023092408,2023-09-24,4,10,12,WAS,BUF,3,5,30,1,0,"(10:12) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT INTENDED FOR 1-J.DOTSON INTERCEPTED BY 57-A.EPENESA AT WAS 32. 57-A.EPENESA FOR 32 YARDS, TOUCHDOWN.",0,2023,32,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,1,0,0,0,0,,30,OWN,0,,0,,0,3,2988,0,0
2023092408,2023-09-24,4,10,1,WAS,BUF,1,10,25,0,0,(10:01) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 85-C.TURNER TO WAS 29 FOR 4 YARDS (27-T.WHITE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,2999,0,0
2023092408,2023-09-24,4,10,1,WAS,BUF,0,0,15,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,3,2999,0,0
2023092408,2023-09-24,4,10,1,WAS,BUF,0,0,100,1,0,TIMEOUT AT 10:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2999,0,0
2023092408,2023-09-24,4,10,1,WAS,BUF,0,0,65,1,0,"2-T.BASS KICKS 65 YARDS FROM BUF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2999,0,0
2023092408,2023-09-24,4,9,38,WAS,BUF,2,6,29,0,0,"(9:38) (NO HUDDLE, SHOTGUN) 14-S.HOWELL SACKED AT WAS 23 FOR -6 YARDS (91-E.OLIVER).",0,2023,-6,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3,3022,0,0
2023092408,2023-09-24,4,8,54,WAS,BUF,3,12,23,0,0,(8:54) (SHOTGUN) 14-S.HOWELL SACKED AT WAS 19 FOR -4 YARDS (50-G.ROUSSEAU).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3,3066,0,0
2023092408,2023-09-24,4,8,20,WAS,BUF,4,16,19,0,0,"(8:20) 5-T.WAY PUNTS 45 YARDS TO BUF 36, CENTER-54-C.CHEESEMAN, FAIR CATCH BY 11-D.HARTY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3,3100,0,0
2023092408,2023-09-24,4,8,12,BUF,WAS,1,10,36,1,0,"(8:12) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  4-J.COOK LEFT GUARD TO BUF 46 FOR 10 YARDS (22-D.FORREST, 29-K.FULLER).",0,2023,10,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,3,3108,0,0
2023092408,2023-09-24,4,7,28,BUF,WAS,1,10,46,0,0,(7:28) (SHOTGUN) 28-L.MURRAY RIGHT END TO BUF 48 FOR 2 YARDS (99-C.YOUNG).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OWN,0,,0,,0,3,3152,0,0
2023092408,2023-09-24,4,6,43,BUF,WAS,2,8,48,0,0,(6:43) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  22-D.HARRIS LEFT END TO BUF 49 FOR 1 YARD (29-K.FULLER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,48,OWN,0,,0,,0,3,3197,0,0
