GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,GB
2023092403,2023-09-24,2,2,0,NO,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1680,0,0
2023092403,2023-09-24,2,1,55,NO,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1685,0,0
2023092403,2023-09-24,2,1,55,NO,GB,2,9,56,0,0,(1:55) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE TO GB 36 FOR 8 YARDS (25-K.NIXON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,3,1685,0,0
2023092403,2023-09-24,2,1,20,NO,GB,3,1,64,0,0,(1:20) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 34-T.JONES PUSHED OB AT GB 36 FOR NO GAIN (20-R.FORD).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,3,1720,0,0
2023092403,2023-09-24,2,1,15,NO,GB,4,1,64,1,0,(1:15) 34-T.JONES RIGHT END TO GB 34 FOR 2 YARDS (58-I.MCDUFFIE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,36,OPP,0,,0,,0,3,1725,0,0
2023092403,2023-09-24,2,0,36,NO,GB,1,10,66,1,0,(:36) (SHOTGUN) 4-D.CARR PASS DEEP RIGHT TO 12-C.OLAVE TO GB 7 FOR 27 YARDS.,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3,1764,0,0
2023092403,2023-09-24,2,0,31,NO,GB,1,7,93,0,0,(:31) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 13-M.THOMAS (94-K.BROOKS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3,1769,0,0
2023092403,2023-09-24,2,0,27,NO,GB,2,7,93,0,0,(:27) 34-T.JONES LEFT END TO GB 7 FOR NO GAIN (26-D.SAVAGE; 7-Q.WALKER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,7,OPP,0,,0,,0,3,1773,0,0
2023092403,2023-09-24,2,0,14,NO,GB,3,7,93,0,0,(:14) (SHOTGUN) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 12-C.OLAVE (25-K.NIXON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3,1786,0,0
2023092403,2023-09-24,2,0,14,NO,GB,0,0,100,1,0,TIMEOUT #2 BY GB AT 00:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1786,0,0
2023092403,2023-09-24,2,0,14,NO,GB,0,0,100,1,0,TIMEOUT #1 BY NO AT 00:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1786,0,0
2023092403,2023-09-24,2,0,10,NO,GB,4,7,93,0,0,"(:10) 19-B.GRUPE 25 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,3,1790,0,0
2023092403,2023-09-24,2,0,6,GB,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1794,0,0
2023092403,2023-09-24,2,0,6,GB,NO,0,0,100,1,0,TIMEOUT AT 00:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1794,0,0
2023092403,2023-09-24,2,0,6,GB,NO,1,10,25,0,0,(:06) 10-J.LOVE KNEELS TO GB 24 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1794,0,0
2023092403,2023-09-24,3,15,0,GB,NO,1,10,25,0,0,(15:00) (SHOTGUN) 28-A.DILLON RIGHT END TO GB 19 FOR -6 YARDS (1-A.TAYLOR).,0,2023,-6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,25,OWN,0,,0,,0,3,1800,0,0
2023092403,2023-09-24,2,0,0,GB,NO,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1800,0,0
2023092403,2023-09-24,3,15,0,GB,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1800,0,0
2023092403,2023-09-24,3,14,18,GB,NO,2,16,19,0,0,(14:18) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 88-L.MUSGRAVE TO GB 26 FOR 7 YARDS (20-P.WERNER).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3,1842,0,0
2023092403,2023-09-24,3,13,48,GB,NO,3,9,26,0,0,"(13:48) (NO HUDDLE, SHOTGUN) PENALTY ON GB-88-L.MUSGRAVE, FALSE START, 5 YARDS, ENFORCED AT GB 26 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OWN,1,GB,1,FALSE START,5,3,1872,0,0
2023092403,2023-09-24,3,13,25,GB,NO,3,14,21,0,0,(13:25) (SHOTGUN) 10-J.LOVE PASS DEEP RIGHT INTENDED FOR 87-R.DOUBS INTERCEPTED BY 28-L.JOHNSON AT NO 38. 28-L.JOHNSON TO NO 38 FOR NO GAIN (87-R.DOUBS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,1,0,0,0,0,,21,OWN,0,,0,,0,3,1895,0,0
2023092403,2023-09-24,3,13,17,NO,GB,1,10,38,0,0,(13:17) (SHOTGUN) 34-T.JONES RIGHT END TO NO 42 FOR 4 YARDS (7-Q.WALKER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OWN,0,,0,,0,3,1903,0,0
2023092403,2023-09-24,3,12,38,NO,GB,2,6,42,1,0,(12:38) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 12-C.OLAVE TO NO 49 FOR 7 YARDS (35-C.BALLENTINE) [55-K.ENAGBARE].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3,1942,0,0
2023092403,2023-09-24,3,12,5,NO,GB,1,10,49,0,0,(12:05) 34-T.JONES UP THE MIDDLE TO 50 FOR 1 YARD (97-K.CLARK).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,3,1975,0,0
2023092403,2023-09-24,3,11,28,NO,GB,2,9,100,0,0,(11:28) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 25-K.MILLER TO 50 FOR NO GAIN (29-R.DOUGLAS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2012,0,0
2023092403,2023-09-24,3,10,51,NO,GB,3,9,100,0,0,(10:51) (SHOTGUN) 4-D.CARR SACKED AT NO 43 FOR -7 YARDS (52-R.GARY). NO-4-D.CARR WAS INJURED DURING THE PLAY.,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2049,0,0
2023092403,2023-09-24,3,10,39,NO,GB,0,0,100,1,0,TIMEOUT AT 10:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2061,0,0
2023092403,2023-09-24,3,10,26,NO,GB,4,16,43,0,0,"(10:26) 39-L.HEDLEY PUNTS 47 YARDS TO GB 10, CENTER-49-Z.WOOD, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3,2074,0,0
2023092403,2023-09-24,3,10,17,GB,NO,1,10,10,0,0,"(10:17) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED TO GB 12 FOR 2 YARDS (23-M.LATTIMORE). PENALTY ON GB-83-S.TOURE, OFFENSIVE PASS INTERFERENCE, 5 YARDS, ENFORCED AT GB 10 - NO PLAY.",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,10,OWN,1,GB,1,OFFENSIVE PASS INTERFERENCE,5,3,2083,0,0
2023092403,2023-09-24,3,9,51,GB,NO,1,15,5,0,0,"(9:51) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 31-EM.WILSON TO GB 11 FOR 6 YARDS (20-P.WERNER, 27-I.YIADOM).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,3,2109,0,0
2023092403,2023-09-24,3,9,6,GB,NO,2,9,11,0,0,(9:06) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 87-R.DOUBS (1-A.TAYLOR).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,3,2154,0,0
2023092403,2023-09-24,3,9,3,GB,NO,3,9,11,0,0,(9:03) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 13-D.WICKS (27-I.YIADOM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,3,2157,0,0
2023092403,2023-09-24,3,8,59,GB,NO,4,9,11,0,0,"(8:59) 19-D.WHELAN PUNTS 45 YARDS TO NO 44, CENTER-42-M.ORZECH, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,3,2161,0,0
2023092403,2023-09-24,3,8,52,GB,NO,0,0,100,1,0,TIMEOUT AT 08:52.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2168,0,0
2023092403,2023-09-24,3,8,52,NO,GB,1,10,44,0,0,(8:52) (SHOTGUN) 2-J.WINSTON PASS SHORT RIGHT TO 83-J.JOHNSON PUSHED OB AT NO 49 FOR 5 YARDS (35-C.BALLENTINE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,3,2168,0,0
2023092403,2023-09-24,3,8,24,NO,GB,2,5,49,0,0,(8:24) 34-T.JONES LEFT GUARD TO GB 47 FOR 4 YARDS (55-K.ENAGBARE; 7-Q.WALKER).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,49,OWN,0,,0,,0,3,2196,0,0
2023092403,2023-09-24,3,7,47,NO,GB,3,1,53,1,0,"(7:47) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  25-K.MILLER LEFT GUARD TO GB 41 FOR 6 YARDS (58-I.MCDUFFIE, 47-J.HOLLINS).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OPP,0,,0,,0,3,2233,0,0
2023092403,2023-09-24,3,7,16,NO,GB,1,10,59,0,0,(7:16) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT RIGHT TO 13-M.THOMAS (29-R.DOUGLAS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3,2264,0,0
2023092403,2023-09-24,3,7,13,NO,GB,2,10,59,0,0,(7:13) 25-K.MILLER UP THE MIDDLE TO GB 37 FOR 4 YARDS (95-D.WYATT).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,3,2267,0,0
2023092403,2023-09-24,3,6,29,NO,GB,3,6,63,0,0,(6:29) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE SHORT RIGHT TO 83-J.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,3,2311,0,0
2023092403,2023-09-24,3,6,29,NO,GB,0,0,100,1,0,TIMEOUT #1 BY NO AT 06:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2311,0,0
2023092403,2023-09-24,3,6,26,NO,GB,4,11,58,0,0,"(6:26) 39-L.HEDLEY PUNTS 37 YARDS TO GB 5, CENTER-49-Z.WOOD, DOWNED BY NO-48-J.GRAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,3,2314,0,0
2023092403,2023-09-24,3,6,26,NO,GB,4,6,63,0,0,"(6:26) (SHOTGUN) PENALTY ON NO, DELAY OF GAME, 5 YARDS, ENFORCED AT GB 37 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OPP,1,NO,1,DELAY OF GAME,5,3,2314,0,0
2023092403,2023-09-24,3,6,15,GB,NO,1,10,5,0,0,(6:15) 28-A.DILLON UP THE MIDDLE TO GB 5 FOR NO GAIN (96-C.GRANDERSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OWN,0,,0,,0,3,2325,0,0
2023092403,2023-09-24,3,6,15,GB,NO,0,0,100,1,0,TIMEOUT AT 06:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2325,0,0
2023092403,2023-09-24,3,5,33,GB,NO,2,10,5,0,0,(5:33) 28-A.DILLON RIGHT TACKLE TO GB 9 FOR 4 YARDS (55-I.FOSKEY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,5,OWN,0,,0,,0,3,2367,0,0
2023092403,2023-09-24,3,5,1,GB,NO,3,6,9,1,0,"(5:01) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 88-L.MUSGRAVE TO GB 21 FOR 12 YARDS (31-J.HOWDEN).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,3,2399,0,0
2023092403,2023-09-24,3,4,21,GB,NO,1,10,21,0,0,(4:21) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END PUSHED OB AT GB 26 FOR 5 YARDS (55-I.FOSKEY).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3,2439,0,0
2023092403,2023-09-24,3,3,42,GB,NO,2,5,26,0,0,(3:42) (SHOTGUN) 27-P.TAYLOR RIGHT END TO GB 27 FOR 1 YARD (90-B.BRESEE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,3,2478,0,0
2023092403,2023-09-24,3,3,18,GB,NO,3,4,27,1,0,"(3:18) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 27-P.TAYLOR TO GB 39 FOR 12 YARDS (20-P.WERNER; 31-J.HOWDEN).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3,2502,0,0
2023092403,2023-09-24,3,2,37,GB,NO,1,10,39,1,0,(2:37) 10-J.LOVE PASS SHORT LEFT TO 27-P.TAYLOR TO GB 49 FOR 10 YARDS (23-M.LATTIMORE).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3,2543,0,0
2023092403,2023-09-24,3,1,53,GB,NO,1,10,49,0,0,"(1:53) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 87-R.DOUBS RAN OB AT NO 21 FOR 30 YARDS. PENALTY ON NO-32-T.MATHIEU, ILLEGAL CONTACT, DECLINED.",0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,49,OWN,0,NO,0,ILLEGAL CONTACT,0,3,2587,0,0
2023092403,2023-09-24,3,1,27,GB,NO,1,10,79,0,0,(1:27) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 27-P.TAYLOR TO NO 20 FOR 1 YARD (55-I.FOSKEY).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,3,2613,0,0
2023092403,2023-09-24,3,0,47,GB,NO,2,9,80,0,0,(:47) (SHOTGUN) 27-P.TAYLOR RIGHT END TO NO 16 FOR 4 YARDS (99-K.SAUNDERS; 55-I.FOSKEY).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,3,2653,0,0
2023092403,2023-09-24,3,0,4,GB,NO,3,5,84,0,0,(:04) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 88-L.MUSGRAVE TO NO 13 FOR 3 YARDS (31-J.HOWDEN; 23-M.LATTIMORE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,3,2696,0,0
2023092403,2023-09-24,4,15,0,GB,NO,4,2,87,0,0,(15:00) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 27-P.TAYLOR.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,3,2700,0,0
2023092403,2023-09-24,3,0,0,GB,NO,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2700,0,0
2023092403,2023-09-24,4,14,58,NO,GB,1,10,13,0,0,"(14:58) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  34-T.JONES RIGHT END TO NO 14 FOR 1 YARD (93-T.SLATON, 58-I.MCDUFFIE).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,13,OWN,0,,0,,0,3,2702,0,0
2023092403,2023-09-24,4,14,58,GB,NO,0,0,100,1,0,TIMEOUT AT 14:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2702,0,0
2023092403,2023-09-24,4,14,17,NO,GB,2,9,14,0,0,(14:17) 22-R.SHAHEED RIGHT END TO NO 14 FOR NO GAIN (20-R.FORD).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,14,OWN,0,,0,,0,3,2743,0,0
2023092403,2023-09-24,4,13,39,NO,GB,3,9,14,0,0,(13:39) (SHOTGUN) 2-J.WINSTON PASS SHORT LEFT TO 13-M.THOMAS TO NO 21 FOR 7 YARDS (25-K.NIXON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,14,OWN,0,,0,,0,3,2781,0,0
2023092403,2023-09-24,4,12,56,NO,GB,4,2,21,0,0,"(12:56) 39-L.HEDLEY PUNTS 35 YARDS TO GB 44, CENTER-49-Z.WOOD, OUT OF BOUNDS. PENALTY ON GB-29-R.DOUGLAS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 44.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,GB,0,OFFENSIVE HOLDING,10,3,2824,0,0
2023092403,2023-09-24,4,12,50,GB,NO,0,0,100,1,0,TIMEOUT AT 12:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2830,0,0
2023092403,2023-09-24,4,12,50,GB,NO,1,10,34,0,0,(12:50) (SHOTGUN) 28-A.DILLON RIGHT TACKLE TO GB 38 FOR 4 YARDS (90-B.BRESEE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OWN,0,,0,,0,3,2830,0,0
2023092403,2023-09-24,4,12,30,GB,NO,2,6,38,1,0,"(12:30) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 11-J.REED PUSHED OB AT NO 40 FOR 22 YARDS (23-M.LATTIMORE).",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3,2850,0,0
2023092403,2023-09-24,4,11,59,GB,NO,1,10,60,1,0,(11:59) (SHOTGUN) 10-J.LOVE PASS DEEP MIDDLE TO 87-R.DOUBS TO NO 23 FOR 17 YARDS (20-P.WERNER).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,3,2881,0,0
2023092403,2023-09-24,4,11,36,GB,NO,1,10,77,0,0,"(11:36) (NO HUDDLE, SHOTGUN) 28-A.DILLON RIGHT TACKLE TO NO 20 FOR 3 YARDS (20-P.WERNER).",0,2023,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OPP,0,,0,,0,3,2904,0,0
2023092403,2023-09-24,4,11,13,GB,NO,2,7,80,0,0,"(11:13) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 11-J.REED (1-A.TAYLOR).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3,2927,0,0
2023092403,2023-09-24,4,11,8,GB,NO,3,7,80,0,0,(11:08) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 18-M.HEATH (27-I.YIADOM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3,2932,0,0
2023092403,2023-09-24,4,11,4,GB,NO,4,7,80,0,0,"(11:04) 17-A.CARLSON 38 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3,2936,0,0
2023092403,2023-09-24,4,11,0,GB,NO,0,0,100,1,0,TIMEOUT AT 11:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,2940,0,0
2023092403,2023-09-24,4,11,0,NO,GB,0,0,65,1,0,17-A.CARLSON KICKS 63 YARDS FROM GB 35 TO NO 2. 22-R.SHAHEED TO NO 19 FOR 17 YARDS (81-J.DEGUARA).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,2940,0,0
2023092403,2023-09-24,4,10,56,NO,GB,1,10,19,1,0,(10:56) (SHOTGUN) 2-J.WINSTON PASS SHORT MIDDLE TO 13-M.THOMAS TO NO 33 FOR 14 YARDS (20-R.FORD).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3,2944,0,0
2023092403,2023-09-24,4,10,19,NO,GB,1,10,33,0,0,"(10:19) (SHOTGUN) 7-T.HILL UP THE MIDDLE RAN OB AT NO 47 FOR 14 YARDS (20-R.FORD). PENALTY ON NO-13-M.THOMAS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 39.",0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,33,OWN,1,NO,0,OFFENSIVE HOLDING,10,3,2981,0,0
2023092403,2023-09-24,4,10,0,NO,GB,1,14,29,0,0,(10:00) 2-J.WINSTON SACKED AT NO 21 FOR -8 YARDS (52-R.GARY).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3,3000,0,0
2023092403,2023-09-24,4,9,20,NO,GB,2,22,21,0,0,(9:20) (SHOTGUN) 2-J.WINSTON PASS SHORT RIGHT TO 13-M.THOMAS TO NO 39 FOR 18 YARDS (20-R.FORD).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3,3040,0,0
2023092403,2023-09-24,4,8,43,NO,GB,3,4,39,0,0,"(8:43) (SHOTGUN) 2-J.WINSTON PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE (35-C.BALLENTINE). PENALTY ON NO-70-T.PENNING, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,39,OWN,0,NO,0,OFFENSIVE HOLDING,0,3,3077,0,0
2023092403,2023-09-24,4,8,38,NO,GB,4,4,39,0,0,"(8:38) 39-L.HEDLEY PUNTS 41 YARDS TO GB 20, CENTER-49-Z.WOOD, DOWNED BY NO-48-J.GRAY.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3,3082,0,0
