GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NYG,SF
2023092100,2023-09-21,1,3,18,SF,NYG,0,0,65,1,0,"9-G.GANO KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,702,0,0
2023092100,2023-09-21,1,2,36,SF,NYG,2,8,27,1,0,(2:36) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 85-G.KITTLE TO SF 42 FOR 15 YARDS (29-X.MCKINNEY).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3,744,0,0
2023092100,2023-09-21,1,2,7,SF,NYG,1,10,42,0,0,(2:07) (NO HUDDLE) 25-E.MITCHELL LEFT TACKLE TO SF 43 FOR 1 YARD (91-AS.ROBINSON; 97-D.LAWRENCE).,0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,42,OWN,0,,0,,0,3,773,0,0
2023092100,2023-09-21,1,1,49,SF,NYG,2,9,43,0,0,(1:49) (NO HUDDLE) 13-B.PURDY PASS INCOMPLETE DEEP RIGHT.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3,791,0,0
2023092100,2023-09-21,1,1,42,SF,NYG,3,9,43,0,0,(1:42) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 15-J.JENNINGS TO 50 FOR 7 YARDS (53-O.XIMINES) [99-L.WILLIAMS].,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,3,798,0,0
2023092100,2023-09-21,1,0,53,SF,NYG,4,2,100,0,0,"(:53) 18-M.WISHNOWSKY PUNTS 43 YARDS TO NYG 7, CENTER-46-T.PEPPER. 20-E.GRAY TO NYG 10 FOR 3 YARDS (10-R.BELL).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,847,0,0
2023092100,2023-09-21,1,0,44,SF,NYG,0,0,100,1,0,TIMEOUT AT 00:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,856,0,0
2023092100,2023-09-21,1,0,44,NYG,SF,1,10,10,0,0,(:44) 8-D.JONES SACKED AT NYG 2 FOR -8 YARDS (97-N.BOSA).,0,2023,-8,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,3,856,0,0
2023092100,2023-09-21,1,0,3,NYG,SF,2,18,2,0,0,(:03) 31-M.BREIDA LEFT GUARD TO NYG 4 FOR 2 YARDS (57-D.GREENLAW).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OWN,0,,0,,0,3,897,0,0
2023092100,2023-09-21,2,15,0,NYG,SF,3,16,4,0,0,(15:00) (SHOTGUN) 8-D.JONES PASS SHORT RIGHT TO 17-W.ROBINSON TO NYG 12 FOR 8 YARDS (54-F.WARNER; 26-I.OLIVER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,3,900,0,0
2023092100,2023-09-21,1,0,0,NYG,SF,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,900,0,0
2023092100,2023-09-21,2,14,22,NYG,SF,4,8,12,0,0,"(14:22) 6-J.GILLAN PUNTS 60 YARDS TO SF 28, CENTER-59-C.KREITER, FAIR CATCH BY 3-R.MCCLOUD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,3,938,0,0
2023092100,2023-09-21,2,14,13,SF,NYG,1,10,28,0,0,(14:13) 13-B.PURDY PASS INCOMPLETE SHORT MIDDLE TO 19-D.SAMUEL (98-D.DAVIDSON).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,3,947,0,0
2023092100,2023-09-21,2,14,13,SF,NYG,0,0,100,1,0,TIMEOUT AT 14:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,947,0,0
2023092100,2023-09-21,2,14,9,SF,NYG,2,10,28,0,0,"(14:09) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 19-D.SAMUEL TO SF 35 FOR 7 YARDS (29-X.MCKINNEY). PENALTY ON SF-71-T.WILLIAMS, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT SF 28 - NO PLAY.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,28,OWN,1,SF,1,INELIGIBLE DOWNFIELD PASS,5,3,951,0,0
2023092100,2023-09-21,2,13,51,SF,NYG,2,15,23,0,0,(13:51) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 85-G.KITTLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3,969,0,0
2023092100,2023-09-21,2,13,48,SF,NYG,3,15,23,1,0,(13:48) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL PUSHED OB AT NYG 47 FOR 30 YARDS (29-X.MCKINNEY).,0,2023,30,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3,972,0,0
2023092100,2023-09-21,2,13,6,SF,NYG,1,10,53,0,0,"(13:06) (SHOTGUN) 23-C.MCCAFFREY LEFT GUARD TO NYG 38 FOR 9 YARDS (58-B.OKEREKE, 41-M.MCFADDEN).",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,47,OPP,0,,0,,0,3,1014,0,0
2023092100,2023-09-21,2,12,26,SF,NYG,2,1,62,1,0,(12:26) (SHOTGUN) 23-C.MCCAFFREY LEFT GUARD TO NYG 28 FOR 10 YARDS (27-J.PINNOCK).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,38,OPP,0,,0,,0,3,1054,0,0
2023092100,2023-09-21,2,11,40,SF,NYG,1,10,72,0,0,(11:40) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL TO NYG 29 FOR -1 YARDS (41-M.MCFADDEN).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,3,1100,0,0
2023092100,2023-09-21,2,10,54,SF,NYG,2,11,71,0,0,(10:54) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 25-E.MITCHELL TO NYG 31 FOR -2 YARDS (41-M.MCFADDEN).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,3,1146,0,0
2023092100,2023-09-21,2,10,17,SF,NYG,3,13,69,1,0,(10:17) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO NYG 14 FOR 17 YARDS (99-L.WILLIAMS).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,3,1183,0,0
2023092100,2023-09-21,2,9,33,SF,NYG,1,10,86,0,0,(9:33) 23-C.MCCAFFREY LEFT TACKLE TO NYG 10 FOR 4 YARDS (41-M.MCFADDEN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,14,OPP,0,,0,,0,3,1227,0,0
2023092100,2023-09-21,2,8,53,SF,NYG,2,6,90,0,0,"(8:53) 23-C.MCCAFFREY RIGHT TACKLE TO NYG 10 FOR NO GAIN (55-J.WARD). PENALTY ON SF-68-C.MCKIVITZ, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT NYG 10 - NO PLAY. PENALTY ON NYG-55-J.WARD, FACE MASK, OFFSETTING.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,10,OPP,1,SF,1,OFFENSIVE HOLDING,0,3,1267,0,0
2023092100,2023-09-21,2,8,36,SF,NYG,2,6,90,0,0,(8:36) (SHOTGUN) 23-C.MCCAFFREY LEFT GUARD TO NYG 9 FOR 1 YARD (58-B.OKEREKE; 5-K.THIBODEAUX).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,10,OPP,0,,0,,0,3,1284,0,0
2023092100,2023-09-21,2,7,53,SF,NYG,3,5,91,0,0,"(7:53) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 10-R.BELL FOR 9 YARDS, TOUCHDOWN. PENALTY ON NYG-53-O.XIMINES, DEFENSIVE OFFSIDE, DECLINED.",0,2023,9,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,9,OPP,0,NYG,0,DEFENSIVE OFFSIDE,0,3,1327,0,0
2023092100,2023-09-21,2,7,49,NYG,SF,1,10,25,0,0,(7:49) (SHOTGUN) 8-D.JONES PASS INCOMPLETE SHORT LEFT [57-D.GREENLAW].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1331,0,0
2023092100,2023-09-21,2,7,49,SF,NYG,0,0,100,1,0,TIMEOUT AT 07:49.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3,1331,0,0
2023092100,2023-09-21,2,7,49,NYG,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3,1331,0,0
2023092100,2023-09-21,2,7,49,SF,NYG,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3,1331,0,0
2023092100,2023-09-21,2,7,41,NYG,SF,2,10,25,0,0,(7:41) 8-D.JONES PASS SHORT LEFT TO 31-M.BREIDA TO NYG 33 FOR 8 YARDS (54-F.WARNER).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3,1339,0,0
2023092100,2023-09-21,2,6,59,NYG,SF,3,2,33,0,0,(6:59) (SHOTGUN) 8-D.JONES SACKED AT NYG 25 FOR -8 YARDS (98-J.HARGRAVE).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3,1381,0,0
