GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,CIN
2023092501,2023-09-25,1,3,3,CIN,LA,3,4,27,1,0,(3:03) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE TO CIN 33 FOR 6 YARDS (1-D.KENDRICK).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,717,0,0
2023092501,2023-09-25,1,2,23,CIN,LA,1,10,33,0,0,(2:23) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 28-J.MIXON TO CIN 38 FOR 5 YARDS (53-E.JONES).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,757,0,0
2023092501,2023-09-25,1,1,35,CIN,LA,2,5,38,1,0,(1:35) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 1-J.CHASE TO CIN 48 FOR 10 YARDS (56-C.ROZEBOOM).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,805,0,0
2023092501,2023-09-25,1,1,0,CIN,LA,1,10,48,0,0,(1:00) (SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 1-J.CHASE RAN OB AT LAR 45 FOR 7 YARDS.,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,840,0,0
2023092501,2023-09-25,1,0,20,CIN,LA,2,3,55,1,0,(:20) (SHOTGUN) 28-J.MIXON LEFT GUARD TO LAR 38 FOR 7 YARDS (53-E.JONES).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,45,OPP,0,,0,,0,880,0,0
2023092501,2023-09-25,1,0,0,CIN,LA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023092501,2023-09-25,2,15,0,CIN,LA,1,10,62,0,0,"(15:00) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 84-M.WILCOX TO LAR 35 FOR 3 YARDS (56-C.ROZEBOOM, 1-D.KENDRICK).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,900,0,0
2023092501,2023-09-25,2,14,16,CIN,LA,0,0,100,1,0,TIMEOUT #1 BY CIN AT 14:16.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,944,0,0
2023092501,2023-09-25,2,14,16,CIN,LA,2,7,65,0,0,"(14:16) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT TO 5-T.HIGGINS. PENALTY ON LAR-14-C.DURANT, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT LAR 35 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,35,OPP,1,LAR,1,DEFENSIVE HOLDING,5,944,0,0
2023092501,2023-09-25,2,14,11,CIN,LA,1,10,70,0,0,(14:11) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,949,0,0
2023092501,2023-09-25,2,14,8,CIN,LA,2,10,70,0,0,(14:08) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 83-T.BOYD PUSHED OB AT LAR 26 FOR 4 YARDS (14-C.DURANT).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,952,0,0
2023092501,2023-09-25,2,13,23,CIN,LA,3,6,74,0,0,"(13:23) (SHOTGUN) PENALTY ON CIN-83-T.BOYD, FALSE START, 5 YARDS, ENFORCED AT LAR 26 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,26,OPP,1,CIN,1,FALSE START,5,997,0,0
2023092501,2023-09-25,2,13,4,CIN,LA,3,11,69,0,0,(13:04) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 87-T.HUDSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1016,0,0
2023092501,2023-09-25,2,13,0,CIN,LA,4,11,69,0,0,"(13:00) 2-E.MCPHERSON 49 YARD FIELD GOAL IS GOOD, CENTER-48-C.ADOMITIS, HOLDER-10-B.ROBBINS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1020,0,0
2023092501,2023-09-25,2,12,55,LA,CIN,0,0,65,1,0,"2-E.MCPHERSON KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1025,0,0
2023092501,2023-09-25,2,12,55,CIN,LA,0,0,100,1,0,TIMEOUT AT 12:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1025,0,0
2023092501,2023-09-25,2,12,55,LA,CIN,1,10,75,1,0,(12:55) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 36 FOR 11 YARDS (29-C.TAYLOR-BRITT).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1025,0,0
2023092501,2023-09-25,2,12,12,LA,CIN,1,10,64,1,0,(12:12) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 89-T.HIGBEE TO CIN 49 FOR 15 YARDS (23-D.HILL).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1068,0,0
2023092501,2023-09-25,2,11,28,LA,CIN,1,10,51,1,0,(11:28) 9-M.STAFFORD PASS DEEP LEFT TO 5-T.ATWELL RAN OB AT CIN 12 FOR 37 YARDS (23-D.HILL).,0,2023,37,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1112,0,0
