GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,JAX,HOU
2023092404,2023-09-24,2,13,25,JAX,HOU,1,10,61,0,0,"(13:25) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE LEFT END TO HOU 37 FOR 2 YARDS (21-S.NELSON).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OPP,0,,0,,0,995,0,0
2023092404,2023-09-24,2,12,48,JAX,HOU,2,8,63,0,0,(12:48) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT RIGHT TO 0-C.RIDLEY. JAX-0-C.RIDLEY WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1032,0,0
2023092404,2023-09-24,2,12,44,JAX,HOU,3,8,63,0,0,(12:44) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 85-B.STRANGE TO HOU 33 FOR 4 YARDS (0-S.GRIFFIN).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,1036,0,0
2023092404,2023-09-24,2,12,2,JAX,HOU,4,4,67,0,0,"(12:02) 10-B.MCMANUS 51 YARD FIELD GOAL IS BLOCKED (51-W.ANDERSON), CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE, RECOVERED BY HOU-35-J.HANSEN AT JAX 41.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,1078,0,0
2023092404,2023-09-24,2,11,51,HOU,JAX,1,10,59,1,0,(11:51) (SHOTGUN) 7-C.STROUD PASS DEEP RIGHT TO 2-R.WOODS PUSHED OB AT JAX 24 FOR 17 YARDS.,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1089,0,0
2023092404,2023-09-24,2,11,15,HOU,JAX,1,10,76,0,0,(11:15) (SHOTGUN) 31-D.PIERCE UP THE MIDDLE TO JAX 16 FOR 8 YARDS (5-A.CISCO; 23-F.OLUOKUN).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OPP,0,,0,,0,1125,0,0
2023092404,2023-09-24,2,10,36,HOU,JAX,2,2,84,0,0,(10:36) 31-D.PIERCE RIGHT END TO JAX 19 FOR -3 YARDS (44-T.WALKER).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,16,OPP,0,,0,,0,1164,0,0
2023092404,2023-09-24,2,9,56,HOU,JAX,3,5,81,1,0,(9:56) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 3-N.DELL TO JAX 12 FOR 7 YARDS (2-R.JENKINS).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1204,0,0
2023092404,2023-09-24,2,9,14,HOU,JAX,1,10,88,0,0,"(9:14) (SHOTGUN) PENALTY ON HOU-68-J.PATTERSON, FALSE START, 5 YARDS, ENFORCED AT JAX 12 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,12,OPP,1,HOU,1,FALSE START,5,1246,0,0
2023092404,2023-09-24,2,8,54,HOU,JAX,1,15,83,0,0,(8:54) 7-C.STROUD SCRAMBLES LEFT END PUSHED OB AT JAX 6 FOR 11 YARDS (5-A.CISCO).,0,2023,11,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,1266,0,0
