GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CLE,ARI
2023110503,2023-11-05,3,2,15,CLE,ARI,1,10,24,1,0,(2:15) (SHOTGUN) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  4-D.WATSON PASS DEEP LEFT TO 2-A.COOPER TO CLE 41 FOR 17 YARDS (34-J.THOMPSON).,0,2023,17,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2565,0,0
2023110503,2023-11-05,3,1,34,CLE,ARI,1,10,41,0,0,"(1:34) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  27-K.HUNT LEFT GUARD TO CLE 40 FOR -1 YARDS (93-J.LEDBETTER, 10-J.WOODS).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,2606,0,0
2023110503,2023-11-05,3,0,49,CLE,ARI,2,11,40,0,0,"(:49) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  27-K.HUNT RIGHT GUARD TO CLE 40 FOR NO GAIN (92-K.STRONG). PENALTY ON CLE, ILLEGAL SHIFT, DECLINED.",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,40,OWN,0,CLE,0,ILLEGAL SHIFT,0,2651,0,0
2023110503,2023-11-05,3,0,18,CLE,ARI,3,11,40,1,0,(:18) (SHOTGUN) 4-D.WATSON SCRAMBLES RIGHT END TO ARI 47 FOR 13 YARDS (10-J.WOODS).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2682,0,0
2023110503,2023-11-05,3,0,0,CLE,ARI,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023110503,2023-11-05,4,15,0,CLE,ARI,1,10,53,0,0,(15:00) (SHOTGUN) DIRECT SNAP TO 34-J.FORD.  34-J.FORD RIGHT GUARD TO ARI 42 FOR 5 YARDS (95-L.FOTU).,0,2023,0,SHOTGUN,,0,0,0,0,,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2700,0,0
2023110503,2023-11-05,4,14,23,CLE,ARI,2,5,58,1,0,"(14:23) 34-J.FORD RIGHT GUARD TO ARI 35 FOR 7 YARDS (18-B.OJULARI, 55-D.STILLS).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,42,OPP,0,,0,,0,2737,0,0
2023110503,2023-11-05,4,13,42,CLE,ARI,1,10,65,0,0,(13:42) 34-J.FORD RIGHT GUARD TO ARI 31 FOR 4 YARDS (18-B.OJULARI).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,2778,0,0
2023110503,2023-11-05,4,13,1,CLE,ARI,2,6,69,0,0,(13:01) 27-K.HUNT RIGHT END TO ARI 30 FOR 1 YARD (55-D.STILLS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,31,OPP,0,,0,,0,2819,0,0
2023110503,2023-11-05,4,12,19,CLE,ARI,3,5,70,0,0,(12:19) (SHOTGUN) 4-D.WATSON PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2861,0,0
2023110503,2023-11-05,4,12,13,CLE,ARI,4,5,70,0,0,"(12:13) 7-D.HOPKINS 48 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,2867,0,0
2023110503,2023-11-05,4,12,8,CLE,ARI,0,0,100,1,0,TIMEOUT AT 12:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2872,0,0
2023110503,2023-11-05,4,12,8,ARI,CLE,1,10,38,1,0,(12:08) (SHOTGUN) 15-C.TUNE PASS SHORT RIGHT TO 2-M.BROWN TO CLE 48 FOR 14 YARDS (21-D.WARD).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2872,0,0
2023110503,2023-11-05,4,11,39,ARI,CLE,1,10,52,0,0,(11:39) (SHOTGUN) 37-T.JONES RIGHT GUARD TO CLE 44 FOR 4 YARDS (6-J.OWUSU-KORAMOAH). ARI-76-W.HERNANDEZ WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0,2901,0,0
2023110503,2023-11-05,4,11,14,ARI,CLE,2,6,56,0,0,(11:14) (SHOTGUN) 15-C.TUNE SACKED AT CLE 45 FOR -1 YARDS (95-M.GARRETT).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2926,0,0
2023110503,2023-11-05,4,10,47,ARI,CLE,3,7,55,0,0,"(10:47) (NO HUDDLE, SHOTGUN) 15-C.TUNE SACKED AT 50 FOR -5 YARDS (94-D.TOMLINSON).",0,2023,-5,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2953,0,0
2023110503,2023-11-05,4,10,7,ARI,CLE,4,12,100,0,0,(10:07) (SHOTGUN) 15-C.TUNE PASS SHORT RIGHT TO 85-T.MCBRIDE TO CLE 44 FOR 6 YARDS (22-G.DELPIT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2993,0,0
2023110503,2023-11-05,4,10,1,CLE,ARI,0,0,100,1,0,TIMEOUT AT 10:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2999,0,0
2023110503,2023-11-05,4,10,1,CLE,ARI,1,10,44,0,0,"(10:01) (SHOTGUN) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  27-K.HUNT LEFT GUARD TO CLE 45 FOR 1 YARD (97-C.THOMAS, 7-K.WHITE).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0,2999,0,0
2023110503,2023-11-05,4,9,25,CLE,ARI,2,9,45,0,0,(9:25) (SHOTGUN) 4-D.WATSON PASS SHORT RIGHT TO 19-C.TILLMAN TO CLE 48 FOR 3 YARDS (34-J.THOMPSON).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,3035,0,0
2023110503,2023-11-05,4,8,41,CLE,ARI,3,6,48,1,0,(8:41) (SHOTGUN) 4-D.WATSON PASS DEEP RIGHT TO 2-A.COOPER TO ARI 3 FOR 49 YARDS (33-A.HAMILTON; 3-B.BAKER).,0,2023,49,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,3079,0,0
2023110503,2023-11-05,4,7,52,CLE,ARI,0,0,100,1,0,TIMEOUT #1 BY CLE AT 07:52.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3128,0,0
2023110503,2023-11-05,4,7,52,CLE,ARI,1,3,97,1,0,"(7:52) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  27-K.HUNT RIGHT GUARD FOR 3 YARDS, TOUCHDOWN. ARI-98-R.LOPEZ WAS INJURED DURING THE PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OPP,0,,0,,0,3128,0,0
2023110503,2023-11-05,4,7,48,ARI,CLE,1,10,25,0,0,(7:48) (SHOTGUN) 15-C.TUNE PASS INCOMPLETE SHORT RIGHT TO 0-Z.PASCAL (29-C.MITCHELL).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3132,0,0
2023110503,2023-11-05,4,7,48,ARI,CLE,0,0,65,1,0,"7-D.HOPKINS KICKS 65 YARDS FROM CLE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3132,0,0
2023110503,2023-11-05,4,7,48,CLE,ARI,0,0,85,1,0,"7-D.HOPKINS EXTRA POINT IS GOOD, CENTER-47-C.HUGHLETT, HOLDER-13-C.BOJORQUEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3132,0,0
2023110503,2023-11-05,4,7,40,ARI,CLE,2,10,25,0,0,(7:40) (SHOTGUN) 15-C.TUNE PASS SHORT RIGHT TO 37-T.JONES TO ARI 26 FOR 1 YARD (29-C.MITCHELL). CLE-29-C.MITCHELL WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3140,0,0
2023110503,2023-11-05,4,7,19,ARI,CLE,3,9,26,0,0,(7:19) (SHOTGUN) 15-C.TUNE SACKED AT ARI 23 FOR -3 YARDS (SACK SPLIT BY 94-D.TOMLINSON AND 22-G.DELPIT). ARI-74-D.HUMPHRIES WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,3161,0,0
2023110503,2023-11-05,4,7,0,ARI,CLE,4,12,23,0,0,"(7:00) 12-B.GILLIKIN PUNTS 58 YARDS TO CLE 19, CENTER-46-A.BREWER. 11-J.PROCHE TO CLE 29 FOR 10 YARDS (52-V.DIMUKEJE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,3180,0,0
2023110503,2023-11-05,4,7,0,ARI,CLE,0,0,100,1,0,TIMEOUT AT 07:00.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3180,0,0
2023110503,2023-11-05,4,6,49,CLE,ARI,1,10,29,0,0,"(6:49) 34-J.FORD LEFT END TO CLE 27 FOR -2 YARDS (25-Z.COLLINS, 3-B.BAKER).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,3191,0,0
2023110503,2023-11-05,4,6,42,CLE,ARI,2,12,27,0,0,"(6:42) 34-J.FORD RIGHT GUARD TO CLE 25 FOR -2 YARDS (95-L.FOTU, 55-D.STILLS).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,3198,0,0
2023110503,2023-11-05,4,6,42,CLE,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 06:42.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3198,0,0
2023110503,2023-11-05,4,6,37,CLE,ARI,0,0,100,1,0,TIMEOUT #2 BY ARI AT 06:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3203,0,0
2023110503,2023-11-05,4,6,37,CLE,ARI,3,14,25,0,0,(6:37) 53-N.HARRIS REPORTED IN AS ELIGIBLE.  34-J.FORD RIGHT GUARD TO CLE 33 FOR 8 YARDS (3-B.BAKER).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,3203,0,0
2023110503,2023-11-05,4,6,31,CLE,ARI,0,0,100,1,0,TIMEOUT #3 BY ARI AT 06:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3209,0,0
2023110503,2023-11-05,4,6,31,CLE,ARI,4,6,33,0,0,"(6:31) 13-C.BOJORQUEZ PUNTS 67 YARDS TO END ZONE, CENTER-47-C.HUGHLETT, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3209,0,0
2023110503,2023-11-05,4,6,22,ARI,CLE,1,10,20,0,0,(6:22) (SHOTGUN) 15-C.TUNE SCRAMBLES RIGHT END RAN OB AT ARI 25 FOR 5 YARDS (40-M.ADAMS).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3218,0,0
2023110503,2023-11-05,4,5,53,ARI,CLE,2,5,25,0,0,"(5:53) (NO HUDDLE, SHOTGUN) 15-C.TUNE PASS SHORT LEFT TO 85-T.MCBRIDE TO ARI 29 FOR 4 YARDS (37-DA.BELL).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3247,0,0
2023110503,2023-11-05,4,5,30,ARI,CLE,3,1,29,1,0,"(5:30) (NO HUDDLE, SHOTGUN) 37-T.JONES RIGHT GUARD TO ARI 30 FOR 1 YARD (54-O.OKORONKWO).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,29,OWN,0,,0,,0,3270,0,0
2023110503,2023-11-05,4,5,9,ARI,CLE,1,10,30,0,0,"(5:09) (NO HUDDLE, SHOTGUN) 15-C.TUNE PASS INCOMPLETE SHORT MIDDLE TO 4-R.MOORE (93-S.HARRIS).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3291,0,0
2023110503,2023-11-05,4,5,6,ARI,CLE,2,10,30,0,0,(5:06) (SHOTGUN) 15-C.TUNE PASS SHORT MIDDLE TO 2-M.BROWN TO ARI 36 FOR 6 YARDS (28-M.FORD).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3294,0,0
2023110503,2023-11-05,4,4,39,ARI,CLE,3,4,36,0,0,"(4:39) (NO HUDDLE, SHOTGUN) 15-C.TUNE SACKED AT ARI 25 FOR -11 YARDS (99-Z.SMITH).",0,2023,-11,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3321,0,0
2023110503,2023-11-05,4,3,58,ARI,CLE,4,15,25,0,0,"(3:58) 12-B.GILLIKIN PUNTS 43 YARDS TO CLE 32, CENTER-46-A.BREWER, FAIR CATCH BY 11-J.PROCHE.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3362,0,0
2023110503,2023-11-05,4,3,51,CLE,ARI,1,10,32,0,0,(3:51) 34-J.FORD RIGHT GUARD TO CLE 34 FOR 2 YARDS (10-J.WOODS; 98-R.LOPEZ).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,32,OWN,0,,0,,0,3369,0,0
2023110503,2023-11-05,4,3,8,CLE,ARI,2,8,34,0,0,"(3:08) (SHOTGUN) 34-J.FORD LEFT GUARD TO CLE 33 FOR -1 YARDS (7-K.WHITE, 93-J.LEDBETTER).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,3412,0,0
2023110503,2023-11-05,4,2,25,CLE,ARI,3,9,33,0,0,(2:25) 34-J.FORD RIGHT GUARD TO CLE 34 FOR 1 YARD (97-C.THOMAS; 93-J.LEDBETTER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OWN,0,,0,,0,3455,0,0
2023110503,2023-11-05,4,2,0,CLE,ARI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023110503,2023-11-05,4,2,0,CLE,ARI,4,8,34,0,0,"(2:00) 13-C.BOJORQUEZ PUNTS 44 YARDS TO ARI 22, CENTER-47-C.HUGHLETT. 83-G.DORTCH RAN OB AT ARI 29 FOR 7 YARDS (88-H.BRYANT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,3480,0,0
2023110503,2023-11-05,4,1,49,ARI,CLE,1,10,29,0,0,"(1:49) 30-K.INGRAM RIGHT END TO ARI 24 FOR -5 YARDS (93-S.HARRIS, 43-M.DIABATE).",0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,3491,0,0
2023110503,2023-11-05,4,1,13,ARI,CLE,2,15,24,0,0,(1:13) 30-K.INGRAM RIGHT END TO ARI 20 FOR -4 YARDS (99-Z.SMITH).,0,2023,-4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OWN,0,,0,,0,3527,0,0
2023110503,2023-11-05,4,0,34,ARI,CLE,3,19,20,0,0,"(:34) (SHOTGUN) 30-K.INGRAM RIGHT GUARD TO ARI 23 FOR 3 YARDS (99-Z.SMITH, 54-O.OKORONKWO).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,3566,0,0
2023110503,2023-11-05,4,0,0,ARI,CLE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
