GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,PHI,DAL
2023110510,2023-11-05,2,13,11,DAL,PHI,2,21,55,0,0,"(13:11) (SHOTGUN) 4-D.PRESCOTT TO PHI 49 FOR -4 YARDS. FUMBLES, AND RECOVERS AT PHI 49. 4-D.PRESCOTT TO PHI 49 FOR NO GAIN. HANDOFF TO 20-T.POLLARD TO PHI 38 FOR 11 YARDS (98-J.CARTER).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,45,OPP,0,,0,,0,1009,0,0
2023110510,2023-11-05,2,13,11,DAL,PHI,0,0,100,1,0,TIMEOUT #1 BY DAL AT 13:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1009,0,0
2023110510,2023-11-05,2,12,31,DAL,PHI,3,14,62,1,0,(12:31) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB PUSHED OB AT PHI 18 FOR 20 YARDS (39-E.RICKS). PHI-7-H.REDDICK WAS INJURED DURING THE PLAY.,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1049,0,0
2023110510,2023-11-05,2,12,16,DAL,PHI,0,0,100,1,0,TIMEOUT AT 12:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1064,0,0
2023110510,2023-11-05,2,12,6,DAL,PHI,1,10,82,0,0,"(12:06) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 87-J.FERGUSON. PENALTY ON PHI-17-N.DEAN, DEFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT PHI 18 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,18,OPP,1,PHI,1,DEFENSIVE PASS INTERFERENCE,10,1074,0,0
2023110510,2023-11-05,2,12,2,DAL,PHI,1,8,92,0,0,(12:02) 23-R.DOWDLE RIGHT GUARD TO PHI 5 FOR 3 YARDS (31-K.BYARD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,8,OPP,0,,0,,0,1078,0,0
2023110510,2023-11-05,2,11,25,DAL,PHI,2,5,95,0,0,(11:25) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 88-C.LAMB.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1115,0,0
2023110510,2023-11-05,2,11,21,DAL,PHI,3,5,95,1,0,"(11:21) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 9-K.TURPIN FOR 5 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,5,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,1119,0,0
2023110510,2023-11-05,2,11,16,DAL,PHI,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1124,0,0
2023110510,2023-11-05,2,11,16,PHI,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 64 YARDS FROM DAL 35 TO PHI 1, OUT OF BOUNDS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1124,0,0
2023110510,2023-11-05,2,11,16,PHI,DAL,1,10,40,0,0,(11:16) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1124,0,0
2023110510,2023-11-05,2,11,16,DAL,PHI,0,0,100,1,0,TIMEOUT AT 11:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1124,0,0
2023110510,2023-11-05,2,11,9,PHI,DAL,2,10,40,0,0,(11:09) (SHOTGUN) 0-D.SWIFT LEFT GUARD TO PHI 41 FOR 1 YARD (54-S.WILLIAMS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,40,OWN,0,,0,,0,1131,0,0
2023110510,2023-11-05,2,10,32,PHI,DAL,3,9,41,1,0,(10:32) (SHOTGUN) 1-J.HURTS PASS DEEP RIGHT TO 6-D.SMITH TO DAL 40 FOR 19 YARDS (28-M.HOOKER; 21-S.GILMORE).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1168,0,0
2023110510,2023-11-05,2,9,54,PHI,DAL,1,10,60,1,0,(9:54) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 0-D.SWIFT TO DAL 20 FOR 20 YARDS (28-M.HOOKER; 21-S.GILMORE).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1206,0,0
2023110510,2023-11-05,2,9,12,PHI,DAL,1,10,80,0,0,(9:12) (SHOTGUN) 0-D.SWIFT LEFT END TO DAL 15 FOR 5 YARDS (54-S.WILLIAMS; 28-M.HOOKER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OPP,0,,0,,0,1248,0,0
2023110510,2023-11-05,2,8,34,PHI,DAL,2,5,85,0,0,(8:34) (SHOTGUN) 0-D.SWIFT RIGHT END TO DAL 13 FOR 2 YARDS (1-J.KEARSE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OPP,0,,0,,0,1286,0,0
2023110510,2023-11-05,2,7,51,PHI,DAL,3,3,87,1,0,"(7:51) (SHOTGUN) 14-K.GAINWELL UP THE MIDDLE TO DAL 10 FOR 3 YARDS (95-J.HANKINS, 97-O.ODIGHIZUWA).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,1329,0,0
2023110510,2023-11-05,2,7,7,PHI,DAL,1,10,90,0,0,"(7:07) (SHOTGUN) 0-D.SWIFT RIGHT TACKLE TO DAL 11 FOR -1 YARDS (28-M.HOOKER). FUMBLES (28-M.HOOKER), RECOVERED BY DAL-14-M.BELL AT DAL 10. 14-M.BELL PUSHED OB AT DAL 47 FOR 37 YARDS (1-J.HURTS). THE REPLAY OFFICIAL REVIEWED THE LOOSE BALL RECOVERY RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 0-D.SWIFT RIGHT TACKLE TO DAL 11 FOR -1 YARDS (28-M.HOOKER). FUMBLES (28-M.HOOKER), AND RECOVERS AT DAL 10.",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT TACKLE,10,OPP,0,,0,,0,1373,0,0
2023110510,2023-11-05,2,6,44,PHI,DAL,2,10,90,0,0,"(6:44) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT TO 11-A.BROWN TO DAL 5 FOR 5 YARDS (14-M.BELL; 21-S.GILMORE). PENALTY ON DAL-1-J.KEARSE, DEFENSIVE HOLDING, 6 YARDS, ENFORCED AT DAL 10 - NO PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,10,OPP,1,DAL,1,DEFENSIVE HOLDING,6,1396,0,0
