GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,LAC
2023110600,2023-11-06,1,3,17,LAC,NYJ,3,2,79,0,0,"(3:17) (SHOTGUN) 30-A.EKELER LEFT END FOR 21 YARDS, TOUCHDOWN. PENALTY ON NYJ-3-J.WHITEHEAD, FACE MASK, 15 YARDS, ENFORCED BETWEEN DOWNS. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 30-A.EKELER LEFT END PUSHED OB AT NYJ 1 FOR 20 YARDS (4-D.REED). PENALTY ON NYJ-3-J.WHITEHEAD, FACE MASK, 0 YARDS, ENFORCED AT NYJ 1.",0,2023,21,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,LEFT END,21,OPP,1,NYJ,0,FACE MASK,15,703,0,0
2023110600,2023-11-06,1,2,58,LAC,NYJ,1,1,99,0,0,(2:58) 10-J.HERBERT PASS INCOMPLETE SHORT MIDDLE TO 89-D.PARHAM.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,722,0,0
2023110600,2023-11-06,1,2,53,LAC,NYJ,2,1,99,0,0,"(2:53) PENALTY ON NYJ-4-D.REED, DEFENSIVE OFFSIDE, 0 YARDS, ENFORCED AT NYJ 1 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,OPP,1,NYJ,1,DEFENSIVE OFFSIDE,0,727,0,0
2023110600,2023-11-06,1,2,49,LAC,NYJ,2,1,99,1,0,"(2:49) 30-A.EKELER RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,731,0,0
2023110600,2023-11-06,1,2,45,NYJ,LAC,0,0,100,1,0,TIMEOUT AT 02:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,735,0,0
2023110600,2023-11-06,1,2,45,NYJ,LAC,0,0,65,1,0,"11-C.DICKER KICKS 65 YARDS FROM LAC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,735,0,0
2023110600,2023-11-06,1,2,45,NYJ,LAC,1,10,25,0,0,(2:45) (SHOTGUN) 2-Z.WILSON PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 25 FOR NO GAIN (9-K.MURRAY).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,735,0,0
2023110600,2023-11-06,1,2,45,LAC,NYJ,0,0,85,1,0,"11-C.DICKER EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-16-J.SCOTT.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,735,0,0
2023110600,2023-11-06,1,2,3,NYJ,LAC,2,10,25,0,0,"(2:03) 20-BRE.HALL UP THE MIDDLE TO NYJ 39 FOR 14 YARDS (32-A.GILMAN). PENALTY ON NYJ-10-A.LAZARD, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT NYJ 25 - NO PLAY.",0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,25,OWN,1,NYJ,1,ILLEGAL SHIFT,5,777,0,0
2023110600,2023-11-06,1,1,34,NYJ,LAC,2,15,20,0,0,(1:34) (SHOTGUN) 2-Z.WILSON PASS SHORT LEFT TO 87-C.UZOMAH TO NYJ 23 FOR 3 YARDS (36-J.TAYLOR) [56-M.FOX].,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,806,0,0
2023110600,2023-11-06,1,0,53,NYJ,LAC,3,12,23,0,0,(:53) (SHOTGUN) 2-Z.WILSON PASS INCOMPLETE DEEP LEFT TO 17-G.WILSON (43-M.DAVIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,847,0,0
2023110600,2023-11-06,1,0,46,NYJ,LAC,4,12,23,0,0,"(:46) 5-T.MORSTEAD PUNTS 53 YARDS TO LAC 24, CENTER-42-T.HENNESSY, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,854,0,0
2023110600,2023-11-06,1,0,40,LAC,NYJ,1,10,24,1,0,"(:40) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 7-G.EVERETT TO LAC 41 FOR 17 YARDS (3-J.WHITEHEAD, 47-B.HUFF).",0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,860,0,0
2023110600,2023-11-06,1,0,0,LAC,NYJ,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023110600,2023-11-06,2,15,0,LAC,NYJ,1,10,41,1,0,(15:00) (SHOTGUN) 25-J.KELLEY UP THE MIDDLE TO NYJ 47 FOR 12 YARDS (3-J.WHITEHEAD).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,900,0,0
2023110600,2023-11-06,2,14,24,LAC,NYJ,1,10,53,0,0,(14:24) 10-J.HERBERT PASS SHORT MIDDLE TO 25-J.KELLEY TO NYJ 43 FOR 4 YARDS (57-C.MOSLEY) [47-B.HUFF].,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,936,0,0
2023110600,2023-11-06,2,13,42,LAC,NYJ,2,6,57,0,0,(13:42) (SHOTGUN) 10-J.HERBERT SACKED AT LAC 48 FOR -9 YARDS (SACK SPLIT BY 47-B.HUFF AND 11-J.JOHNSON).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,978,0,0
2023110600,2023-11-06,2,13,4,LAC,NYJ,3,15,48,0,0,(13:04) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT RIGHT TO 30-A.EKELER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1016,0,0
2023110600,2023-11-06,2,13,1,LAC,NYJ,4,15,48,0,0,"(13:01) 16-J.SCOTT PUNTS 52 YARDS TO END ZONE, CENTER-47-J.HARRIS, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1019,0,0
2023110600,2023-11-06,2,12,53,NYJ,LAC,1,10,20,0,0,"(12:53) 20-BRE.HALL UP THE MIDDLE TO NYJ 20 FOR NO GAIN (52-K.MACK, 51-S.JOSEPH).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,1027,0,0
2023110600,2023-11-06,2,12,53,NYJ,LAC,0,0,100,1,0,TIMEOUT AT 12:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1027,0,0
2023110600,2023-11-06,2,12,10,NYJ,LAC,2,10,20,0,0,(12:10) (NO HUDDLE) 2-Z.WILSON PASS SHORT LEFT TO 48-N.BAWDEN TO NYJ 27 FOR 7 YARDS (9-K.MURRAY).,0,2023,7,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,1070,0,0
2023110600,2023-11-06,2,11,28,NYJ,LAC,3,3,27,0,0,"(11:28) (SHOTGUN) 2-Z.WILSON FUMBLES (ABORTED) AT NYJ 21, RECOVERED BY NYJ-20-BRE.HALL AT NYJ 26.",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,27,OWN,0,,0,,0,1112,0,0
2023110600,2023-11-06,2,10,41,NYJ,LAC,4,4,26,0,0,"(10:41) 5-T.MORSTEAD PUNTS 49 YARDS TO LAC 25, CENTER-42-T.HENNESSY, FAIR CATCH BY 12-D.DAVIS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1159,0,0
2023110600,2023-11-06,2,10,34,NYJ,LAC,0,0,100,1,0,TIMEOUT AT 10:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1166,0,0
2023110600,2023-11-06,2,10,34,LAC,NYJ,1,10,25,0,0,(10:34) 30-A.EKELER RIGHT GUARD TO LAC 26 FOR 1 YARD (0-A.AMOS).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,1166,0,0
2023110600,2023-11-06,2,10,19,LAC,NYJ,2,9,26,0,0,(10:19) (NO HUDDLE) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 30-A.EKELER.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1181,0,0
2023110600,2023-11-06,2,10,11,LAC,NYJ,3,9,26,0,0,(10:11) (SHOTGUN) 10-J.HERBERT SACKED AT LAC 15 FOR -11 YARDS (91-J.FRANKLIN-MYERS).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1189,0,0
2023110600,2023-11-06,2,9,33,LAC,NYJ,4,20,15,0,0,"(9:33) 16-J.SCOTT PUNTS 48 YARDS TO NYJ 37, CENTER-47-J.HARRIS. 82-X.GIPSON TO NYJ 45 FOR 8 YARDS (57-A.OGBONGBEMIGA).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1227,0,0
2023110600,2023-11-06,2,9,20,NYJ,LAC,1,10,45,0,0,"(9:20) 20-BRE.HALL RIGHT GUARD TO 50 FOR 5 YARDS (95-N.WILLIAMS, 45-T.TUIPULOTU).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,45,OWN,0,,0,,0,1240,0,0
