GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,KC,MIA
2023110500,2023-11-05,1,2,4,KC,MIA,1,10,9,0,0,(2:04) 15-P.MAHOMES PASS SHORT LEFT TO 84-JU.WATSON TO KC 17 FOR 8 YARDS (4-K.KOHOU).,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,776,0,0
2023110500,2023-11-05,1,1,28,KC,MIA,2,2,17,1,0,"(1:28) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 22 FOR 5 YARDS (5-J.RAMSEY, 51-D.LONG).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,17,OWN,0,,0,,0,812,0,0
2023110500,2023-11-05,1,0,53,KC,MIA,1,10,22,0,0,(:53) (SHOTGUN) 15-P.MAHOMES SACKED OB AT KC 22 FOR 0 YARDS (15-J.PHILLIPS).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,847,0,0
2023110500,2023-11-05,1,0,16,KC,MIA,2,10,22,0,0,(:16) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT [92-Z.SIELER].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,884,0,0
2023110500,2023-11-05,1,0,12,KC,MIA,3,10,22,0,0,(:12) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 84-JU.WATSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,888,0,0
2023110500,2023-11-05,1,0,6,KC,MIA,4,10,22,0,0,"(:06) 5-T.TOWNSEND PUNTS 48 YARDS TO MIA 30, CENTER-41-J.WINCHESTER, FAIR CATCH BY 0-B.BERRIOS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,894,0,0
2023110500,2023-11-05,2,15,0,MIA,KC,1,10,30,1,0,(15:00) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 10-T.HILL PUSHED OB AT MIA 40 FOR 10 YARDS (22-T.MCDUFFIE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,900,0,0
2023110500,2023-11-05,1,0,0,KC,MIA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023110500,2023-11-05,2,14,19,MIA,KC,1,10,40,0,0,"(14:19) (SHOTGUN) 26-S.AHMED RIGHT END TO MIA 41 FOR 1 YARD (90-C.OMENIHU, 54-L.CHENAL).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OWN,0,,0,,0,941,0,0
2023110500,2023-11-05,2,13,39,MIA,KC,2,9,41,0,0,(13:39) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 10-T.HILL.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,981,0,0
2023110500,2023-11-05,2,13,33,MIA,KC,3,9,41,0,0,(13:33) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT MIDDLE TO 23-J.WILSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,987,0,0
2023110500,2023-11-05,2,13,31,MIA,KC,4,9,41,0,0,"(13:31) 16-J.BAILEY PUNTS 42 YARDS TO KC 17, CENTER-44-B.FERGUSON, FAIR CATCH BY 12-M.HARDMAN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,989,0,0
2023110500,2023-11-05,2,13,25,KC,MIA,1,10,17,0,0,(13:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 12-M.HARDMAN TO KC 10 FOR -7 YARDS (94-C.WILKINS).,0,2023,-7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,995,0,0
2023110500,2023-11-05,2,13,25,KC,MIA,0,0,100,1,0,TIMEOUT AT 13:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,995,0,0
2023110500,2023-11-05,2,12,47,KC,MIA,2,17,10,0,0,(12:47) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 84-JU.WATSON (25-X.HOWARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1033,0,0
2023110500,2023-11-05,2,12,43,KC,MIA,3,17,10,0,0,(12:43) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 1-J.MCKINNON TO KC 15 FOR 5 YARDS (4-K.KOHOU) [92-Z.SIELER].,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,1037,0,0
2023110500,2023-11-05,2,12,43,KC,MIA,0,0,100,1,0,TIMEOUT #1 BY KC AT 12:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1037,0,0
2023110500,2023-11-05,2,12,1,KC,MIA,4,12,15,0,0,"(12:01) 5-T.TOWNSEND PUNTS 48 YARDS TO MIA 37, CENTER-41-J.WINCHESTER. 0-B.BERRIOS TO MIA 44 FOR 7 YARDS (54-L.CHENAL, 44-CA.JONES).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1079,0,0
2023110500,2023-11-05,2,11,50,KC,MIA,0,0,100,1,0,TIMEOUT AT 11:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1090,0,0
2023110500,2023-11-05,2,11,50,MIA,KC,1,10,44,0,0,(11:50) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE DEEP RIGHT TO 17-J.WADDLE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1090,0,0
