GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,GB
2023110504,2023-11-05,1,15,0,LA,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,0,0,0
2023110504,2023-11-05,1,15,0,LA,GB,1,10,75,0,0,(15:00) 27-D.HENDERSON UP THE MIDDLE TO LAR 30 FOR 5 YARDS (34-J.OWENS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OPP,0,,0,,0,0,0,0
2023110504,2023-11-05,1,14,24,LA,GB,2,5,70,0,0,(14:24) (SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE SHORT RIGHT TO 17-P.NACUA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,36,0,0
2023110504,2023-11-05,1,14,21,LA,GB,3,5,70,1,0,(14:21) (SHOTGUN) 11-B.RYPIEN PASS SHORT LEFT TO 17-P.NACUA PUSHED OB AT LAR 40 FOR 10 YARDS (23-J.ALEXANDER; 34-J.OWENS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,39,0,0
2023110504,2023-11-05,1,13,49,LA,GB,1,10,60,0,0,(13:49) 27-D.HENDERSON RIGHT END TO LAR 46 FOR 6 YARDS (37-C.VALENTINE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OPP,0,,0,,0,71,0,0
2023110504,2023-11-05,1,13,5,LA,GB,2,4,54,0,0,(13:05) 27-D.HENDERSON UP THE MIDDLE TO LAR 49 FOR 3 YARDS (95-D.WYATT; 59-D.CAMPBELL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,115,0,0
2023110504,2023-11-05,1,12,17,LA,GB,3,1,51,0,0,(12:17) 18-B.SKOWRONEK LEFT END TO LAR 47 FOR -2 YARDS (23-J.ALEXANDER).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,49,OPP,0,,0,,0,163,0,0
2023110504,2023-11-05,1,11,34,LA,GB,4,3,53,0,0,"(11:34) 42-E.EVANS PUNTS 37 YARDS TO GB 16, CENTER-47-A.WARD, FAIR CATCH BY 11-J.REED. PENALTY ON GB-55-K.ENAGBARE, OFFENSIVE HOLDING, 8 YARDS, ENFORCED AT GB 16.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,47,OPP,1,GB,0,OFFENSIVE HOLDING,8,206,0,0
2023110504,2023-11-05,1,11,27,GB,LA,0,0,100,1,0,TIMEOUT AT 11:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,213,0,0
2023110504,2023-11-05,1,11,27,GB,LA,1,10,8,0,0,(11:27) 33-A.JONES UP THE MIDDLE TO GB 9 FOR 1 YARD (92-J.WILLIAMS; 59-T.REEDER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,213,0,0
2023110504,2023-11-05,1,10,53,GB,LA,2,9,9,0,0,"(10:53) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 33-A.JONES TO GB 11 FOR 2 YARDS (0-B.YOUNG, 4-J.FULLER).",0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,247,0,0
2023110504,2023-11-05,1,10,5,GB,LA,3,7,11,1,0,(10:05) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 13-D.WICKS RAN OB AT GB 20 FOR 9 YARDS (97-M.HOECHT).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,295,0,0
2023110504,2023-11-05,1,9,33,GB,LA,1,10,20,0,0,(9:33) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 33-A.JONES.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,327,0,0
2023110504,2023-11-05,1,9,29,GB,LA,2,10,20,0,0,"(9:29) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 33-A.JONES TO GB 29 FOR 9 YARDS (37-Q.LAKE, 0-B.YOUNG).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,331,0,0
2023110504,2023-11-05,1,8,52,GB,LA,3,1,29,1,0,"(8:52) 28-A.DILLON UP THE MIDDLE TO GB 32 FOR 3 YARDS (91-K.TURNER, 56-C.ROZEBOOM).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,368,0,0
2023110504,2023-11-05,1,8,16,GB,LA,1,10,32,0,0,(8:16) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO GB 37 FOR 5 YARDS (56-C.ROZEBOOM; 59-T.REEDER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,404,0,0
2023110504,2023-11-05,1,7,34,GB,LA,2,5,37,0,0,(7:34) (SHOTGUN) 33-A.JONES RIGHT TACKLE TO GB 41 FOR 4 YARDS (99-A.DONALD; 4-J.FULLER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OWN,0,,0,,0,446,0,0
2023110504,2023-11-05,1,6,56,GB,LA,3,1,41,0,0,(6:56) 33-A.JONES LEFT TACKLE TO GB 41 FOR NO GAIN (0-B.YOUNG).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,484,0,0
2023110504,2023-11-05,1,6,17,GB,LA,4,1,41,0,0,"(6:17) (NO HUDDLE) 10-J.LOVE UP THE MIDDLE TO GB 42 FOR 1 YARD (97-M.HOECHT). PENALTY ON GB-76-J.RUNYAN, OFFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT GB 41 - NO PLAY.",0,2023,1,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,41,OWN,1,GB,1,OFFENSIVE OFFSIDE,5,523,0,0
2023110504,2023-11-05,1,6,4,GB,LA,4,6,36,0,0,"(6:04) 19-D.WHELAN PUNTS 52 YARDS TO LAR 12, CENTER-42-M.ORZECH. 81-A.TRAMMELL PUSHED OB AT LAR 26 FOR 14 YARDS (85-T.KRAFT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,536,0,0
2023110504,2023-11-05,1,5,51,GB,LA,0,0,100,1,0,TIMEOUT AT 05:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,549,0,0
2023110504,2023-11-05,1,5,51,LA,GB,1,10,74,0,0,"(5:51) 24-R.FREEMAN UP THE MIDDLE TO LAR 28 FOR 2 YARDS (25-K.NIXON, 52-R.GARY).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,549,0,0
2023110504,2023-11-05,1,5,22,LA,GB,2,8,72,0,0,"(5:22) (SHOTGUN) 11-B.RYPIEN TO LAR 19 FOR -9 YARDS. FUMBLES, AND RECOVERS AT LAR 19. 11-B.RYPIEN PASS INCOMPLETE SHORT RIGHT [52-R.GARY]. PENALTY ON GB-52-R.GARY, FACE MASK, 15 YARDS, ENFORCED AT LAR 28 - NO PLAY.",0,2023,-9,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,1,1,0,0,,28,OPP,1,GB,1,FACE MASK,15,578,0,0
2023110504,2023-11-05,1,5,18,LA,GB,1,10,57,0,0,"(5:18) 11-B.RYPIEN SACKED AT LAR 36 FOR -7 YARDS (52-R.GARY). PENALTY ON GB-52-R.GARY, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT LAR 43 - NO PLAY.",0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,43,OPP,1,GB,1,DEFENSIVE OFFSIDE,5,582,0,0
2023110504,2023-11-05,1,4,52,LA,GB,1,5,52,0,0,(4:52) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO GB 48 FOR 4 YARDS (93-T.SLATON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,608,0,0
2023110504,2023-11-05,1,4,12,LA,GB,2,1,52,1,0,(4:12) 24-R.FREEMAN UP THE MIDDLE TO GB 45 FOR 3 YARDS (97-K.CLARK).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OPP,0,,0,,0,648,0,0
2023110504,2023-11-05,1,3,32,LA,GB,1,10,55,0,0,"(3:32) 11-B.RYPIEN TO GB 47 FOR -2 YARDS. FUMBLES, AND RECOVERS AT GB 49. 11-B.RYPIEN SACKED AT LAR 45 FOR -10 YARDS (34-J.OWENS). FUMBLES (34-J.OWENS) [34-J.OWENS], RECOVERED BY GB-59-D.CAMPBELL AT LAR 44. 59-D.CAMPBELL TO LAR 41 FOR 3 YARDS (24-R.FREEMAN).",0,2023,-2,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,45,OPP,0,,0,,0,688,0,0
2023110504,2023-11-05,1,3,24,GB,LA,1,10,59,0,0,(3:24) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 81-J.DEGUARA TO LAR 34 FOR 7 YARDS (0-B.YOUNG).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,696,0,0
2023110504,2023-11-05,1,2,40,GB,LA,2,3,66,1,0,(2:40) 33-A.JONES RIGHT TACKLE TO LAR 27 FOR 7 YARDS (97-M.HOECHT).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,34,OPP,0,,0,,0,740,0,0
2023110504,2023-11-05,1,2,1,GB,LA,1,10,73,1,0,(2:01) (SHOTGUN) 28-A.DILLON RIGHT TACKLE TO LAR 15 FOR 12 YARDS (0-B.YOUNG).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,27,OPP,0,,0,,0,779,0,0
2023110504,2023-11-05,1,1,21,GB,LA,1,10,85,0,0,(1:21) 33-A.JONES RIGHT END TO LAR 13 FOR 2 YARDS (91-K.TURNER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,15,OPP,0,,0,,0,819,0,0
2023110504,2023-11-05,1,0,39,GB,LA,2,8,87,0,0,"(:39) (SHOTGUN) 33-A.JONES LEFT GUARD TO LAR 8 FOR 5 YARDS (4-J.FULLER, 91-K.TURNER).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,13,OPP,0,,0,,0,861,0,0
2023110504,2023-11-05,1,0,0,GB,LA,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023110504,2023-11-05,2,15,0,GB,LA,3,3,92,1,0,(15:00) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO LAR 3 FOR 5 YARDS (4-J.FULLER; 14-C.DURANT).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,900,0,0
2023110504,2023-11-05,2,14,22,GB,LA,1,3,97,1,0,"(14:22) 33-A.JONES LEFT TACKLE FOR 3 YARDS, TOUCHDOWN.",0,2023,3,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,3,OPP,0,,0,,0,938,0,0
2023110504,2023-11-05,2,14,19,GB,LA,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,941,0,0
2023110504,2023-11-05,2,14,19,GB,LA,0,0,100,1,0,TIMEOUT AT 14:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,941,0,0
2023110504,2023-11-05,2,14,19,LA,GB,0,0,65,1,0,17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO LAR 0. 15-D.ROBINSON TO LAR 20 FOR 20 YARDS (39-Z.ANDERSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,941,0,0
2023110504,2023-11-05,2,14,14,LA,GB,1,15,85,0,0,"(14:14) (SHOTGUN) 27-D.HENDERSON LEFT TACKLE TO LAR 16 FOR 1 YARD (25-K.NIXON, 95-D.WYATT).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OPP,0,,0,,0,946,0,0
2023110504,2023-11-05,2,14,14,LA,GB,1,10,80,0,0,"(14:14) PENALTY ON LAR-15-D.ROBINSON, FALSE START, 5 YARDS, ENFORCED AT LAR 20 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,20,OPP,1,LAR,1,FALSE START,5,946,0,0
2023110504,2023-11-05,2,13,47,LA,GB,2,14,84,0,0,"(13:47) (NO HUDDLE, SHOTGUN) 11-B.RYPIEN SCRAMBLES LEFT END TO LAR 21 FOR 5 YARDS (59-D.CAMPBELL).",0,2023,5,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,973,0,0
2023110504,2023-11-05,2,13,4,LA,GB,3,9,79,0,0,(13:04) (SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE SHORT RIGHT TO 5-T.ATWELL (37-C.VALENTINE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1016,0,0
2023110504,2023-11-05,2,12,59,LA,GB,4,9,79,0,0,"(12:59) 42-E.EVANS PUNTS 41 YARDS TO GB 38, CENTER-47-A.WARD, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,1021,0,0
2023110504,2023-11-05,2,12,53,GB,LA,1,10,38,1,0,(12:53) (SHOTGUN) 11-J.REED LEFT END PUSHED OB AT LAR 41 FOR 21 YARDS (56-C.ROZEBOOM).,0,2023,21,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,1027,0,0
2023110504,2023-11-05,2,12,53,GB,LA,0,0,100,1,0,TIMEOUT AT 12:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1027,0,0
2023110504,2023-11-05,2,12,9,GB,LA,1,10,59,0,0,(12:09) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 88-L.MUSGRAVE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,1071,0,0
2023110504,2023-11-05,2,12,4,GB,LA,2,10,59,0,0,(12:04) (SHOTGUN) 28-A.DILLON LEFT END TO LAR 38 FOR 3 YARDS (97-M.HOECHT; 98-C.DURDEN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OPP,0,,0,,0,1076,0,0
2023110504,2023-11-05,2,11,18,GB,LA,3,7,62,0,0,(11:18) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP LEFT TO 9-C.WATSON (44-A.WITHERSPOON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1122,0,0
2023110504,2023-11-05,2,11,12,GB,LA,4,7,62,0,0,"(11:12) (SHOTGUN) PENALTY ON GB, DELAY OF GAME, 5 YARDS, ENFORCED AT LAR 38 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,38,OPP,1,GB,1,DELAY OF GAME,5,1128,0,0
2023110504,2023-11-05,2,11,12,GB,LA,4,12,57,0,0,"(11:12) 19-D.WHELAN PUNTS 33 YARDS TO LAR 10, CENTER-42-M.ORZECH, FAIR CATCH BY 81-A.TRAMMELL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1128,0,0
2023110504,2023-11-05,2,11,5,GB,LA,0,0,100,1,0,TIMEOUT AT 11:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1135,0,0
2023110504,2023-11-05,2,11,5,LA,GB,1,10,90,0,0,(11:05) 24-R.FREEMAN LEFT END TO LAR 12 FOR 2 YARDS (58-I.MCDUFFIE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,10,OPP,0,,0,,0,1135,0,0
2023110504,2023-11-05,2,10,27,LA,GB,2,8,88,0,0,(10:27) (SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE SHORT RIGHT TO 17-P.NACUA (37-C.VALENTINE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1173,0,0
2023110504,2023-11-05,2,10,24,LA,GB,3,13,93,0,0,(10:24) (SHOTGUN) 24-R.FREEMAN LEFT GUARD TO LAR 14 FOR 7 YARDS (94-K.BROOKS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,7,OPP,0,,0,,0,1176,0,0
2023110504,2023-11-05,2,10,24,LA,GB,3,8,88,0,0,"(10:24) (SHOTGUN) PENALTY ON LAR, DELAY OF GAME, 5 YARDS, ENFORCED AT LAR 12 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,12,OPP,1,LAR,1,DELAY OF GAME,5,1176,0,0
2023110504,2023-11-05,2,9,47,LA,GB,4,6,86,0,0,"(9:47) 42-E.EVANS PUNTS 61 YARDS TO GB 25, CENTER-47-A.WARD. 25-K.NIXON TO GB 40 FOR 15 YARDS (87-D.ALLEN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1213,0,0
2023110504,2023-11-05,2,9,32,GB,LA,0,0,100,1,0,TIMEOUT AT 09:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1228,0,0
2023110504,2023-11-05,2,9,32,GB,LA,1,10,40,0,0,(9:32) 33-A.JONES LEFT END PUSHED OB AT GB 44 FOR 4 YARDS (37-Q.LAKE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OWN,0,,0,,0,1228,0,0
2023110504,2023-11-05,2,8,55,GB,LA,2,6,44,0,0,(8:55) 33-A.JONES RIGHT GUARD TO GB 47 FOR 3 YARDS (91-K.TURNER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,44,OWN,0,,0,,0,1265,0,0
2023110504,2023-11-05,2,8,19,GB,LA,3,3,47,0,0,"(8:19) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO GB 49 FOR 2 YARDS (59-T.REEDER, 97-M.HOECHT).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,1301,0,0
2023110504,2023-11-05,2,7,47,GB,LA,4,1,49,0,0,"(7:47) (NO HUDDLE) 10-J.LOVE UP THE MIDDLE TO LAR 49 FOR 2 YARDS (4-J.FULLER). PENALTY ON GB-76-J.RUNYAN, OFFENSIVE OFFSIDE, 4 YARDS, ENFORCED AT GB 49 - NO PLAY.",0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,49,OWN,1,GB,1,OFFENSIVE OFFSIDE,4,1333,0,0
2023110504,2023-11-05,2,7,38,GB,LA,4,5,45,0,0,"(7:38) 19-D.WHELAN PUNTS 47 YARDS TO LAR 8, CENTER-42-M.ORZECH. 81-A.TRAMMELL TO LAR 20 FOR 12 YARDS (45-ER.WILSON). PENALTY ON LAR-18-B.SKOWRONEK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LAR 20.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,45,OWN,1,LAR,0,OFFENSIVE HOLDING,10,1342,0,0
2023110504,2023-11-05,2,7,28,GB,LA,0,0,100,1,0,TIMEOUT AT 07:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1352,0,0
2023110504,2023-11-05,2,7,28,LA,GB,1,10,90,0,0,"(7:28) 27-D.HENDERSON LEFT END TO LAR 16 FOR 6 YARDS (58-I.MCDUFFIE, 59-D.CAMPBELL).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,10,OPP,0,,0,,0,1352,0,0
2023110504,2023-11-05,2,6,47,LA,GB,2,4,84,0,0,"(6:47) 27-D.HENDERSON RIGHT END TO LAR 16 FOR NO GAIN (37-C.VALENTINE, 59-D.CAMPBELL).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,16,OPP,0,,0,,0,1393,0,0
2023110504,2023-11-05,2,6,6,LA,GB,3,4,84,1,0,(6:06) (SHOTGUN) 11-B.RYPIEN SCRAMBLES UP THE MIDDLE TO LAR 22 FOR 6 YARDS (59-D.CAMPBELL).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,1434,0,0
2023110504,2023-11-05,2,5,29,LA,GB,1,10,78,0,0,(5:29) 27-D.HENDERSON LEFT END TO LAR 17 FOR -5 YARDS (90-L.VAN NESS).,0,2023,-5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,1471,0,0
2023110504,2023-11-05,2,4,48,LA,GB,2,15,83,0,0,(4:48) (SHOTGUN) 27-D.HENDERSON UP THE MIDDLE TO LAR 21 FOR 4 YARDS (90-L.VAN NESS). GB-97-K.CLARK WAS INJURED DURING THE PLAY.,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OPP,0,,0,,0,1512,0,0
2023110504,2023-11-05,2,4,32,LA,GB,0,0,100,1,0,TIMEOUT AT 04:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1528,0,0
2023110504,2023-11-05,2,4,20,LA,GB,3,11,79,0,0,"(4:20) (SHOTGUN) 11-B.RYPIEN PASS DEEP LEFT TO 10-C.KUPP TO GB 45 FOR 34 YARDS (23-J.ALEXANDER). PENALTY ON GB-95-D.WYATT, DEFENSIVE OFFSIDE, DECLINED.",0,2023,34,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,21,OPP,0,GB,0,DEFENSIVE OFFSIDE,0,1540,0,0
2023110504,2023-11-05,2,3,53,LA,GB,1,10,55,0,0,(3:53) 11-B.RYPIEN SCRAMBLES RIGHT END RAN OB AT GB 37 FOR 8 YARDS (58-I.MCDUFFIE).,0,2023,8,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,1567,0,0
2023110504,2023-11-05,2,3,15,LA,GB,2,2,63,0,0,(3:15) (SHOTGUN) 27-D.HENDERSON UP THE MIDDLE TO GB 38 FOR -1 YARDS (55-K.ENAGBARE).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OPP,0,,0,,0,1605,0,0
2023110504,2023-11-05,2,2,29,LA,GB,3,3,62,1,0,(2:29) (SHOTGUN) 11-B.RYPIEN PASS SHORT LEFT TO 17-P.NACUA TO GB 34 FOR 4 YARDS (23-J.ALEXANDER).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,1651,0,0
2023110504,2023-11-05,2,2,0,LA,GB,1,10,66,0,0,(2:00) 27-D.HENDERSON LEFT TACKLE TO GB 34 FOR NO GAIN (91-P.SMITH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,1680,0,0
2023110504,2023-11-05,2,2,0,LA,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023110504,2023-11-05,2,1,57,LA,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 01:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1683,0,0
2023110504,2023-11-05,2,1,57,LA,GB,2,10,66,0,0,(1:57) (SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE SHORT LEFT TO 89-T.HIGBEE (36-A.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1683,0,0
2023110504,2023-11-05,2,1,51,LA,GB,3,10,66,0,0,(1:51) (SHOTGUN) 11-B.RYPIEN PASS INCOMPLETE SHORT RIGHT TO 5-T.ATWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1689,0,0
