GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,PIT,TEN
2023110200,2023-11-02,1,2,13,PIT,TEN,2,8,27,0,0,(2:13) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 83-CO.HEYWARD [58-H.LANDRY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,9,767,0,0
2023110200,2023-11-02,1,2,7,PIT,TEN,3,8,27,0,0,(2:07) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 14-G.PICKENS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,9,773,0,0
2023110200,2023-11-02,1,2,3,PIT,TEN,4,8,27,0,0,"(2:03) 6-P.HARVIN PUNTS 54 YARDS TO TEN 19, CENTER-46-C.KUNTZ. 33-E.GARROR TO TEN 18 FOR -1 YARDS (13-M.BOYKIN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,9,777,0,0
2023110200,2023-11-02,1,1,53,TEN,PIT,1,10,18,0,0,"(1:53) 22-D.HENRY RIGHT TACKLE TO TEN 24 FOR 6 YARDS (50-E.ROBERTS). TEN-78-N.PETIT-FRERE WAS INJURED DURING THE PLAY.  PENALTY ON TEN-78-N.PETIT-FRERE, OFFENSIVE HOLDING, 9 YARDS, ENFORCED AT TEN 18 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,18,OWN,1,TEN,1,OFFENSIVE HOLDING,9,9,787,0,0
2023110200,2023-11-02,1,1,53,PIT,TEN,0,0,100,1,0,TIMEOUT AT 01:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,787,0,0
2023110200,2023-11-02,1,1,30,TEN,PIT,1,19,9,0,0,"(1:30) 22-D.HENRY RIGHT TACKLE TO TEN 18 FOR 9 YARDS (50-E.ROBERTS). PENALTY ON TEN-85-C.OKONKWO, OFFENSIVE HOLDING, 4 YARDS, ENFORCED AT TEN 9 - NO PLAY.",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,9,OWN,1,TEN,1,OFFENSIVE HOLDING,4,9,810,0,0
2023110200,2023-11-02,1,0,58,TEN,PIT,1,23,5,1,0,(:58) (SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 10-D.HOPKINS TO TEN 34 FOR 29 YARDS (31-K.NEAL). PIT-55-C.HOLCOMB WAS INJURED DURING THE PLAY.,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,5,OWN,0,,0,,0,9,842,0,0
2023110200,2023-11-02,1,0,46,TEN,PIT,0,0,100,1,0,TIMEOUT AT 00:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,854,0,0
2023110200,2023-11-02,1,0,28,TEN,PIT,1,10,34,0,0,"(:28) PENALTY ON TEN-15-N.WESTBROOK-IKHINE, FALSE START, 5 YARDS, ENFORCED AT TEN 34 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OWN,1,TEN,1,FALSE START,5,9,872,0,0
2023110200,2023-11-02,1,0,10,TEN,PIT,1,15,29,0,0,(:10) (SHOTGUN) 8-W.LEVIS PASS SHORT MIDDLE TO 18-K.PHILIPS TO TEN 40 FOR 11 YARDS (31-K.NEAL; 50-E.ROBERTS) [56-A.HIGHSMITH].,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,9,890,0,0
2023110200,2023-11-02,1,0,0,TEN,PIT,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,9,900,0,0
2023110200,2023-11-02,2,15,0,TEN,PIT,2,4,40,0,0,(15:00) (SHOTGUN) 8-W.LEVIS SACKED AT TEN 36 FOR -4 YARDS (56-A.HIGHSMITH).,0,2023,-4,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,9,900,0,0
2023110200,2023-11-02,2,14,17,TEN,PIT,3,8,36,0,0,(14:17) (SHOTGUN) 8-W.LEVIS PASS INCOMPLETE DEEP LEFT TO 10-D.HOPKINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,9,943,0,0
