GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,CAR
2023110508,2023-11-05,4,8,52,CAR,IND,2,10,66,0,0,(8:52) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT LEFT TO 17-D.CHARK (40-J.JONES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3068,0,0
2023110508,2023-11-05,4,8,48,CAR,IND,3,10,66,0,0,(8:48) (SHOTGUN) 9-B.YOUNG PASS SHORT LEFT TO 84-S.SULLIVAN PUSHED OB AT IND 31 FOR 3 YARDS (40-J.JONES).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,3072,0,0
2023110508,2023-11-05,4,8,14,CAR,IND,4,7,69,0,0,"(8:14) 4-E.PINEIRO 49 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,3106,0,0
2023110508,2023-11-05,4,8,9,IND,CAR,1,10,25,0,0,(8:09) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO IND 27 FOR 2 YARDS (27-A.COOK).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3111,0,0
2023110508,2023-11-05,4,8,9,IND,CAR,0,0,65,1,0,"4-E.PINEIRO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3111,0,0
2023110508,2023-11-05,4,8,9,CAR,IND,0,0,100,1,0,TIMEOUT AT 08:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3111,0,0
2023110508,2023-11-05,4,7,26,IND,CAR,2,8,27,0,0,(7:26) (SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 11-M.PITTMAN TO IND 29 FOR 2 YARDS (54-K.GRUGIER-HILL; 25-X.WOODS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3154,0,0
2023110508,2023-11-05,4,6,42,IND,CAR,3,6,29,0,0,"(6:42) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 6-I.MCKENZIE. PENALTY ON CAR-95-DER.BROWN, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT IND 29 - NO PLAY. PENALTY ON CAR-13-T.HILL, DEFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,29,OWN,0,CAR,1,ROUGHING THE PASSER,0,3198,0,0
2023110508,2023-11-05,4,6,37,IND,CAR,1,10,44,0,0,"(6:37) 21-Z.MOSS LEFT GUARD TO IND 45 FOR 1 YARD (49-F.LUVU, 91-N.THURMAN). CAR-0-B.BURNS WAS INJURED DURING THE PLAY.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OWN,0,,0,,0,3203,0,0
2023110508,2023-11-05,4,6,26,IND,CAR,0,0,100,1,0,TIMEOUT AT 06:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3214,0,0
