GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,MIA,Week
2024010713,2024-01-07,2,5,14,BUF,MIA,1,7,93,0,0,"(5:14) (NO HUDDLE, SHOTGUN) 4-J.COOK LEFT TACKLE TO MIA 6 FOR 1 YARD (55-J.BAKER).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,7,OPP,0,,0,,0,1486,0,0,18
2024010713,2024-01-07,2,4,36,BUF,MIA,2,6,94,1,0,"(4:36) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 16-T.SHERFIELD FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,1524,0,0,18
2024010713,2024-01-07,2,4,31,BUF,MIA,0,0,85,1,0,"2-T.BASS EXTRA POINT IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1529,0,0,18
2024010713,2024-01-07,2,1,43,BUF,MIA,1,10,25,0,0,(1:43) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 16-T.SHERFIELD TO BUF 31 FOR 6 YARDS (33-E.APPLE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1697,0,0,18
2024010713,2024-01-07,2,1,43,BUF,MIA,0,0,65,1,0,"7-J.SANDERS KICKS 65 YARDS FROM MIA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1697,0,0,18
2024010713,2024-01-07,2,1,22,BUF,MIA,2,4,31,1,0,"(1:22) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS PUSHED OB AT BUF 42 FOR 11 YARDS (5-J.RAMSEY) [94-C.WILKINS].",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1718,0,0,18
2024010713,2024-01-07,2,1,16,BUF,MIA,1,10,42,0,0,(1:16) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1724,0,0,18
2024010713,2024-01-07,2,1,9,BUF,MIA,2,10,42,0,0,(1:09) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 10-K.SHAKIR TO BUF 47 FOR 5 YARDS (51-D.LONG).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1731,0,0,18
2024010713,2024-01-07,2,1,5,BUF,MIA,0,0,100,1,0,TIMEOUT #3 BY BUF AT 01:05.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1735,0,0,18
2024010713,2024-01-07,2,1,5,BUF,MIA,3,5,47,1,0,(1:05) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT GUARD TO MIA 40 FOR 13 YARDS (29-B.JONES).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1735,0,0,18
