GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,GB,CHI,Week
2023110900,2023-11-09,4,11,58,CAR,CHI,2,7,78,0,0,(11:58) (SHOTGUN) 9-B.YOUNG PASS SHORT RIGHT TO 6-M.SANDERS TO CHI 20 FOR 2 YARDS (53-T.EDWARDS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,2882,0,0,10
2023110900,2023-11-09,4,11,14,CAR,CHI,3,5,80,0,0,(11:14) (SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 88-T.MARSHALL (6-K.GORDON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2926,0,0,10
2023110900,2023-11-09,4,11,10,CAR,CHI,4,5,80,0,0,"(11:10) 4-E.PINEIRO 39 YARD FIELD GOAL IS GOOD, CENTER-44-J.JANSEN, HOLDER-10-J.HEKKER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,2930,0,0,10
2023110900,2023-11-09,4,7,10,CAR,CHI,1,10,9,0,0,(7:10) (SHOTGUN) 30-C.HUBBARD LEFT GUARD TO CAR 9 FOR NO GAIN (6-K.GORDON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OWN,0,,0,,0,3170,0,0,10
2023110900,2023-11-09,4,6,37,CAR,CHI,2,10,9,0,0,(6:37) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO CAR 18 FOR 9 YARDS (57-J.SANBORN; 53-T.EDWARDS).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,3203,0,0,10
2023110900,2023-11-09,4,6,2,CAR,CHI,3,1,18,0,0,(6:02) (SHOTGUN) 30-C.HUBBARD LEFT GUARD TO CAR 18 FOR NO GAIN (9-J.BRISKER; 97-A.BILLINGS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,18,OWN,0,,0,,0,3238,0,0,10
2023110900,2023-11-09,4,5,20,CAR,CHI,4,1,18,1,0,(5:20) 9-B.YOUNG SCRAMBLES RIGHT END PUSHED OB AT CAR 20 FOR 2 YARDS (9-J.BRISKER).,0,2023,2,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,3280,0,0,10
2023110900,2023-11-09,4,4,41,CAR,CHI,1,10,20,0,0,"(4:41) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 81-H.HURST TO CAR 27 FOR 7 YARDS (9-J.BRISKER, 95-D.WALKER).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3319,0,0,10
2023110900,2023-11-09,4,4,10,CAR,CHI,2,3,27,0,0,"(4:10) (NO HUDDLE, SHOTGUN) 9-B.YOUNG PASS INCOMPLETE SHORT MIDDLE TO 81-H.HURST (9-J.BRISKER).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3350,0,0,10
2023110900,2023-11-09,4,4,6,CAR,CHI,3,3,27,1,0,(4:06) (SHOTGUN) 9-B.YOUNG PASS SHORT MIDDLE TO 19-A.THIELEN TO CAR 38 FOR 11 YARDS (53-T.EDWARDS).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,3354,0,0,10
2023110900,2023-11-09,4,3,35,CAR,CHI,1,10,38,0,0,"(3:35) (NO HUDDLE, SHOTGUN) 9-B.YOUNG SACKED AT CAR 34 FOR -4 YARDS (94-R.GREEN).",0,2023,-4,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,3385,0,0,10
