GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,KC
2023100810,2023-10-08,1,0,0,KC,MIN,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,900,0,0
2023100810,2023-10-08,2,14,21,KC,MIN,1,10,75,0,0,(14:21) (SHOTGUN) 25-C.EDWARDS-HELAIRE LEFT GUARD TO MIN 24 FOR 1 YARD (97-H.PHILLIPS; 40-I.PACE).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,5,939,0,0
2023100810,2023-10-08,2,13,44,KC,MIN,2,9,76,0,0,(13:44) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 87-T.KELCE TO MIN 20 FOR 4 YARDS (22-H.SMITH) [40-I.PACE].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,5,976,0,0
2023100810,2023-10-08,2,12,59,KC,MIN,3,5,80,0,0,(12:59) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 11-M.VALDES-SCANTLING.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,5,1021,0,0
2023100810,2023-10-08,2,12,49,KC,MIN,4,5,80,0,0,"(12:49) 7-H.BUTKER 38 YARD FIELD GOAL IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,5,1031,0,0
2023100810,2023-10-08,2,12,46,MIN,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1034,0,0
2023100810,2023-10-08,2,12,46,MIN,KC,1,10,25,0,0,"(12:46) 8-K.COUSINS PASS SHORT MIDDLE TO 18-J.JEFFERSON TO MIN 39 FOR 14 YARDS (20-J.REID). PENALTY ON KC-20-J.REID, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT MIN 39.",0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,25,OWN,1,KC,0,UNNECESSARY ROUGHNESS,15,5,1034,0,0
2023100810,2023-10-08,2,12,46,MIN,KC,0,0,100,1,0,TIMEOUT AT 12:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1034,0,0
2023100810,2023-10-08,2,12,15,MIN,KC,1,10,54,0,0,(12:15) 31-C.AKERS RIGHT END TO KC 43 FOR 3 YARDS (91-D.NNADI).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OPP,0,,0,,0,5,1065,0,0
2023100810,2023-10-08,2,11,50,MIN,KC,2,7,57,0,0,"(11:50) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 87-T.HOCKENSON TO KC 43 FOR NO GAIN (50-W.GAY). PENALTY ON KC-38-L.SNEED, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT KC 43 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,43,OPP,1,KC,1,ILLEGAL CONTACT,5,5,1090,0,0
2023100810,2023-10-08,2,11,24,MIN,KC,1,10,62,0,0,(11:24) 31-C.AKERS UP THE MIDDLE TO KC 36 FOR 2 YARDS (22-T.MCDUFFIE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,5,1116,0,0
2023100810,2023-10-08,2,10,50,MIN,KC,2,8,64,0,0,(10:50) (NO HUDDLE) 8-K.COUSINS PASS SHORT LEFT TO 31-C.AKERS TO KC 36 FOR NO GAIN (50-W.GAY).,0,2023,0,NO HUDDLE,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,5,1150,0,0
2023100810,2023-10-08,2,10,11,MIN,KC,3,8,64,0,0,"(10:11) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 18-J.JEFFERSON. PENALTY ON KC-22-T.MCDUFFIE, DEFENSIVE PASS INTERFERENCE, 11 YARDS, ENFORCED AT KC 36 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,36,OPP,1,KC,1,DEFENSIVE PASS INTERFERENCE,11,5,1189,0,0
2023100810,2023-10-08,2,10,7,MIN,KC,1,10,75,0,0,"(10:07) 31-C.AKERS RIGHT GUARD TO KC 22 FOR 3 YARDS (50-W.GAY). PENALTY ON KC-38-L.SNEED, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT KC 22.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,25,OPP,1,KC,0,ILLEGAL USE OF HANDS,5,5,1193,0,0
2023100810,2023-10-08,2,9,40,MIN,KC,1,10,83,0,0,"(9:40) 8-K.COUSINS PASS SHORT MIDDLE TO 31-C.AKERS TO KC 6 FOR 11 YARDS (22-T.MCDUFFIE) [95-C.JONES]. PENALTY ON MIN-75-B.O'NEILL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT KC 17 - NO PLAY.",0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,17,OPP,1,MIN,1,OFFENSIVE HOLDING,10,5,1220,0,0
2023100810,2023-10-08,2,9,4,MIN,KC,1,20,73,0,0,(9:04) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,5,1256,0,0
2023100810,2023-10-08,2,8,58,MIN,KC,2,20,73,0,0,(8:58) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON TO KC 11 FOR 16 YARDS (38-L.SNEED).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,5,1262,0,0
2023100810,2023-10-08,2,8,9,MIN,KC,3,4,89,0,0,(8:09) (SHOTGUN) 8-K.COUSINS PASS INCOMPLETE SHORT MIDDLE TO 17-K.OSBORN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,5,1311,0,0
2023100810,2023-10-08,2,8,5,MIN,KC,4,4,89,0,0,"(8:05) 1-G.JOSEPH 29 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,5,1315,0,0
2023100810,2023-10-08,2,8,2,MIN,KC,0,0,100,1,0,TIMEOUT AT 08:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1318,0,0
2023100810,2023-10-08,2,8,2,KC,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 65 YARDS FROM MIN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1318,0,0
2023100810,2023-10-08,2,8,2,KC,MIN,1,10,25,0,0,(8:02) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 19-K.TONEY [44-J.METELLUS].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,1318,0,0
2023100810,2023-10-08,2,7,57,KC,MIN,2,10,25,0,0,(7:57) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO KC 29 FOR 4 YARDS (90-J.BULLARD; 40-I.PACE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,5,1323,0,0
2023100810,2023-10-08,2,7,18,KC,MIN,3,6,29,0,0,(7:18) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE DEEP RIGHT TO 84-JU.WATSON (5-M.BLACKMON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,5,1362,0,0
2023100810,2023-10-08,2,7,13,KC,MIN,4,6,29,0,0,"(7:13) 5-T.TOWNSEND PUNTS 42 YARDS TO MIN 29, CENTER-41-J.WINCHESTER, FAIR CATCH BY 4-B.POWELL. PENALTY ON KC-31-N.JONES, FAIR CATCH INTERFERENCE, 15 YARDS, ENFORCED AT MIN 29.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,KC,0,FAIR CATCH INTERFERENCE,15,5,1367,0,0
2023100810,2023-10-08,2,7,3,MIN,KC,0,0,100,1,0,TIMEOUT AT 07:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1377,0,0
