GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SF,DAL
2023100811,2023-10-08,2,6,11,SF,DAL,1,10,61,0,0,(6:11) (SHOTGUN) 23-C.MCCAFFREY LEFT END TO DAL 41 FOR -2 YARDS (55-L.VANDER ESCH).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,39,OPP,0,,0,,0,5,1429,0,0
2023100811,2023-10-08,2,5,32,SF,DAL,2,12,59,1,0,(5:32) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 23-C.MCCAFFREY TO DAL 22 FOR 19 YARDS (55-L.VANDER ESCH; 14-M.BELL).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,5,1468,0,0
2023100811,2023-10-08,2,4,46,SF,DAL,1,10,78,0,0,(4:46) 24-J.MASON UP THE MIDDLE TO DAL 14 FOR 8 YARDS (6-D.WILSON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,5,1514,0,0
2023100811,2023-10-08,2,4,4,SF,DAL,2,2,86,1,0,"(4:04) (SHOTGUN) 24-J.MASON UP THE MIDDLE TO DAL 10 FOR 4 YARDS (97-O.ODIGHIZUWA, 26-D.BLAND).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,5,1556,0,0
2023100811,2023-10-08,2,3,24,SF,DAL,1,10,90,0,0,"(3:24) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 19-D.SAMUEL TO DAL 1 FOR 9 YARDS (33-D.CLARK, 28-M.HOOKER).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,5,1596,0,0
2023100811,2023-10-08,2,2,40,SF,DAL,2,1,99,0,0,"(2:40) 23-C.MCCAFFREY LEFT GUARD FOR 1 YARD, TOUCHDOWN. PENALTY ON SF-65-A.BANKS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,1,0,0,LEFT GUARD,1,OPP,1,SF,0,UNNECESSARY ROUGHNESS,15,5,1640,0,0
2023100811,2023-10-08,2,2,36,SF,DAL,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,1644,0,0
2023100811,2023-10-08,2,2,36,DAL,SF,0,0,80,1,0,4-J.MOODY KICKS 61 YARDS FROM SF 20 TO DAL 19. 9-K.TURPIN PUSHED OB AT DAL 34 FOR 15 YARDS (24-J.MASON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,5,1644,0,0
2023100811,2023-10-08,2,2,36,SF,DAL,0,0,100,1,0,TIMEOUT AT 02:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1644,0,0
2023100811,2023-10-08,2,2,32,DAL,SF,1,10,34,0,0,(2:32) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO DAL 39 FOR 5 YARDS (26-I.OLIVER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,5,1648,0,0
2023100811,2023-10-08,2,2,10,DAL,SF,2,5,39,0,0,"(2:10) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 20-T.POLLARD.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,5,1670,0,0
2023100811,2023-10-08,2,2,7,DAL,SF,3,5,39,0,0,"(2:07) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 87-J.FERGUSON TO DAL 42 FOR 3 YARDS (26-I.OLIVER, 54-F.WARNER).",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,5,1673,0,0
2023100811,2023-10-08,2,2,0,DAL,SF,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1680,0,0
2023100811,2023-10-08,2,2,0,DAL,SF,4,2,42,0,0,"(2:00) 5-B.ANGER PUNTS 52 YARDS TO SF 6, CENTER-44-T.SIEG. 3-R.MCCLOUD RAN OB AT SF 18 FOR 12 YARDS (40-H.LUEPKE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,5,1680,0,0
2023100811,2023-10-08,2,1,51,SF,DAL,1,10,18,0,0,(1:51) (SHOTGUN) 19-D.SAMUEL UP THE MIDDLE TO SF 26 FOR 8 YARDS (55-L.VANDER ESCH; 33-D.CLARK).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,18,OWN,0,,0,,0,5,1689,0,0
2023100811,2023-10-08,2,1,11,SF,DAL,0,0,100,1,0,TIMEOUT #1 BY SF AT 01:11.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1729,0,0
2023100811,2023-10-08,2,1,11,SF,DAL,2,2,26,0,0,(1:11) 23-C.MCCAFFREY LEFT TACKLE TO SF 26 FOR NO GAIN (55-L.VANDER ESCH).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OWN,0,,0,,0,5,1729,0,0
2023100811,2023-10-08,2,1,4,SF,DAL,0,0,100,1,0,TIMEOUT #1 BY DAL AT 01:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1736,0,0
2023100811,2023-10-08,2,1,4,SF,DAL,3,2,26,0,0,(1:04) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT RIGHT TO 11-B.AIYUK (2-J.LEWIS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,5,1736,0,0
2023100811,2023-10-08,2,1,0,SF,DAL,4,2,26,0,0,"(1:00) 18-M.WISHNOWSKY PUNTS 59 YARDS TO DAL 15, CENTER-46-T.PEPPER. 42-D.VAUGHN TO DAL 25 FOR 10 YARDS (20-A.THOMAS; 30-G.ODUM).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,5,1740,0,0
2023100811,2023-10-08,2,0,50,DAL,SF,1,10,25,0,0,(:50) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE DEEP LEFT TO 3-B.COOKS. SF-95-D.JACKSON WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,1750,0,0
2023100811,2023-10-08,2,0,50,SF,DAL,0,0,100,1,0,TIMEOUT AT 00:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1750,0,0
2023100811,2023-10-08,2,0,41,DAL,SF,2,10,25,0,0,(:41) (SHOTGUN) 4-D.PRESCOTT SACKED AT DAL 24 FOR -1 YARDS (57-D.GREENLAW).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,1759,0,0
2023100811,2023-10-08,2,0,41,DAL,SF,0,0,100,1,0,TIMEOUT #2 BY SF AT 00:41.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1759,0,0
2023100811,2023-10-08,3,15,0,DAL,SF,0,0,65,1,0,4-J.MOODY KICKS 58 YARDS FROM SF 35 TO DAL 7. 23-R.DOWDLE TO DAL 29 FOR 22 YARDS (26-I.OLIVER; 30-G.ODUM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1800,0,0
2023100811,2023-10-08,2,0,0,DAL,SF,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1800,0,0
2023100811,2023-10-08,3,14,53,DAL,SF,1,10,29,0,0,(14:53) 20-T.POLLARD UP THE MIDDLE TO DAL 34 FOR 5 YARDS (7-C.WARD).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,5,1807,0,0
2023100811,2023-10-08,3,14,27,DAL,SF,2,5,34,1,0,(14:27) 4-D.PRESCOTT PASS SHORT MIDDLE TO 88-C.LAMB TO SF 37 FOR 29 YARDS (7-C.WARD).,0,2023,29,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,5,1833,0,0
2023100811,2023-10-08,3,13,50,DAL,SF,1,10,63,0,0,(13:50) 20-T.POLLARD RIGHT END TO SF 38 FOR -1 YARDS (97-N.BOSA).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OPP,0,,0,,0,5,1870,0,0
2023100811,2023-10-08,3,13,14,DAL,SF,2,11,62,0,0,(13:14) 4-D.PRESCOTT PASS SHORT MIDDLE TO 20-T.POLLARD TO SF 31 FOR 7 YARDS (54-F.WARNER) [97-N.BOSA].,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,5,1906,0,0
2023100811,2023-10-08,3,12,36,DAL,SF,3,4,69,0,0,(12:36) (SHOTGUN) 23-R.DOWDLE LEFT GUARD TO SF 32 FOR -1 YARDS (98-J.HARGRAVE).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,5,1944,0,0
2023100811,2023-10-08,3,11,58,DAL,SF,4,5,68,0,0,"(11:58) 17-B.AUBREY 50 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,5,1982,0,0
2023100811,2023-10-08,3,11,53,SF,DAL,0,0,100,1,0,TIMEOUT AT 11:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1987,0,0
2023100811,2023-10-08,3,11,53,SF,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,1987,0,0
2023100811,2023-10-08,3,11,53,SF,DAL,1,15,20,1,0,(11:53) (SHOTGUN) 13-B.PURDY PASS DEEP MIDDLE TO 11-B.AIYUK TO SF 43 FOR 23 YARDS (21-S.GILMORE).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,5,1987,0,0
2023100811,2023-10-08,3,11,53,SF,DAL,1,10,25,0,0,"(11:53) (SHOTGUN) PENALTY ON SF-71-T.WILLIAMS, FALSE START, 5 YARDS, ENFORCED AT SF 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,SF,1,FALSE START,5,5,1987,0,0
2023100811,2023-10-08,3,11,10,SF,DAL,1,10,43,0,0,(11:10) 23-C.MCCAFFREY UP THE MIDDLE TO SF 47 FOR 4 YARDS (99-C.GOLSTON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,5,2030,0,0
2023100811,2023-10-08,3,10,32,SF,DAL,2,6,47,0,0,(10:32) 23-C.MCCAFFREY RIGHT END TO 50 FOR 3 YARDS (54-S.WILLIAMS; 11-M.PARSONS). DAL-2-J.LEWIS WAS INJURED DURING THE PLAY.,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,47,OWN,0,,0,,0,5,2068,0,0
2023100811,2023-10-08,3,9,57,SF,DAL,3,3,100,0,0,"(9:57) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 11-B.AIYUK PUSHED OB AT DAL 10 FOR 40 YARDS (28-M.HOOKER). PENALTY ON SF-74-S.BURFORD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,40,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,0,OPP,1,SF,1,OFFENSIVE HOLDING,10,5,2103,0,0
2023100811,2023-10-08,3,9,36,SF,DAL,3,13,40,1,0,"(9:36) (SHOTGUN) 13-B.PURDY PASS DEEP MIDDLE TO 19-D.SAMUEL TO DAL 18 FOR 42 YARDS (21-S.GILMORE, 55-L.VANDER ESCH).",0,2023,42,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,5,2124,0,0
2023100811,2023-10-08,3,8,51,SF,DAL,1,10,82,0,0,(8:51) (SHOTGUN) 13-B.PURDY PASS SHORT LEFT TO 44-K.JUSZCZYK TO DAL 11 FOR 7 YARDS (1-J.KEARSE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,5,2169,0,0
2023100811,2023-10-08,3,8,8,SF,DAL,2,3,89,0,0,(8:08) (SHOTGUN) 19-D.SAMUEL LEFT GUARD TO DAL 10 FOR 1 YARD (26-D.BLAND; 92-D.ARMSTRONG).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,11,OPP,0,,0,,0,5,2212,0,0
2023100811,2023-10-08,3,7,24,SF,DAL,3,2,90,1,0,"(7:24) 13-B.PURDY PASS SHORT LEFT TO 85-G.KITTLE FOR 10 YARDS, TOUCHDOWN.",0,2023,10,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,5,2256,0,0
2023100811,2023-10-08,3,7,20,SF,DAL,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,2260,0,0
2023100811,2023-10-08,3,7,20,SF,DAL,0,0,100,1,0,TIMEOUT AT 07:20.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2260,0,0
2023100811,2023-10-08,3,7,20,DAL,SF,0,0,65,1,0,4-J.MOODY KICKS 57 YARDS FROM SF 35 TO DAL 8. 23-R.DOWDLE TO DAL 21 FOR 13 YARDS (30-G.ODUM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,2260,0,0
2023100811,2023-10-08,3,7,16,DAL,SF,1,10,21,0,0,"(7:16) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 27 FOR 6 YARDS (57-D.GREENLAW, 2-D.LENOIR).",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,5,2264,0,0
2023100811,2023-10-08,3,6,44,DAL,SF,2,4,27,1,0,(6:44) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 37 FOR 10 YARDS (29-T.HUFANGA).,0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OWN,0,,0,,0,5,2296,0,0
2023100811,2023-10-08,3,6,15,DAL,SF,1,10,37,1,0,"(6:15) 4-D.PRESCOTT PASS DEEP LEFT INTENDED FOR 3-B.COOKS INTERCEPTED BY 31-T.GIPSON AT SF 12. 31-T.GIPSON TO SF 38 FOR 26 YARDS (84-S.MCKEON, 73-TYL.SMITH).",0,2023,26,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,37,OWN,0,,0,,0,5,2325,0,0
2023100811,2023-10-08,3,6,1,SF,DAL,1,10,38,0,0,"(6:01) 24-J.MASON UP THE MIDDLE TO SF 46 FOR 8 YARDS (11-M.PARSONS, 33-D.CLARK).",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,5,2339,0,0
2023100811,2023-10-08,3,6,1,SF,DAL,0,0,100,1,0,TIMEOUT AT 06:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2339,0,0
2023100811,2023-10-08,3,5,15,SF,DAL,2,2,46,1,0,(5:15) 24-J.MASON UP THE MIDDLE TO 50 FOR 4 YARDS (6-D.WILSON).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OWN,0,,0,,0,5,2385,0,0
2023100811,2023-10-08,3,4,33,SF,DAL,1,10,100,0,0,(4:33) (SHOTGUN) 13-B.PURDY PASS INCOMPLETE SHORT LEFT TO 24-J.MASON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2427,0,0
2023100811,2023-10-08,3,4,29,SF,DAL,2,10,100,0,0,(4:29) (SHOTGUN) 13-B.PURDY PASS SHORT RIGHT TO 23-C.MCCAFFREY TO DAL 42 FOR 8 YARDS (2-J.LEWIS; 14-M.BELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2431,0,0
2023100811,2023-10-08,3,3,44,SF,DAL,3,2,58,1,0,(3:44) (SHOTGUN) 13-B.PURDY PASS DEEP LEFT TO 15-J.JENNINGS TO DAL 23 FOR 19 YARDS (28-M.HOOKER).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,5,2476,0,0
2023100811,2023-10-08,3,3,2,SF,DAL,1,10,77,0,0,(3:02) 23-C.MCCAFFREY UP THE MIDDLE TO DAL 18 FOR 5 YARDS (55-L.VANDER ESCH).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,23,OPP,0,,0,,0,5,2518,0,0
2023100811,2023-10-08,3,2,19,SF,DAL,2,5,82,0,0,(2:19) (SHOTGUN) 19-D.SAMUEL LEFT GUARD TO DAL 14 FOR 4 YARDS (55-L.VANDER ESCH).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,18,OPP,0,,0,,0,5,2561,0,0
2023100811,2023-10-08,3,1,35,SF,DAL,3,1,86,1,0,(1:35) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO DAL 13 FOR 1 YARD (95-J.HANKINS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,14,OPP,0,,0,,0,5,2605,0,0
2023100811,2023-10-08,3,0,53,SF,DAL,1,10,87,0,0,(:53) (SHOTGUN) 23-C.MCCAFFREY UP THE MIDDLE TO DAL 10 FOR 3 YARDS (92-D.ARMSTRONG; 97-O.ODIGHIZUWA).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,13,OPP,0,,0,,0,5,2647,0,0
2023100811,2023-10-08,3,0,13,SF,DAL,2,7,90,1,0,(:13) 13-B.PURDY PASS SHORT RIGHT TO 44-K.JUSZCZYK TO DAL 1 FOR 9 YARDS (55-L.VANDER ESCH; 28-M.HOOKER).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,5,2687,0,0
2023100811,2023-10-08,3,0,0,SF,DAL,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2700,0,0
2023100811,2023-10-08,4,15,0,SF,DAL,1,1,99,0,0,(15:00) 23-C.MCCAFFREY UP THE MIDDLE TO DAL 1 FOR NO GAIN (6-D.WILSON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,5,2700,0,0
2023100811,2023-10-08,4,14,22,SF,DAL,2,1,99,1,0,"(14:22) 13-B.PURDY PASS SHORT RIGHT TO 44-K.JUSZCZYK FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,5,2738,0,0
2023100811,2023-10-08,4,14,19,DAL,SF,1,10,25,0,0,(14:19) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 88-C.LAMB.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,2741,0,0
2023100811,2023-10-08,4,14,19,SF,DAL,0,0,100,1,0,TIMEOUT AT 14:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2741,0,0
2023100811,2023-10-08,4,14,19,SF,DAL,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,2741,0,0
2023100811,2023-10-08,4,14,19,DAL,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,2741,0,0
2023100811,2023-10-08,4,14,15,DAL,SF,2,10,25,1,0,(14:15) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT INTENDED FOR 13-M.GALLUP INTERCEPTED BY 54-F.WARNER (2-D.LENOIR) [97-N.BOSA] AT DAL 38. 54-F.WARNER TO DAL 26 FOR 12 YARDS (13-M.GALLUP).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,5,2745,0,0
2023100811,2023-10-08,4,14,5,SF,DAL,1,10,74,1,0,"(14:05) 24-J.MASON LEFT END FOR 26 YARDS, TOUCHDOWN. DAL-55-L.VANDER ESCH WAS INJURED DURING THE PLAY.",0,2023,26,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,5,2755,0,0
2023100811,2023-10-08,4,13,59,DAL,SF,1,10,25,0,0,(13:59) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 32 FOR 7 YARDS (94-C.FERRELL).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,5,2761,0,0
2023100811,2023-10-08,4,13,59,SF,DAL,0,0,100,1,0,TIMEOUT AT 13:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2761,0,0
2023100811,2023-10-08,4,13,59,DAL,SF,0,0,65,1,0,"4-J.MOODY KICKS 65 YARDS FROM SF 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,2761,0,0
2023100811,2023-10-08,4,13,59,SF,DAL,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,5,2761,0,0
2023100811,2023-10-08,4,13,37,DAL,SF,2,3,32,1,0,"(13:37) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD TO SF 42 FOR 26 YARDS (94-C.FERRELL).",0,2023,26,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,5,2783,0,0
2023100811,2023-10-08,4,12,58,DAL,SF,1,10,58,1,0,"(12:58) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT INTENDED FOR 3-B.COOKS INTERCEPTED BY 48-O.BURKS AT SF 36. 48-O.BURKS PUSHED OB AT SF 47 FOR 11 YARDS (78-T.STEELE).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,42,OPP,0,,0,,0,5,2822,0,0
2023100811,2023-10-08,4,12,50,SF,DAL,0,0,100,1,0,TIMEOUT AT 12:50.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,2830,0,0
2023100811,2023-10-08,4,12,50,SF,DAL,1,10,47,0,0,(12:50) 24-J.MASON UP THE MIDDLE TO DAL 47 FOR 6 YARDS (33-D.CLARK; 6-D.WILSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OWN,0,,0,,0,5,2830,0,0
2023100811,2023-10-08,4,12,6,SF,DAL,2,4,53,1,0,(12:06) 24-J.MASON UP THE MIDDLE TO DAL 39 FOR 8 YARDS (21-S.GILMORE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,5,2874,0,0
