GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,JAX
2023100800,2023-10-08,1,15,0,JAX,BUF,0,0,65,1,0,2-T.BASS KICKS 60 YARDS FROM BUF 35 TO JAX 5. 25-D.JOHNSON TO JAX 15 FOR 10 YARDS (16-T.SHERFIELD).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,0,0,0
2023100800,2023-10-08,1,14,58,JAX,BUF,1,10,15,1,0,(14:58) 16-T.LAWRENCE PASS SHORT RIGHT TO 89-L.FARRELL PUSHED OB AT JAX 31 FOR 16 YARDS (58-M.MILANO).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,5,2,0,0
2023100800,2023-10-08,1,14,26,JAX,BUF,1,10,31,0,0,(14:26) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 17-E.ENGRAM PUSHED OB AT JAX 40 FOR 9 YARDS (58-M.MILANO).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,5,34,0,0
2023100800,2023-10-08,1,13,55,JAX,BUF,2,1,40,0,0,"(13:55) (SHOTGUN) 1-T.ETIENNE RIGHT END TO JAX 40 FOR NO GAIN (43-T.BERNARD, 21-J.POYER).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,40,OWN,0,,0,,0,5,65,0,0
2023100800,2023-10-08,1,13,13,JAX,BUF,3,1,40,0,0,(13:13) 4-T.BIGSBY RIGHT GUARD TO JAX 40 FOR NO GAIN (40-V.MILLER; 91-E.OLIVER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,40,OWN,0,,0,,0,5,107,0,0
2023100800,2023-10-08,1,12,43,JAX,BUF,4,1,40,0,0,"(12:43) 9-L.COOKE PUNTS 60 YARDS TO END ZONE, CENTER-46-R.MATISCIK, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,5,137,0,0
2023100800,2023-10-08,1,12,43,JAX,BUF,0,0,100,1,0,TIMEOUT #1 BY BUF AT 12:43.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,137,0,0
2023100800,2023-10-08,1,12,34,BUF,JAX,1,10,20,0,0,(12:34) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 25 FOR 5 YARDS (5-A.CISCO; 95-R.ROBERTSON-HARRIS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,20,OWN,0,,0,,0,5,146,0,0
2023100800,2023-10-08,1,12,34,BUF,JAX,0,0,100,1,0,TIMEOUT AT 12:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,146,0,0
2023100800,2023-10-08,1,12,4,BUF,JAX,2,5,25,0,0,(12:04) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 14-S.DIGGS TO BUF 28 FOR 3 YARDS (23-F.OLUOKUN).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,176,0,0
2023100800,2023-10-08,1,11,19,BUF,JAX,3,2,28,0,0,(11:19) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 4-J.COOK.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,5,221,0,0
2023100800,2023-10-08,1,11,16,BUF,JAX,4,2,28,0,0,"(11:16) 8-S.MARTIN PUNTS 45 YARDS TO JAX 27, CENTER-69-R.FERGUSON, FAIR CATCH BY 39-J.AGNEW.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,5,224,0,0
2023100800,2023-10-08,1,11,9,JAX,BUF,1,10,27,1,0,(11:09) 0-C.RIDLEY LEFT END TO JAX 38 FOR 11 YARDS (30-D.JACKSON).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OWN,0,,0,,0,5,231,0,0
2023100800,2023-10-08,1,11,9,BUF,JAX,0,0,100,1,0,TIMEOUT AT 11:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,231,0,0
2023100800,2023-10-08,1,10,30,JAX,BUF,1,10,38,1,0,(10:30) (SHOTGUN) 16-T.LAWRENCE PASS DEEP LEFT TO 13-C.KIRK PUSHED OB AT BUF 32 FOR 30 YARDS (23-M.HYDE).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,5,270,0,0
2023100800,2023-10-08,1,10,16,JAX,BUF,1,10,68,0,0,"(10:16) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE LEFT END TO BUF 23 FOR 9 YARDS (58-M.MILANO).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OPP,0,,0,,0,5,284,0,0
2023100800,2023-10-08,1,9,48,JAX,BUF,2,1,77,1,0,"(9:48) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE RIGHT GUARD PUSHED OB AT BUF 14 FOR 9 YARDS (21-J.POYER).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,23,OPP,0,,0,,0,5,312,0,0
2023100800,2023-10-08,1,9,11,JAX,BUF,1,10,86,0,0,(9:11) 0-C.RIDLEY LEFT END TO BUF 11 FOR 3 YARDS (30-D.JACKSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,14,OPP,0,,0,,0,5,349,0,0
2023100800,2023-10-08,1,8,35,JAX,BUF,2,7,89,0,0,(8:35) 4-T.BIGSBY RIGHT END TO BUF 10 FOR 1 YARD (43-T.BERNARD; 30-D.JACKSON).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,11,OPP,0,,0,,0,5,385,0,0
2023100800,2023-10-08,1,7,50,JAX,BUF,3,6,90,0,0,"(7:50) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT MIDDLE TO 13-C.KIRK [99-T.SETTLE]. JAX-72-W.LITTLE WAS INJURED DURING THE PLAY. BUF-58-M.MILANO WAS INJURED DURING THE PLAY.  PENALTY ON BUF-91-E.OLIVER, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT BUF 10 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,10,OPP,1,BUF,1,ILLEGAL USE OF HANDS,5,5,430,0,0
2023100800,2023-10-08,1,7,44,JAX,BUF,1,5,95,0,0,(7:44) (SHOTGUN) 1-T.ETIENNE LEFT GUARD TO BUF 6 FOR -1 YARDS (91-E.OLIVER). BUF-59-K.JONATHAN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OPP,0,,0,,0,5,436,0,0
2023100800,2023-10-08,1,7,44,JAX,BUF,0,0,100,1,0,TIMEOUT AT 07:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,436,0,0
2023100800,2023-10-08,1,7,8,JAX,BUF,2,6,94,0,0,(7:08) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 7-Z.JONES (57-A.EPENESA).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,5,472,0,0
2023100800,2023-10-08,1,7,4,JAX,BUF,3,6,94,0,0,"(7:04) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 7-Z.JONES FOR 6 YARDS, TOUCHDOWN. PENALTY ON BUF-91-E.OLIVER, ROUGHING THE PASSER, 1 YARD, ENFORCED BETWEEN DOWNS.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,1,0,0,,6,OPP,1,BUF,0,ROUGHING THE PASSER,1,5,476,0,0
2023100800,2023-10-08,1,6,59,JAX,BUF,0,0,99,1,0,TWO-POINT CONVERSION ATTEMPT. 1-T.ETIENNE RUSHES RIGHT END. ATTEMPT SUCCEEDS.,0,2023,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,1,1,,1,OPP,0,,0,,0,5,481,0,0
2023100800,2023-10-08,1,6,59,BUF,JAX,0,0,100,1,0,TIMEOUT AT 06:59.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,481,0,0
2023100800,2023-10-08,1,6,59,BUF,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 63 YARDS FROM JAX 35 TO BUF 2, FAIR CATCH BY 10-K.SHAKIR.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,481,0,0
2023100800,2023-10-08,1,6,59,BUF,JAX,1,10,25,0,0,(6:59) (SHOTGUN) 4-J.COOK RIGHT GUARD TO BUF 24 FOR -1 YARDS (32-TY.CAMPBELL).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,5,481,0,0
2023100800,2023-10-08,1,6,25,BUF,JAX,2,11,24,0,0,(6:25) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 88-D.KNOX TO BUF 29 FOR 5 YARDS (32-TY.CAMPBELL).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,5,515,0,0
2023100800,2023-10-08,1,5,49,BUF,JAX,3,6,29,0,0,"(5:49) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 86-D.KINCAID PUSHED OB AT BUF 34 FOR 5 YARDS (37-T.HERNDON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,5,551,0,0
2023100800,2023-10-08,1,5,12,BUF,JAX,4,1,34,0,0,"(5:12) 8-S.MARTIN PUNTS 41 YARDS TO JAX 25, CENTER-69-R.FERGUSON. 39-J.AGNEW TO JAX 30 FOR 5 YARDS (33-S.NEAL; 42-D.WILLIAMS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,5,588,0,0
2023100800,2023-10-08,1,5,3,JAX,BUF,1,10,30,0,0,(5:03) (SHOTGUN) 16-T.LAWRENCE SCRAMBLES RIGHT TACKLE TO JAX 35 FOR 5 YARDS (43-T.BERNARD).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,5,597,0,0
2023100800,2023-10-08,1,4,23,JAX,BUF,2,5,35,0,0,(4:23) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT LEFT TO 1-T.ETIENNE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,5,637,0,0
2023100800,2023-10-08,1,4,19,JAX,BUF,3,5,35,1,0,(4:19) (SHOTGUN) 16-T.LAWRENCE PASS DEEP LEFT TO 13-C.KIRK RAN OB AT BUF 45 FOR 20 YARDS [91-E.OLIVER].,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,5,641,0,0
2023100800,2023-10-08,1,3,55,JAX,BUF,1,10,55,0,0,"(3:55) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE LEFT TACKLE TO BUF 45 FOR NO GAIN (43-T.BERNARD; 91-E.OLIVER).",0,2023,0,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,5,665,0,0
2023100800,2023-10-08,1,3,15,JAX,BUF,2,10,55,1,0,(3:15) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 0-C.RIDLEY TO BUF 31 FOR 14 YARDS (30-D.JACKSON).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,5,705,0,0
2023100800,2023-10-08,1,2,43,JAX,BUF,1,10,69,0,0,(2:43) 16-T.LAWRENCE PASS INCOMPLETE DEEP LEFT TO 17-E.ENGRAM (30-D.JACKSON).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,5,737,0,0
2023100800,2023-10-08,1,2,37,JAX,BUF,2,10,69,0,0,"(2:37) (SHOTGUN) 16-T.LAWRENCE PASS SHORT RIGHT TO 1-T.ETIENNE PUSHED OB AT BUF 25 FOR 6 YARDS (21-J.POYER, 24-K.ELAM). BUF-59-K.JONATHAN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,5,743,0,0
2023100800,2023-10-08,1,1,51,JAX,BUF,3,4,75,0,0,"(1:51) (SHOTGUN) 1-T.ETIENNE LEFT GUARD TO BUF 26 FOR -1 YARDS (91-E.OLIVER, 43-T.BERNARD).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OPP,0,,0,,0,5,789,0,0
2023100800,2023-10-08,1,1,17,JAX,BUF,4,5,74,0,0,"(1:17) 10-B.MCMANUS 44 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,5,823,0,0
2023100800,2023-10-08,1,1,13,BUF,JAX,0,0,65,1,0,"10-B.MCMANUS KICKS 62 YARDS FROM JAX 35 TO BUF 3, FAIR CATCH BY 10-K.SHAKIR.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,827,0,0
2023100800,2023-10-08,1,1,13,BUF,JAX,1,10,25,0,0,(1:13) (SHOTGUN) 76-D.EDWARDS REPORTED IN AS ELIGIBLE.  17-J.ALLEN PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,827,0,0
2023100800,2023-10-08,1,1,8,BUF,JAX,2,10,25,0,0,"(1:08) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 13-G.DAVIS TO BUF 34 FOR 9 YARDS (31-DARI.WILLIAMS, 23-F.OLUOKUN).",0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,5,832,0,0
2023100800,2023-10-08,1,0,34,BUF,JAX,3,1,34,1,0,(:34) 22-D.HARRIS LEFT GUARD TO BUF 36 FOR 2 YARDS (48-C.MUMA; 95-R.ROBERTSON-HARRIS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,34,OWN,0,,0,,0,5,866,0,0
2023100800,2023-10-08,1,0,13,BUF,JAX,1,10,36,0,0,"(:13) (NO HUDDLE, SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 88-D.KNOX TO BUF 37 FOR 1 YARD (2-R.JENKINS).",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,5,887,0,0
2023100800,2023-10-08,1,0,0,BUF,JAX,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,900,0,0
2023100800,2023-10-08,2,15,0,BUF,JAX,2,9,37,0,0,(15:00) (SHOTGUN) 22-D.HARRIS LEFT GUARD TO BUF 43 FOR 6 YARDS (93-T.LACY).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OWN,0,,0,,0,5,900,0,0
2023100800,2023-10-08,2,14,21,BUF,JAX,3,3,43,0,0,(14:21) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 88-D.KNOX.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,5,939,0,0
2023100800,2023-10-08,2,14,13,BUF,JAX,4,3,43,0,0,"(14:13) 8-S.MARTIN PUNTS 35 YARDS TO JAX 22, CENTER-69-R.FERGUSON, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,5,947,0,0
2023100800,2023-10-08,2,14,8,JAX,BUF,1,10,22,0,0,"(14:08) (SHOTGUN) PENALTY ON JAX-68-B.SCHERFF, FALSE START, 5 YARDS, ENFORCED AT JAX 22 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,1,JAX,1,FALSE START,5,5,952,0,0
2023100800,2023-10-08,2,14,8,JAX,BUF,1,15,17,0,0,(14:08) (SHOTGUN) 16-T.LAWRENCE PASS SHORT LEFT TO 7-Z.JONES PUSHED OB AT JAX 27 FOR 10 YARDS (30-D.JACKSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,5,952,0,0
2023100800,2023-10-08,2,13,35,JAX,BUF,2,5,27,0,0,"(13:35) 1-T.ETIENNE RIGHT TACKLE TO JAX 28 FOR 1 YARD (21-J.POYER, 42-D.WILLIAMS).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,27,OWN,0,,0,,0,5,985,0,0
2023100800,2023-10-08,2,12,56,JAX,BUF,0,0,100,1,0,TIMEOUT #1 BY JAX AT 12:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,1024,0,0
2023100800,2023-10-08,2,12,56,JAX,BUF,3,4,28,1,0,"(12:56) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 17-E.ENGRAM TO JAX 33 FOR 5 YARDS (42-D.WILLIAMS). BUFFALO CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #2.)",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,1,0,,0,0,0,0,0,,28,OWN,0,,0,,0,5,1024,0,0
2023100800,2023-10-08,2,12,33,JAX,BUF,1,10,33,0,0,(12:33) 1-T.ETIENNE RIGHT TACKLE TO JAX 36 FOR 3 YARDS (24-K.ELAM).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,33,OWN,0,,0,,0,5,1047,0,0
2023100800,2023-10-08,2,11,54,JAX,BUF,2,7,36,0,0,"(11:54) (SHOTGUN) 16-T.LAWRENCE PASS SHORT MIDDLE TO 1-T.ETIENNE TO JAX 41 FOR 5 YARDS (7-TA.JOHNSON). PENALTY ON BUF-42-D.WILLIAMS, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT JAX 36 - NO PLAY.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,36,OWN,1,BUF,1,ILLEGAL CONTACT,5,5,1086,0,0
2023100800,2023-10-08,2,11,33,JAX,BUF,1,10,41,0,0,(11:33) (SHOTGUN) 1-T.ETIENNE RIGHT TACKLE TO JAX 46 FOR 5 YARDS (97-J.PHILLIPS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OWN,0,,0,,0,5,1107,0,0
2023100800,2023-10-08,2,10,52,JAX,BUF,2,5,46,0,0,"(10:52) (SHOTGUN) 13-C.KIRK RIGHT END PUSHED OB AT BUF 37 FOR 17 YARDS (23-M.HYDE). PENALTY ON JAX-77-A.HARRISON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 48.",0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,46,OWN,1,JAX,0,OFFENSIVE HOLDING,10,5,1148,0,0
2023100800,2023-10-08,2,10,30,JAX,BUF,2,9,42,0,0,(10:30) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE SHORT MIDDLE TO 85-B.STRANGE (42-D.WILLIAMS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,5,1170,0,0
2023100800,2023-10-08,2,10,25,JAX,BUF,3,9,42,0,0,(10:25) (SHOTGUN) 16-T.LAWRENCE PASS INCOMPLETE DEEP RIGHT TO 7-Z.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,5,1175,0,0
2023100800,2023-10-08,2,10,21,JAX,BUF,4,9,42,0,0,"(10:21) 9-L.COOKE PUNTS 44 YARDS TO BUF 14, CENTER-46-R.MATISCIK, FAIR CATCH BY 11-D.HARTY. PENALTY ON BUF-46-J.INGRAM, OFFENSIVE HOLDING, 7 YARDS, ENFORCED AT BUF 14.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,42,OWN,1,BUF,0,OFFENSIVE HOLDING,7,5,1179,0,0
2023100800,2023-10-08,2,10,15,BUF,JAX,1,10,7,1,0,(10:15) 17-J.ALLEN PASS SHORT RIGHT TO 14-S.DIGGS RAN OB AT BUF 22 FOR 15 YARDS.,0,2023,15,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,5,1185,0,0
