GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NYG
2023100804,2023-10-08,2,13,40,MIA,NYG,3,3,52,1,0,(13:40) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO NYG 43 FOR 5 YARDS (58-B.OKEREKE; 19-I.SIMMONS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,980,0,0
2023100804,2023-10-08,2,13,0,MIA,NYG,1,10,57,0,0,"(13:00) 28-D.ACHANE LEFT TACKLE TO NYG 35 FOR 8 YARDS (29-X.MCKINNEY). FUMBLES (29-X.MCKINNEY), RECOVERED BY NYG-5-K.THIBODEAUX AT NYG 38.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT TACKLE,43,OPP,0,,0,,0,1020,0,0
2023100804,2023-10-08,2,12,53,MIA,NYG,0,0,100,1,0,TIMEOUT AT 12:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1027,0,0
2023100804,2023-10-08,2,12,53,NYG,MIA,1,10,38,0,0,(12:53) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 17-W.ROBINSON TO NYG 34 FOR -4 YARDS (4-K.KOHOU).,0,2023,-4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1027,0,0
2023100804,2023-10-08,2,12,17,NYG,MIA,2,14,34,0,0,(12:17) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 12-D.WALLER TO NYG 45 FOR 11 YARDS (33-E.APPLE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1063,0,0
2023100804,2023-10-08,2,11,39,NYG,MIA,3,3,45,0,0,(11:39) (SHOTGUN) 8-D.JONES SACKED AT NYG 45 FOR 0 YARDS (SACK SPLIT BY 55-J.BAKER AND 33-E.APPLE).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1101,0,0
2023100804,2023-10-08,2,11,39,NYG,MIA,0,0,100,1,0,TIMEOUT #1 BY NYG AT 11:39.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1101,0,0
2023100804,2023-10-08,2,11,14,NYG,MIA,4,3,45,0,0,"(11:14) 6-J.GILLAN PUNTS 49 YARDS TO MIA 6, CENTER-59-C.KREITER, DOWNED BY NYG-44-N.MCCLOUD. PENALTY ON MIA, DEFENSIVE TOO MANY MEN ON FIELD, 5 YARDS, ENFORCED AT NYG 45 - NO PLAY. MIAMI CHALLENGED THE TOO MANY PLAYERS ON FIELD RULING, AND THE PLAY WAS REVERSED. 6-J.GILLAN PUNTS 49 YARDS TO MIA 6, CENTER-59-C.KREITER, DOWNED BY NYG-44-N.MCCLOUD.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,1,1,,0,0,1,0,0,,45,OWN,1,MIA,1,DEFENSIVE TOO MANY MEN ON FIELD,5,1126,0,0
2023100804,2023-10-08,2,11,0,MIA,NYG,1,10,6,0,0,(11:00) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,1140,0,0
2023100804,2023-10-08,2,10,56,MIA,NYG,2,10,6,1,0,(10:56) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 10-T.HILL TO MIA 24 FOR 18 YARDS (22-A.JACKSON).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OWN,0,,0,,0,1144,0,0
