GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LV,GB
2023100900,2023-10-09,2,1,7,GB,LV,4,7,28,0,0,"(1:07) 19-D.WHELAN PUNTS 54 YARDS TO LV 18, CENTER-42-M.ORZECH. 3-D.CARTER TO LV 24 FOR 6 YARDS (34-J.OWENS; 85-T.KRAFT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1733,0,0
2023100900,2023-10-09,2,0,55,LV,GB,1,10,24,0,0,(:55) 3-D.CARTER RIGHT END TO LV 24 FOR NO GAIN (58-I.MCDUFFIE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OWN,0,,0,,0,1745,0,0
2023100900,2023-10-09,2,0,55,LV,GB,0,0,100,1,0,TIMEOUT AT 00:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1745,0,0
2023100900,2023-10-09,2,0,47,LV,GB,0,0,100,1,0,TIMEOUT #1 BY GB AT 00:47.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1753,0,0
2023100900,2023-10-09,2,0,47,LV,GB,2,10,24,0,0,(:47) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT LEFT TO 13-H.RENFROW.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1753,0,0
2023100900,2023-10-09,2,0,42,LV,GB,3,10,24,1,0,(:42) (SHOTGUN) 10-J.GAROPPOLO PASS DEEP MIDDLE TO 16-J.MEYERS TO LV 42 FOR 18 YARDS (58-I.MCDUFFIE).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1758,0,0
2023100900,2023-10-09,2,0,35,LV,GB,0,0,100,1,0,TIMEOUT #2 BY LV AT 00:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1765,0,0
2023100900,2023-10-09,2,0,35,LV,GB,1,10,42,1,0,(:35) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT RIGHT TO 16-J.MEYERS TO GB 42 FOR 16 YARDS (23-J.ALEXANDER; 45-ER.WILSON).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1765,0,0
2023100900,2023-10-09,2,0,26,LV,GB,1,10,58,0,0,(:26) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 13-H.RENFROW TO GB 35 FOR 7 YARDS (25-K.NIXON).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1774,0,0
2023100900,2023-10-09,2,0,26,LV,GB,0,0,100,1,0,TIMEOUT #3 BY LV AT 00:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1774,0,0
2023100900,2023-10-09,2,0,16,LV,GB,2,3,65,0,0,(:16) (NO HUDDLE) 10-J.GAROPPOLO SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1784,0,0
2023100900,2023-10-09,2,0,15,LV,GB,0,0,100,1,0,TIMEOUT #2 BY GB AT 00:15.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1785,0,0
2023100900,2023-10-09,2,0,15,LV,GB,3,3,65,0,0,(:15) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1785,0,0
2023100900,2023-10-09,2,0,12,LV,GB,4,3,65,0,0,"(:12) 2-D.CARLSON 53 YARD FIELD GOAL IS BLOCKED (73-Y.NIJMAN), CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1788,0,0
2023100900,2023-10-09,2,0,12,LV,GB,0,0,100,1,0,TIMEOUT #3 BY GB AT 00:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1788,0,0
2023100900,2023-10-09,2,0,7,GB,LV,1,10,43,1,0,(:07) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END RAN OB AT LV 46 FOR 11 YARDS (37-T.HALL).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1793,0,0
2023100900,2023-10-09,3,15,0,LV,GB,1,10,25,0,0,(15:00) 10-J.GAROPPOLO PASS SHORT RIGHT TO 81-A.HOOPER TO LV 32 FOR 7 YARDS (58-I.MCDUFFIE; 20-R.FORD).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023100900,2023-10-09,2,0,0,GB,LV,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023100900,2023-10-09,3,15,0,LV,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023100900,2023-10-09,3,14,16,LV,GB,2,3,32,1,0,(14:16) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 16-J.MEYERS TO LV 40 FOR 8 YARDS (45-ER.WILSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1844,0,0
2023100900,2023-10-09,3,13,32,LV,GB,1,10,40,0,0,(13:32) 8-J.JACOBS LEFT TACKLE TO LV 37 FOR -3 YARDS (55-K.ENAGBARE).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,1888,0,0
2023100900,2023-10-09,3,12,57,LV,GB,2,13,37,0,0,(12:57) 10-J.GAROPPOLO PASS SHORT LEFT INTENDED FOR 16-J.MEYERS INTERCEPTED BY 20-R.FORD AT LV 46. 20-R.FORD TO LV 37 FOR 9 YARDS (81-A.HOOPER).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,37,OWN,0,,0,,0,1923,0,0
2023100900,2023-10-09,3,12,49,GB,LV,1,10,63,0,0,(12:49) 28-A.DILLON LEFT TACKLE TO LV 32 FOR 5 YARDS (51-M.KOONCE; 21-A.ROBERTSON). LV-51-M.KOONCE WAS INJURED DURING THE PLAY.,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OPP,0,,0,,0,1931,0,0
2023100900,2023-10-09,3,12,39,GB,LV,0,0,100,1,0,TIMEOUT AT 12:39.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1941,0,0
2023100900,2023-10-09,3,12,27,GB,LV,2,5,68,0,0,(12:27) (SHOTGUN) 10-J.LOVE SACKED AT LV 32 FOR 0 YARDS (25-T.MOEHRIG).,0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1953,0,0
2023100900,2023-10-09,3,11,43,GB,LV,3,5,68,0,0,(11:43) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 88-L.MUSGRAVE PUSHED OB AT LV 29 FOR 3 YARDS (25-T.MOEHRIG).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1997,0,0
2023100900,2023-10-09,3,11,12,GB,LV,4,2,71,1,0,(11:12) 28-A.DILLON UP THE MIDDLE TO LV 26 FOR 3 YARDS (91-B.NICHOLS; 98-M.CROSBY).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,2028,0,0
2023100900,2023-10-09,3,10,33,GB,LV,1,10,74,0,0,(10:33) 28-A.DILLON LEFT GUARD TO LV 20 FOR 6 YARDS (41-R.SPILLANE; 25-T.MOEHRIG).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,26,OPP,0,,0,,0,2067,0,0
2023100900,2023-10-09,3,9,51,GB,LV,2,4,80,1,0,(9:51) 28-A.DILLON LEFT TACKLE TO LV 9 FOR 11 YARDS (25-T.MOEHRIG).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OPP,0,,0,,0,2109,0,0
2023100900,2023-10-09,3,9,10,GB,LV,1,9,91,0,0,(9:10) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO LV 5 FOR 4 YARDS (93-B.YOUNG).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,2150,0,0
2023100900,2023-10-09,3,8,32,GB,LV,2,5,95,1,0,"(8:32) (SHOTGUN) 28-A.DILLON UP THE MIDDLE FOR 5 YARDS, TOUCHDOWN.",0,2023,5,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,2188,0,0
2023100900,2023-10-09,3,8,27,LV,GB,0,0,65,1,0,17-A.CARLSON KICKS 66 YARDS FROM GB 35 TO LV -1. 3-D.CARTER TO LV 28 FOR 29 YARDS (35-C.BALLENTINE; 45-ER.WILSON).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2193,0,0
2023100900,2023-10-09,3,8,27,LV,GB,0,0,100,1,0,TIMEOUT AT 08:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2193,0,0
2023100900,2023-10-09,3,8,27,GB,LV,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2193,0,0
2023100900,2023-10-09,3,8,21,LV,GB,1,10,28,0,0,(8:21) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT RIGHT TO 87-M.MAYER [91-P.SMITH].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2199,0,0
2023100900,2023-10-09,3,8,14,LV,GB,2,10,28,0,0,(8:14) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 8-J.JACOBS TO LV 32 FOR 4 YARDS (20-R.FORD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2206,0,0
2023100900,2023-10-09,3,7,34,LV,GB,3,6,32,0,0,(7:34) (SHOTGUN) 10-J.GAROPPOLO PASS INCOMPLETE SHORT LEFT TO 11-T.TUCKER [45-ER.WILSON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2246,0,0
2023100900,2023-10-09,3,7,27,LV,GB,4,6,32,0,0,"(7:27) 6-A.COLE PUNTS 53 YARDS TO GB 15, CENTER-50-J.BOBENMOYER. 25-K.NIXON TO GB 17 FOR 2 YARDS (22-A.ABDULLAH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,2253,0,0
2023100900,2023-10-09,3,7,15,LV,GB,0,0,100,1,0,TIMEOUT AT 07:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2265,0,0
2023100900,2023-10-09,3,7,15,GB,LV,1,10,17,0,0,"(7:15) 10-J.LOVE PASS DEEP LEFT TO 9-C.WATSON TO LV 6 FOR 77 YARDS (24-M.PETERS). PENALTY ON LV-24-M.PETERS, HORSE COLLAR TACKLE, 3 YARDS, ENFORCED AT LV 6.",0,2023,77,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,17,OWN,1,LV,0,HORSE COLLAR TACKLE,3,2265,0,0
2023100900,2023-10-09,3,6,45,GB,LV,1,3,97,0,0,(6:45) (SHOTGUN) 28-A.DILLON RIGHT GUARD TO LV 5 FOR -2 YARDS (98-M.CROSBY).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,3,OPP,0,,0,,0,2295,0,0
2023100900,2023-10-09,3,6,5,GB,LV,2,5,95,0,0,(6:05) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO LV 4 FOR 1 YARD (91-B.NICHOLS; 95-J.JENKINS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OPP,0,,0,,0,2335,0,0
2023100900,2023-10-09,3,5,24,GB,LV,3,4,96,0,0,(5:24) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 87-R.DOUBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2376,0,0
2023100900,2023-10-09,3,5,19,GB,LV,4,4,96,0,0,"(5:19) 17-A.CARLSON 22 YARD FIELD GOAL IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2381,0,0
2023100900,2023-10-09,3,5,16,LV,GB,0,0,100,1,0,TIMEOUT AT 05:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2384,0,0
2023100900,2023-10-09,3,5,16,LV,GB,0,0,65,1,0,"17-A.CARLSON KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2384,0,0
2023100900,2023-10-09,3,5,16,LV,GB,1,10,25,1,0,(5:16) 8-J.JACOBS RIGHT TACKLE TO LV 49 FOR 24 YARDS (23-J.ALEXANDER; 20-R.FORD).,0,2023,24,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,2384,0,0
2023100900,2023-10-09,3,4,38,LV,GB,1,10,49,0,0,"(4:38) 8-J.JACOBS RIGHT GUARD TO GB 45 FOR 6 YARDS (45-ER.WILSON, 52-R.GARY).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OWN,0,,0,,0,2422,0,0
2023100900,2023-10-09,3,4,1,LV,GB,2,4,55,0,0,"(4:01) 8-J.JACOBS RIGHT END TO GB 45 FOR NO GAIN (20-R.FORD, 58-I.MCDUFFIE).",0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,45,OPP,0,,0,,0,2459,0,0
2023100900,2023-10-09,3,3,23,LV,GB,3,4,55,1,0,(3:23) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 16-J.MEYERS TO GB 37 FOR 8 YARDS (25-K.NIXON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2497,0,0
2023100900,2023-10-09,3,2,44,LV,GB,1,10,63,0,0,(2:44) 77-T.MUNFORD REPORTED IN AS ELIGIBLE.  10-J.GAROPPOLO PASS INCOMPLETE SHORT LEFT TO 16-J.MEYERS (29-R.DOUGLAS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2536,0,0
2023100900,2023-10-09,3,2,38,LV,GB,2,10,63,1,0,(2:38) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT MIDDLE TO 17-D.ADAMS TO GB 16 FOR 21 YARDS (58-I.MCDUFFIE).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2542,0,0
2023100900,2023-10-09,3,1,57,LV,GB,1,10,84,0,0,(1:57) 10-J.GAROPPOLO PASS SHORT LEFT TO 17-D.ADAMS TO GB 11 FOR 5 YARDS (29-R.DOUGLAS).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,2583,0,0
2023100900,2023-10-09,3,1,17,LV,GB,2,5,89,0,0,(1:17) 8-J.JACOBS RIGHT GUARD TO GB 9 FOR 2 YARDS (97-K.CLARK; 93-T.SLATON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OPP,0,,0,,0,2623,0,0
2023100900,2023-10-09,3,0,35,LV,GB,0,0,100,1,0,TIMEOUT #1 BY LV AT 00:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2665,0,0
2023100900,2023-10-09,3,0,35,LV,GB,3,3,91,1,0,(:35) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 17-D.ADAMS TO GB 2 FOR 7 YARDS (58-I.MCDUFFIE).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,2665,0,0
2023100900,2023-10-09,3,0,0,LV,GB,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023100900,2023-10-09,4,15,0,LV,GB,1,2,98,1,0,"(15:00) 8-J.JACOBS UP THE MIDDLE FOR 2 YARDS, TOUCHDOWN.",0,2023,2,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,2,OPP,0,,0,,0,2700,0,0
2023100900,2023-10-09,4,14,56,GB,LV,1,10,25,0,0,(14:56) 28-A.DILLON LEFT TACKLE TO GB 28 FOR 3 YARDS (69-A.BUTLER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,2704,0,0
2023100900,2023-10-09,4,14,56,LV,GB,0,0,100,1,0,TIMEOUT AT 14:56.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2704,0,0
2023100900,2023-10-09,4,14,56,GB,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2704,0,0
2023100900,2023-10-09,4,14,56,LV,GB,0,0,85,1,0,"2-D.CARLSON EXTRA POINT IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2704,0,0
2023100900,2023-10-09,4,14,20,GB,LV,2,7,28,0,0,(14:20) 10-J.LOVE PASS INCOMPLETE DEEP MIDDLE TO 9-C.WATSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2740,0,0
2023100900,2023-10-09,4,14,13,GB,LV,3,7,28,1,0,(14:13) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 13-D.WICKS PUSHED OB AT GB 38 FOR 10 YARDS (24-M.PETERS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,2747,0,0
2023100900,2023-10-09,4,13,37,GB,LV,1,10,38,0,0,(13:37) 28-A.DILLON LEFT TACKLE TO GB 44 FOR 6 YARDS (41-R.SPILLANE; 5-D.DEABLO).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,38,OWN,0,,0,,0,2783,0,0
2023100900,2023-10-09,4,12,54,GB,LV,2,4,44,1,0,(12:54) 10-J.LOVE PASS SHORT LEFT TO 87-R.DOUBS TO GB 48 FOR 4 YARDS (21-A.ROBERTSON).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2826,0,0
2023100900,2023-10-09,4,12,11,GB,LV,1,10,48,0,0,(12:11) (SHOTGUN) 28-A.DILLON UP THE MIDDLE TO LV 49 FOR 3 YARDS (5-D.DEABLO; 95-J.JENKINS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,48,OWN,0,,0,,0,2869,0,0
2023100900,2023-10-09,4,11,26,GB,LV,2,7,51,0,0,(11:26) (SHOTGUN) 28-A.DILLON RIGHT GUARD TO LV 46 FOR 3 YARDS (5-D.DEABLO; 95-J.JENKINS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,49,OPP,0,,0,,0,2914,0,0
2023100900,2023-10-09,4,10,43,GB,LV,3,4,54,1,0,(10:43) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 88-L.MUSGRAVE TO LV 40 FOR 6 YARDS (5-D.DEABLO).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,2957,0,0
2023100900,2023-10-09,4,10,4,GB,LV,1,10,60,0,0,(10:04) (SHOTGUN) 10-J.LOVE SACKED AT LV 47 FOR -7 YARDS (98-M.CROSBY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2996,0,0
2023100900,2023-10-09,4,9,19,GB,LV,2,17,53,0,0,(9:19) 10-J.LOVE PASS SHORT RIGHT INTENDED FOR 9-C.WATSON INTERCEPTED BY 41-R.SPILLANE (24-M.PETERS) AT LV 38. 41-R.SPILLANE TO LV 42 FOR 4 YARDS (27-P.TAYLOR).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,47,OPP,0,,0,,0,3041,0,0
2023100900,2023-10-09,4,9,11,LV,GB,0,0,100,1,0,TIMEOUT AT 09:11.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3049,0,0
2023100900,2023-10-09,4,9,11,LV,GB,1,10,42,0,0,(9:11) (SHOTGUN) 10-J.GAROPPOLO PASS SHORT LEFT TO 16-J.MEYERS PUSHED OB AT LV 48 FOR 6 YARDS (29-R.DOUGLAS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,3049,0,0
2023100900,2023-10-09,4,8,38,LV,GB,2,4,48,0,0,(8:38) 8-J.JACOBS LEFT GUARD TO LV 49 FOR 1 YARD (20-R.FORD).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,48,OWN,0,,0,,0,3082,0,0
2023100900,2023-10-09,4,7,57,LV,GB,3,3,49,0,0,(7:57) (SHOTGUN) 10-J.GAROPPOLO SACKED AT LV 44 FOR -5 YARDS (52-R.GARY).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,3123,0,0
2023100900,2023-10-09,4,7,10,LV,GB,4,13,39,0,0,"(7:10) 6-A.COLE PUNTS 44 YARDS TO GB 17, CENTER-50-J.BOBENMOYER, FAIR CATCH BY 11-J.REED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3170,0,0
2023100900,2023-10-09,4,7,3,LV,GB,0,0,100,1,0,TIMEOUT AT 07:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3177,0,0
2023100900,2023-10-09,4,7,3,GB,LV,1,10,17,0,0,"(7:03) 10-J.LOVE SCRAMBLES LEFT END RAN OB AT GB 28 FOR 11 YARDS (41-R.SPILLANE). PENALTY ON GB-85-T.KRAFT, OFFENSIVE HOLDING, 8 YARDS, ENFORCED AT GB 17 - NO PLAY.",0,2023,11,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,17,OWN,1,GB,1,OFFENSIVE HOLDING,8,3177,0,0
2023100900,2023-10-09,4,6,33,GB,LV,1,18,9,0,0,(6:33) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 9-C.WATSON TO GB 17 FOR 8 YARDS (41-R.SPILLANE; 33-R.TEAMER).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,9,OWN,0,,0,,0,3207,0,0
2023100900,2023-10-09,4,5,53,GB,LV,2,10,17,0,0,(5:53) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 28-A.DILLON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3247,0,0
2023100900,2023-10-09,4,5,50,GB,LV,3,10,17,0,0,"(5:50) (NO HUDDLE, SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP MIDDLE TO 9-C.WATSON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3250,0,0
