GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,ARI
2023100807,2023-10-08,2,12,25,CIN,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1055,0,0
2023100807,2023-10-08,2,12,25,CIN,ARI,1,10,25,0,0,(12:25) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1055,0,0
2023100807,2023-10-08,2,12,18,CIN,ARI,2,10,25,0,0,"(12:18) (SHOTGUN) 28-J.MIXON UP THE MIDDLE TO CIN 29 FOR 4 YARDS (55-D.STILLS, 10-J.WOODS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1062,0,0
2023100807,2023-10-08,2,11,32,CIN,ARI,3,6,29,0,0,(11:32) (SHOTGUN) 9-J.BURROW SACKED AT CIN 21 FOR -8 YARDS (55-D.STILLS).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1108,0,0
2023100807,2023-10-08,2,10,55,CIN,ARI,4,14,21,0,0,"(10:55) 10-B.ROBBINS PUNTS 59 YARDS TO ARI 20, CENTER-48-C.ADOMITIS. 83-G.DORTCH PUSHED OB AT ARI 36 FOR 16 YARDS (56-D.HARPER). PENALTY ON CIN-56-D.HARPER, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT ARI 36.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,21,OWN,1,CIN,0,UNNECESSARY ROUGHNESS,15,1145,0,0
2023100807,2023-10-08,2,10,41,ARI,CIN,0,0,100,1,0,TIMEOUT AT 10:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1159,0,0
2023100807,2023-10-08,2,10,41,ARI,CIN,1,10,51,0,0,(10:41) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 2-M.BROWN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1159,0,0
2023100807,2023-10-08,2,10,36,ARI,CIN,2,10,51,1,0,"(10:36) 6-J.CONNER UP THE MIDDLE TO CIN 14 FOR 35 YARDS (20-D.TURNER, 57-G.PRATT).",0,2023,35,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,1164,0,0
2023100807,2023-10-08,2,9,49,ARI,CIN,1,10,86,1,0,(9:49) 9-J.DOBBS PASS SHORT MIDDLE TO 87-G.SWAIM TO CIN 3 FOR 11 YARDS (33-N.SCOTT).,0,2023,11,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,1211,0,0
2023100807,2023-10-08,2,9,8,ARI,CIN,1,3,97,0,0,(9:08) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO CIN 4 FOR -1 YARDS (57-G.PRATT).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,3,OPP,0,,0,,0,1252,0,0
