GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NO,NE
2023100805,2023-10-08,4,11,36,NO,NE,1,10,18,0,0,"(11:36) 25-K.MILLER UP THE MIDDLE TO NO 23 FOR 5 YARDS (26-S.WADE). PENALTY ON NO-70-T.PENNING, OFFENSIVE HOLDING, 9 YARDS, ENFORCED AT NO 18 - NO PLAY.",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,18,OWN,1,NO,1,OFFENSIVE HOLDING,9,2904,0,0
2023100805,2023-10-08,4,11,36,NE,NO,0,0,100,1,0,TIMEOUT AT 11:36.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2904,0,0
2023100805,2023-10-08,4,11,16,NO,NE,1,19,9,0,0,(11:16) 25-K.MILLER RIGHT TACKLE TO NO 17 FOR 8 YARDS (99-K.WHITE; 3-M.WILSON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,9,OWN,0,,0,,0,2924,0,0
2023100805,2023-10-08,4,10,31,NO,NE,2,11,17,0,0,(10:31) 25-K.MILLER LEFT TACKLE TO NO 19 FOR 2 YARDS (90-C.BARMORE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,17,OWN,0,,0,,0,2969,0,0
2023100805,2023-10-08,4,9,51,NO,NE,3,9,19,0,0,(9:51) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 25-K.MILLER TO NO 21 FOR 2 YARDS (26-S.WADE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3009,0,0
2023100805,2023-10-08,4,9,11,NO,NE,4,7,21,0,0,"(9:11) 39-L.HEDLEY PUNTS 55 YARDS TO NE 24, CENTER-49-Z.WOOD, DOWNED BY NO-42-T.SUMMERS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,21,OWN,0,,0,,0,3049,0,0
2023100805,2023-10-08,4,8,59,NE,NO,1,10,24,0,0,(8:59) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 14-T.MONTGOMERY TO NE 29 FOR 5 YARDS (1-A.TAYLOR).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3061,0,0
2023100805,2023-10-08,4,8,27,NE,NO,2,5,29,0,0,"(8:27) 38-R.STEVENSON UP THE MIDDLE TO NE 36 FOR 7 YARDS (29-P.ADEBO). PENALTY ON NE-14-T.MONTGOMERY, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT NE 29 - NO PLAY.",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,29,OWN,1,NE,1,ILLEGAL SHIFT,5,3093,0,0
2023100805,2023-10-08,4,8,7,NE,NO,2,10,24,0,0,(8:07) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 88-M.GESICKI TO NE 33 FOR 9 YARDS (1-A.TAYLOR; 32-T.MATHIEU).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,3113,0,0
2023100805,2023-10-08,4,7,28,NE,NO,3,1,33,0,0,(7:28) 4-B.ZAPPE PASS INCOMPLETE DEEP RIGHT TO 84-K.BOURNE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3152,0,0
2023100805,2023-10-08,4,7,22,NE,NO,4,1,33,0,0,(7:22) 38-R.STEVENSON UP THE MIDDLE TO NE 33 FOR NO GAIN (56-D.DAVIS).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OWN,0,,0,,0,3158,0,0
2023100805,2023-10-08,4,7,15,NO,NE,1,10,67,0,0,(7:15) 25-K.MILLER LEFT GUARD TO NE 31 FOR 2 YARDS (96-S.ROBERTS).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OPP,0,,0,,0,3165,0,0
2023100805,2023-10-08,4,6,34,NO,NE,2,8,69,0,0,(6:34) 25-K.MILLER UP THE MIDDLE TO NE 30 FOR 1 YARD (70-J.PHARMS; 90-C.BARMORE).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,3206,0,0
2023100805,2023-10-08,4,5,53,NO,NE,3,7,70,0,0,(5:53) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 12-C.OLAVE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,3247,0,0
2023100805,2023-10-08,4,5,47,NO,NE,4,7,70,0,0,"(5:47) (SHOTGUN) PENALTY ON NO, DELAY OF GAME, 5 YARDS, ENFORCED AT NE 30 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OPP,1,NO,1,DELAY OF GAME,5,3253,0,0
2023100805,2023-10-08,4,5,47,NO,NE,4,12,65,0,0,"(5:47) 19-B.GRUPE 53 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3253,0,0
2023100805,2023-10-08,4,5,43,NE,NO,1,15,20,0,0,(5:43) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE DEEP MIDDLE TO 14-T.MONTGOMERY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3257,0,0
2023100805,2023-10-08,4,5,43,NE,NO,1,10,25,0,0,"(5:43) (SHOTGUN) PENALTY ON NE-84-K.BOURNE, FALSE START, 5 YARDS, ENFORCED AT NE 25 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,NE,1,FALSE START,5,3257,0,0
2023100805,2023-10-08,4,5,43,NE,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3257,0,0
2023100805,2023-10-08,4,5,39,NE,NO,2,15,20,0,0,(5:39) 15-E.ELLIOTT UP THE MIDDLE TO NE 25 FOR 5 YARDS (29-P.ADEBO).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,3261,0,0
2023100805,2023-10-08,4,5,4,NE,NO,3,10,25,0,0,(5:04) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 15-E.ELLIOTT TO NE 33 FOR 8 YARDS (45-N.SEWELL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3296,0,0
2023100805,2023-10-08,4,4,16,NE,NO,4,2,33,0,0,"(4:16) 17-B.BARINGER PUNTS 50 YARDS TO NO 17, CENTER-49-J.CARDONA. 22-R.SHAHEED PUSHED OB AT NO 29 FOR 12 YARDS (45-C.BOARD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,3344,0,0
2023100805,2023-10-08,4,4,7,NO,NE,1,10,29,0,0,(4:07) NO 2-WINSTON NOW AT QB. 64-N.SALDIVERI REPORTED IN AS ELIGIBLE.  25-K.MILLER RIGHT END TO NO 35 FOR 6 YARDS (3-M.WILSON).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,29,OWN,0,,0,,0,3353,0,0
2023100805,2023-10-08,4,3,22,NO,NE,2,4,35,0,0,(3:22) 25-K.MILLER LEFT END TO NO 37 FOR 2 YARDS (28-A.SPEED).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OWN,0,,0,,0,3398,0,0
2023100805,2023-10-08,4,2,35,NO,NE,3,2,37,0,0,"(2:35) 64-N.SALDIVERI REPORTED IN AS ELIGIBLE.  25-K.MILLER LEFT END TO NO 45 FOR 8 YARDS (28-A.SPEED). PENALTY ON NO-70-T.PENNING, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 38.",0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,37,OWN,1,NO,0,OFFENSIVE HOLDING,10,3445,0,0
2023100805,2023-10-08,4,2,30,NO,NE,3,11,28,0,0,(2:30) (SHOTGUN) 25-K.MILLER RIGHT GUARD TO NO 29 FOR 1 YARD (33-A.JENNINGS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OWN,0,,0,,0,3450,0,0
2023100805,2023-10-08,4,2,26,NO,NE,4,10,29,0,0,"(2:26) 39-L.HEDLEY PUNTS 50 YARDS TO NE 21, CENTER-49-Z.WOOD. 5-J.PEPPERS TO NE 27 FOR 6 YARDS (27-I.YIADOM). PENALTY ON NE-18-M.SLATER, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT NE 22.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,29,OWN,1,NE,0,ILLEGAL BLOCK ABOVE THE WAIST,10,3454,0,0
2023100805,2023-10-08,4,2,26,NO,NE,0,0,100,1,0,TIMEOUT #1 BY NE AT 02:26.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3454,0,0
2023100805,2023-10-08,4,2,16,NE,NO,1,10,12,0,0,(2:16) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE DEEP RIGHT TO 84-K.BOURNE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,3464,0,0
2023100805,2023-10-08,4,2,10,NE,NO,2,10,12,0,0,(2:10) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO NE 17 FOR 5 YARDS (24-J.ABRAM).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,12,OWN,0,,0,,0,3470,0,0
2023100805,2023-10-08,4,2,0,NE,NO,3,5,17,0,0,(2:00) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 88-M.GESICKI (31-J.HOWDEN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3480,0,0
2023100805,2023-10-08,4,2,0,NE,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023100805,2023-10-08,4,1,55,NE,NO,4,5,17,0,0,(1:55) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT RIGHT TO 14-T.MONTGOMERY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,3485,0,0
2023100805,2023-10-08,4,1,50,NO,NE,1,10,83,0,0,(1:50) 2-J.WINSTON KNEELS TO NE 18 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,3490,0,0
2023100805,2023-10-08,4,1,8,NO,NE,2,11,82,0,0,(1:08) 2-J.WINSTON KNEELS TO NE 20 FOR -2 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3532,0,0
2023100805,2023-10-08,4,0,36,NO,NE,3,13,80,0,0,"(:36) 2-J.WINSTON KNEELS TO NE 21 FOR -1 YARDS. NE 1ST TIME SHUT OUT AT HOME SINCE OCTOBER 2, 2016 VS BUFFALO (16-0). NE WORST HOME SHUTOUT LOSS IN FRANCHISE HISTORY (PREVIOUS WAS SEPT. 21, 1969 VS KC, 31-0).",0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,3564,0,0
2023100805,2023-10-08,4,0,0,NO,NE,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
