GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ATL,HOU
2023100801,2023-10-08,2,6,43,HOU,ATL,4,5,25,0,0,"(6:43) 11-C.JOHNSTON PUNTS 43 YARDS TO ATL 32, CENTER-46-J.WEEKS, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1397,0,0
2023100801,2023-10-08,2,6,35,ATL,HOU,1,10,32,0,0,"(6:35) (SHOTGUN) 25-T.ALLGEIER LEFT GUARD TO ATL 34 FOR 2 YARDS (52-J.GREENARD, 94-K.DAVIS).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OWN,0,,0,,0,1405,0,0
2023100801,2023-10-08,2,5,59,ATL,HOU,2,8,34,0,0,(5:59) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 84-C.PATTERSON TO ATL 41 FOR 7 YARDS (25-G.ARNOLD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1441,0,0
2023100801,2023-10-08,2,5,23,ATL,HOU,3,1,41,1,0,(5:23) 25-T.ALLGEIER LEFT GUARD TO ATL 43 FOR 2 YARDS (39-H.TO'OTO'O; 93-K.HINISH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,1477,0,0
2023100801,2023-10-08,2,4,37,ATL,HOU,1,10,43,0,0,(4:37) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO ATL 47 FOR 4 YARDS (1-J.WARD; 51-W.ANDERSON).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,1523,0,0
2023100801,2023-10-08,2,3,59,ATL,HOU,2,6,47,0,0,"(3:59) 7-B.ROBINSON RIGHT END TO ATL 45 FOR -2 YARDS (53-B.CASHMAN, 5-J.PITRE). PENALTY ON ATL-67-D.DALMAN, OFFENSIVE HOLDING, DECLINED.",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,47,OWN,0,ATL,0,OFFENSIVE HOLDING,0,1561,0,0
2023100801,2023-10-08,2,3,30,ATL,HOU,3,8,45,1,0,(3:30) (SHOTGUN) 9-D.RIDDER PASS DEEP LEFT TO 8-K.PITTS TO HOU 37 FOR 18 YARDS (5-J.PITRE).,0,2023,18,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,1590,0,0
2023100801,2023-10-08,2,2,49,ATL,HOU,1,10,63,0,0,"(2:49) (SHOTGUN) PENALTY ON HOU-94-K.DAVIS, ENCROACHMENT, 5 YARDS, ENFORCED AT HOU 37 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,37,OPP,1,HOU,1,ENCROACHMENT,5,1631,0,0
2023100801,2023-10-08,2,2,31,ATL,HOU,1,5,68,0,0,(2:31) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP RIGHT TO 8-K.PITTS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1649,0,0
2023100801,2023-10-08,2,2,22,ATL,HOU,2,5,68,0,0,(2:22) 25-T.ALLGEIER RIGHT TACKLE TO HOU 34 FOR -2 YARDS (96-M.COLLINS).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,1658,0,0
2023100801,2023-10-08,2,2,0,ATL,HOU,3,7,66,0,0,"(2:00) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 8-K.PITTS TO HOU 29 FOR 5 YARDS (39-H.TO'OTO'O). PENALTY ON ATL-67-D.DALMAN, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT HOU 29.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,34,OPP,1,ATL,0,UNNECESSARY ROUGHNESS,15,1680,0,0
2023100801,2023-10-08,2,2,0,ATL,HOU,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023100801,2023-10-08,2,1,51,ATL,HOU,4,17,56,0,0,"(1:51) 13-B.PINION PUNTS 33 YARDS TO HOU 11, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 2-R.WOODS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1689,0,0
2023100801,2023-10-08,2,1,45,HOU,ATL,1,10,11,1,0,(1:45) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 2-R.WOODS TO HOU 24 FOR 13 YARDS (24-A.TERRELL; 53-N.LANDMAN). ATL-24-A.TERRELL WAS INJURED DURING THE PLAY.,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1695,0,0
2023100801,2023-10-08,2,1,31,HOU,ATL,1,10,24,0,0,(1:31) (SHOTGUN) 7-C.STROUD PASS SHORT LEFT TO 86-D.SCHULTZ TO HOU 32 FOR 8 YARDS (20-D.ALFORD; 97-G.JARRETT).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1709,0,0
2023100801,2023-10-08,2,1,31,HOU,ATL,0,0,100,1,0,TIMEOUT #1 BY ATL AT 01:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1709,0,0
2023100801,2023-10-08,2,1,7,HOU,ATL,2,2,32,1,0,"(1:07) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ TO HOU 37 FOR 5 YARDS (21-M.HUGHES).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1733,0,0
2023100801,2023-10-08,2,0,52,HOU,ATL,1,10,37,0,0,"(:52) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 3-N.DELL. PENALTY ON ATL-1-J.OKUDAH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT HOU 37 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,37,OWN,1,ATL,1,DEFENSIVE HOLDING,5,1748,0,0
2023100801,2023-10-08,2,0,48,HOU,ATL,1,10,42,0,0,(:48) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 86-D.SCHULTZ.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1752,0,0
2023100801,2023-10-08,2,0,45,HOU,ATL,2,10,42,0,0,(:45) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 2-R.WOODS (20-D.ALFORD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1755,0,0
2023100801,2023-10-08,2,0,41,HOU,ATL,3,10,42,1,0,(:41) (SHOTGUN) 7-C.STROUD PASS DEEP MIDDLE TO 3-N.DELL TO ATL 29 FOR 29 YARDS (1-J.OKUDAH). HOU-3-N.DELL WAS INJURED DURING THE PLAY.,0,2023,29,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1759,0,0
2023100801,2023-10-08,2,0,29,HOU,ATL,1,10,71,0,0,(:29) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 12-N.COLLINS TO ATL 22 FOR 7 YARDS (20-D.ALFORD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,1771,0,0
2023100801,2023-10-08,2,0,29,HOU,ATL,0,0,100,1,0,TIMEOUT #2 BY HOU AT 00:29.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1771,0,0
2023100801,2023-10-08,2,0,23,HOU,ATL,0,0,100,1,0,TIMEOUT #3 BY HOU AT 00:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1777,0,0
2023100801,2023-10-08,2,0,23,HOU,ATL,2,3,78,0,0,"(:23) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 12-N.COLLINS TO ATL 15 FOR 7 YARDS (55-K.ELLISS). PENALTY ON ATL-90-D.ONYEMATA, DEFENSIVE DELAY OF GAME, 5 YARDS, ENFORCED AT ATL 15.",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,1,0,0,,22,OPP,1,ATL,0,DEFENSIVE DELAY OF GAME,5,1777,0,0
2023100801,2023-10-08,2,0,10,HOU,ATL,0,0,100,1,0,TIMEOUT #2 BY ATL AT 00:10.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1790,0,0
2023100801,2023-10-08,2,0,10,HOU,ATL,1,10,90,0,0,(:10) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 2-R.WOODS (97-G.JARRETT).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1790,0,0
2023100801,2023-10-08,2,0,6,HOU,ATL,2,10,90,0,0,"(:06) 15-K.FAIRBAIRN 28 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OPP,0,,0,,0,1794,0,0
2023100801,2023-10-08,2,0,3,ATL,HOU,0,0,65,1,0,15-K.FAIRBAIRN KICKS 54 YARDS FROM HOU 35 TO ATL 11. 84-C.PATTERSON RAN OB AT ATL 27 FOR 16 YARDS (22-M.BOONE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1797,0,0
2023100801,2023-10-08,3,15,0,HOU,ATL,1,10,25,1,0,(15:00) 7-C.STROUD PASS SHORT RIGHT TO 8-J.METCHIE RAN OB AT HOU 39 FOR 14 YARDS.,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023100801,2023-10-08,2,0,0,ATL,HOU,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023100801,2023-10-08,3,15,0,HOU,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023100801,2023-10-08,3,14,31,HOU,ATL,1,10,39,0,0,(14:31) 31-D.PIERCE LEFT TACKLE TO HOU 38 FOR -1 YARDS (93-C.CAMPBELL).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,39,OWN,0,,0,,0,1829,0,0
2023100801,2023-10-08,3,13,54,HOU,ATL,2,11,38,0,0,(13:54) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 86-D.SCHULTZ TO HOU 42 FOR 4 YARDS (20-D.ALFORD).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1866,0,0
2023100801,2023-10-08,3,13,21,HOU,ATL,3,7,42,1,0,"(13:21) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 86-D.SCHULTZ TO ATL 46 FOR 12 YARDS (3-J.BATES).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,1899,0,0
2023100801,2023-10-08,3,12,40,HOU,ATL,1,10,54,0,0,(12:40) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT [0-L.CARTER].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1940,0,0
2023100801,2023-10-08,3,12,31,HOU,ATL,2,10,54,0,0,(12:31) 31-D.PIERCE LEFT GUARD TO ATL 44 FOR 2 YARDS (0-L.CARTER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,1949,0,0
2023100801,2023-10-08,3,11,55,HOU,ATL,3,8,56,0,0,(11:55) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT TO 12-N.COLLINS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1985,0,0
2023100801,2023-10-08,3,11,50,HOU,ATL,4,8,56,0,0,"(11:50) 11-C.JOHNSTON PUNTS 27 YARDS TO ATL 17, CENTER-46-J.WEEKS, DOWNED BY HOU-43-N.HEWITT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1990,0,0
2023100801,2023-10-08,3,11,41,ATL,HOU,1,10,17,0,0,(11:41) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 8-K.PITTS (52-J.GREENARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OWN,0,,0,,0,1999,0,0
2023100801,2023-10-08,3,11,41,ATL,HOU,0,0,100,1,0,TIMEOUT AT 11:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1999,0,0
2023100801,2023-10-08,3,11,37,ATL,HOU,2,10,17,1,0,(11:37) (SHOTGUN) 7-B.ROBINSON LEFT END PUSHED OB AT ATL 28 FOR 11 YARDS (1-J.WARD).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,17,OWN,0,,0,,0,2003,0,0
2023100801,2023-10-08,3,11,1,ATL,HOU,1,10,28,0,0,"(11:01) 7-B.ROBINSON LEFT END TO ATL 29 FOR 1 YARD (94-K.DAVIS). FUMBLES (94-K.DAVIS), RECOVERED BY HOU-92-D.HORTON AT ATL 30.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT END,28,OWN,0,,0,,0,2039,0,0
2023100801,2023-10-08,3,10,54,HOU,ATL,1,10,70,0,0,(10:54) 31-D.PIERCE RIGHT TACKLE TO ATL 26 FOR 4 YARDS (53-N.LANDMAN; 55-K.ELLISS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,30,OPP,0,,0,,0,2046,0,0
2023100801,2023-10-08,3,10,15,HOU,ATL,2,6,74,0,0,(10:15) 31-D.PIERCE RIGHT GUARD TO ATL 24 FOR 2 YARDS (97-G.JARRETT).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,26,OPP,0,,0,,0,2085,0,0
2023100801,2023-10-08,3,9,42,HOU,ATL,3,4,76,0,0,(9:42) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 86-D.SCHULTZ.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2118,0,0
2023100801,2023-10-08,3,9,39,HOU,ATL,4,4,76,0,0,"(9:39) 15-K.FAIRBAIRN 42 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2121,0,0
2023100801,2023-10-08,3,9,35,ATL,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2125,0,0
2023100801,2023-10-08,3,9,35,ATL,HOU,0,0,100,1,0,TIMEOUT AT 09:35.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2125,0,0
2023100801,2023-10-08,3,9,35,ATL,HOU,1,10,25,1,0,(9:35) 9-D.RIDDER PASS SHORT RIGHT TO 81-J.SMITH PUSHED OB AT ATL 43 FOR 18 YARDS (5-J.PITRE; 21-S.NELSON).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2125,0,0
2023100801,2023-10-08,3,8,50,ATL,HOU,1,10,43,0,0,(8:50) (SHOTGUN) 25-T.ALLGEIER LEFT GUARD TO ATL 43 FOR NO GAIN (51-W.ANDERSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,43,OWN,0,,0,,0,2170,0,0
2023100801,2023-10-08,3,8,9,ATL,HOU,2,10,43,1,0,(8:09) (SHOTGUN) 9-D.RIDDER PASS DEEP LEFT TO 8-K.PITTS TO HOU 37 FOR 20 YARDS (5-J.PITRE) [96-M.COLLINS].,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2211,0,0
2023100801,2023-10-08,3,7,31,ATL,HOU,1,10,63,0,0,(7:31) (NO HUDDLE) 7-B.ROBINSON LEFT END TO HOU 30 FOR 7 YARDS (6-D.PERRYMAN).,0,2023,7,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,37,OPP,0,,0,,0,2249,0,0
2023100801,2023-10-08,3,6,53,ATL,HOU,2,3,70,0,0,(6:53) (SHOTGUN) 7-B.ROBINSON RIGHT END TO HOU 28 FOR 2 YARDS (52-J.GREENARD; 53-B.CASHMAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,30,OPP,0,,0,,0,2287,0,0
2023100801,2023-10-08,3,6,18,ATL,HOU,3,1,72,1,0,(6:18) 25-T.ALLGEIER RIGHT TACKLE TO HOU 23 FOR 5 YARDS (53-B.CASHMAN).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OPP,0,,0,,0,2322,0,0
2023100801,2023-10-08,3,5,48,ATL,HOU,1,10,77,0,0,"(5:48) (SHOTGUN) 25-T.ALLGEIER LEFT END TO HOU 19 FOR 4 YARDS (53-B.CASHMAN). PENALTY ON ATL-70-J.MATTHEWS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 23 - NO PLAY.",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,23,OPP,1,ATL,1,OFFENSIVE HOLDING,10,2352,0,0
2023100801,2023-10-08,3,5,20,ATL,HOU,1,20,67,0,0,(5:20) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 18-M.HOLLINS TO HOU 23 FOR 10 YARDS (39-H.TO'OTO'O; 20-K.HOLLMAN).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2380,0,0
2023100801,2023-10-08,3,4,50,ATL,HOU,2,10,77,1,0,"(4:50) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO HOU 13 FOR 10 YARDS (25-G.ARNOLD). FUMBLES (25-G.ARNOLD), TOUCHED AT HOU 12, RECOVERED BY HOU-5-J.PITRE AT HOU 8. 5-J.PITRE TO HOU 30 FOR 22 YARDS (9-D.RIDDER).",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,23,OPP,0,,0,,0,2410,0,0
2023100801,2023-10-08,3,4,34,ATL,HOU,0,0,100,1,0,TIMEOUT AT 04:34.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2426,0,0
2023100801,2023-10-08,3,4,34,HOU,ATL,1,10,30,0,0,(4:34) (SHOTGUN) 31-D.PIERCE LEFT TACKLE TO HOU 34 FOR 4 YARDS (53-N.LANDMAN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,30,OWN,0,,0,,0,2426,0,0
2023100801,2023-10-08,3,4,12,HOU,ATL,2,6,34,0,0,(4:12) (NO HUDDLE) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT.,0,2023,0,NO HUDDLE,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2448,0,0
2023100801,2023-10-08,3,4,6,HOU,ATL,3,6,34,0,0,(4:06) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 2-R.WOODS (48-B.DUPREE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2454,0,0
2023100801,2023-10-08,3,4,1,HOU,ATL,4,6,34,0,0,"(4:01) 11-C.JOHNSTON PUNTS 40 YARDS TO ATL 26, CENTER-46-J.WEEKS, FAIR CATCH BY 21-M.HUGHES.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2459,0,0
2023100801,2023-10-08,3,3,53,ATL,HOU,1,10,26,0,0,(3:53) (SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 29 FOR 3 YARDS (39-H.TO'OTO'O).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OWN,0,,0,,0,2467,0,0
2023100801,2023-10-08,3,3,53,ATL,HOU,0,0,100,1,0,TIMEOUT AT 03:53.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2467,0,0
2023100801,2023-10-08,3,3,18,ATL,HOU,2,7,29,1,0,(3:18) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 8-K.PITTS TO ATL 42 FOR 13 YARDS (1-J.WARD).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,2502,0,0
2023100801,2023-10-08,3,2,38,ATL,HOU,1,10,42,0,0,(2:38) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO ATL 46 FOR 4 YARDS (5-J.PITRE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2542,0,0
2023100801,2023-10-08,3,1,57,ATL,HOU,2,6,46,0,0,"(1:57) (SHOTGUN) 25-T.ALLGEIER LEFT TACKLE TO ATL 46 FOR NO GAIN (55-J.HUGHES). PENALTY ON ATL, ILLEGAL SHIFT, DECLINED.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,46,OWN,0,ATL,0,ILLEGAL SHIFT,0,2583,0,0
2023100801,2023-10-08,3,1,37,ATL,HOU,3,6,46,1,0,(1:37) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 5-D.LONDON TO HOU 46 FOR 8 YARDS (39-H.TO'OTO'O).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2603,0,0
2023100801,2023-10-08,3,0,58,ATL,HOU,1,10,54,0,0,"(:58) (SHOTGUN) 7-B.ROBINSON RIGHT END TO HOU 44 FOR 2 YARDS (94-K.DAVIS, 39-H.TO'OTO'O).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,46,OPP,0,,0,,0,2642,0,0
2023100801,2023-10-08,3,0,18,ATL,HOU,2,8,56,0,0,(:18) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 16-S.MILLER TO HOU 37 FOR 7 YARDS (1-J.WARD).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2682,0,0
2023100801,2023-10-08,3,0,0,ATL,HOU,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023100801,2023-10-08,4,15,0,ATL,HOU,3,1,63,1,0,(15:00) 25-T.ALLGEIER RIGHT TACKLE TO HOU 34 FOR 3 YARDS (53-B.CASHMAN; 39-H.TO'OTO'O).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,2700,0,0
2023100801,2023-10-08,4,14,23,ATL,HOU,1,10,66,0,0,(14:23) (SHOTGUN) 25-T.ALLGEIER LEFT END RAN OB AT HOU 27 FOR 7 YARDS (5-J.PITRE).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,34,OPP,0,,0,,0,2737,0,0
2023100801,2023-10-08,4,14,17,ATL,HOU,2,3,73,0,0,"(14:17) (NO HUDDLE) 25-T.ALLGEIER LEFT TACKLE TO HOU 27 FOR NO GAIN (51-W.ANDERSON, 53-B.CASHMAN).",0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,27,OPP,0,,0,,0,2743,0,0
2023100801,2023-10-08,4,13,37,ATL,HOU,3,3,73,1,0,"(13:37) 9-D.RIDDER PASS SHORT RIGHT TO 85-M.PRUITT TO HOU 5 FOR 22 YARDS (5-J.PITRE, 20-K.HOLLMAN).",0,2023,22,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2783,0,0
