GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,LA,PHI
2023100808,2023-10-08,4,9,55,PHI,LA,1,10,20,0,0,(9:55) 0-D.SWIFT LEFT END TO PHI 24 FOR 4 YARDS (95-B.BROWN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,20,OWN,0,,0,,0,5,3005,0,0
2023100808,2023-10-08,4,9,18,PHI,LA,2,6,24,1,0,(9:18) (SHOTGUN) 1-J.HURTS PASS DEEP RIGHT TO 11-A.BROWN PUSHED OB AT LAR 40 FOR 36 YARDS (2-R.YEAST).,0,2023,36,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,5,3042,0,0
2023100808,2023-10-08,4,8,30,PHI,LA,1,10,60,0,0,"(8:30) (SHOTGUN) 0-D.SWIFT RIGHT TACKLE TO LAR 41 FOR -1 YARDS (53-E.JONES, 99-A.DONALD).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,40,OPP,0,,0,,0,5,3090,0,0
2023100808,2023-10-08,4,7,50,PHI,LA,2,11,59,0,0,(7:50) (SHOTGUN) 1-J.HURTS PASS SHORT MIDDLE TO 88-D.GOEDERT TO LAR 35 FOR 6 YARDS (2-R.YEAST).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,5,3130,0,0
2023100808,2023-10-08,4,7,8,PHI,LA,0,0,100,1,0,TIMEOUT #2 BY PHI AT 07:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3172,0,0
2023100808,2023-10-08,4,7,8,PHI,LA,3,5,65,1,0,"(7:08) (SHOTGUN) 0-D.SWIFT LEFT TACKLE TO LAR 18 FOR 17 YARDS (4-J.FULLER, 2-R.YEAST).",0,2023,17,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,35,OPP,0,,0,,0,5,3172,0,0
2023100808,2023-10-08,4,6,21,PHI,LA,1,10,82,0,0,"(6:21) (SHOTGUN) PENALTY ON PHI, DELAY OF GAME, 5 YARDS, ENFORCED AT LAR 18 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,18,OPP,1,PHI,1,DELAY OF GAME,5,5,3219,0,0
2023100808,2023-10-08,4,6,21,PHI,LA,1,15,77,0,0,"(6:21) (SHOTGUN) 0-D.SWIFT RIGHT TACKLE TO LAR 14 FOR 9 YARDS (4-J.FULLER; 0-B.YOUNG). PENALTY ON LAR-92-J.WILLIAMS, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT LAR 14.",0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,23,OPP,1,LAR,0,ILLEGAL USE OF HANDS,5,5,3219,0,0
2023100808,2023-10-08,4,6,10,PHI,LA,1,9,91,0,0,(6:10) (SHOTGUN) 1-J.HURTS RIGHT END TO LAR 10 FOR -1 YARDS (53-E.JONES).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,9,OPP,0,,0,,0,5,3230,0,0
2023100808,2023-10-08,4,5,28,PHI,LA,2,10,90,0,0,(5:28) (SHOTGUN) 14-K.GAINWELL RIGHT TACKLE TO LAR 8 FOR 2 YARDS (95-B.BROWN; 4-J.FULLER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,10,OPP,0,,0,,0,5,3272,0,0
2023100808,2023-10-08,4,4,50,PHI,LA,3,8,92,0,0,(4:50) (SHOTGUN) 1-J.HURTS RIGHT TACKLE TO LAR 8 FOR NO GAIN (4-J.FULLER; 99-A.DONALD).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,8,OPP,0,,0,,0,5,3310,0,0
2023100808,2023-10-08,4,4,50,PHI,LA,0,0,100,1,0,TIMEOUT #3 BY PHI AT 04:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3310,0,0
2023100808,2023-10-08,4,4,9,PHI,LA,4,8,92,0,0,"(4:09) 4-J.ELLIOTT 26 YARD FIELD GOAL IS GOOD, CENTER-45-R.LOVATO, HOLDER-10-B.MANN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,5,3351,0,0
2023100808,2023-10-08,4,4,6,LA,PHI,0,0,65,1,0,"4-J.ELLIOTT KICKS 65 YARDS FROM PHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,5,3354,0,0
2023100808,2023-10-08,4,4,6,LA,PHI,1,10,75,0,0,(4:06) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT MIDDLE TO 5-T.ATWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,5,3354,0,0
2023100808,2023-10-08,4,4,6,LA,PHI,0,0,100,1,0,TIMEOUT AT 04:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3354,0,0
2023100808,2023-10-08,4,4,2,LA,PHI,2,10,75,1,0,(4:02) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 10-C.KUPP TO LAR 43 FOR 18 YARDS (30-J.EVANS; 32-R.BLANKENSHIP).,0,2023,18,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,5,3358,0,0
2023100808,2023-10-08,4,3,38,LA,PHI,1,10,57,0,0,"(3:38) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 10-C.KUPP.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,5,3382,0,0
2023100808,2023-10-08,4,3,32,LA,PHI,2,10,57,0,0,(3:32) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT [52-Z.CUNNINGHAM].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,5,3388,0,0
2023100808,2023-10-08,4,3,27,LA,PHI,3,10,57,0,0,(3:27) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 41 FOR -2 YARDS (7-H.REDDICK).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,5,3393,0,0
2023100808,2023-10-08,4,2,50,LA,PHI,4,12,59,0,0,(2:50) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 28 FOR -13 YARDS (7-H.REDDICK).,0,2023,-13,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,5,3430,0,0
2023100808,2023-10-08,4,2,46,PHI,LA,1,10,72,0,0,(2:46) (SHOTGUN) 0-D.SWIFT LEFT END TO LAR 22 FOR 6 YARDS (1-D.KENDRICK).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,5,3434,0,0
2023100808,2023-10-08,4,2,35,PHI,LA,2,4,78,0,0,(2:35) (SHOTGUN) 0-D.SWIFT LEFT END TO LAR 19 FOR 3 YARDS (4-J.FULLER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,22,OPP,0,,0,,0,5,3445,0,0
2023100808,2023-10-08,4,2,35,PHI,LA,0,0,100,1,0,TIMEOUT #1 BY LAR AT 02:35.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3445,0,0
2023100808,2023-10-08,4,2,28,PHI,LA,3,1,81,1,0,(2:28) 1-J.HURTS RIGHT GUARD TO LAR 17 FOR 2 YARDS (4-J.FULLER).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,5,3452,0,0
2023100808,2023-10-08,4,2,28,PHI,LA,0,0,100,1,0,TIMEOUT #2 BY LAR AT 02:28.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3452,0,0
2023100808,2023-10-08,4,2,23,PHI,LA,1,10,83,0,0,"(2:23) (SHOTGUN) 14-K.GAINWELL RIGHT TACKLE TO LAR 13 FOR 4 YARDS (97-M.HOECHT, 92-J.WILLIAMS).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OPP,0,,0,,0,5,3457,0,0
2023100808,2023-10-08,4,2,23,PHI,LA,0,0,100,1,0,TIMEOUT #3 BY LAR AT 02:23.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3457,0,0
2023100808,2023-10-08,4,2,0,PHI,LA,2,6,87,0,0,"(2:00) (SHOTGUN) 14-K.GAINWELL RIGHT END TO LAR 10 FOR 3 YARDS (44-A.WITHERSPOON). LAR-95-B.BROWN WAS INJURED DURING THE PLAY.  PENALTY ON PHI-69-L.DICKERSON, OFFENSIVE HOLDING, DECLINED.",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,13,OPP,0,PHI,0,OFFENSIVE HOLDING,0,5,3480,0,0
2023100808,2023-10-08,4,2,0,PHI,LA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3480,0,0
2023100808,2023-10-08,4,1,50,PHI,LA,3,3,90,0,0,(1:50) 1-J.HURTS UP THE MIDDLE TO LAR 9 FOR 1 YARD (97-M.HOECHT).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OPP,0,,0,,0,5,3490,0,0
2023100808,2023-10-08,4,1,50,PHI,LA,0,0,100,1,0,TIMEOUT #4 BY LAR AT 01:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3490,0,0
2023100808,2023-10-08,4,1,8,PHI,LA,4,2,91,0,0,"(1:08) 1-J.HURTS LEFT GUARD TO LAR 8 FOR 1 YARD (51-Z.VANVALKENBURG). THE REPLAY OFFICIAL REVIEWED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,9,OPP,0,,0,,0,5,3532,0,0
2023100808,2023-10-08,4,1,1,LA,PHI,1,10,92,0,0,(1:01) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP RIGHT TO 17-P.NACUA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,5,3539,0,0
2023100808,2023-10-08,4,0,56,LA,PHI,2,10,92,0,0,(:56) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE DEEP LEFT TO 5-T.ATWELL.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,5,3544,0,0
2023100808,2023-10-08,4,0,51,LA,PHI,3,10,92,0,0,(:51) (SHOTGUN) 23-K.WILLIAMS UP THE MIDDLE TO LAR 13 FOR 5 YARDS (93-M.WILLIAMS; 98-J.CARTER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,5,3549,0,0
2023100808,2023-10-08,4,0,29,LA,PHI,4,5,87,1,0,"(:29) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 89-T.HIGBEE TO LAR 25 FOR 12 YARDS (52-Z.CUNNINGHAM).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,5,3571,0,0
2023100808,2023-10-08,4,0,6,LA,PHI,1,10,75,1,0,"(:06) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS SHORT RIGHT TO 17-P.NACUA TO LAR 39 FOR 14 YARDS (2-D.SLAY).",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,5,3594,0,0
2023100808,2023-10-08,4,0,0,LA,PHI,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,5,3600,0,0
