GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYJ,MIA
2023112400,2023-11-24,2,2,0,NYJ,MIA,2,3,29,0,0,(2:00) (SHOTGUN) 33-D.COOK UP THE MIDDLE TO NYJ 31 FOR 2 YARDS (92-Z.SIELER; 15-J.PHILLIPS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OWN,0,,0,,0,1680,0,0
2023112400,2023-11-24,2,1,19,NYJ,MIA,3,1,31,0,0,(1:19) (SHOTGUN) 7-T.BOYLE PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 31 FOR NO GAIN (4-K.KOHOU).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1721,0,0
2023112400,2023-11-24,2,1,14,NYJ,MIA,0,0,100,1,0,TIMEOUT #3 BY MIA AT 01:14.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1726,0,0
2023112400,2023-11-24,2,1,14,NYJ,MIA,4,1,31,0,0,"(1:14) 5-T.MORSTEAD PUNTS 54 YARDS TO MIA 15, CENTER-42-T.HENNESSY. 0-B.BERRIOS TO MIA 27 FOR 12 YARDS (55-C.SURRATT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,1726,0,0
2023112400,2023-11-24,2,1,5,NYJ,MIA,0,0,100,1,0,TIMEOUT AT 01:05.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1735,0,0
2023112400,2023-11-24,2,1,5,MIA,NYJ,1,10,27,1,0,"(1:05) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT INTENDED FOR 0-B.BERRIOS INTERCEPTED BY 26-B.ECHOLS AT MIA 30. 26-B.ECHOLS FOR 30 YARDS, TOUCHDOWN.",0,2023,30,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,1,0,0,0,0,,27,OWN,0,,0,,0,1735,0,0
2023112400,2023-11-24,2,0,58,NYJ,MIA,0,0,85,1,0,"9-G.ZUERLEIN EXTRA POINT IS NO GOOD, WIDE RIGHT, CENTER-42-T.HENNESSY, HOLDER-5-T.MORSTEAD.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1742,0,0
2023112400,2023-11-24,2,0,58,MIA,NYJ,0,0,65,0,0,"9-G.ZUERLEIN KICKS 64 YARDS FROM NYJ 35 TO MIA 1. 0-B.BERRIOS TO MIA 31 FOR 30 YARDS (29-J.BERNARD-CONVERSE). PENALTY ON MIA-43-A.VAN GINKEL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT MIA 23.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,1,0,0,,35,OPP,1,MIA,0,OFFENSIVE HOLDING,10,1742,0,0
2023112400,2023-11-24,2,0,53,MIA,NYJ,1,10,13,0,0,(:53) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 10-T.HILL PUSHED OB AT MIA 15 FOR 2 YARDS (1-A.GARDNER).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OWN,0,,0,,0,1747,0,0
2023112400,2023-11-24,2,0,48,MIA,NYJ,2,8,15,1,0,(:48) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 17-J.WADDLE TO MIA 25 FOR 10 YARDS (26-B.ECHOLS; 57-C.MOSLEY).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1752,0,0
2023112400,2023-11-24,2,0,27,MIA,NYJ,1,10,25,1,0,"(:27) (NO HUDDLE, SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 17-J.WADDLE TO MIA 36 FOR 11 YARDS (4-D.REED).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1773,0,0
2023112400,2023-11-24,2,0,14,MIA,NYJ,1,10,36,0,0,(:14) (NO HUDDLE) 1-T.TAGOVAILOA SPIKED THE BALL TO STOP THE CLOCK.,0,2023,0,NO HUDDLE,CLOCK STOP,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1786,0,0
2023112400,2023-11-24,2,0,13,MIA,NYJ,2,10,36,0,0,(:13) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT TO 17-J.WADDLE RAN OB AT MIA 45 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1787,0,0
2023112400,2023-11-24,2,0,9,MIA,NYJ,0,0,100,1,0,TIMEOUT #1 BY NYJ AT 00:09.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1791,0,0
2023112400,2023-11-24,2,0,9,MIA,NYJ,3,1,45,0,0,(:09) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT RIGHT INTENDED FOR 10-T.HILL INTERCEPTED BY 4-D.REED AT NYJ 49. 4-D.REED TO NYJ 49 FOR NO GAIN (10-T.HILL).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,45,OWN,0,,0,,0,1791,0,0
2023112400,2023-11-24,2,0,2,NYJ,MIA,1,10,49,1,0,"(:02) (SHOTGUN) 7-T.BOYLE PASS DEEP LEFT INTERCEPTED BY 8-J.HOLLAND AT MIA 1. 8-J.HOLLAND FOR 99 YARDS, TOUCHDOWN.",0,2023,99,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,1,0,0,0,0,,49,OWN,0,,0,,0,1798,0,0
2023112400,2023-11-24,2,0,0,NYJ,MIA,0,0,15,1,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1800,0,0
2023112400,2023-11-24,3,15,0,MIA,NYJ,0,0,65,1,0,"9-G.ZUERLEIN KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023112400,2023-11-24,3,15,0,MIA,NYJ,1,10,25,0,0,(15:00) 23-J.WILSON UP THE MIDDLE TO MIA 28 FOR 3 YARDS (11-J.JOHNSON; 22-T.ADAMS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,1800,0,0
2023112400,2023-11-24,2,0,0,NYJ,MIA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023112400,2023-11-24,3,14,22,MIA,NYJ,2,7,28,0,0,(14:22) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 23-J.WILSON TO MIA 32 FOR 4 YARDS (21-A.DAVIS).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,1838,0,0
2023112400,2023-11-24,3,13,42,MIA,NYJ,3,3,32,0,0,"(13:42) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 17-J.WADDLE TO NYJ 36 FOR 32 YARDS (1-A.GARDNER). PENALTY ON NYJ-26-B.ECHOLS, DEFENSIVE HOLDING, DECLINED.",0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,32,OWN,0,NYJ,0,DEFENSIVE HOLDING,0,1878,0,0
2023112400,2023-11-24,3,13,24,MIA,NYJ,1,10,64,0,0,(13:24) (SHOTGUN) 23-J.WILSON RIGHT GUARD TO NYJ 33 FOR 3 YARDS (1-A.GARDNER; 57-C.MOSLEY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OPP,0,,0,,0,1896,0,0
2023112400,2023-11-24,3,12,48,MIA,NYJ,2,7,67,0,0,(12:48) 31-R.MOSTERT UP THE MIDDLE TO NYJ 30 FOR 3 YARDS (72-M.CLEMONS; 79-T.SMART).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,1932,0,0
2023112400,2023-11-24,3,12,7,MIA,NYJ,3,4,70,0,0,(12:07) (SHOTGUN) 1-T.TAGOVAILOA SACKED AT NYJ 36 FOR -6 YARDS (47-B.HUFF).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1973,0,0
2023112400,2023-11-24,3,11,20,MIA,NYJ,4,10,64,0,0,"(11:20) 7-J.SANDERS 54 YARD FIELD GOAL IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,2020,0,0
2023112400,2023-11-24,3,11,16,NYJ,MIA,0,0,65,1,0,7-J.SANDERS KICKS 66 YARDS FROM MIA 35 TO NYJ -1. 82-X.GIPSON PUSHED OB AT NYJ 27 FOR 28 YARDS (7-J.SANDERS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2024,0,0
2023112400,2023-11-24,3,11,16,NYJ,MIA,0,0,100,1,0,TIMEOUT AT 11:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2024,0,0
2023112400,2023-11-24,3,11,8,NYJ,MIA,1,10,27,0,0,(11:08) 20-BRE.HALL RIGHT GUARD TO NYJ 31 FOR 4 YARDS (8-J.HOLLAND).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,27,OWN,0,,0,,0,2032,0,0
2023112400,2023-11-24,3,10,31,NYJ,MIA,2,6,31,0,0,(10:31) 7-T.BOYLE SACKED AT NYJ 22 FOR -9 YARDS (94-C.WILKINS).,0,2023,-9,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,2069,0,0
2023112400,2023-11-24,3,9,48,NYJ,MIA,3,15,22,0,0,(9:48) (SHOTGUN) 7-T.BOYLE PASS SHORT LEFT TO 83-T.CONKLIN TO NYJ 30 FOR 8 YARDS (2-B.CHUBB; 43-A.VAN GINKEL).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,2112,0,0
2023112400,2023-11-24,3,9,8,NYJ,MIA,4,7,30,0,0,"(9:08) 5-T.MORSTEAD PUNTS 51 YARDS TO MIA 19, CENTER-42-T.HENNESSY. 0-B.BERRIOS MUFFS CATCH, AND RECOVERS AT MIA 18. 0-B.BERRIOS TO MIA 16 FOR -2 YARDS (19-I.CHARLES). PENALTY ON MIA-89-J.HILL, OFFENSIVE HOLDING, 8 YARDS, ENFORCED AT MIA 16.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,MIA,0,OFFENSIVE HOLDING,8,2152,0,0
2023112400,2023-11-24,3,8,58,MIA,NYJ,1,10,8,0,0,(8:58) 31-R.MOSTERT RIGHT TACKLE TO MIA 11 FOR 3 YARDS (3-J.WHITEHEAD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,8,OWN,0,,0,,0,2162,0,0
2023112400,2023-11-24,3,8,20,MIA,NYJ,2,7,11,0,0,(8:20) (SHOTGUN) 31-R.MOSTERT RIGHT GUARD TO MIA 15 FOR 4 YARDS (0-A.AMOS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OWN,0,,0,,0,2200,0,0
2023112400,2023-11-24,3,7,37,MIA,NYJ,3,3,15,1,0,(7:37) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO MIA 20 FOR 5 YARDS (26-B.ECHOLS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,2243,0,0
2023112400,2023-11-24,3,6,58,MIA,NYJ,1,10,20,0,0,(6:58) (SHOTGUN) 31-R.MOSTERT RIGHT END TO MIA 27 FOR 7 YARDS (99-W.MCDONALD).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OWN,0,,0,,0,2282,0,0
2023112400,2023-11-24,3,6,19,MIA,NYJ,2,3,27,0,0,(6:19) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2321,0,0
2023112400,2023-11-24,3,6,16,MIA,NYJ,3,3,27,1,0,(6:16) 1-T.TAGOVAILOA PASS SHORT MIDDLE TO 10-T.HILL PUSHED OB AT MIA 39 FOR 12 YARDS (4-D.REED).,0,2023,12,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2324,0,0
2023112400,2023-11-24,3,5,41,MIA,NYJ,1,10,39,0,0,(5:41) (SHOTGUN) 23-J.WILSON UP THE MIDDLE TO MIA 42 FOR 3 YARDS (11-J.JOHNSON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,2359,0,0
2023112400,2023-11-24,3,5,1,MIA,NYJ,2,7,42,0,0,"(5:01) (SHOTGUN) 23-J.WILSON LEFT TACKLE TO MIA 47 FOR 5 YARDS (95-Q.WILLIAMS, 22-T.ADAMS).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,42,OWN,0,,0,,0,2399,0,0
2023112400,2023-11-24,3,4,17,MIA,NYJ,3,2,47,1,0,(4:17) 31-R.MOSTERT LEFT TACKLE TO 50 FOR 3 YARDS (4-D.REED; 11-J.JOHNSON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,2443,0,0
2023112400,2023-11-24,3,3,44,MIA,NYJ,1,10,100,0,0,(3:44) 31-R.MOSTERT UP THE MIDDLE TO NYJ 49 FOR 1 YARD (57-C.MOSLEY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,2476,0,0
2023112400,2023-11-24,3,3,6,MIA,NYJ,2,9,51,0,0,(3:06) (SHOTGUN) 31-R.MOSTERT RIGHT END TO 50 FOR -1 YARDS (57-C.MOSLEY).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,49,OPP,0,,0,,0,2514,0,0
2023112400,2023-11-24,3,2,22,MIA,NYJ,3,10,100,0,0,"(2:22) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 31-R.MOSTERT PUSHED OB AT MIA 47 FOR -3 YARDS (57-C.MOSLEY, 11-J.JOHNSON). PENALTY ON NYJ-57-C.MOSLEY, FACE MASK, 15 YARDS, ENFORCED AT 50 - NO PLAY.",0,2023,-3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,0,OPP,1,NYJ,1,FACE MASK,15,2558,0,0
2023112400,2023-11-24,3,2,6,MIA,NYJ,1,10,65,0,0,"(2:06) (SHOTGUN) 23-J.WILSON RIGHT END TO NYJ 27 FOR 8 YARDS (22-T.ADAMS, 95-Q.WILLIAMS).",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,35,OPP,0,,0,,0,2574,0,0
2023112400,2023-11-24,3,1,16,MIA,NYJ,2,2,73,0,0,"(1:16) PENALTY ON MIA-73-A.JACKSON, FALSE START, 5 YARDS, ENFORCED AT NYJ 27 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OPP,1,MIA,1,FALSE START,5,2624,0,0
2023112400,2023-11-24,3,1,5,MIA,NYJ,2,7,68,0,0,(1:05) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL PUSHED OB AT NYJ 28 FOR 4 YARDS (4-D.REED).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,2635,0,0
2023112400,2023-11-24,3,0,30,MIA,NYJ,3,3,72,1,0,(:30) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 10-T.HILL TO NYJ 13 FOR 15 YARDS (4-D.REED).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,2670,0,0
2023112400,2023-11-24,4,15,0,MIA,NYJ,1,10,87,1,0,"(15:00) 31-R.MOSTERT RIGHT END FOR 13 YARDS, TOUCHDOWN.",0,2023,13,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT END,13,OPP,0,,0,,0,2700,0,0
2023112400,2023-11-24,3,0,0,MIA,NYJ,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023112400,2023-11-24,4,14,55,NYJ,MIA,0,0,100,1,0,"7-J.SANDERS KICKS 50 YARDS FROM 50 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2705,0,0
2023112400,2023-11-24,4,14,55,NYJ,MIA,1,10,25,1,0,(14:55) (SHOTGUN) 7-T.BOYLE PASS SHORT RIGHT TO 20-BRE.HALL TO NYJ 38 FOR 13 YARDS (8-J.HOLLAND).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2705,0,0
2023112400,2023-11-24,4,14,55,MIA,NYJ,0,0,85,0,0,"7-J.SANDERS EXTRA POINT IS GOOD, CENTER-44-B.FERGUSON, HOLDER-16-J.BAILEY. PENALTY ON NYJ-57-C.MOSLEY, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON MIA-73-A.JACKSON, DISQUALIFICATION, OFFSETTING. PENALTY ON NYJ-72-M.CLEMONS, DISQUALIFICATION, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,NYJ,0,UNNECESSARY ROUGHNESS,0,2705,0,0
2023112400,2023-11-24,4,14,31,NYJ,MIA,1,10,38,0,0,"(14:31) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS SHORT LEFT TO 17-G.WILSON TO NYJ 47 FOR 9 YARDS (5-J.RAMSEY) [51-D.LONG].",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2729,0,0
2023112400,2023-11-24,4,14,4,NYJ,MIA,2,1,47,0,0,"(14:04) (NO HUDDLE, SHOTGUN) 7-T.BOYLE SACKED AT NYJ 45 FOR -2 YARDS (15-J.PHILLIPS).",0,2023,-2,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2756,0,0
2023112400,2023-11-24,4,13,25,NYJ,MIA,3,3,45,0,0,"(13:25) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS SHORT LEFT TO 20-BRE.HALL TO NYJ 46 FOR 1 YARD (21-D.ELLIOTT) [2-B.CHUBB].",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2795,0,0
2023112400,2023-11-24,4,12,48,NYJ,MIA,4,2,46,0,0,"(12:48) (NO HUDDLE, SHOTGUN) PENALTY ON NYJ-67-C.WARREN, FALSE START, 5 YARDS, ENFORCED AT NYJ 46 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,46,OWN,1,NYJ,1,FALSE START,5,2832,0,0
2023112400,2023-11-24,4,12,48,NYJ,MIA,4,7,41,1,0,(12:48) (SHOTGUN) 7-T.BOYLE PASS SHORT MIDDLE TO 83-T.CONKLIN TO NYJ 49 FOR 8 YARDS (5-J.RAMSEY).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2832,0,0
2023112400,2023-11-24,4,12,26,NYJ,MIA,1,10,49,0,0,"(12:26) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS INCOMPLETE SHORT MIDDLE TO 83-T.CONKLIN.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2854,0,0
2023112400,2023-11-24,4,12,23,NYJ,MIA,2,10,49,0,0,(12:23) (SHOTGUN) 7-T.BOYLE SACKED AT NYJ 44 FOR -5 YARDS (98-R.DAVIS).,0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,49,OWN,0,,0,,0,2857,0,0
2023112400,2023-11-24,4,11,52,NYJ,MIA,3,15,44,0,0,"(11:52) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS SHORT LEFT TO 33-D.COOK TO MIA 44 FOR 12 YARDS (93-D.HAND).",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2888,0,0
2023112400,2023-11-24,4,11,19,NYJ,MIA,4,3,56,1,0,"(11:19) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS SHORT LEFT TO 17-G.WILSON TO MIA 35 FOR 9 YARDS (55-J.BAKER).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2921,0,0
2023112400,2023-11-24,4,10,55,NYJ,MIA,1,10,65,0,0,"(10:55) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS SHORT MIDDLE TO 89-J.RUCKERT TO MIA 26 FOR 9 YARDS (8-J.HOLLAND).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2945,0,0
2023112400,2023-11-24,4,10,45,NYJ,MIA,2,1,74,0,0,"(10:45) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS INCOMPLETE SHORT RIGHT TO 89-J.RUCKERT (21-D.ELLIOTT).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2955,0,0
2023112400,2023-11-24,4,10,38,NYJ,MIA,3,1,74,1,0,(10:38) (NO HUDDLE) 7-T.BOYLE UP THE MIDDLE TO MIA 24 FOR 2 YARDS (94-C.WILKINS).,0,2023,2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,2962,0,0
2023112400,2023-11-24,4,10,9,NYJ,MIA,1,10,76,0,0,"(10:09) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS INCOMPLETE SHORT MIDDLE TO 17-G.WILSON (55-J.BAKER).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2991,0,0
2023112400,2023-11-24,4,10,1,NYJ,MIA,2,10,76,0,0,"(10:01) (NO HUDDLE, SHOTGUN) 7-T.BOYLE PASS SHORT MIDDLE TO 20-BRE.HALL TO MIA 23 FOR 1 YARD (55-J.BAKER) [2-B.CHUBB]. MIA-15-J.PHILLIPS WAS INJURED DURING THE PLAY.",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2999,0,0
2023112400,2023-11-24,4,9,45,NYJ,MIA,0,0,100,1,0,TIMEOUT AT 09:45.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3015,0,0
2023112400,2023-11-24,4,9,30,NYJ,MIA,3,9,77,0,0,"(9:30) (SHOTGUN) PENALTY ON MIA-91-E.OGBAH, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT MIA 23 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,23,OPP,1,MIA,1,NEUTRAL ZONE INFRACTION,5,3030,0,0
2023112400,2023-11-24,4,9,13,NYJ,MIA,3,4,82,0,0,"(9:13) (SHOTGUN) 7-T.BOYLE PASS INCOMPLETE DEEP MIDDLE TO 17-G.WILSON. PENALTY ON MIA-55-J.BAKER, DEFENSIVE OFFSIDE, OFFSETTING, ENFORCED AT MIA 18 - NO PLAY. PENALTY ON NYJ-66-J.TIPPMANN, OFFENSIVE HOLDING, OFFSETTING.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,1,0,0,,18,OPP,1,MIA,1,DEFENSIVE OFFSIDE,0,3047,0,0
2023112400,2023-11-24,4,9,9,NYJ,MIA,3,4,82,1,0,(9:09) (SHOTGUN) 7-T.BOYLE PASS SHORT RIGHT TO 20-BRE.HALL PUSHED OB AT MIA 14 FOR 4 YARDS (51-D.LONG).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,3051,0,0
2023112400,2023-11-24,4,8,37,NYJ,MIA,1,10,86,0,0,(8:37) (SHOTGUN) 7-T.BOYLE SACKED AT MIA 20 FOR -6 YARDS (92-Z.SIELER).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,3083,0,0
