GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,CLE
2023112607,2023-11-26,1,2,16,CLE,DEN,3,7,37,0,0,(2:16) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT LEFT TO 85-D.NJOKU.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,12,764,0,0
2023112607,2023-11-26,1,2,12,CLE,DEN,4,7,37,0,0,"(2:12) 13-C.BOJORQUEZ PUNTS 63 YARDS TO END ZONE, CENTER-47-C.HUGHLETT, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,12,768,0,0
2023112607,2023-11-26,1,2,3,DEN,CLE,0,0,100,1,0,TIMEOUT AT 02:03.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,777,0,0
2023112607,2023-11-26,1,2,3,DEN,CLE,1,10,20,0,0,(2:03) 38-J.MCLAUGHLIN LEFT TACKLE TO DEN 26 FOR 6 YARDS (22-G.DELPIT; 42-T.FIELDS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OWN,0,,0,,0,12,777,0,0
2023112607,2023-11-26,1,1,31,DEN,CLE,2,4,26,0,0,(1:31) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT TO 14-C.SUTTON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,12,809,0,0
2023112607,2023-11-26,1,1,28,DEN,CLE,3,4,26,1,0,"(1:28) (NO HUDDLE, SHOTGUN) 25-S.PERINE UP THE MIDDLE TO DEN 32 FOR 6 YARDS (94-D.TOMLINSON).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,12,812,0,0
2023112607,2023-11-26,1,0,52,DEN,CLE,1,10,32,0,0,(:52) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,12,848,0,0
2023112607,2023-11-26,1,0,47,DEN,CLE,2,10,32,0,0,"(:47) 33-J.WILLIAMS RIGHT END PUSHED OB AT 50 FOR 18 YARDS (0-G.NEWSOME). PENALTY ON DEN-17-L.HUMPHREY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 47.",0,2023,18,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,32,OWN,1,DEN,0,OFFENSIVE HOLDING,10,12,853,0,0
2023112607,2023-11-26,1,0,16,DEN,CLE,2,5,37,1,0,"(:16) (SHOTGUN) 25-S.PERINE UP THE MIDDLE TO CLE 48 FOR 15 YARDS (1-J.THORNHILL, 28-M.FORD).",0,2023,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,37,OWN,0,,0,,0,12,884,0,0
2023112607,2023-11-26,2,15,0,DEN,CLE,1,10,52,0,0,(15:00) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 33-J.WILLIAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,12,900,0,0
2023112607,2023-11-26,1,0,0,DEN,CLE,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,900,0,0
2023112607,2023-11-26,2,14,56,DEN,CLE,2,10,52,0,0,(14:56) 33-J.WILLIAMS RIGHT TACKLE TO CLE 45 FOR 3 YARDS (96-J.ELLIOTT).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,48,OPP,0,,0,,0,12,904,0,0
