GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,KC,LV
2023112608,2023-11-26,2,1,8,KC,LV,2,7,93,0,0,(1:08) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO LV 3 FOR 4 YARDS (69-A.BUTLER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,7,OPP,0,,0,,0,12,1732,0,0
2023112608,2023-11-26,2,0,30,KC,LV,3,3,97,0,0,"(:30) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 84-JU.WATSON FOR 3 YARDS, TOUCHDOWN. PENALTY ON KC-84-JU.WATSON, TAUNTING, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,2023,3,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,3,OPP,1,KC,0,TAUNTING,15,12,1770,0,0
2023112608,2023-11-26,2,0,25,LV,KC,0,0,80,1,0,7-H.BUTKER KICKS 78 YARDS FROM KC 20 TO LV 2. 3-D.CARTER TO LV 27 FOR 25 YARDS (43-J.COCHRANE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,12,1775,0,0
2023112608,2023-11-26,2,0,25,KC,LV,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,1775,0,0
2023112608,2023-11-26,2,0,19,LV,KC,1,10,27,0,0,(:19) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 87-M.MAYER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,12,1781,0,0
2023112608,2023-11-26,2,0,14,LV,KC,2,10,27,1,0,(:14) (SHOTGUN) 22-A.ABDULLAH LEFT GUARD TO LV 38 FOR 11 YARDS (21-M.EDWARDS; 20-J.REID).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,27,OWN,0,,0,,0,12,1786,0,0
2023112608,2023-11-26,3,15,0,KC,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1800,0,0
2023112608,2023-11-26,2,0,0,LV,KC,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1800,0,0
2023112608,2023-11-26,3,15,0,KC,LV,1,10,25,0,0,(15:00) 10-I.PACHECO RIGHT GUARD TO KC 29 FOR 4 YARDS (51-M.KOONCE; 41-R.SPILLANE).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,12,1800,0,0
2023112608,2023-11-26,3,14,28,KC,LV,2,6,29,1,0,(14:28) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO KC 37 FOR 8 YARDS (5-D.DEABLO).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,12,1832,0,0
2023112608,2023-11-26,3,13,54,KC,LV,1,10,37,1,0,(13:54) 15-P.MAHOMES PASS SHORT MIDDLE TO 83-N.GRAY TO 50 FOR 13 YARDS (41-R.SPILLANE; 5-D.DEABLO).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,12,1866,0,0
2023112608,2023-11-26,3,13,14,KC,LV,1,10,100,0,0,"(13:14) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO LV 47 FOR 3 YARDS (41-R.SPILLANE, 91-B.NICHOLS).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,12,1906,0,0
2023112608,2023-11-26,3,12,36,KC,LV,2,7,53,0,0,(12:36) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO LV 41 FOR 6 YARDS (59-L.MASTERSON). KC-79-D.SMITH WAS INJURED DURING THE PLAY.,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,47,OPP,0,,0,,0,12,1944,0,0
2023112608,2023-11-26,3,12,17,KC,LV,3,1,59,1,0,(12:17) (SHOTGUN) 10-I.PACHECO LEFT GUARD TO LV 35 FOR 6 YARDS (95-J.JENKINS; 59-L.MASTERSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OPP,0,,0,,0,12,1963,0,0
2023112608,2023-11-26,3,11,37,KC,LV,1,10,65,0,0,(11:37) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE TO LV 34 FOR 1 YARD (59-L.MASTERSON).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2003,0,0
2023112608,2023-11-26,3,10,54,KC,LV,2,9,66,1,0,(10:54) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 4-R.RICE TO LV 15 FOR 19 YARDS (21-A.ROBERTSON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,12,2046,0,0
2023112608,2023-11-26,3,10,3,KC,LV,1,10,85,1,0,(10:03) 15-P.MAHOMES PASS SHORT LEFT TO 10-I.PACHECO TO LV 1 FOR 14 YARDS (39-N.HOBBS).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,2097,0,0
2023112608,2023-11-26,3,9,18,KC,LV,1,1,99,1,0,"(9:18) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,12,2142,0,0
2023112608,2023-11-26,3,9,15,KC,LV,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,2145,0,0
2023112608,2023-11-26,3,9,15,LV,KC,0,0,100,1,0,TIMEOUT AT 09:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2145,0,0
2023112608,2023-11-26,3,9,15,LV,KC,1,10,25,0,0,(9:15) 8-J.JACOBS RIGHT GUARD TO LV 28 FOR 3 YARDS (20-J.REID).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,12,2145,0,0
2023112608,2023-11-26,3,9,15,LV,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2145,0,0
2023112608,2023-11-26,3,8,40,LV,KC,2,7,28,0,0,(8:40) 8-J.JACOBS RIGHT GUARD TO LV 31 FOR 3 YARDS (23-D.TRANQUILL).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,28,OWN,0,,0,,0,12,2180,0,0
2023112608,2023-11-26,3,7,57,LV,KC,3,4,31,0,0,(7:57) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE DEEP LEFT TO 17-D.ADAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,12,2223,0,0
2023112608,2023-11-26,3,7,51,LV,KC,4,4,31,0,0,"(7:51) 6-A.COLE PUNTS 29 YARDS TO KC 40, CENTER-50-J.BOBENMOYER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,12,2229,0,0
2023112608,2023-11-26,3,7,44,KC,LV,1,10,40,0,0,(7:44) (SHOTGUN) 10-I.PACHECO LEFT END TO KC 42 FOR 2 YARDS (41-R.SPILLANE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OWN,0,,0,,0,12,2236,0,0
2023112608,2023-11-26,3,7,44,LV,KC,0,0,100,1,0,TIMEOUT AT 07:44.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2236,0,0
2023112608,2023-11-26,3,7,8,KC,LV,2,8,42,0,0,(7:08) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT LEFT TO 4-R.RICE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,12,2272,0,0
2023112608,2023-11-26,3,7,3,KC,LV,3,8,42,0,0,(7:03) (SHOTGUN) 15-P.MAHOMES SACKED AT KC 35 FOR -7 YARDS (98-M.CROSBY).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,12,2277,0,0
2023112608,2023-11-26,3,6,22,KC,LV,4,15,35,0,0,"(6:22) 5-T.TOWNSEND PUNTS 41 YARDS TO LV 24, CENTER-41-J.WINCHESTER, FAIR CATCH BY 3-D.CARTER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,12,2318,0,0
2023112608,2023-11-26,3,6,14,LV,KC,1,10,24,1,0,(6:14) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER TO LV 41 FOR 17 YARDS (22-T.MCDUFFIE).,0,2023,17,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,12,2326,0,0
2023112608,2023-11-26,3,6,14,LV,KC,0,0,100,1,0,TIMEOUT AT 06:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2326,0,0
2023112608,2023-11-26,3,5,30,LV,KC,1,10,41,0,0,(5:30) 8-J.JACOBS LEFT GUARD TO LV 45 FOR 4 YARDS (20-J.REID; 50-W.GAY).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,41,OWN,0,,0,,0,12,2370,0,0
2023112608,2023-11-26,3,4,48,LV,KC,2,6,45,0,0,(4:48) 8-J.JACOBS UP THE MIDDLE TO LV 47 FOR 2 YARDS (35-JA.WATSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,12,2412,0,0
2023112608,2023-11-26,3,4,8,LV,KC,3,4,47,1,0,(4:08) (SHOTGUN) 4-A.O'CONNELL PASS DEEP RIGHT TO 16-J.MEYERS TO KC 20 FOR 33 YARDS (22-T.MCDUFFIE).,0,2023,33,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,12,2452,0,0
2023112608,2023-11-26,3,3,40,LV,KC,1,10,80,0,0,"(3:40) (NO HUDDLE, SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 8-J.JACOBS PUSHED OB AT KC 16 FOR 4 YARDS (2-J.WILLIAMS).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,12,2480,0,0
2023112608,2023-11-26,3,3,1,LV,KC,2,6,84,0,0,(3:01) 8-J.JACOBS RIGHT END TO KC 16 FOR NO GAIN (20-J.REID).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,16,OPP,0,,0,,0,12,2519,0,0
2023112608,2023-11-26,3,2,16,LV,KC,3,6,84,0,0,(2:16) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT MIDDLE TO 17-D.ADAMS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,12,2564,0,0
2023112608,2023-11-26,3,2,13,LV,KC,4,6,84,0,0,"(2:13) 2-D.CARLSON 34 YARD FIELD GOAL IS GOOD, CENTER-50-J.BOBENMOYER, HOLDER-6-A.COLE.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,16,OPP,0,,0,,0,12,2567,0,0
2023112608,2023-11-26,3,2,9,KC,LV,0,0,65,1,0,"2-D.CARLSON KICKS 65 YARDS FROM LV 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2571,0,0
2023112608,2023-11-26,3,2,9,LV,KC,0,0,100,1,0,TIMEOUT AT 02:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2571,0,0
2023112608,2023-11-26,3,2,9,KC,LV,1,10,25,1,0,(2:09) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO KC 41 FOR 16 YARDS (1-M.EPPS).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,2571,0,0
2023112608,2023-11-26,3,1,33,KC,LV,1,10,41,0,0,(1:33) (SHOTGUN) 10-I.PACHECO RIGHT GUARD TO KC 47 FOR 6 YARDS (41-R.SPILLANE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,41,OWN,0,,0,,0,12,2607,0,0
2023112608,2023-11-26,3,0,53,KC,LV,2,4,47,1,0,(:53) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 10-I.PACHECO TO LV 43 FOR 10 YARDS (41-R.SPILLANE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,12,2647,0,0
2023112608,2023-11-26,3,0,13,KC,LV,1,10,57,0,0,"(:13) (SHOTGUN) 25-C.EDWARDS-HELAIRE RIGHT GUARD TO LV 32 FOR 11 YARDS (5-D.DEABLO). PENALTY ON KC-74-J.TAYLOR, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LV 43 - NO PLAY.",0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,43,OPP,1,KC,1,OFFENSIVE HOLDING,10,12,2687,0,0
2023112608,2023-11-26,4,15,0,KC,LV,1,20,47,0,0,(15:00) (SHOTGUN) 15-P.MAHOMES PASS SHORT RIGHT TO 4-R.RICE PUSHED OB AT LV 44 FOR 9 YARDS (18-J.JONES).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,12,2700,0,0
2023112608,2023-11-26,3,0,0,KC,LV,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2700,0,0
2023112608,2023-11-26,4,14,25,KC,LV,2,11,56,0,0,(14:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 87-T.KELCE TO LV 39 FOR 5 YARDS (25-T.MOEHRIG).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,2735,0,0
2023112608,2023-11-26,4,13,48,KC,LV,3,6,61,1,0,"(13:48) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 4-R.RICE FOR 39 YARDS, TOUCHDOWN.",0,2023,39,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,12,2772,0,0
2023112608,2023-11-26,4,13,40,KC,LV,0,0,85,1,0,"7-H.BUTKER EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-5-T.TOWNSEND.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,2780,0,0
2023112608,2023-11-26,4,13,40,LV,KC,0,0,65,1,0,"7-H.BUTKER KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2780,0,0
2023112608,2023-11-26,4,13,40,LV,KC,0,0,100,1,0,TIMEOUT AT 13:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2780,0,0
2023112608,2023-11-26,4,13,40,LV,KC,1,10,25,0,0,"(13:40) 8-J.JACOBS RIGHT GUARD TO LV 30 FOR 5 YARDS (93-M.DICKERSON, 23-D.TRANQUILL).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,12,2780,0,0
2023112608,2023-11-26,4,12,56,LV,KC,2,5,30,1,0,(12:56) 4-A.O'CONNELL PASS SHORT LEFT TO 81-A.HOOPER TO LV 44 FOR 14 YARDS (20-J.REID).,0,2023,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,12,2824,0,0
2023112608,2023-11-26,4,12,10,LV,KC,1,10,44,0,0,(12:10) 4-A.O'CONNELL PASS SHORT LEFT TO 8-J.JACOBS TO LV 45 FOR 1 YARD (93-M.DICKERSON).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,12,2870,0,0
2023112608,2023-11-26,4,11,26,LV,KC,2,9,45,0,0,(11:26) 8-J.JACOBS LEFT TACKLE TO LV 46 FOR 1 YARD (90-C.OMENIHU).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OWN,0,,0,,0,12,2914,0,0
2023112608,2023-11-26,4,10,41,LV,KC,3,8,46,1,0,(10:41) (SHOTGUN) 4-A.O'CONNELL PASS SHORT RIGHT TO 87-M.MAYER TO KC 44 FOR 10 YARDS (20-J.REID).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,12,2959,0,0
2023112608,2023-11-26,4,9,56,LV,KC,1,10,56,0,0,(9:56) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT MIDDLE TO 8-J.JACOBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,3004,0,0
2023112608,2023-11-26,4,9,51,LV,KC,2,10,56,0,0,(9:51) 16-J.MEYERS PASS INCOMPLETE SHORT RIGHT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,3009,0,0
2023112608,2023-11-26,4,9,45,LV,KC,3,10,56,0,0,(9:45) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 87-M.MAYER (22-T.MCDUFFIE) [22-T.MCDUFFIE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,3015,0,0
2023112608,2023-11-26,4,9,42,LV,KC,4,10,56,0,0,"(9:42) 6-A.COLE PUNTS 37 YARDS TO KC 7, CENTER-50-J.BOBENMOYER, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,3018,0,0
2023112608,2023-11-26,4,9,33,LV,KC,0,0,100,1,0,TIMEOUT AT 09:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3027,0,0
2023112608,2023-11-26,4,9,33,KC,LV,1,10,7,1,0,(9:33) (SHOTGUN) 15-P.MAHOMES PASS DEEP LEFT TO 4-R.RICE PUSHED OB AT KC 26 FOR 19 YARDS (21-A.ROBERTSON).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,12,3027,0,0
2023112608,2023-11-26,4,9,2,KC,LV,1,10,26,0,0,(9:02) (SHOTGUN) 10-I.PACHECO UP THE MIDDLE TO KC 28 FOR 2 YARDS (51-M.KOONCE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OWN,0,,0,,0,12,3058,0,0
2023112608,2023-11-26,4,8,25,KC,LV,2,8,28,0,0,(8:25) (SHOTGUN) 15-P.MAHOMES PASS SHORT MIDDLE TO 83-N.GRAY TO KC 33 FOR 5 YARDS (41-R.SPILLANE).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,12,3095,0,0
2023112608,2023-11-26,4,7,42,KC,LV,3,3,33,0,0,(7:42) (SHOTGUN) 15-P.MAHOMES PASS INCOMPLETE SHORT RIGHT TO 84-JU.WATSON [41-R.SPILLANE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,12,3138,0,0
2023112608,2023-11-26,4,7,36,KC,LV,4,3,33,0,0,"(7:36) 5-T.TOWNSEND PUNTS 57 YARDS TO LV 10, CENTER-41-J.WINCHESTER, FAIR CATCH BY 3-D.CARTER.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,12,3144,0,0
2023112608,2023-11-26,4,7,28,LV,KC,1,10,10,0,0,(7:28) 4-A.O'CONNELL PASS INCOMPLETE SHORT LEFT TO 8-J.JACOBS.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,12,3152,0,0
2023112608,2023-11-26,4,7,24,LV,KC,2,10,10,0,0,(7:24) (SHOTGUN) 4-A.O'CONNELL PASS INCOMPLETE SHORT RIGHT TO 11-T.TUCKER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,12,3156,0,0
2023112608,2023-11-26,4,7,20,LV,KC,3,10,10,0,0,(7:20) (SHOTGUN) 4-A.O'CONNELL PASS SHORT LEFT TO 13-H.RENFROW TO LV 19 FOR 9 YARDS (23-D.TRANQUILL).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,12,3160,0,0
2023112608,2023-11-26,4,6,34,LV,KC,4,1,19,0,0,"(6:34) 8-J.JACOBS UP THE MIDDLE TO LV 17 FOR -2 YARDS (23-D.TRANQUILL, 95-C.JONES).",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OWN,0,,0,,0,12,3206,0,0
2023112608,2023-11-26,4,6,29,KC,LV,1,10,83,0,0,(6:29) (SHOTGUN) 10-I.PACHECO RIGHT TACKLE PUSHED OB AT LV 9 FOR 8 YARDS (18-J.JONES).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,17,OPP,0,,0,,0,12,3211,0,0
2023112608,2023-11-26,4,5,49,KC,LV,2,2,91,1,0,(5:49) 10-I.PACHECO RIGHT END PUSHED OB AT LV 5 FOR 4 YARDS (25-T.MOEHRIG).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,9,OPP,0,,0,,0,12,3251,0,0
2023112608,2023-11-26,4,5,13,KC,LV,0,0,100,1,0,TIMEOUT #1 BY LV AT 05:13.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3287,0,0
2023112608,2023-11-26,4,5,13,KC,LV,1,5,95,0,0,"(5:13) 10-I.PACHECO RIGHT GUARD TO LV 2 FOR 3 YARDS (5-D.DEABLO, 41-R.SPILLANE). PENALTY ON KC-52-C.HUMPHREY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LV 5 - NO PLAY.",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT GUARD,5,OPP,1,KC,1,OFFENSIVE HOLDING,10,12,3287,0,0
2023112608,2023-11-26,4,4,44,KC,LV,1,15,85,0,0,(4:44) (SHOTGUN) 15-P.MAHOMES SCRAMBLES UP THE MIDDLE TO LV 13 FOR 2 YARDS (90-J.TILLERY).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,3316,0,0
2023112608,2023-11-26,4,4,3,KC,LV,2,13,87,0,0,(4:03) (SHOTGUN) 15-P.MAHOMES PASS SHORT LEFT TO 24-S.MOORE TO LV 8 FOR 5 YARDS (21-A.ROBERTSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,12,3357,0,0
2023112608,2023-11-26,4,3,20,KC,LV,3,8,92,0,0,"(3:20) (SHOTGUN) PENALTY ON KC-74-J.TAYLOR, FALSE START, 5 YARDS, ENFORCED AT LV 8 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,8,OPP,1,KC,1,FALSE START,5,12,3400,0,0
