GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ATL,NO
2023112600,2023-11-26,2,4,45,NO,ATL,1,20,66,0,0,(4:45) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 12-C.OLAVE PUSHED OB AT ATL 23 FOR 11 YARDS (1-J.OKUDAH).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,1515,0,0
2023112600,2023-11-26,2,4,7,NO,ATL,2,9,77,0,0,(4:07) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 41-A.KAMARA (55-K.ELLISS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1553,0,0
2023112600,2023-11-26,2,4,2,NO,ATL,3,9,77,0,0,(4:02) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP MIDDLE TO 83-J.JOHNSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1558,0,0
2023112600,2023-11-26,2,3,58,NO,ATL,4,9,77,0,0,"(3:58) 19-B.GRUPE 41 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1562,0,0
2023112600,2023-11-26,2,3,54,ATL,NO,0,0,100,1,0,TIMEOUT AT 03:54.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1566,0,0
2023112600,2023-11-26,2,3,54,ATL,NO,1,10,25,1,0,(3:54) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 15-V.JEFFERSON TO ATL 38 FOR 13 YARDS (6-M.MAYE).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1566,0,0
2023112600,2023-11-26,2,3,54,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1566,0,0
2023112600,2023-11-26,2,3,10,ATL,NO,1,10,38,0,0,(3:10) (SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 38 FOR NO GAIN (96-C.GRANDERSON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,1610,0,0
2023112600,2023-11-26,2,2,37,ATL,NO,2,10,38,1,0,(2:37) (SHOTGUN) 84-C.PATTERSON LEFT END TO 50 FOR 12 YARDS (99-K.SAUNDERS; 27-I.YIADOM).,0,2023,12,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,38,OWN,0,,0,,0,1643,0,0
2023112600,2023-11-26,2,2,0,ATL,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023112600,2023-11-26,2,2,0,ATL,NO,1,10,100,0,0,(2:00) (SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO 50 FOR NO GAIN (56-D.DAVIS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,0,OPP,0,,0,,0,1680,0,0
2023112600,2023-11-26,2,1,56,ATL,NO,2,10,100,0,0,(1:56) 9-D.RIDDER PASS SHORT LEFT TO 40-K.SMITH TO NO 44 FOR 6 YARDS (20-P.WERNER).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1684,0,0
2023112600,2023-11-26,2,1,56,ATL,NO,0,0,100,1,0,TIMEOUT #1 BY NO AT 01:56.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1684,0,0
2023112600,2023-11-26,2,1,30,ATL,NO,3,4,56,0,0,"(1:30) (NO HUDDLE, SHOTGUN) 9-D.RIDDER SCRAMBLES RIGHT END RAN OB AT NO 38 FOR 6 YARDS (20-P.WERNER). PENALTY ON NO-31-J.HOWDEN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NO 38.",0,2023,6,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,44,OPP,1,NO,0,DEFENSIVE HOLDING,5,1710,0,0
2023112600,2023-11-26,2,1,24,ATL,NO,1,10,67,0,0,(1:24) (SHOTGUN) 7-B.ROBINSON LEFT END TO NO 31 FOR 2 YARDS (97-M.ROACH).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,33,OPP,0,,0,,0,1716,0,0
2023112600,2023-11-26,2,1,19,ATL,NO,2,8,69,0,0,(1:19) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1721,0,0
2023112600,2023-11-26,2,1,19,ATL,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 01:19.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1721,0,0
2023112600,2023-11-26,2,1,16,ATL,NO,3,8,69,1,0,(1:16) (SHOTGUN) 84-C.PATTERSON LEFT GUARD TO NO 20 FOR 11 YARDS (31-J.HOWDEN; 32-T.MATHIEU).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OPP,0,,0,,0,1724,0,0
2023112600,2023-11-26,2,1,8,ATL,NO,0,0,100,1,0,TIMEOUT #1 BY ATL AT 01:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1732,0,0
2023112600,2023-11-26,2,1,8,ATL,NO,1,10,80,0,0,(1:08) 84-C.PATTERSON RIGHT END PUSHED OB AT NO 12 FOR 8 YARDS (1-A.TAYLOR).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,1732,0,0
2023112600,2023-11-26,2,1,4,ATL,NO,2,2,88,1,0,(1:04) (SHOTGUN) 7-B.ROBINSON RIGHT GUARD TO NO 10 FOR 2 YARDS (99-K.SAUNDERS; 96-C.GRANDERSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,12,OPP,0,,0,,0,1736,0,0
2023112600,2023-11-26,2,0,34,ATL,NO,1,10,90,0,0,"(:34) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT INTENDED FOR 7-B.ROBINSON INTERCEPTED BY 32-T.MATHIEU AT NO 1. 32-T.MATHIEU TO NO 4 FOR 3 YARDS (81-J.SMITH). PENALTY ON ATL-81-J.SMITH, UNNECESSARY ROUGHNESS, OFFSETTING. PENALTY ON NO-99-K.SAUNDERS, UNNECESSARY ROUGHNESS, OFFSETTING.",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,1,0,0,,10,OPP,1,ATL,0,UNNECESSARY ROUGHNESS,0,1766,0,0
2023112600,2023-11-26,2,0,26,NO,ATL,1,10,4,0,0,(:26) 4-D.CARR KNEELS TO NO 3 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,1774,0,0
2023112600,2023-11-26,3,15,0,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023112600,2023-11-26,3,15,0,ATL,NO,1,10,25,0,0,"(15:00) 84-C.PATTERSON LEFT GUARD TO ATL 26 FOR 1 YARD (93-N.SHEPHERD, 6-M.MAYE).",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1800,0,0
2023112600,2023-11-26,2,0,0,NO,ATL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023112600,2023-11-26,3,14,21,ATL,NO,2,9,26,1,0,(14:21) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 8-K.PITTS TO ATL 37 FOR 11 YARDS (32-T.MATHIEU).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,1839,0,0
2023112600,2023-11-26,3,13,46,ATL,NO,1,10,37,1,0,(13:46) 7-B.ROBINSON RIGHT END TO NO 46 FOR 17 YARDS (6-M.MAYE).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,37,OWN,0,,0,,0,1874,0,0
2023112600,2023-11-26,3,13,7,ATL,NO,1,10,54,0,0,(13:07) 25-T.ALLGEIER LEFT TACKLE TO NO 41 FOR 5 YARDS (90-B.BRESEE; 96-C.GRANDERSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,46,OPP,0,,0,,0,1913,0,0
2023112600,2023-11-26,3,12,31,ATL,NO,2,5,59,0,0,(12:31) (SHOTGUN) 9-D.RIDDER LEFT END TO NO 44 FOR -3 YARDS (53-Z.BAUN).,0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,41,OPP,0,,0,,0,1949,0,0
2023112600,2023-11-26,3,11,51,ATL,NO,3,8,56,0,0,(11:51) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 16-S.MILLER (90-B.BRESEE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1989,0,0
2023112600,2023-11-26,3,11,47,ATL,NO,4,8,56,0,0,"(11:47) 13-B.PINION PUNTS 36 YARDS TO NO 8, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 5-L.BOWDEN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1993,0,0
2023112600,2023-11-26,3,11,40,ATL,NO,0,0,100,1,0,TIMEOUT AT 11:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2000,0,0
2023112600,2023-11-26,3,11,40,NO,ATL,1,10,8,0,0,(11:40) 67-L.YOUNG REPORTED IN AS ELIGIBLE.  21-J.WILLIAMS LEFT TACKLE TO NO 11 FOR 3 YARDS (3-J.BATES; 20-D.ALFORD).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,8,OWN,0,,0,,0,2000,0,0
2023112600,2023-11-26,3,11,7,NO,ATL,2,7,11,0,0,(11:07) 41-A.KAMARA RIGHT GUARD TO NO 15 FOR 4 YARDS (93-C.CAMPBELL; 75-K.STREET).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,11,OWN,0,,0,,0,2033,0,0
2023112600,2023-11-26,3,10,35,NO,ATL,3,3,15,1,0,"(10:35) (NO HUDDLE, SHOTGUN) 4-D.CARR SCRAMBLES LEFT GUARD TO NO 23 FOR 8 YARDS (90-D.ONYEMATA). FUMBLES (90-D.ONYEMATA), RECOVERED BY NO-17-A.PERRY AT NO 31.",0,2023,8,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,15,OWN,0,,0,,0,2065,0,0
2023112600,2023-11-26,3,9,47,NO,ATL,1,10,31,0,0,(9:47) (SHOTGUN) 7-T.HILL LEFT END TO NO 34 FOR 3 YARDS (1-J.OKUDAH).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,31,OWN,0,,0,,0,2113,0,0
2023112600,2023-11-26,3,9,11,NO,ATL,2,7,34,0,0,(9:11) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE (24-A.TERRELL). NO-12-C.OLAVE WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2149,0,0
2023112600,2023-11-26,3,9,4,NO,ATL,3,7,34,1,0,(9:04) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 83-J.JOHNSON TO NO 42 FOR 8 YARDS (20-D.ALFORD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,2156,0,0
2023112600,2023-11-26,3,8,19,NO,ATL,1,10,42,0,0,(8:19) (SHOTGUN) 7-T.HILL LEFT GUARD TO NO 44 FOR 2 YARDS (53-N.LANDMAN).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,2201,0,0
2023112600,2023-11-26,3,7,41,NO,ATL,2,8,44,1,0,(7:41) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA PUSHED OB AT ATL 36 FOR 20 YARDS (27-R.GRANT).,0,2023,20,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2239,0,0
2023112600,2023-11-26,3,7,7,NO,ATL,1,10,64,0,0,(7:07) (SHOTGUN) 41-A.KAMARA LEFT GUARD TO ATL 31 FOR 5 YARDS (94-A.HUGGINS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,2273,0,0
2023112600,2023-11-26,3,6,31,NO,ATL,2,5,69,0,0,"(6:31) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 7-T.HILL TO ATL 28 FOR 3 YARDS (20-D.ALFORD). PENALTY ON ATL-1-J.OKUDAH, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT ATL 31 - NO PLAY.",0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,31,OPP,1,ATL,1,DEFENSIVE HOLDING,5,2309,0,0
2023112600,2023-11-26,3,6,13,NO,ATL,1,10,74,1,0,(6:13) (SHOTGUN) 5-L.BOWDEN LEFT END TO ATL 15 FOR 11 YARDS (3-J.BATES). NO-78-E.MCCOY WAS INJURED DURING THE PLAY.,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,2327,0,0
2023112600,2023-11-26,3,5,58,NO,ATL,0,0,100,1,0,TIMEOUT AT 05:58.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2342,0,0
2023112600,2023-11-26,3,5,58,NO,ATL,1,10,85,0,0,"(5:58) (SHOTGUN) PENALTY ON NO-51-C.RUIZ, FALSE START, 5 YARDS, ENFORCED AT ATL 15 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,15,OPP,1,NO,1,FALSE START,5,2342,0,0
2023112600,2023-11-26,3,5,46,NO,ATL,1,15,80,0,0,(5:46) (SHOTGUN) 41-A.KAMARA LEFT TACKLE TO ATL 17 FOR 3 YARDS (93-C.CAMPBELL; 37-D.HELLAMS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,20,OPP,0,,0,,0,2354,0,0
2023112600,2023-11-26,3,5,26,NO,ATL,2,12,83,0,0,"(5:26) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 5-L.BOWDEN TO ATL 3 FOR 14 YARDS (53-N.LANDMAN) [93-C.CAMPBELL]. NO-83-J.JOHNSON WAS INJURED DURING THE PLAY.  PENALTY ON NO-83-J.JOHNSON, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT ATL 17 - NO PLAY.",0,2023,14,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,17,OPP,1,NO,1,OFFENSIVE PASS INTERFERENCE,10,2374,0,0
2023112600,2023-11-26,3,4,53,NO,ATL,2,22,73,0,0,(4:53) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 41-A.KAMARA TO ATL 19 FOR 8 YARDS (3-J.BATES).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2407,0,0
2023112600,2023-11-26,3,4,10,NO,ATL,3,14,81,0,0,(4:10) (SHOTGUN) 4-D.CARR SACKED AT ATL 27 FOR -8 YARDS (17-A.EBIKETIE).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,2450,0,0
2023112600,2023-11-26,3,3,31,NO,ATL,4,22,73,0,0,"(3:31) 19-B.GRUPE 45 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,2489,0,0
2023112600,2023-11-26,3,3,27,ATL,NO,0,0,65,1,0,19-B.GRUPE KICKS 59 YARDS FROM NO 35 TO ATL 6. 84-C.PATTERSON TO ATL 27 FOR 21 YARDS (18-K.KIRKWOOD; 27-I.YIADOM).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2493,0,0
2023112600,2023-11-26,3,3,27,ATL,NO,0,0,100,1,0,TIMEOUT AT 03:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2493,0,0
2023112600,2023-11-26,3,3,21,ATL,NO,1,10,27,0,0,(3:21) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON (97-M.ROACH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2499,0,0
2023112600,2023-11-26,3,3,16,ATL,NO,2,10,27,1,0,(3:16) (SHOTGUN) 7-B.ROBINSON RIGHT END PUSHED OB AT ATL 41 FOR 14 YARDS (29-P.ADEBO).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OWN,0,,0,,0,2504,0,0
2023112600,2023-11-26,3,2,42,ATL,NO,1,10,41,0,0,(2:42) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON TO ATL 48 FOR 7 YARDS (1-A.TAYLOR; 53-Z.BAUN).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,2538,0,0
2023112600,2023-11-26,3,2,5,ATL,NO,2,3,48,1,0,(2:05) 7-B.ROBINSON LEFT TACKLE TO NO 47 FOR 5 YARDS (99-K.SAUNDERS; 96-C.GRANDERSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OWN,0,,0,,0,2575,0,0
2023112600,2023-11-26,3,1,27,ATL,NO,1,10,53,1,0,(1:27) 9-D.RIDDER PASS DEEP LEFT INTENDED FOR 15-V.JEFFERSON INTERCEPTED BY 32-T.MATHIEU AT NO 28. 32-T.MATHIEU TO NO 46 FOR 18 YARDS (25-T.ALLGEIER; 16-S.MILLER).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,1,0,0,0,0,,47,OPP,0,,0,,0,2613,0,0
2023112600,2023-11-26,3,1,16,ATL,NO,0,0,100,1,0,TIMEOUT AT 01:16.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2624,0,0
2023112600,2023-11-26,3,1,16,NO,ATL,1,10,46,1,0,(1:16) 4-D.CARR PASS SHORT LEFT TO 7-T.HILL PUSHED OB AT ATL 35 FOR 19 YARDS (3-J.BATES).,0,2023,19,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,2624,0,0
2023112600,2023-11-26,3,0,42,NO,ATL,1,10,65,1,0,(:42) 41-A.KAMARA RIGHT GUARD TO ATL 19 FOR 16 YARDS (27-R.GRANT).,0,2023,16,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OPP,0,,0,,0,2658,0,0
2023112600,2023-11-26,3,0,2,NO,ATL,1,10,81,1,0,"(:02) (SHOTGUN) 7-T.HILL RIGHT GUARD TO ATL 9 FOR 10 YARDS (27-R.GRANT, 3-J.BATES). FUMBLES (3-J.BATES), TOUCHED AT ATL 8, RECOVERED BY ATL-94-A.HUGGINS AT ATL 5.",0,2023,10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,RIGHT GUARD,19,OPP,0,,0,,0,2698,0,0
2023112600,2023-11-26,3,0,0,ATL,NO,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023112600,2023-11-26,4,15,0,ATL,NO,1,10,5,0,0,(15:00) 7-B.ROBINSON LEFT GUARD TO ATL 10 FOR 5 YARDS (99-K.SAUNDERS).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,5,OWN,0,,0,,0,2700,0,0
2023112600,2023-11-26,4,14,24,ATL,NO,2,5,10,1,0,(14:24) 25-T.ALLGEIER RIGHT TACKLE TO ATL 16 FOR 6 YARDS (56-D.DAVIS).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,10,OWN,0,,0,,0,2736,0,0
2023112600,2023-11-26,4,13,48,ATL,NO,1,10,16,0,0,(13:48) (SHOTGUN) 25-T.ALLGEIER RIGHT TACKLE TO ATL 23 FOR 7 YARDS (56-D.DAVIS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,16,OWN,0,,0,,0,2772,0,0
2023112600,2023-11-26,4,13,20,ATL,NO,2,3,23,1,0,"(13:20) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 5-D.LONDON TO ATL 26 FOR 3 YARDS (1-A.TAYLOR).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,2800,0,0
2023112600,2023-11-26,4,12,39,ATL,NO,1,10,26,1,0,(12:39) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 5-D.LONDON TO ATL 41 FOR 15 YARDS (29-P.ADEBO).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,2841,0,0
2023112600,2023-11-26,4,12,0,ATL,NO,1,10,41,0,0,(12:00) (SHOTGUN) 84-C.PATTERSON RIGHT TACKLE TO ATL 45 FOR 4 YARDS (6-M.MAYE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,41,OWN,0,,0,,0,2880,0,0
2023112600,2023-11-26,4,11,25,ATL,NO,2,6,45,0,0,(11:25) 25-T.ALLGEIER LEFT TACKLE TO ATL 45 FOR NO GAIN (97-M.ROACH; 90-B.BRESEE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OWN,0,,0,,0,2915,0,0
2023112600,2023-11-26,4,10,46,ATL,NO,3,6,45,1,0,(10:46) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 5-D.LONDON PUSHED OB AT NO 26 FOR 29 YARDS (29-P.ADEBO) [32-T.MATHIEU].,0,2023,29,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,2954,0,0
2023112600,2023-11-26,4,10,2,ATL,NO,0,0,100,1,0,TIMEOUT #1 BY ATL AT 10:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2998,0,0
2023112600,2023-11-26,4,10,2,ATL,NO,1,10,74,1,0,"(10:02) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 7-B.ROBINSON FOR 26 YARDS, TOUCHDOWN.",0,2023,26,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,2998,0,0
2023112600,2023-11-26,4,9,57,NO,ATL,1,10,25,1,0,(9:57) 5-L.BOWDEN LEFT END PUSHED OB AT ATL 46 FOR 29 YARDS (1-J.OKUDAH).,0,2023,29,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,3003,0,0
2023112600,2023-11-26,4,9,57,ATL,NO,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3003,0,0
2023112600,2023-11-26,4,9,57,NO,ATL,0,0,65,1,0,"13-B.PINION KICKS 65 YARDS FROM ATL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3003,0,0
2023112600,2023-11-26,4,9,57,ATL,NO,0,0,100,1,0,TIMEOUT AT 09:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3003,0,0
