GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,WAS,DAL
2023112301,2023-11-23,2,15,0,WAS,DAL,1,10,55,1,0,(15:00) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 1-J.DOTSON TO DAL 33 FOR 12 YARDS (33-D.CLARK).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,900,0,0
2023112301,2023-11-23,1,0,0,WAS,DAL,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,900,0,0
2023112301,2023-11-23,2,14,21,WAS,DAL,1,10,67,1,0,(14:21) (SHOTGUN) 8-B.ROBINSON UP THE MIDDLE TO DAL 19 FOR 14 YARDS (92-D.ARMSTRONG). DAL-14-M.BELL WAS INJURED DURING THE PLAY.,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,33,OPP,0,,0,,0,939,0,0
2023112301,2023-11-23,2,13,51,WAS,DAL,0,0,100,1,0,TIMEOUT AT 13:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,969,0,0
2023112301,2023-11-23,2,13,36,WAS,DAL,1,10,81,0,0,"(13:36) (SHOTGUN) 8-B.ROBINSON RIGHT TACKLE TO DAL 19 FOR NO GAIN (92-D.ARMSTRONG, 32-R.EVANS).",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,19,OPP,0,,0,,0,984,0,0
2023112301,2023-11-23,2,12,58,WAS,DAL,2,10,81,0,0,(12:58) (SHOTGUN) 14-S.HOWELL PASS SHORT RIGHT TO 8-B.ROBINSON TO DAL 27 FOR -8 YARDS (33-D.CLARK).,0,2023,-8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OPP,0,,0,,0,1022,0,0
2023112301,2023-11-23,2,12,10,WAS,DAL,3,18,73,0,0,(12:10) (SHOTGUN) 14-S.HOWELL PASS SHORT LEFT TO 82-L.THOMAS TO DAL 25 FOR 2 YARDS (30-J.THOMAS).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1070,0,0
2023112301,2023-11-23,2,11,31,WAS,DAL,4,16,75,0,0,"(11:31) 6-J.SLYE 43 YARD FIELD GOAL IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1109,0,0
2023112301,2023-11-23,2,11,27,DAL,WAS,1,10,25,0,0,(11:27) (SHOTGUN) 4-D.PRESCOTT PASS SHORT MIDDLE TO 20-T.POLLARD TO DAL 29 FOR 4 YARDS (57-C.BARTON).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1113,0,0
2023112301,2023-11-23,2,11,27,DAL,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1113,0,0
2023112301,2023-11-23,2,11,27,DAL,WAS,0,0,100,1,0,TIMEOUT AT 11:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1113,0,0
2023112301,2023-11-23,2,10,55,DAL,WAS,2,6,29,1,0,(10:55) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END TO DAL 39 FOR 10 YARDS (35-P.BUTLER).,0,2023,10,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1145,0,0
2023112301,2023-11-23,2,10,19,DAL,WAS,1,10,39,1,0,(10:19) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 86-L.SCHOONMAKER TO WAS 49 FOR 12 YARDS (31-K.CURL).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,1181,0,0
2023112301,2023-11-23,2,9,46,DAL,WAS,1,10,51,0,0,(9:46) 20-T.POLLARD RIGHT TACKLE TO WAS 47 FOR 2 YARDS (57-C.BARTON; 95-C.TOOHILL).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OPP,0,,0,,0,1214,0,0
2023112301,2023-11-23,2,9,11,DAL,WAS,2,8,53,1,0,(9:11) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO WAS 31 FOR 16 YARDS (31-K.CURL).,0,2023,16,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,1249,0,0
2023112301,2023-11-23,2,8,33,DAL,WAS,1,10,69,1,0,"(8:33) (SHOTGUN) 4-D.PRESCOTT PASS DEEP LEFT TO 3-B.COOKS FOR 31 YARDS, TOUCHDOWN.",0,2023,31,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1287,0,0
2023112301,2023-11-23,2,8,27,DAL,WAS,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1293,0,0
2023112301,2023-11-23,2,8,27,DAL,WAS,0,0,100,1,0,TIMEOUT AT 08:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1293,0,0
2023112301,2023-11-23,2,8,27,WAS,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1293,0,0
2023112301,2023-11-23,2,8,27,WAS,DAL,1,10,25,0,0,(8:27) (SHOTGUN) 14-S.HOWELL PASS INCOMPLETE DEEP LEFT TO 17-T.MCLAURIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1293,0,0
2023112301,2023-11-23,2,8,21,WAS,DAL,2,10,25,1,0,(8:21) (SHOTGUN) 14-S.HOWELL PASS SHORT MIDDLE TO 82-L.THOMAS TO WAS 38 FOR 13 YARDS (32-R.EVANS).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1299,0,0
2023112301,2023-11-23,2,7,47,WAS,DAL,1,10,38,0,0,"(7:47) 8-B.ROBINSON UP THE MIDDLE TO WAS 41 FOR 3 YARDS (33-D.CLARK, 26-D.BLAND).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OWN,0,,0,,0,1333,0,0
2023112301,2023-11-23,2,7,6,WAS,DAL,2,7,41,0,0,"(7:06) 24-A.GIBSON UP THE MIDDLE TO WAS 47 FOR 6 YARDS (33-D.CLARK, 28-M.HOOKER).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,1374,0,0
2023112301,2023-11-23,2,6,20,WAS,DAL,3,1,47,0,0,"(6:20) 14-S.HOWELL PASS INCOMPLETE SHORT LEFT TO 4-C.SAMUEL. WAS-8-B.ROBINSON WAS INJURED DURING THE PLAY.  PENALTY ON DAL-6-D.WILSON, DEFENSIVE PASS INTERFERENCE, 3 YARDS, ENFORCED AT WAS 47 - NO PLAY.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,47,OWN,1,DAL,1,DEFENSIVE PASS INTERFERENCE,3,1420,0,0
