GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,CHI,MIN
2023112700,2023-11-27,2,5,6,MIN,CHI,1,10,31,0,0,(5:06) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 2-A.MATTISON TO MIN 31 FOR NO GAIN (32-T.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,12,1494,0,0
2023112700,2023-11-27,2,5,6,MIN,CHI,0,0,100,1,0,TIMEOUT AT 05:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1494,0,0
2023112700,2023-11-27,2,4,27,MIN,CHI,2,10,31,0,0,(4:27) (SHOTGUN) 15-J.DOBBS PASS SHORT LEFT TO 3-J.ADDISON RAN OB AT MIN 35 FOR 4 YARDS (32-T.SMITH).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,12,1533,0,0
2023112700,2023-11-27,2,3,41,MIN,CHI,3,6,35,0,0,(3:41) (SHOTGUN) 15-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 87-T.HOCKENSON (33-J.JOHNSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,12,1579,0,0
2023112700,2023-11-27,2,3,37,MIN,CHI,4,6,35,0,0,"(3:37) 14-R.WRIGHT PUNTS 47 YARDS TO CHI 18, CENTER-42-A.DEPAOLA, FAIR CATCH BY 15-T.TAYLOR.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,12,1583,0,0
2023112700,2023-11-27,2,3,30,CHI,MIN,1,10,18,1,0,(3:30) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE PUSHED OB AT CHI 40 FOR 22 YARDS (40-I.PACE).,0,2023,22,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,12,1590,0,0
2023112700,2023-11-27,2,3,30,MIN,CHI,0,0,100,1,0,TIMEOUT AT 03:30.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1590,0,0
2023112700,2023-11-27,2,2,58,CHI,MIN,1,10,40,0,0,(2:58) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 15-T.TAYLOR (98-D.WONNUM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,12,1622,0,0
2023112700,2023-11-27,2,2,56,CHI,MIN,2,10,40,0,0,(2:56) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 2-D.MOORE TO CHI 40 FOR NO GAIN (45-T.DYE).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,12,1624,0,0
2023112700,2023-11-27,2,2,11,CHI,MIN,3,10,40,0,0,(2:11) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END RAN OB AT CHI 44 FOR 4 YARDS (5-M.BLACKMON).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,12,1669,0,0
