GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,BUF,PHI
2023112609,2023-11-26,2,11,27,BUF,PHI,4,7,70,0,0,"(11:27) 2-T.BASS 48 YARD FIELD GOAL IS GOOD, CENTER-69-R.FERGUSON, HOLDER-8-S.MARTIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,12,1113,0,0
2023112609,2023-11-26,2,11,23,PHI,BUF,0,0,65,1,0,"2-T.BASS KICKS 59 YARDS FROM BUF 35 TO PHI 6, FAIR CATCH BY 13-O.ZACCHEAUS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1117,0,0
2023112609,2023-11-26,2,11,23,PHI,BUF,1,10,25,0,0,(11:23) (SHOTGUN) 1-J.HURTS PASS INCOMPLETE SHORT LEFT TO 80-J.JONES.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,1117,0,0
2023112609,2023-11-26,2,11,23,PHI,BUF,0,0,100,1,0,TIMEOUT AT 11:23.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1117,0,0
2023112609,2023-11-26,2,11,17,PHI,BUF,2,10,25,0,0,(11:17) (SHOTGUN) 1-J.HURTS PASS SHORT RIGHT INTENDED FOR 89-J.STOLL INTERCEPTED BY 43-T.BERNARD (56-L.FLOYD) AT PHI 31. 43-T.BERNARD TO PHI 29 FOR 2 YARDS (6-D.SMITH).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,25,OWN,0,,0,,0,12,1123,0,0
2023112609,2023-11-26,2,11,10,BUF,PHI,1,10,71,0,0,"(11:10) (SHOTGUN) 26-T.JOHNSON LEFT END PUSHED OB AT PHI 16 FOR 13 YARDS (32-R.BLANKENSHIP). PENALTY ON BUF-66-C.MCGOVERN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PHI 29 - NO PLAY.",0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT END,29,OPP,1,BUF,1,OFFENSIVE HOLDING,10,12,1130,0,0
2023112609,2023-11-26,2,10,51,BUF,PHI,1,20,61,0,0,(10:51) (SHOTGUN) 17-J.ALLEN PASS SHORT LEFT TO 4-J.COOK PUSHED OB AT PHI 35 FOR 4 YARDS (32-R.BLANKENSHIP).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,12,1149,0,0
2023112609,2023-11-26,2,10,12,BUF,PHI,2,16,65,0,0,(10:12) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 4-J.COOK TO PHI 28 FOR 7 YARDS (33-B.ROBY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1188,0,0
2023112609,2023-11-26,2,9,27,BUF,PHI,3,9,72,1,0,(9:27) (SHOTGUN) 17-J.ALLEN PASS DEEP RIGHT TO 13-G.DAVIS TO PHI 9 FOR 19 YARDS (24-J.BRADBERRY).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,12,1233,0,0
2023112609,2023-11-26,2,8,40,BUF,PHI,1,9,91,1,0,"(8:40) (SHOTGUN) 17-J.ALLEN UP THE MIDDLE FOR 9 YARDS, TOUCHDOWN.",0,2023,9,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,9,OPP,0,,0,,0,12,1280,0,0
