GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SF,SEA
2023112302,2023-11-23,4,13,53,SEA,SF,1,10,29,0,0,"(13:53) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT TO SEA 36 FOR 7 YARDS (48-O.BURKS). PENALTY ON SEA-26-Z.CHARBONNET, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT SEA 29 - NO PLAY.",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,29,OWN,1,SEA,1,ILLEGAL SHIFT,5,12,2767,0,0
2023112302,2023-11-23,4,13,29,SEA,SF,1,15,24,0,0,(13:29) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO SEA 20 FOR -4 YARDS (5-R.GREGORY).,0,2023,-4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,12,2791,0,0
2023112302,2023-11-23,4,12,51,SEA,SF,2,19,20,0,0,(12:51) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT TO SEA 31 FOR 11 YARDS (7-C.WARD).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,12,2829,0,0
2023112302,2023-11-23,4,12,10,SEA,SF,3,8,31,0,0,(12:10) (SHOTGUN) 7-G.SMITH SACKED AT SEA 20 FOR -11 YARDS (SACK SPLIT BY 91-A.ARMSTEAD AND 97-N.BOSA).,0,2023,-11,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,12,2870,0,0
2023112302,2023-11-23,4,11,31,SEA,SF,4,19,20,0,0,"(11:31) 4-M.DICKSON PUNTS 44 YARDS TO SF 36, CENTER-41-C.STOLL. 3-R.MCCLOUD TO SF 38 FOR 2 YARDS (8-C.BRYANT). FUMBLES (8-C.BRYANT), TOUCHED AT SF 38, RECOVERED BY SF-48-O.BURKS AT SF 36.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,1,0,0,0,,20,OWN,0,,0,,0,12,2909,0,0
2023112302,2023-11-23,4,11,22,SEA,SF,0,0,100,1,0,TIMEOUT AT 11:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2918,0,0
2023112302,2023-11-23,4,11,22,SF,SEA,1,10,36,0,0,(11:22) 13-B.PURDY PASS SHORT LEFT TO 19-D.SAMUEL PUSHED OB AT SF 43 FOR 7 YARDS (30-M.JACKSON).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,12,2918,0,0
2023112302,2023-11-23,4,10,47,SF,SEA,2,3,43,1,0,(10:47) 23-C.MCCAFFREY LEFT END TO SEA 45 FOR 12 YARDS (56-J.BROOKS).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,43,OWN,0,,0,,0,12,2953,0,0
2023112302,2023-11-23,4,10,1,SF,SEA,1,10,55,0,0,"(10:01) 25-E.MITCHELL UP THE MIDDLE TO SEA 36 FOR 9 YARDS (21-D.WITHERSPOON, 58-D.HALL).",0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OPP,0,,0,,0,12,2999,0,0
2023112302,2023-11-23,4,9,21,SF,SEA,2,1,64,1,0,(9:21) 25-E.MITCHELL LEFT GUARD TO SEA 31 FOR 5 YARDS (20-J.LOVE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OPP,0,,0,,0,12,3039,0,0
2023112302,2023-11-23,4,8,38,SF,SEA,1,10,69,0,0,(8:38) (SHOTGUN) 25-E.MITCHELL UP THE MIDDLE TO SEA 28 FOR 3 YARDS (54-B.WAGNER; 6-Q.DIGGS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OPP,0,,0,,0,12,3082,0,0
2023112302,2023-11-23,4,7,59,SF,SEA,2,7,72,1,0,"(7:59) (SHOTGUN) 13-B.PURDY PASS DEEP RIGHT TO 11-B.AIYUK FOR 28 YARDS, TOUCHDOWN.",0,2023,28,SHOTGUN,PASS,0,1,0,1,DEEP RIGHT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,12,3121,0,0
2023112302,2023-11-23,4,7,51,SEA,SF,0,0,65,1,0,4-J.MOODY KICKS 58 YARDS FROM SF 35 TO SEA 7. 1-D.ESKRIDGE TO SEA 37 FOR 30 YARDS (24-J.MASON; 26-I.OLIVER).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,3129,0,0
2023112302,2023-11-23,4,7,51,SF,SEA,0,0,85,1,0,"4-J.MOODY EXTRA POINT IS GOOD, CENTER-46-T.PEPPER, HOLDER-18-M.WISHNOWSKY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,3129,0,0
2023112302,2023-11-23,4,7,51,SEA,SF,0,0,100,1,0,TIMEOUT AT 07:51.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3129,0,0
2023112302,2023-11-23,4,7,46,SEA,SF,1,10,37,0,0,(7:46) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO SEA 39 FOR 2 YARDS (27-J.BROWN).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OWN,0,,0,,0,12,3134,0,0
2023112302,2023-11-23,4,7,24,SEA,SF,2,8,39,0,0,"(7:24) (NO HUDDLE, SHOTGUN) 7-G.SMITH SACKED AT SEA 31 FOR -8 YARDS (SACK SPLIT BY 90-K.GIVENS AND 97-N.BOSA).",0,2023,-8,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,3156,0,0
2023112302,2023-11-23,4,6,44,SEA,SF,3,16,31,1,0,(6:44) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 87-N.FANT TO SEA 47 FOR 16 YARDS (31-T.GIPSON) [97-N.BOSA].,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,12,3196,0,0
2023112302,2023-11-23,4,6,19,SEA,SF,1,10,47,1,0,"(6:19) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 16-T.LOCKETT RAN OB AT SF 43 FOR 10 YARDS (7-C.WARD).",0,2023,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,12,3221,0,0
2023112302,2023-11-23,4,6,8,SEA,SF,1,10,57,0,0,"(6:08) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SF 41 FOR 2 YARDS (57-D.GREENLAW; 91-A.ARMSTEAD).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OPP,0,,0,,0,12,3232,0,0
2023112302,2023-11-23,4,5,41,SEA,SF,2,8,59,0,0,"(5:41) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 26-Z.CHARBONNET TO SF 34 FOR 7 YARDS (54-F.WARNER).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,12,3259,0,0
2023112302,2023-11-23,4,5,16,SEA,SF,3,1,66,1,0,"(5:16) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SF 30 FOR 4 YARDS (2-D.LENOIR; 98-J.HARGRAVE).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OPP,0,,0,,0,12,3284,0,0
2023112302,2023-11-23,4,4,57,SEA,SF,1,10,70,0,0,"(4:57) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 84-C.PARKINSON RAN OB AT SF 21 FOR 9 YARDS (7-C.WARD).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,12,3303,0,0
2023112302,2023-11-23,4,4,51,SEA,SF,2,1,79,0,0,"(4:51) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT (7-C.WARD).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,21,OPP,0,,0,,0,12,3309,0,0
2023112302,2023-11-23,4,4,45,SEA,SF,3,1,79,0,0,(4:45) 7-G.SMITH UP THE MIDDLE TO SF 21 FOR NO GAIN (54-F.WARNER).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,12,3315,0,0
2023112302,2023-11-23,4,4,19,SEA,SF,4,1,79,0,0,"(4:19) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET RIGHT END TO SF 22 FOR -1 YARDS (97-N.BOSA, 2-D.LENOIR).",0,2023,-1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OPP,0,,0,,0,12,3341,0,0
2023112302,2023-11-23,4,4,14,SF,SEA,1,10,23,0,0,(4:14) BALL SPOTTED ON SF 23 FOR START OF DRIVE. 25-E.MITCHELL LEFT END TO SF 36 FOR 13 YARDS (54-B.WAGNER).,0,2023,0,UNDER CENTER,EXCEPTION,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,12,3346,0,0
2023112302,2023-11-23,4,4,14,SEA,SF,0,0,100,1,0,TIMEOUT AT 04:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3346,0,0
2023112302,2023-11-23,4,3,28,SF,SEA,1,10,36,0,0,(3:28) 25-E.MITCHELL LEFT END TO SF 42 FOR 6 YARDS (58-D.HALL).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,12,3392,0,0
2023112302,2023-11-23,4,2,45,SF,SEA,2,4,42,0,0,(2:45) 25-E.MITCHELL RIGHT TACKLE TO SF 43 FOR 1 YARD (55-D.JONES; 90-JA.REED).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OWN,0,,0,,0,12,3435,0,0
2023112302,2023-11-23,4,2,0,SF,SEA,3,3,43,1,0,(2:00) 13-B.PURDY PASS SHORT LEFT TO 3-R.MCCLOUD TO SEA 34 FOR 23 YARDS (20-J.LOVE).,0,2023,23,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,12,3480,0,0
2023112302,2023-11-23,4,2,0,SF,SEA,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3480,0,0
2023112302,2023-11-23,4,1,14,SF,SEA,1,10,66,0,0,(1:14) 13-B.PURDY KNEELS TO SEA 35 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,12,3526,0,0
2023112302,2023-11-23,4,0,38,SF,SEA,2,11,65,0,0,(:38) 13-B.PURDY KNEELS TO SEA 36 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,3562,0,0
2023112302,2023-11-23,4,0,0,SF,SEA,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3600,0,0
