GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NE,NYG
2023112604,2023-11-26,2,0,48,NYG,NE,3,3,41,0,0,"(:48) (SHOTGUN) 15-T.DEVITO SACKED AT NYG 41 FOR 0 YARDS (8-J.BENTLEY). PENALTY ON NYG-68-B.BREDESON, ILLEGAL USE OF HANDS, DECLINED.",0,2023,0,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,41,OWN,0,NYG,0,ILLEGAL USE OF HANDS,0,12,1752,0,0
2023112604,2023-11-26,2,0,41,NYG,NE,4,3,41,0,0,"(:41) 6-J.GILLAN PUNTS 50 YARDS TO NE 9, CENTER-59-C.KREITER. 81-D.DOUGLAS RAN OB AT NE 9 FOR NO GAIN.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,12,1759,0,0
2023112604,2023-11-26,2,0,34,NE,NYG,1,10,9,0,0,(:34) (SHOTGUN) 15-E.ELLIOTT UP THE MIDDLE TO NE 9 FOR NO GAIN (58-B.OKEREKE).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,9,OWN,0,,0,,0,12,1766,0,0
2023112604,2023-11-26,2,0,0,NE,NYG,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1800,0,0
2023112604,2023-11-26,3,15,0,NE,NYG,1,10,40,1,0,"(15:00) #4-B.ZAPPE, IN AT QB. 38-R.STEVENSON UP THE MIDDLE TO NYG 47 FOR 13 YARDS (29-X.MCKINNEY; 55-J.WARD).",0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OWN,0,,0,,0,12,1800,0,0
2023112604,2023-11-26,3,15,0,NE,NYG,0,0,65,1,0,"46-R.BULLOCK KICKS 61 YARDS FROM NYG 35 TO NE 4, OUT OF BOUNDS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1800,0,0
2023112604,2023-11-26,3,14,26,NE,NYG,1,10,53,0,0,(14:26) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 81-D.DOUGLAS TO NYG 45 FOR 2 YARDS (55-J.WARD).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,12,1834,0,0
2023112604,2023-11-26,3,13,49,NE,NYG,2,8,55,0,0,(13:49) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 38-R.STEVENSON TO 50 FOR -5 YARDS (41-M.MCFADDEN).,0,2023,-5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,12,1871,0,0
2023112604,2023-11-26,3,13,10,NE,NYG,3,13,100,0,0,"(13:10) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 81-D.DOUGLAS TO NYG 38 FOR 12 YARDS (27-J.PINNOCK, 19-I.SIMMONS).",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,1910,0,0
2023112604,2023-11-26,3,12,23,NE,NYG,4,1,62,1,0,(12:23) (SHOTGUN) DIRECT SNAP TO 38-R.STEVENSON.  38-R.STEVENSON UP THE MIDDLE TO NYG 35 FOR 3 YARDS (91-AS.ROBINSON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,12,1957,0,0
2023112604,2023-11-26,3,11,43,NE,NYG,1,10,65,0,0,(11:43) 4-B.ZAPPE PASS SHORT RIGHT TO 7-J.SMITH-SCHUSTER TO NYG 30 FOR 5 YARDS (22-A.JACKSON).,0,2023,5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,1997,0,0
2023112604,2023-11-26,3,11,2,NE,NYG,2,5,70,0,0,(11:02) 15-E.ELLIOTT UP THE MIDDLE TO NYG 31 FOR -1 YARDS (5-K.THIBODEAUX).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,30,OPP,0,,0,,0,12,2038,0,0
2023112604,2023-11-26,3,10,14,NE,NYG,3,6,69,1,0,(10:14) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 81-D.DOUGLAS TO NYG 22 FOR 9 YARDS (22-A.JACKSON; 29-X.MCKINNEY).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,12,2086,0,0
2023112604,2023-11-26,3,9,31,NE,NYG,1,10,78,0,0,(9:31) 38-R.STEVENSON UP THE MIDDLE TO NYG 22 FOR NO GAIN (58-B.OKEREKE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OPP,0,,0,,0,12,2129,0,0
2023112604,2023-11-26,3,8,45,NE,NYG,2,10,78,1,0,(8:45) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 11-T.THORNTON TO NYG 7 FOR 15 YARDS (29-X.MCKINNEY).,0,2023,15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,12,2175,0,0
2023112604,2023-11-26,3,8,6,NE,NYG,1,7,93,1,0,"(8:06) 38-R.STEVENSON RIGHT GUARD FOR 7 YARDS, TOUCHDOWN.",0,2023,7,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,7,OPP,0,,0,,0,12,2214,0,0
2023112604,2023-11-26,3,8,2,NE,NYG,0,0,85,1,0,"37-C.RYLAND EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,2218,0,0
2023112604,2023-11-26,3,8,2,NYG,NE,0,0,100,1,0,TIMEOUT AT 08:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2218,0,0
2023112604,2023-11-26,3,8,2,NYG,NE,0,0,65,1,0,"37-C.RYLAND KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,2218,0,0
2023112604,2023-11-26,3,8,2,NYG,NE,1,10,25,0,0,(8:02) 26-S.BARKLEY RIGHT GUARD TO NYG 26 FOR 1 YARD (92-D.GODCHAUX).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,12,2218,0,0
2023112604,2023-11-26,3,7,22,NYG,NE,2,9,26,0,0,(7:22) 15-T.DEVITO SACKED AT NYG 19 FOR -7 YARDS (33-A.JENNINGS).,0,2023,-7,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,12,2258,0,0
2023112604,2023-11-26,3,6,40,NYG,NE,3,16,19,1,0,(6:40) (SHOTGUN) 15-T.DEVITO PASS DEEP RIGHT TO 13-J.HYATT PUSHED OB AT NE 40 FOR 41 YARDS (29-J.JACKSON).,0,2023,41,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,12,2300,0,0
2023112604,2023-11-26,3,5,45,NYG,NE,1,10,60,0,0,(5:45) 15-T.DEVITO LEFT END TO NE 41 FOR -1 YARDS (27-M.BRYANT).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,12,2355,0,0
2023112604,2023-11-26,3,4,57,NYG,NE,2,11,59,0,0,(4:57) (SHOTGUN) 15-T.DEVITO SACKED AT 50 FOR -9 YARDS (99-K.WHITE).,0,2023,-9,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,12,2403,0,0
2023112604,2023-11-26,3,4,14,NYG,NE,3,20,100,0,0,(4:14) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 82-D.BELLINGER TO NE 42 FOR 8 YARDS (99-K.WHITE).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2446,0,0
2023112604,2023-11-26,3,3,28,NYG,NE,4,12,58,0,0,"(3:28) 6-J.GILLAN PUNTS 32 YARDS TO NE 10, CENTER-59-C.KREITER, FAIR CATCH BY 81-D.DOUGLAS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,12,2492,0,0
2023112604,2023-11-26,3,3,21,NYG,NE,0,0,100,1,0,TIMEOUT AT 03:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2499,0,0
2023112604,2023-11-26,3,3,21,NE,NYG,1,10,10,0,0,(3:21) 15-E.ELLIOTT UP THE MIDDLE TO NE 17 FOR 7 YARDS (41-M.MCFADDEN).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,10,OWN,0,,0,,0,12,2499,0,0
2023112604,2023-11-26,3,2,50,NE,NYG,2,3,17,1,0,(2:50) 15-E.ELLIOTT UP THE MIDDLE TO NE 30 FOR 13 YARDS (41-M.MCFADDEN).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,17,OWN,0,,0,,0,12,2530,0,0
2023112604,2023-11-26,3,2,15,NE,NYG,1,10,30,0,0,"(2:15) (SHOTGUN) 15-E.ELLIOTT RIGHT GUARD TO NE 32 FOR 2 YARDS (91-AS.ROBINSON, 29-X.MCKINNEY).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,30,OWN,0,,0,,0,12,2565,0,0
2023112604,2023-11-26,3,1,37,NE,NYG,2,8,32,0,0,(1:37) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 14-T.MONTGOMERY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,12,2603,0,0
2023112604,2023-11-26,3,1,34,NE,NYG,3,8,32,1,0,"(1:34) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 38-R.STEVENSON TO NE 40 FOR 8 YARDS (29-X.MCKINNEY; 55-J.WARD). NEW YORK GIANTS CHALLENGED THE FIRST DOWN RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 38-R.STEVENSON TO NE 39 FOR 7 YARDS (29-X.MCKINNEY; 55-J.WARD).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,1,1,,0,0,0,0,0,,32,OWN,0,,0,,0,12,2606,0,0
2023112604,2023-11-26,3,1,26,NE,NYG,0,0,100,1,0,TIMEOUT AT 01:26.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2614,0,0
2023112604,2023-11-26,3,0,59,NE,NYG,4,1,39,0,0,"(:59) 17-B.BARINGER PUNTS 42 YARDS TO NYG 19, CENTER-49-J.CARDONA, FAIR CATCH BY 80-G.OLSZEWSKI.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,12,2641,0,0
2023112604,2023-11-26,3,0,59,NE,NYG,0,0,100,1,0,TIMEOUT #1 BY NE AT 00:59.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2641,0,0
2023112604,2023-11-26,3,0,52,NYG,NE,1,10,19,0,0,"(:52) (SHOTGUN) 15-T.DEVITO SCRAMBLES LEFT TACKLE TO NYG 22 FOR 3 YARDS (8-J.BENTLEY). FUMBLES (8-J.BENTLEY), AND RECOVERS AT NYG 22. NYG-86-D.SLAYTON WAS INJURED DURING THE PLAY.",0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,1,0,0,0,,19,OWN,0,,0,,0,12,2648,0,0
2023112604,2023-11-26,3,0,15,NYG,NE,2,7,22,0,0,"(:15) 26-S.BARKLEY RIGHT END TO NYG 28 FOR 6 YARDS (26-S.WADE; 33-A.JENNINGS). PENALTY ON NYG-82-D.BELLINGER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NYG 22 - NO PLAY.",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,22,OWN,1,NYG,1,OFFENSIVE HOLDING,10,12,2685,0,0
2023112604,2023-11-26,3,0,0,NYG,NE,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2700,0,0
2023112604,2023-11-26,4,15,0,NYG,NE,2,17,12,0,0,"(15:00) (SHOTGUN) 15-T.DEVITO PASS INCOMPLETE DEEP RIGHT TO 86-D.SLAYTON (27-M.BRYANT). PENALTY ON NYG-67-J.PUGH, ILLEGAL USE OF HANDS, DECLINED.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,12,OWN,0,NYG,0,ILLEGAL USE OF HANDS,0,12,2700,0,0
2023112604,2023-11-26,4,14,51,NYG,NE,3,17,12,0,0,(14:51) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 31-M.BREIDA PUSHED OB AT NYG 22 FOR 10 YARDS (2-J.MILLS).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,12,2709,0,0
2023112604,2023-11-26,4,14,16,NYG,NE,4,7,22,0,0,"(14:16) 6-J.GILLAN PUNTS 53 YARDS TO NE 25, CENTER-59-C.KREITER. 81-D.DOUGLAS TO NE 30 FOR 5 YARDS (47-C.BROWN). FUMBLES (47-C.BROWN), TOUCHED AT NE 27, BALL OUT OF BOUNDS AT NE 24. NE-81-D.DOUGLAS WAS INJURED DURING THE PLAY.  OFFICIALLY, A RETURN FOR 2 YARDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,1,0,0,0,,22,OWN,0,,0,,0,12,2744,0,0
2023112604,2023-11-26,4,14,2,NYG,NE,0,0,100,1,0,TIMEOUT AT 14:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,2758,0,0
2023112604,2023-11-26,4,14,2,NE,NYG,1,10,24,0,0,(14:02) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO NE 33 FOR 9 YARDS (29-X.MCKINNEY; 27-J.PINNOCK).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,24,OWN,0,,0,,0,12,2758,0,0
2023112604,2023-11-26,4,13,24,NE,NYG,2,1,33,1,0,(13:24) 38-R.STEVENSON LEFT TACKLE TO NE 35 FOR 2 YARDS (98-D.DAVIDSON; 51-A.OJULARI).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,12,2796,0,0
2023112604,2023-11-26,4,12,40,NE,NYG,1,10,35,1,0,(12:40) 4-B.ZAPPE PASS SHORT LEFT INTENDED FOR 7-J.SMITH-SCHUSTER INTERCEPTED BY 29-X.MCKINNEY AT 50. 29-X.MCKINNEY PUSHED OB AT NE 32 FOR 18 YARDS (11-T.THORNTON).,0,2023,18,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,35,OWN,0,,0,,0,12,2840,0,0
2023112604,2023-11-26,4,12,31,NYG,NE,1,10,68,0,0,(12:31) (SHOTGUN) 26-S.BARKLEY LEFT GUARD TO NE 29 FOR 3 YARDS (33-A.JENNINGS; 92-D.GODCHAUX).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,32,OPP,0,,0,,0,12,2849,0,0
2023112604,2023-11-26,4,11,54,NYG,NE,2,7,71,0,0,(11:54) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 26-S.BARKLEY TO NE 23 FOR 6 YARDS (29-J.JACKSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,12,2886,0,0
2023112604,2023-11-26,4,11,13,NYG,NE,3,1,77,1,0,(11:13) 31-M.BREIDA LEFT END TO NE 17 FOR 6 YARDS (99-K.WHITE).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OPP,0,,0,,0,12,2927,0,0
2023112604,2023-11-26,4,10,29,NYG,NE,1,10,83,0,0,"(10:29) 31-M.BREIDA RIGHT END TO NE 13 FOR 4 YARDS (48-JA.TAVAI; 8-J.BENTLEY). PENALTY ON NYG-18-I.HODGINS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NE 17 - NO PLAY.",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,17,OPP,1,NYG,1,OFFENSIVE HOLDING,10,12,2971,0,0
2023112604,2023-11-26,4,10,6,NYG,NE,1,20,73,0,0,(10:06) 26-S.BARKLEY UP THE MIDDLE TO NE 28 FOR -1 YARDS (48-JA.TAVAI).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,12,2994,0,0
2023112604,2023-11-26,4,9,30,NYG,NE,2,21,72,0,0,(9:30) (SHOTGUN) 15-T.DEVITO PASS SHORT LEFT TO 3-S.SHEPARD TO NE 22 FOR 6 YARDS (29-J.JACKSON).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OPP,0,,0,,0,12,3030,0,0
2023112604,2023-11-26,4,8,53,NYG,NE,3,15,78,0,0,(8:53) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 0-P.CAMPBELL TO NE 24 FOR -2 YARDS (27-M.BRYANT).,0,2023,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,12,3067,0,0
2023112604,2023-11-26,4,8,13,NYG,NE,4,17,76,0,0,"(8:13) 46-R.BULLOCK 42 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,12,3107,0,0
2023112604,2023-11-26,4,8,10,NYG,NE,0,0,100,1,0,TIMEOUT AT 08:10.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3110,0,0
2023112604,2023-11-26,4,8,10,NE,NYG,0,0,65,1,0,"46-R.BULLOCK KICKS 65 YARDS FROM NYG 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,12,3110,0,0
2023112604,2023-11-26,4,8,10,NE,NYG,1,10,25,0,0,(8:10) 15-E.ELLIOTT UP THE MIDDLE TO NE 34 FOR 9 YARDS (22-A.JACKSON).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,12,3110,0,0
2023112604,2023-11-26,4,7,30,NE,NYG,2,1,34,1,0,(7:30) (SHOTGUN) 15-E.ELLIOTT LEFT TACKLE TO NE 36 FOR 2 YARDS (91-AS.ROBINSON; 58-B.OKEREKE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OWN,0,,0,,0,12,3150,0,0
2023112604,2023-11-26,4,6,54,NE,NYG,1,10,36,0,0,(6:54) 38-R.STEVENSON RIGHT GUARD TO NE 35 FOR -1 YARDS (27-J.PINNOCK).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,36,OWN,0,,0,,0,12,3186,0,0
2023112604,2023-11-26,4,6,18,NE,NYG,2,11,35,0,0,(6:18) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 11-T.THORNTON (48-B.WHITLEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,12,3222,0,0
2023112604,2023-11-26,4,6,15,NE,NYG,3,11,35,0,0,(6:15) (SHOTGUN) 4-B.ZAPPE SACKED AT NE 28 FOR -7 YARDS (55-J.WARD).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,12,3225,0,0
2023112604,2023-11-26,4,5,40,NE,NYG,4,18,28,0,0,"(5:40) 17-B.BARINGER PUNTS 50 YARDS TO NYG 22, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,12,3260,0,0
2023112604,2023-11-26,4,5,31,NYG,NE,1,10,22,0,0,"(5:31) 26-S.BARKLEY LEFT TACKLE TO NYG 25 FOR 3 YARDS (48-JA.TAVAI, 8-J.BENTLEY).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,22,OWN,0,,0,,0,12,3269,0,0
2023112604,2023-11-26,4,5,31,NYG,NE,0,0,100,1,0,TIMEOUT AT 05:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3269,0,0
2023112604,2023-11-26,4,4,45,NYG,NE,2,7,25,0,0,(4:45) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 13-J.HYATT TO NYG 30 FOR 5 YARDS (31-J.JONES).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,12,3315,0,0
2023112604,2023-11-26,4,4,4,NYG,NE,3,2,30,0,0,(4:04) (SHOTGUN) 15-T.DEVITO SACKED AT NYG 24 FOR -6 YARDS (SACK SPLIT BY 91-D.WISE AND 33-A.JENNINGS). NE-33-A.JENNINGS WAS INJURED DURING THE PLAY.,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,12,3356,0,0
2023112604,2023-11-26,4,3,26,NYG,NE,4,8,24,0,0,"(3:26) 6-J.GILLAN PUNTS 38 YARDS TO NE 38, CENTER-59-C.KREITER. 27-M.BRYANT TO 50 FOR 12 YARDS (59-C.KREITER, 44-N.MCCLOUD).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,12,3394,0,0
2023112604,2023-11-26,4,3,15,NE,NYG,1,10,100,0,0,(3:15) (SHOTGUN) 38-R.STEVENSON RIGHT GUARD TO NYG 44 FOR 6 YARDS (91-AS.ROBINSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,0,OPP,0,,0,,0,12,3405,0,0
2023112604,2023-11-26,4,2,44,NE,NYG,2,4,56,0,0,(2:44) 38-R.STEVENSON RIGHT TACKLE TO NYG 44 FOR NO GAIN (58-B.OKEREKE).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,12,3436,0,0
2023112604,2023-11-26,4,2,1,NE,NYG,3,4,56,0,0,(2:01) (SHOTGUN) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 11-T.THORNTON (58-B.OKEREKE).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,3479,0,0
2023112604,2023-11-26,4,1,58,NE,NYG,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,12,3482,0,0
2023112604,2023-11-26,4,1,58,NE,NYG,4,4,56,1,0,(1:58) (SHOTGUN) 4-B.ZAPPE PASS SHORT LEFT TO 7-J.SMITH-SCHUSTER PUSHED OB AT NYG 39 FOR 5 YARDS (22-A.JACKSON).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,12,3482,0,0
2023112604,2023-11-26,4,1,53,NE,NYG,1,10,61,0,0,(1:53) (SHOTGUN) 4-B.ZAPPE PASS SHORT RIGHT TO 11-T.THORNTON RAN OB AT NYG 35 FOR 4 YARDS.,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,12,3487,0,0
2023112604,2023-11-26,4,1,48,NE,NYG,2,6,65,1,0,(1:48) (SHOTGUN) 38-R.STEVENSON RIGHT TACKLE TO NYG 22 FOR 13 YARDS (41-M.MCFADDEN; 28-C.FLOTT).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,35,OPP,0,,0,,0,12,3492,0,0
2023112604,2023-11-26,4,1,11,NE,NYG,1,10,78,0,0,(1:11) 38-R.STEVENSON RIGHT GUARD TO NYG 20 FOR 2 YARDS (5-K.THIBODEAUX).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,22,OPP,0,,0,,0,12,3529,0,0
2023112604,2023-11-26,4,0,37,NE,NYG,2,8,80,0,0,(:37) 4-B.ZAPPE PASS INCOMPLETE SHORT LEFT TO 7-J.SMITH-SCHUSTER.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,12,3563,0,0
2023112604,2023-11-26,4,0,31,NE,NYG,3,8,80,0,0,(:31) 11-T.THORNTON RIGHT END TO NYG 17 FOR 3 YARDS (19-I.SIMMONS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,20,OPP,0,,0,,0,12,3569,0,0
