GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,TB
2023112603,2023-11-26,2,9,36,IND,TB,0,0,85,1,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1224,0,0
2023112603,2023-11-26,2,8,54,TB,IND,2,16,19,0,0,(8:54) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 1-R.WHITE PUSHED OB AT TB 25 FOR 6 YARDS (45-E.SPEED).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1266,0,0
2023112603,2023-11-26,2,8,16,TB,IND,3,10,25,0,0,(8:16) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 1-R.WHITE TO TB 29 FOR 4 YARDS (23-K.MOORE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1304,0,0
2023112603,2023-11-26,2,7,36,TB,IND,4,6,29,0,0,"(7:36) 5-J.CAMARDA PUNTS 63 YARDS TO IND 8, CENTER-97-Z.TRINER, DOWNED BY TB-52-K.BRITT.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1344,0,0
2023112603,2023-11-26,2,7,22,IND,TB,1,10,8,0,0,(7:22) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT MIDDLE TO 11-M.PITTMAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OWN,0,,0,,0,1358,0,0
2023112603,2023-11-26,2,7,22,IND,TB,0,0,100,1,0,TIMEOUT AT 07:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1358,0,0
2023112603,2023-11-26,2,7,19,IND,TB,2,10,8,0,0,(7:19) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 14 FOR 6 YARDS (45-D.WHITE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,8,OWN,0,,0,,0,1361,0,0
2023112603,2023-11-26,2,6,38,IND,TB,3,4,14,0,0,(6:38) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT INTENDED FOR 1-J.DOWNS INTERCEPTED BY 24-C.DAVIS AT IND 19. 24-C.DAVIS TO IND 16 FOR 3 YARDS (1-J.DOWNS).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,14,OWN,0,,0,,0,1402,0,0
2023112603,2023-11-26,2,6,33,TB,IND,1,10,84,0,0,(6:33) (SHOTGUN) 1-R.WHITE RIGHT GUARD TO IND 13 FOR 3 YARDS (52-S.EBUKAM).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OPP,0,,0,,0,1407,0,0
2023112603,2023-11-26,2,5,55,TB,IND,2,7,87,1,0,(5:55) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 87-P.DURHAM TO IND 1 FOR 12 YARDS (32-J.BLACKMON).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,13,OPP,0,,0,,0,1445,0,0
2023112603,2023-11-26,2,5,12,TB,IND,1,1,99,0,0,"(5:12) (NO HUDDLE, SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 13-M.EVANS FOR 1 YARD, TOUCHDOWN. PENALTY ON IND-93-E.JOHNSON, DEFENSIVE OFFSIDE, DECLINED.",0,2023,1,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,1,0,0,,1,OPP,0,IND,0,DEFENSIVE OFFSIDE,0,1488,0,0
2023112603,2023-11-26,2,5,8,IND,TB,1,10,25,0,0,(5:08) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 11-M.PITTMAN (8-S.DENNIS).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1492,0,0
2023112603,2023-11-26,2,5,8,TB,IND,0,0,85,1,0,"4-C.MCLAUGHLIN EXTRA POINT IS GOOD, CENTER-97-Z.TRINER, HOLDER-5-J.CAMARDA.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1492,0,0
2023112603,2023-11-26,2,5,8,IND,TB,0,0,100,1,0,TIMEOUT AT 05:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1492,0,0
2023112603,2023-11-26,2,5,8,IND,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1492,0,0
2023112603,2023-11-26,2,4,58,IND,TB,2,10,25,0,0,(4:58) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1502,0,0
2023112603,2023-11-26,2,4,54,IND,TB,3,10,25,0,0,(4:54) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP MIDDLE TO 14-A.PIERCE (31-A.WINFIELD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1506,0,0
2023112603,2023-11-26,2,4,48,IND,TB,4,10,25,0,0,"(4:48) 8-R.SANCHEZ PUNTS 53 YARDS TO TB 22, CENTER-46-L.RHODES, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1512,0,0
2023112603,2023-11-26,2,4,40,IND,TB,0,0,100,1,0,TIMEOUT AT 04:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1520,0,0
2023112603,2023-11-26,2,4,40,TB,IND,1,10,22,1,0,(4:40) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO TB 35 FOR 13 YARDS (32-J.BLACKMON).,0,2023,13,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,22,OWN,0,,0,,0,1520,0,0
2023112603,2023-11-26,2,3,55,TB,IND,1,10,35,1,0,"(3:55) 22-C.EDMONDS UP THE MIDDLE TO TB 46 FOR 11 YARDS (39-D.BAKER, 44-Z.FRANKLIN).",0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,1565,0,0
2023112603,2023-11-26,2,3,13,TB,IND,1,10,46,0,0,"(3:13) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE DEEP LEFT TO 14-C.GODWIN. PENALTY ON IND-23-K.MOORE, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT TB 46 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,46,OWN,1,IND,1,ROUGHING THE PASSER,15,1607,0,0
2023112603,2023-11-26,2,3,7,TB,IND,1,10,61,0,0,(3:07) (SHOTGUN) 1-R.WHITE LEFT GUARD TO IND 38 FOR 1 YARD (44-Z.FRANKLIN; 99-D.BUCKNER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OPP,0,,0,,0,1613,0,0
2023112603,2023-11-26,2,2,28,TB,IND,2,9,62,0,0,(2:28) 1-R.WHITE RIGHT GUARD TO IND 33 FOR 5 YARDS (45-E.SPEED).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OPP,0,,0,,0,1652,0,0
2023112603,2023-11-26,2,2,0,TB,IND,3,4,67,0,0,"(2:00) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO IND 25 FOR 8 YARDS (44-Z.FRANKLIN). PENALTY ON TB-64-A.STINNIE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 33 - NO PLAY.",0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,33,OPP,1,TB,1,OFFENSIVE HOLDING,10,1680,0,0
2023112603,2023-11-26,2,2,0,TB,IND,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023112603,2023-11-26,2,1,55,TB,IND,3,14,57,0,0,(1:55) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 14-C.GODWIN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1685,0,0
2023112603,2023-11-26,2,1,52,TB,IND,4,14,57,0,0,"(1:52) 5-J.CAMARDA PUNTS 43 YARDS TO END ZONE, CENTER-97-Z.TRINER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,43,OPP,0,,0,,0,1688,0,0
2023112603,2023-11-26,2,1,44,IND,TB,1,10,20,1,0,(1:44) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO IND 36 FOR 16 YARDS (29-C.IZIEN; 24-C.DAVIS).,0,2023,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,1696,0,0
2023112603,2023-11-26,2,1,15,IND,TB,1,10,36,0,0,"(1:15) (SHOTGUN) 21-Z.MOSS LEFT GUARD TO IND 38 FOR 2 YARDS (7-S.BARRETT, 94-C.KANCEY).",0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,36,OWN,0,,0,,0,1725,0,0
2023112603,2023-11-26,2,0,51,IND,TB,2,8,38,1,0,"(:51) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 21-Z.MOSS TO IND 47 FOR 9 YARDS (29-C.IZIEN, 45-D.WHITE).",0,2023,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,1749,0,0
2023112603,2023-11-26,2,0,26,IND,TB,1,10,47,0,0,"(:26) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 21-Z.MOSS.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1774,0,0
2023112603,2023-11-26,2,0,22,IND,TB,2,10,47,0,0,(:22) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT [45-D.WHITE].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1778,0,0
2023112603,2023-11-26,2,0,14,IND,TB,3,10,47,0,0,(:14) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO TB 46 FOR 7 YARDS (30-D.DELANEY).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1786,0,0
2023112603,2023-11-26,2,0,7,IND,TB,4,3,54,1,0,(:07) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO TB 40 FOR 6 YARDS (24-C.DAVIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,1793,0,0
2023112603,2023-11-26,2,0,7,IND,TB,0,0,100,1,0,TIMEOUT #2 BY IND AT 00:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1793,0,0
2023112603,2023-11-26,2,0,2,IND,TB,1,10,60,0,0,"(:02) 7-M.GAY 58 YARD FIELD GOAL IS NO GOOD, HIT LEFT UPRIGHT, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1798,0,0
2023112603,2023-11-26,2,0,2,IND,TB,0,0,100,1,0,TIMEOUT #3 BY IND AT 00:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1798,0,0
2023112603,2023-11-26,3,15,0,IND,TB,0,0,65,1,0,"5-J.CAMARDA KICKS 65 YARDS FROM TB 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023112603,2023-11-26,3,15,0,IND,TB,1,10,25,0,0,(15:00) 28-J.TAYLOR LEFT GUARD TO IND 23 FOR -2 YARDS (94-C.KANCEY).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,1800,0,0
2023112603,2023-11-26,2,0,0,IND,TB,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023112603,2023-11-26,3,14,18,IND,TB,2,12,23,0,0,(14:18) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS TO IND 29 FOR 6 YARDS (24-C.DAVIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,1842,0,0
2023112603,2023-11-26,3,13,32,IND,TB,3,6,29,1,0,(13:32) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 86-W.MALLORY TO IND 41 FOR 12 YARDS (7-S.BARRETT).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,1888,0,0
2023112603,2023-11-26,3,13,6,IND,TB,1,10,41,1,0,"(13:06) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT LEFT TO 86-W.MALLORY TO TB 42 FOR 17 YARDS (30-D.DELANEY).",0,2023,17,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,1914,0,0
2023112603,2023-11-26,3,12,36,IND,TB,1,10,58,1,0,"(12:36) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR RIGHT END TO TB 31 FOR 11 YARDS (29-C.IZIEN).",0,2023,11,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OPP,0,,0,,0,1944,0,0
2023112603,2023-11-26,3,12,6,IND,TB,1,10,69,0,0,"(12:06) (NO HUDDLE, SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 11-M.PITTMAN TO TB 28 FOR 3 YARDS (24-C.DAVIS).",0,2023,3,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1974,0,0
2023112603,2023-11-26,3,11,29,IND,TB,2,7,72,1,0,(11:29) (SHOTGUN) 21-Z.MOSS RIGHT TACKLE TO TB 20 FOR 8 YARDS (24-C.DAVIS).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,28,OPP,0,,0,,0,2011,0,0
2023112603,2023-11-26,3,10,51,IND,TB,1,10,80,0,0,(10:51) (SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TB 18 FOR 2 YARDS (8-S.DENNIS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,2049,0,0
2023112603,2023-11-26,3,10,13,IND,TB,2,8,82,0,0,(10:13) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE DEEP LEFT TO 14-A.PIERCE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2087,0,0
2023112603,2023-11-26,3,10,9,IND,TB,3,8,82,0,0,(10:09) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 1-J.DOWNS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2091,0,0
2023112603,2023-11-26,3,10,5,IND,TB,4,8,82,0,0,"(10:05) 7-M.GAY 36 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,2095,0,0
2023112603,2023-11-26,3,10,1,TB,IND,0,0,65,1,0,"7-M.GAY KICKS 63 YARDS FROM IND 35 TO TB 2, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2099,0,0
2023112603,2023-11-26,3,10,1,TB,IND,1,10,25,1,0,(10:01) (SHOTGUN) 6-B.MAYFIELD PASS SHORT RIGHT TO 14-C.GODWIN TO TB 46 FOR 21 YARDS (45-E.SPEED).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2099,0,0
2023112603,2023-11-26,3,10,1,IND,TB,0,0,100,1,0,TIMEOUT AT 10:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2099,0,0
2023112603,2023-11-26,3,9,22,TB,IND,1,10,46,0,0,"(9:22) (SHOTGUN) 1-R.WHITE LEFT GUARD TO TB 49 FOR 3 YARDS (99-D.BUCKNER, 51-K.PAYE).",0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OWN,0,,0,,0,2138,0,0
2023112603,2023-11-26,3,8,40,TB,IND,2,7,49,1,0,(8:40) (SHOTGUN) 1-R.WHITE UP THE MIDDLE TO IND 40 FOR 11 YARDS (32-J.BLACKMON).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,2180,0,0
2023112603,2023-11-26,3,7,58,TB,IND,1,10,60,0,0,(7:58) (SHOTGUN) 6-B.MAYFIELD SACKED AT IND 47 FOR -7 YARDS (SACK SPLIT BY 95-A.ADEBAWORE AND 94-TY.LEWIS).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2222,0,0
2023112603,2023-11-26,3,7,12,TB,IND,2,17,53,0,0,(7:12) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 10-T.PALMER.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2268,0,0
2023112603,2023-11-26,3,7,9,TB,IND,3,17,53,0,0,(7:09) (SHOTGUN) 6-B.MAYFIELD PASS SHORT MIDDLE TO 10-T.PALMER TO IND 41 FOR 6 YARDS (20-N.CROSS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,47,OPP,0,,0,,0,2271,0,0
2023112603,2023-11-26,3,6,17,TB,IND,4,11,59,0,0,"(6:17) 5-J.CAMARDA PUNTS 41 YARDS TO END ZONE, CENTER-97-Z.TRINER, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,2323,0,0
2023112603,2023-11-26,3,6,9,IND,TB,1,10,20,0,0,"(6:09) 28-J.TAYLOR UP THE MIDDLE TO IND 24 FOR 4 YARDS (98-A.NELSON, 9-J.TRYON).",0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OWN,0,,0,,0,2331,0,0
2023112603,2023-11-26,3,6,9,IND,TB,0,0,100,1,0,TIMEOUT AT 06:09.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2331,0,0
2023112603,2023-11-26,3,5,29,IND,TB,2,6,24,1,0,(5:29) (SHOTGUN) 10-G.MINSHEW PASS SHORT RIGHT TO 1-J.DOWNS RAN OB AT IND 32 FOR 8 YARDS (31-A.WINFIELD).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,2371,0,0
2023112603,2023-11-26,3,5,3,IND,TB,1,10,32,1,0,"(5:03) (NO HUDDLE, SHOTGUN) 21-Z.MOSS LEFT END TO IND 45 FOR 13 YARDS (27-Z.MCCOLLUM).",0,2023,13,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,32,OWN,0,,0,,0,2397,0,0
2023112603,2023-11-26,3,4,31,IND,TB,1,10,45,0,0,"(4:31) (NO HUDDLE, SHOTGUN) 21-Z.MOSS UP THE MIDDLE TO TB 49 FOR 6 YARDS (8-S.DENNIS, 27-Z.MCCOLLUM).",0,2023,6,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,45,OWN,0,,0,,0,2429,0,0
2023112603,2023-11-26,3,3,55,IND,TB,2,4,51,1,0,"(3:55) (SHOTGUN) 28-J.TAYLOR RIGHT TACKLE TO TB 44 FOR 5 YARDS (92-W.GHOLSTON, 8-S.DENNIS).",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,49,OPP,0,,0,,0,2465,0,0
2023112603,2023-11-26,3,3,17,IND,TB,1,10,56,0,0,"(3:17) (SHOTGUN) 28-J.TAYLOR LEFT END TO TB 45 FOR -1 YARDS (27-Z.MCCOLLUM, 0-Y.DIABY).",0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,44,OPP,0,,0,,0,2503,0,0
2023112603,2023-11-26,3,2,34,IND,TB,2,11,55,0,0,(2:34) (SHOTGUN) 10-G.MINSHEW PASS SHORT MIDDLE TO 14-A.PIERCE TO TB 40 FOR 5 YARDS (27-Z.MCCOLLUM).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,2546,0,0
2023112603,2023-11-26,3,1,54,IND,TB,3,6,60,0,0,"(1:54) (SHOTGUN) 10-G.MINSHEW TO TB 45 FOR -5 YARDS. FUMBLES, AND RECOVERS AT TB 45. 10-G.MINSHEW PASS INCOMPLETE SHORT LEFT TO 1-J.DOWNS.",0,2023,-5,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,1,0,0,0,,40,OPP,0,,0,,0,2586,0,0
2023112603,2023-11-26,3,1,50,IND,TB,4,6,60,0,0,(1:50) (SHOTGUN) 10-G.MINSHEW PASS INCOMPLETE SHORT RIGHT TO 1-J.DOWNS (30-D.DELANEY).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,2590,0,0
2023112603,2023-11-26,3,1,46,IND,TB,0,0,100,1,0,TIMEOUT AT 01:46.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2594,0,0
2023112603,2023-11-26,3,1,46,TB,IND,1,10,40,0,0,(1:46) 1-R.WHITE LEFT TACKLE TO TB 42 FOR 2 YARDS (55-I.LAND; 96-T.BRYAN).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,2594,0,0
2023112603,2023-11-26,3,1,9,TB,IND,2,8,42,0,0,(1:09) 6-B.MAYFIELD SACKED AT TB 42 FOR 0 YARDS (55-I.LAND).,0,2023,0,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2631,0,0
2023112603,2023-11-26,3,0,23,TB,IND,3,8,42,1,0,(:23) (SHOTGUN) 6-B.MAYFIELD SCRAMBLES UP THE MIDDLE TO IND 44 FOR 14 YARDS (32-J.BLACKMON).,0,2023,14,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,2677,0,0
2023112603,2023-11-26,4,15,0,TB,IND,1,10,56,0,0,(15:00) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 10-T.PALMER TO IND 44 FOR NO GAIN (40-J.JONES).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2700,0,0
2023112603,2023-11-26,3,0,0,TB,IND,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2700,0,0
2023112603,2023-11-26,4,14,16,TB,IND,2,10,56,0,0,(14:16) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 13-M.EVANS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2744,0,0
2023112603,2023-11-26,4,14,10,TB,IND,3,10,56,0,0,(14:10) (SHOTGUN) 6-B.MAYFIELD PASS INCOMPLETE SHORT LEFT TO 14-C.GODWIN (32-J.BLACKMON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2750,0,0
2023112603,2023-11-26,4,14,6,TB,IND,4,10,56,1,0,(14:06) (SHOTGUN) 6-B.MAYFIELD PASS DEEP RIGHT TO 14-C.GODWIN PUSHED OB AT IND 25 FOR 19 YARDS (39-D.BAKER).,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,2754,0,0
