GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,IND,HOU,Week
2024010601,2024-01-06,3,9,8,HOU,IND,4,8,27,0,0,"(9:08) 11-C.JOHNSTON PUNTS 62 YARDS TO IND 11, CENTER-46-J.WEEKS. 1-J.DOWNS TO IND 20 FOR 9 YARDS (43-N.HEWITT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2152,0,0,18
2024010601,2024-01-06,3,5,37,HOU,IND,1,10,47,1,0,(5:37) 7-C.STROUD SCRAMBLES RIGHT END TO IND 41 FOR 12 YARDS (45-E.SPEED).,0,2023,12,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,2363,0,0,18
2024010601,2024-01-06,3,4,57,HOU,IND,1,10,59,0,0,(4:57) (SHOTGUN) 26-D.SINGLETARY UP THE MIDDLE TO IND 37 FOR 4 YARDS (99-D.BUCKNER; 44-Z.FRANKLIN).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OPP,0,,0,,0,2403,0,0,18
2024010601,2024-01-06,3,4,20,HOU,IND,2,6,63,0,0,(4:20) 7-C.STROUD SCRAMBLES LEFT END RAN OB AT IND 33 FOR 4 YARDS (44-Z.FRANKLIN).,0,2023,4,UNDER CENTER,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,2440,0,0,18
2024010601,2024-01-06,3,3,50,HOU,IND,3,2,67,0,0,"(3:50) (NO HUDDLE, SHOTGUN) 7-C.STROUD PASS INCOMPLETE DEEP MIDDLE TO 19-X.HUTCHINSON (39-D.BAKER). IND-45-E.SPEED WAS INJURED DURING THE PLAY.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2470,0,0,18
2024010601,2024-01-06,3,3,44,HOU,IND,4,2,67,0,0,"(3:44) 15-K.FAIRBAIRN 51 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,2476,0,0,18
2024010601,2024-01-06,4,13,33,HOU,IND,0,0,65,1,0,"7-M.GAY KICKS 68 YARDS FROM IND 35 TO HOU -3. 31-D.PIERCE TO HOU 27 FOR 30 YARDS (43-T.DENBOW, 59-C.MCGRONE).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2787,0,0,18
2024010601,2024-01-06,4,13,27,HOU,IND,1,10,27,0,0,(13:27) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 47-A.BECK TO HOU 35 FOR 8 YARDS (50-S.OLUBI).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2793,0,0,18
2024010601,2024-01-06,4,12,51,HOU,IND,2,2,35,1,0,(12:51) 26-D.SINGLETARY UP THE MIDDLE TO HOU 38 FOR 3 YARDS (90-G.STEWART; 96-T.BRYAN).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,35,OWN,0,,0,,0,2829,0,0,18
2024010601,2024-01-06,4,12,10,HOU,IND,1,10,38,0,0,(12:10) 7-C.STROUD SACKED AT HOU 28 FOR -10 YARDS (48-R.HARRISON).,0,2023,-10,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,2870,0,0,18
