GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,NO,ATL
2024010700,2024-01-07,4,10,0,NO,ATL,4,3,94,0,0,"(10:00) 19-B.GRUPE 24 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,18,3000,0,0
2024010700,2024-01-07,4,9,57,NO,ATL,0,0,100,1,0,TIMEOUT AT 09:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3003,0,0
2024010700,2024-01-07,4,9,57,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,3003,0,0
2024010700,2024-01-07,4,9,57,ATL,NO,1,10,25,0,0,(9:57) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 8-K.PITTS TO ATL 33 FOR 8 YARDS (56-D.DAVIS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,3003,0,0
2024010700,2024-01-07,4,9,31,ATL,NO,2,2,33,0,0,"(9:31) (NO HUDDLE, SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO NO 43 FOR 24 YARDS (24-J.ABRAM). PENALTY ON ATL-63-C.LINDSTROM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 35.",0,2023,24,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,33,OWN,1,ATL,0,OFFENSIVE HOLDING,10,18,3029,0,0
2024010700,2024-01-07,4,9,12,ATL,NO,2,10,25,0,0,"(9:12) (SHOTGUN) 9-D.RIDDER FUMBLES (ABORTED) AT ATL 16, TOUCHED AT ATL 13, RECOVERED BY NO-98-P.TURNER AT ATL 10. 98-P.TURNER TO ATL 10 FOR NO GAIN (65-M.BERGERON).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,18,3048,0,0
2024010700,2024-01-07,4,9,9,NO,ATL,1,10,90,0,0,"(9:09) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 17-A.PERRY. PENALTY ON ATL-34-C.PHILLIPS, DEFENSIVE PASS INTERFERENCE, 9 YARDS, ENFORCED AT ATL 10 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,10,OPP,1,ATL,1,DEFENSIVE PASS INTERFERENCE,9,18,3051,0,0
2024010700,2024-01-07,4,9,5,NO,ATL,1,1,99,0,0,"(9:05) PENALTY ON NO-77-C.ERVING, FALSE START, 5 YARDS, ENFORCED AT ATL 1 - NO PLAY.",0,2023,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,1,OPP,1,NO,1,FALSE START,5,18,3055,0,0
2024010700,2024-01-07,4,9,5,NO,ATL,1,6,94,1,0,"(9:05) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 17-A.PERRY FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,18,3055,0,0
2024010700,2024-01-07,4,9,2,ATL,NO,1,10,25,0,0,(9:02) (SHOTGUN) 84-C.PATTERSON RIGHT TACKLE TO ATL 29 FOR 4 YARDS (96-C.GRANDERSON; 56-D.DAVIS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,18,3058,0,0
2024010700,2024-01-07,4,9,2,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,3058,0,0
2024010700,2024-01-07,4,9,2,NO,ATL,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,3058,0,0
2024010700,2024-01-07,4,9,2,NO,ATL,0,0,100,1,0,TIMEOUT AT 09:02.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3058,0,0
2024010700,2024-01-07,4,8,23,ATL,NO,2,6,29,0,0,(8:23) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP LEFT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,18,3097,0,0
2024010700,2024-01-07,4,8,18,ATL,NO,3,6,29,0,0,"(8:18) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,18,3102,0,0
2024010700,2024-01-07,4,8,13,ATL,NO,4,6,29,0,0,"(8:13) 13-B.PINION PUNTS 61 YARDS TO NO 10, CENTER-49-L.MCCULLOUGH. 22-R.SHAHEED TO NO 19 FOR 9 YARDS (51-D.MALONE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,18,3107,0,0
2024010700,2024-01-07,4,8,2,NO,ATL,1,10,19,0,0,(8:02) 25-K.MILLER LEFT END TO NO 19 FOR NO GAIN (72-L.LONDON).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,19,OWN,0,,0,,0,18,3118,0,0
2024010700,2024-01-07,4,7,26,NO,ATL,2,10,19,0,0,(7:26) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 21-J.WILLIAMS PUSHED OB AT NO 19 FOR NO GAIN (24-A.TERRELL). NO-75-A.PEAT WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,18,3154,0,0
2024010700,2024-01-07,4,6,57,NO,ATL,3,10,19,0,0,"(6:57) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 5-L.BOWDEN TO NO 24 FOR 5 YARDS (93-C.CAMPBELL; 29-M.ABERNATHY). PENALTY ON NO-83-J.JOHNSON, OFFENSIVE PASS INTERFERENCE, DECLINED.",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,19,OWN,0,NO,0,OFFENSIVE PASS INTERFERENCE,0,18,3183,0,0
2024010700,2024-01-07,4,6,39,NO,ATL,4,10,19,0,0,"(6:39) 39-L.HEDLEY PUNTS 50 YARDS TO ATL 31, CENTER-49-Z.WOOD. 20-D.ALFORD TO ATL 32 FOR 1 YARD (48-J.GRAY).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,18,3201,0,0
2024010700,2024-01-07,4,6,30,ATL,NO,1,10,32,0,0,(6:30) NEW QUARTERBACK FOR ATL IS 11-L.WOODSIDE. (SHOTGUN) 11-L.WOODSIDE SACKED AT ATL 25 FOR -7 YARDS (93-N.SHEPHERD).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,18,3210,0,0
2024010700,2024-01-07,4,5,55,ATL,NO,2,22,20,0,0,(5:55) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 21 FOR 1 YARD (93-N.SHEPHERD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OWN,0,,0,,0,18,3245,0,0
2024010700,2024-01-07,4,5,55,ATL,NO,2,17,25,0,0,"(5:55) (NO HUDDLE, SHOTGUN) PENALTY ON ATL-70-J.MATTHEWS, FALSE START, 5 YARDS, ENFORCED AT ATL 25 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,ATL,1,FALSE START,5,18,3245,0,0
2024010700,2024-01-07,4,5,20,ATL,NO,3,21,21,0,0,(5:20) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO ATL 27 FOR 6 YARDS (92-T.KPASSAGNON; 29-P.ADEBO).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,21,OWN,0,,0,,0,18,3280,0,0
2024010700,2024-01-07,4,4,45,ATL,NO,4,15,27,0,0,"(4:45) 13-B.PINION PUNTS 51 YARDS TO NO 22, CENTER-49-L.MCCULLOUGH. 22-R.SHAHEED TO NO 31 FOR 9 YARDS (12-K.HODGE; 49-L.MCCULLOUGH).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,18,3315,0,0
2024010700,2024-01-07,4,4,33,NO,ATL,1,10,31,0,0,(4:33) 62-T.KRAEMER REPORTED IN AS ELIGIBLE.  21-J.WILLIAMS RIGHT GUARD TO NO 33 FOR 2 YARDS (59-A.SMITH).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,31,OWN,0,,0,,0,18,3327,0,0
2024010700,2024-01-07,4,3,52,NO,ATL,2,8,33,0,0,"(3:52) 5-L.BOWDEN LEFT END TO NO 31 FOR -2 YARDS (53-N.LANDMAN). FUMBLES (53-N.LANDMAN), TOUCHED AT NO 31, RECOVERED BY NO-83-J.JOHNSON AT NO 30.",0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,1,0,0,0,LEFT END,33,OWN,0,,0,,0,18,3368,0,0
2024010700,2024-01-07,4,3,2,NO,ATL,3,11,30,0,0,(3:02) (SHOTGUN) 4-D.CARR SACKED AT NO 18 FOR -12 YARDS (27-R.GRANT).,0,2023,-12,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,18,3418,0,0
2024010700,2024-01-07,4,2,17,NO,ATL,4,23,18,0,0,"(2:17) 39-L.HEDLEY PUNTS 49 YARDS TO ATL 33, CENTER-49-Z.WOOD. 20-D.ALFORD RAN OB AT ATL 44 FOR 11 YARDS (53-Z.BAUN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,18,3463,0,0
2024010700,2024-01-07,4,2,7,ATL,NO,1,10,44,1,0,(2:07) (SHOTGUN) 11-L.WOODSIDE PASS SHORT MIDDLE TO 87-J.FITZPATRICK TO NO 44 FOR 12 YARDS (52-D.JACKSON) [98-P.TURNER].,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,18,3473,0,0
2024010700,2024-01-07,4,2,0,ATL,NO,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3480,0,0
2024010700,2024-01-07,4,2,0,ATL,NO,1,10,56,0,0,(2:00) (SHOTGUN) 11-L.WOODSIDE SCRAMBLES LEFT END RAN OB AT NO 38 FOR 6 YARDS (24-J.ABRAM).,0,2023,6,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,18,3480,0,0
2024010700,2024-01-07,4,1,55,ATL,NO,2,4,62,1,0,"(1:55) (NO HUDDLE, SHOTGUN) 11-L.WOODSIDE PASS SHORT RIGHT TO 25-T.ALLGEIER TO NO 33 FOR 5 YARDS (29-P.ADEBO; 52-D.JACKSON).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,18,3485,0,0
2024010700,2024-01-07,4,1,28,ATL,NO,1,10,67,1,0,"(1:28) (NO HUDDLE, SHOTGUN) 11-L.WOODSIDE PASS SHORT RIGHT INTENDED FOR 12-K.HODGE INTERCEPTED BY 32-T.MATHIEU AT NO 25. 32-T.MATHIEU TO ATL 1 FOR 74 YARDS (87-J.FITZPATRICK, 18-M.HOLLINS).",0,2023,74,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,33,OPP,0,,0,,0,18,3512,0,0
2024010700,2024-01-07,4,1,13,NO,ATL,1,1,99,1,0,"(1:13) NEW QUARTERBACK FOR NO IS 2-J.WINSTON. 21-J.WILLIAMS UP THE MIDDLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,1,OPP,0,,0,,0,18,3527,0,0
2024010700,2024-01-07,4,1,10,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,3530,0,0
2024010700,2024-01-07,4,1,10,NO,ATL,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,3530,0,0
2024010700,2024-01-07,4,1,10,ATL,NO,1,10,25,0,0,(1:10) (SHOTGUN) 25-T.ALLGEIER RIGHT GUARD TO ATL 28 FOR 3 YARDS (52-D.JACKSON; 53-Z.BAUN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,25,OWN,0,,0,,0,18,3530,0,0
2024010700,2024-01-07,4,0,35,ATL,NO,2,7,28,1,0,(:35) (SHOTGUN) 11-L.WOODSIDE PASS SHORT LEFT TO 16-S.MILLER PUSHED OB AT ATL 38 FOR 10 YARDS (31-J.HOWDEN; 0-U.AMADI).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,18,3565,0,0
2024010700,2024-01-07,4,0,29,ATL,NO,1,10,38,0,0,"(:29) (NO HUDDLE, SHOTGUN) 25-T.ALLGEIER RIGHT GUARD TO ATL 42 FOR 4 YARDS (0-U.AMADI; 52-D.JACKSON).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,38,OWN,0,,0,,0,18,3571,0,0
2024010700,2024-01-07,4,0,0,ATL,NO,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3600,0,0
