GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,ARI,SEA
2024010712,2024-01-07,2,1,52,SEA,ARI,2,10,25,0,0,"(1:52) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 34 FOR 9 YARDS (18-B.OJULARI).",0,2023,9,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,18,1688,0,0
2024010712,2024-01-07,2,1,21,SEA,ARI,3,1,34,1,0,(1:21) (SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO SEA 37 FOR 3 YARDS (98-R.LOPEZ).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,18,1719,0,0
2024010712,2024-01-07,2,0,59,SEA,ARI,1,10,37,0,0,"(:59) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO SEA 49 FOR 12 YARDS (51-K.BARNES). PENALTY ON ARI-33-A.HAMILTON, DEFENSIVE PASS INTERFERENCE, DECLINED. THE REPLAY OFFICIAL REVIEWED THE RUNNER WAS NOT DOWN BY CONTACT RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO SEA 47 FOR 10 YARDS (33-A.HAMILTON). PENALTY ON ARI-33-A.HAMILTON, DEFENSIVE PASS INTERFERENCE, 8 YARDS, ENFORCED AT SEA 37 - NO PLAY.",0,2023,12,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,37,OWN,0,ARI,1,DEFENSIVE PASS INTERFERENCE,0,18,1741,0,0
2024010712,2024-01-07,2,0,55,SEA,ARI,1,10,45,0,0,(:55) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA TO ARI 48 FOR 7 YARDS (51-K.BARNES).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,18,1745,0,0
2024010712,2024-01-07,2,0,50,SEA,ARI,0,0,100,1,0,TIMEOUT #2 BY SEA AT 00:50.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1750,0,0
2024010712,2024-01-07,2,0,50,SEA,ARI,2,3,52,0,0,(:50) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 84-C.PARKINSON TO ARI 46 FOR 2 YARDS (44-O.PAPPOE).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,18,1750,0,0
2024010712,2024-01-07,2,0,31,SEA,ARI,3,1,54,1,0,"(:31) (NO HUDDLE, SHOTGUN) 26-Z.CHARBONNET UP THE MIDDLE TO ARI 32 FOR 14 YARDS (3-B.BAKER).",0,2023,14,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,18,1769,0,0
2024010712,2024-01-07,2,0,25,SEA,ARI,0,0,100,1,0,TIMEOUT #3 BY SEA AT 00:25.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1775,0,0
2024010712,2024-01-07,2,0,25,SEA,ARI,1,10,68,0,0,(:25) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,18,1775,0,0
2024010712,2024-01-07,2,0,21,SEA,ARI,2,10,68,0,0,(:21) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,18,1779,0,0
2024010712,2024-01-07,2,0,16,SEA,ARI,3,10,68,1,0,(:16) (SHOTGUN) 7-G.SMITH SCRAMBLES RIGHT END RAN OB AT ARI 11 FOR 21 YARDS (51-K.BARNES).,0,2023,21,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,18,1784,0,0
2024010712,2024-01-07,2,0,6,SEA,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:06.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1794,0,0
2024010712,2024-01-07,2,0,6,SEA,ARI,1,10,89,0,0,(:06) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT (24-S.THOMAS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,18,1794,0,0
2024010712,2024-01-07,2,0,2,SEA,ARI,2,10,89,0,0,"(:02) 5-J.MYERS 29 YARD FIELD GOAL IS GOOD, CENTER-41-C.STOLL, HOLDER-4-M.DICKSON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OPP,0,,0,,0,18,1798,0,0
2024010712,2024-01-07,2,0,0,ARI,SEA,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1800,0,0
2024010712,2024-01-07,3,15,0,SEA,ARI,1,10,25,1,0,(15:00) 9-K.WALKER UP THE MIDDLE TO SEA 39 FOR 14 YARDS (34-J.THOMPSON).,0,2023,14,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,25,OWN,0,,0,,0,18,1800,0,0
2024010712,2024-01-07,3,15,0,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,1800,0,0
2024010712,2024-01-07,3,14,21,SEA,ARI,1,10,39,0,0,(14:21) 7-G.SMITH PASS INCOMPLETE SHORT RIGHT TO 84-C.PARKINSON.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,18,1839,0,0
2024010712,2024-01-07,3,14,17,SEA,ARI,2,10,39,0,0,"(14:17) (SHOTGUN) 9-K.WALKER UP THE MIDDLE TO SEA 40 FOR 1 YARD (51-K.BARNES, 79-P.HOSKINS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,39,OWN,0,,0,,0,18,1843,0,0
2024010712,2024-01-07,3,13,36,SEA,ARI,3,9,40,0,0,(13:36) (SHOTGUN) 7-G.SMITH SCRAMBLES UP THE MIDDLE TO SEA 45 FOR 5 YARDS (25-Z.COLLINS).,0,2023,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,18,1884,0,0
2024010712,2024-01-07,3,12,56,SEA,ARI,4,4,45,0,0,"(12:56) 4-M.DICKSON PUNTS 42 YARDS TO ARI 13, CENTER-41-C.STOLL, DOWNED BY SEA-58-D.HALL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,18,1924,0,0
2024010712,2024-01-07,3,12,47,ARI,SEA,0,0,100,1,0,TIMEOUT AT 12:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,1933,0,0
2024010712,2024-01-07,3,12,47,ARI,SEA,1,10,13,0,0,(12:47) (SHOTGUN) 1-K.MURRAY RIGHT TACKLE TO ARI 12 FOR -1 YARDS (21-D.WITHERSPOON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,13,OWN,0,,0,,0,18,1933,0,0
2024010712,2024-01-07,3,12,16,ARI,SEA,2,11,12,1,0,(12:16) (SHOTGUN) 1-K.MURRAY PASS SHORT LEFT TO 6-J.CONNER TO ARI 46 FOR 34 YARDS (6-Q.DIGGS; 20-J.LOVE).,0,2023,34,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,12,OWN,0,,0,,0,18,1964,0,0
2024010712,2024-01-07,3,11,25,ARI,SEA,1,10,46,1,0,(11:25) 1-K.MURRAY PASS DEEP LEFT TO 84-E.HIGGINS TO SEA 29 FOR 25 YARDS (27-T.WOOLEN).,0,2023,25,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,18,2015,0,0
2024010712,2024-01-07,3,10,40,ARI,SEA,1,10,71,1,0,"(10:40) 6-J.CONNER LEFT TACKLE FOR 29 YARDS, TOUCHDOWN.",0,2023,29,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,18,2060,0,0
2024010712,2024-01-07,3,10,33,SEA,ARI,1,10,25,0,0,"(10:33) 9-K.WALKER LEFT TACKLE TO SEA 31 FOR 6 YARDS (3-B.BAKER, 18-B.OJULARI).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,18,2067,0,0
2024010712,2024-01-07,3,10,33,ARI,SEA,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,2067,0,0
2024010712,2024-01-07,3,10,33,ARI,SEA,0,0,100,1,0,TIMEOUT AT 10:33.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2067,0,0
2024010712,2024-01-07,3,10,33,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,2067,0,0
2024010712,2024-01-07,3,10,0,SEA,ARI,2,4,31,0,0,"(10:00) 9-K.WALKER LEFT TACKLE TO SEA 34 FOR 3 YARDS (33-A.HAMILTON, 96-N.JONES).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,31,OWN,0,,0,,0,18,2100,0,0
2024010712,2024-01-07,3,9,20,SEA,ARI,3,1,34,1,0,"(9:20) 7-G.SMITH UP THE MIDDLE TO SEA 36 FOR 2 YARDS (3-B.BAKER, 96-N.JONES).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,18,2140,0,0
2024010712,2024-01-07,3,8,41,SEA,ARI,1,10,36,0,0,"(8:41) (SHOTGUN) 9-K.WALKER LEFT END TO SEA 33 FOR -3 YARDS (25-Z.COLLINS, 95-L.FOTU).",0,2023,-3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OWN,0,,0,,0,18,2179,0,0
2024010712,2024-01-07,3,7,59,SEA,ARI,2,13,33,0,0,(7:59) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 11-J.SMITH-NJIGBA TO SEA 34 FOR 1 YARD (24-S.THOMAS).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,33,OWN,0,,0,,0,18,2221,0,0
2024010712,2024-01-07,3,7,18,SEA,ARI,3,12,34,0,0,(7:18) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 84-C.PARKINSON TO SEA 35 FOR 1 YARD (36-A.CHACHERE).,0,2023,1,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,18,2262,0,0
2024010712,2024-01-07,3,6,38,SEA,ARI,4,11,35,0,0,"(6:38) 4-M.DICKSON PUNTS 43 YARDS TO ARI 22, CENTER-41-C.STOLL, FAIR CATCH BY 83-G.DORTCH.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,18,2302,0,0
2024010712,2024-01-07,3,6,32,ARI,SEA,1,10,22,0,0,(6:32) 1-K.MURRAY PASS SHORT LEFT TO 85-T.MCBRIDE TO ARI 23 FOR 1 YARD (21-D.WITHERSPOON).,0,2023,1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OWN,0,,0,,0,18,2308,0,0
2024010712,2024-01-07,3,6,32,ARI,SEA,0,0,100,1,0,TIMEOUT AT 06:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2308,0,0
2024010712,2024-01-07,3,5,52,ARI,SEA,2,9,23,1,0,(5:52) (SHOTGUN) 6-J.CONNER RIGHT TACKLE PUSHED OB AT 50 FOR 27 YARDS (20-J.LOVE).,0,2023,27,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,23,OWN,0,,0,,0,18,2348,0,0
2024010712,2024-01-07,3,5,12,ARI,SEA,1,10,100,0,0,(5:12) (SHOTGUN) 6-J.CONNER UP THE MIDDLE TO 50 FOR NO GAIN (93-CA.YOUNG).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,0,OPP,0,,0,,0,18,2388,0,0
2024010712,2024-01-07,3,4,26,ARI,SEA,2,10,100,0,0,(4:26) (SHOTGUN) 6-J.CONNER LEFT END TO SEA 48 FOR 2 YARDS (53-B.MAFE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,0,OPP,0,,0,,0,18,2434,0,0
2024010712,2024-01-07,3,3,51,ARI,SEA,3,8,52,0,0,(3:51) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT LEFT TO 83-G.DORTCH [99-L.WILLIAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,18,2469,0,0
2024010712,2024-01-07,3,3,47,ARI,SEA,4,8,52,0,0,"(3:47) 12-B.GILLIKIN PUNTS 46 YARDS TO SEA 2, CENTER-46-A.BREWER, DOWNED BY ARI-0-Z.PASCAL.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,18,2473,0,0
2024010712,2024-01-07,3,3,37,ARI,SEA,0,0,100,1,0,TIMEOUT AT 03:37.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2483,0,0
2024010712,2024-01-07,3,3,37,SEA,ARI,1,10,2,0,0,(3:37) 9-K.WALKER UP THE MIDDLE TO SEA 4 FOR 2 YARDS (44-O.PAPPOE).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,2,OWN,0,,0,,0,18,2483,0,0
2024010712,2024-01-07,3,3,2,SEA,ARI,2,8,4,0,0,(3:02) 7-G.SMITH PASS SHORT RIGHT TO 89-W.DISSLY TO SEA 10 FOR 6 YARDS (44-O.PAPPOE).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OWN,0,,0,,0,18,2518,0,0
2024010712,2024-01-07,3,2,21,SEA,ARI,3,2,10,0,0,(2:21) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 16-T.LOCKETT (51-K.BARNES).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,18,2559,0,0
2024010712,2024-01-07,3,2,18,SEA,ARI,4,2,10,0,0,"(2:18) 4-M.DICKSON PUNTS 62 YARDS TO ARI 28, CENTER-41-C.STOLL. 83-G.DORTCH TO ARI 39 FOR 11 YARDS (44-N.BELLORE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,10,OWN,0,,0,,0,18,2562,0,0
2024010712,2024-01-07,3,2,6,ARI,SEA,1,10,39,1,0,"(2:06) 22-M.CARTER RIGHT END TO SEA 46 FOR 15 YARDS (58-D.HALL, 20-J.LOVE).",0,2023,15,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,39,OWN,0,,0,,0,18,2574,0,0
2024010712,2024-01-07,3,2,6,ARI,SEA,0,0,100,1,0,TIMEOUT AT 02:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2574,0,0
2024010712,2024-01-07,3,1,24,ARI,SEA,1,10,54,0,0,(1:24) (SHOTGUN) 22-M.CARTER UP THE MIDDLE TO SEA 45 FOR 1 YARD (52-D.TAYLOR).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,18,2616,0,0
2024010712,2024-01-07,3,0,46,ARI,SEA,2,9,55,0,0,"(:46) 22-M.CARTER LEFT TACKLE TO SEA 46 FOR -1 YARDS (21-D.WITHERSPOON, 54-B.WAGNER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,18,2654,0,0
2024010712,2024-01-07,3,0,0,ARI,SEA,0,0,100,1,0,END QUARTER 3,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,2700,0,0
2024010712,2024-01-07,4,15,0,ARI,SEA,3,10,54,1,0,(15:00) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 4-R.MOORE TO SEA 36 FOR 10 YARDS (21-D.WITHERSPOON; 30-M.JACKSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,18,2700,0,0
2024010712,2024-01-07,4,14,18,ARI,SEA,1,10,64,0,0,(14:18) (SHOTGUN) 1-K.MURRAY LEFT END PUSHED OB AT SEA 32 FOR 4 YARDS (20-J.LOVE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,18,2742,0,0
2024010712,2024-01-07,4,13,41,ARI,SEA,2,6,68,1,0,(13:41) 6-J.CONNER RIGHT TACKLE TO SEA 25 FOR 7 YARDS (21-D.WITHERSPOON).,0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OPP,0,,0,,0,18,2779,0,0
2024010712,2024-01-07,4,12,59,ARI,SEA,1,10,75,0,0,(12:59) 6-J.CONNER RIGHT TACKLE TO SEA 26 FOR -1 YARDS (0-D.BUSH).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OPP,0,,0,,0,18,2821,0,0
2024010712,2024-01-07,4,12,17,ARI,SEA,2,11,74,1,0,(12:17) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 14-MI.WILSON PUSHED OB AT SEA 15 FOR 11 YARDS (0-D.BUSH).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,18,2863,0,0
2024010712,2024-01-07,4,11,54,ARI,SEA,1,10,85,0,0,(11:54) (NO HUDDLE) 6-J.CONNER UP THE MIDDLE TO SEA 15 FOR NO GAIN (54-B.WAGNER).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,18,2886,0,0
2024010712,2024-01-07,4,11,10,ARI,SEA,2,10,85,0,0,(11:10) (SHOTGUN) 22-M.CARTER UP THE MIDDLE TO SEA 13 FOR 2 YARDS (93-CA.YOUNG; 99-L.WILLIAMS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,15,OPP,0,,0,,0,18,2930,0,0
2024010712,2024-01-07,4,10,25,ARI,SEA,3,8,87,0,0,"(10:25) (SHOTGUN) PENALTY ON ARI-70-P.JOHNSON, FALSE START, 5 YARDS, ENFORCED AT SEA 13 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,13,OPP,1,ARI,1,FALSE START,5,18,2975,0,0
2024010712,2024-01-07,4,10,25,ARI,SEA,3,13,82,0,0,(10:25) (SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 4-R.MOORE TO SEA 8 FOR 10 YARDS (54-B.WAGNER; 21-D.WITHERSPOON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,18,2975,0,0
2024010712,2024-01-07,4,9,52,ARI,SEA,4,3,92,1,0,"(9:52) (NO HUDDLE, SHOTGUN) 1-K.MURRAY PASS SHORT MIDDLE TO 85-T.MCBRIDE FOR 8 YARDS, TOUCHDOWN.",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,18,3008,0,0
2024010712,2024-01-07,4,9,48,ARI,SEA,0,0,85,1,0,"5-M.PRATER EXTRA POINT IS GOOD, CENTER-46-A.BREWER, HOLDER-12-B.GILLIKIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,18,3012,0,0
2024010712,2024-01-07,4,9,48,ARI,SEA,0,0,100,1,0,TIMEOUT AT 09:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,18,3012,0,0
2024010712,2024-01-07,4,9,48,SEA,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,18,3012,0,0
2024010712,2024-01-07,4,9,48,SEA,ARI,1,10,25,0,0,(9:48) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 9-K.WALKER PUSHED OB AT SEA 28 FOR 3 YARDS (51-K.BARNES).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,18,3012,0,0
2024010712,2024-01-07,4,9,17,SEA,ARI,2,7,28,0,0,(9:17) 9-K.WALKER UP THE MIDDLE TO SEA 28 FOR NO GAIN (96-N.JONES; 51-K.BARNES).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OWN,0,,0,,0,18,3043,0,0
2024010712,2024-01-07,4,8,36,SEA,ARI,3,7,28,1,0,"(8:36) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 14-D.METCALF TO SEA 43 FOR 15 YARDS (34-J.THOMPSON). ARIZONA CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT MIDDLE TO 14-D.METCALF (34-J.THOMPSON).",0,2023,15,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,1,1,,0,0,0,0,0,,28,OWN,0,,0,,0,18,3084,0,0
2024010712,2024-01-07,4,8,32,SEA,ARI,4,7,28,0,0,"(8:32) 4-M.DICKSON PUNTS 52 YARDS TO ARI 20, CENTER-41-C.STOLL. 83-G.DORTCH TO ARI 26 FOR 6 YARDS (83-D.YOUNG; 20-J.LOVE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,28,OWN,0,,0,,0,18,3088,0,0
2024010712,2024-01-07,4,8,20,ARI,SEA,1,10,26,0,0,(8:20) 1-K.MURRAY PASS SHORT RIGHT TO 84-E.HIGGINS TO ARI 33 FOR 7 YARDS (20-J.LOVE).,0,2023,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,26,OWN,0,,0,,0,18,3100,0,0
2024010712,2024-01-07,4,7,38,ARI,SEA,2,3,33,1,0,(7:38) 6-J.CONNER LEFT TACKLE TO ARI 41 FOR 8 YARDS (52-D.TAYLOR; 53-B.MAFE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,33,OWN,0,,0,,0,18,3142,0,0
2024010712,2024-01-07,4,6,54,ARI,SEA,1,10,41,0,0,"(6:54) 6-J.CONNER UP THE MIDDLE TO ARI 40 FOR -1 YARDS (0-D.BUSH, 54-B.WAGNER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,41,OWN,0,,0,,0,18,3186,0,0
2024010712,2024-01-07,4,6,9,ARI,SEA,2,11,40,0,0,(6:09) (SHOTGUN) 1-K.MURRAY PASS INCOMPLETE SHORT MIDDLE TO 83-G.DORTCH (93-CA.YOUNG).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,18,3231,0,0
2024010712,2024-01-07,4,6,5,ARI,SEA,3,11,40,1,0,(6:05) (SHOTGUN) 1-K.MURRAY PASS SHORT RIGHT TO 14-MI.WILSON TO SEA 44 FOR 16 YARDS (22-T.BROWN).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,18,3235,0,0
2024010712,2024-01-07,4,5,21,ARI,SEA,1,10,56,0,0,(5:21) 6-J.CONNER RIGHT TACKLE TO SEA 44 FOR NO GAIN (99-L.WILLIAMS; 55-D.JONES).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,18,3279,0,0
2024010712,2024-01-07,4,4,42,ARI,SEA,2,10,56,0,0,(4:42) (SHOTGUN) 1-K.MURRAY RIGHT END TO SEA 44 FOR NO GAIN (0-D.BUSH). ARI-1-K.MURRAY WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,44,OPP,0,,0,,0,18,3318,0,0
